705748721	20161110	201611	2016	2016.8493	BUS	BUSINESS						BUS													1	035	035	03	1	7.0	10	1	10	0.51746442432082	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110171500	https://digiday.com/media/cheddar-to-launch-second-channel-now-on-track-to-make-11-million-this-year/
705748722	20161110	201611	2016	2016.8493	CHNCOP	CHINA	CHN					COP			CHN	CHINA	CHN								0	051	051	05	1	3.4	1	1	1	-0.92348284960422	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171110171500	https://gbtimes.com/10-weird-and-bizarre-singles-day-stories-china
705748723	20161110	201611	2016	2016.8493	CHNCOP	CHINA	CHN					COP			CHN	CHINA	CHN								0	051	051	05	1	3.4	1	1	1	-0.92348284960422	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171110171500	https://gbtimes.com/10-weird-and-bizarre-singles-day-stories-china
705748724	20161110	201611	2016	2016.8493	COP	POLICE						COP			CHN	GUANGDONG	CHN								0	051	051	05	1	3.4	3	1	3	-0.92348284960422	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171110171500	https://gbtimes.com/10-weird-and-bizarre-singles-day-stories-china
705748725	20161110	201611	2016	2016.8493	COP	POLICE						COP			CHN	CHINA	CHN								0	173	173	17	4	-5.0	2	1	2	-0.92348284960422	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	20171110171500	https://gbtimes.com/10-weird-and-bizarre-singles-day-stories-china
705748726	20161110	201611	2016	2016.8493	COP	POLICE						COP			CHN	GUANGDONG	CHN								0	173	173	17	4	-5.0	1	1	1	-0.92348284960422	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Foshan, Guangdong, China	CH	CH30	13033	23.0268	113.131	-1905584	20171110171500	https://gbtimes.com/10-weird-and-bizarre-singles-day-stories-china
705748727	20161110	201611	2016	2016.8493	FIN	FINLAND	FIN																		1	192	192	19	4	-9.5	2	1	2	2.8125	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171110171500	https://yle.fi/uutiset/osasto/news/restaurant_with_unique_staff_a_runaway_success_in_south-east_finland/9926336
705748728	20161110	201611	2016	2016.8493	FIN	FINLAND	FIN																		1	192	192	19	4	-9.5	4	1	4	2.8125	4	Hamina, Kymenlaakso Region, Finland	FI	FI25	16227	60.5667	27.2	-1364039	0								4	Hamina, Kymenlaakso Region, Finland	FI	FI25	16227	60.5667	27.2	-1364039	20171110171500	https://yle.fi/uutiset/osasto/news/restaurant_with_unique_staff_a_runaway_success_in_south-east_finland/9926336
705748729	20161110	201611	2016	2016.8493	GBR	LONDON	GBR																		1	020	020	02	1	3.0	1	1	1	0	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171110171500	https://www.homesandproperty.co.uk/property-news/renting/rents-continue-to-dip-in-london-but-hit-threeyear-high-across-the-uk-a115446.html
705748730	20161110	201611	2016	2016.8493	GBR	LONDON	GBR																		1	020	020	02	1	3.0	1	1	1	0	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171110171500	https://www.homesandproperty.co.uk/property-news/renting/rents-continue-to-dip-in-london-but-hit-threeyear-high-across-the-uk-a115446.html
