704991708	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-4.45026178010471	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171108131500	http://www.oann.com/russia-wants-u-s-to-extradite-doping-whistleblower-investigators/
704991709	20161108	201611	2016	2016.8438	RUSGOV	RUSSIA	RUS					GOV			GOV	GOVERNOR						GOV			0	016	016	01	1	-2.0	2	1	2	-2.0671834625323	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108131500	Dozhd TV in Russian/BBC Monitoring/(c) BBC
704991710	20161108	201611	2016	2016.8438	RUSGOV	RUSSIA	RUS					GOV			GOV	GOVERNOR						GOV			0	090	090	09	2	-2.0	2	1	2	-2.0671834625323	5	Samarskaya Oblast, Samarskaya Oblast', Russia	RS	RS65	25110	53	50	-2995975	5	Samarskaya Oblast, Samarskaya Oblast', Russia	RS	RS65	25110	53	50	-2995975	5	Samarskaya Oblast, Samarskaya Oblast', Russia	RS	RS65	25110	53	50	-2995975	20171108131500	Dozhd TV in Russian/BBC Monitoring/(c) BBC
704991711	20161108	201611	2016	2016.8438	RUSGOV	RUSSIA	RUS					GOV			GOV	GOVERNOR						GOV			0	110	110	11	3	-2.0	1	1	1	-2.0671834625323	5	Kemerovskaya Oblast, Kemerovskaya Oblast', Russia	RS	RS29	25066	55	86	-2923679	5	Kemerovskaya Oblast, Kemerovskaya Oblast', Russia	RS	RS29	25066	55	86	-2923679	5	Kemerovskaya Oblast, Kemerovskaya Oblast', Russia	RS	RS29	25066	55	86	-2923679	20171108131500	Dozhd TV in Russian/BBC Monitoring/(c) BBC
704991712	20161108	201611	2016	2016.8438	RUSGOV	RUSSIA	RUS					GOV			GOV	GOVERNOR						GOV			0	110	110	11	3	-2.0	1	1	1	-2.0671834625323	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108131500	Dozhd TV in Russian/BBC Monitoring/(c) BBC
704991713	20161108	201611	2016	2016.8438	RUSGOV	RUSSIA	RUS					GOV			GOV	GOVERNOR						GOV			0	110	110	11	3	-2.0	1	1	1	-2.0671834625323	5	Samarskaya Oblast, Samarskaya Oblast', Russia	RS	RS65	25110	53	50	-2995975	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108131500	Dozhd TV in Russian/BBC Monitoring/(c) BBC
704991714	20161108	201611	2016	2016.8438	RUSGOV	RUSSIA	RUS					GOV			GOV	GOVERNOR						GOV			0	110	110	11	3	-2.0	3	1	3	-2.0671834625323	5	Samarskaya Oblast, Samarskaya Oblast', Russia	RS	RS65	25110	53	50	-2995975	5	Samarskaya Oblast, Samarskaya Oblast', Russia	RS	RS65	25110	53	50	-2995975	5	Samarskaya Oblast, Samarskaya Oblast', Russia	RS	RS65	25110	53	50	-2995975	20171108131500	Dozhd TV in Russian/BBC Monitoring/(c) BBC
704991715	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	1	1	1	-4.45026178010471	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20171108131500	http://www.oann.com/russia-wants-u-s-to-extradite-doping-whistleblower-investigators/
704991716	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	1	1	1	-4.45026178010471	1	United States	US	US		39.828175	-98.5795	US	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United States	US	US		39.828175	-98.5795	US	20171108131500	http://www.oann.com/russia-wants-u-s-to-extradite-doping-whistleblower-investigators/
704991717	20171009	201710	2017	2017.7644	ESP	MADRID	ESP								COP	POLICE						COP			1	111	111	11	3	-2.0	6	1	6	-7.57180156657963	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171108131500	http://uk.reuters.com/article/uk-spain-politics-catalonia-belgium/caught-up-in-catalan-crisis-belgian-pm-urges-dialogue-idUKKBN1D81NS
704991718	20171009	201710	2017	2017.7644	FRA	FRANCE	FRA								COP	POLICE						COP			1	111	111	11	3	-2.0	4	1	4	-7.57180156657963	1	France	FR	FR		46	2	FR	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171108131500	http://uk.reuters.com/article/uk-spain-politics-catalonia-belgium/caught-up-in-catalan-crisis-belgian-pm-urges-dialogue-idUKKBN1D81NS
704991719	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV			EGY	EGYPT	EGY								0	120	120	12	3	-4.0	2	1	2	-15.0684931506849	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171108131500	https://www.middleeastmonitor.com/20171108-egypts-judiciary-announces-review-into-notorious-scorpion-prison/
704991720	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV			EGY	EGYPT	EGY								0	1822	182	18	4	-9.0	2	1	2	-15.0684931506849	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171108131500	https://www.middleeastmonitor.com/20171108-egypts-judiciary-announces-review-into-notorious-scorpion-prison/
704991721	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV			EGYGOV	EGYPT	EGY					GOV			0	120	120	12	3	-4.0	2	1	2	-15.0684931506849	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171108131500	https://www.middleeastmonitor.com/20171108-egypts-judiciary-announces-review-into-notorious-scorpion-prison/
704991722	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV			EGYGOV	EGYPT	EGY					GOV			0	1822	182	18	4	-9.0	2	1	2	-15.0684931506849	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171108131500	https://www.middleeastmonitor.com/20171108-egypts-judiciary-announces-review-into-notorious-scorpion-prison/
704991723	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV			OPP	POLITICAL PRISONER						OPP			0	120	120	12	3	-4.0	6	1	6	-15.0684931506849	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171108131500	https://www.middleeastmonitor.com/20171108-egypts-judiciary-announces-review-into-notorious-scorpion-prison/
704991724	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV			OPP	POLITICAL PRISONER						OPP			0	1822	182	18	4	-9.0	6	1	6	-15.0684931506849	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171108131500	https://www.middleeastmonitor.com/20171108-egypts-judiciary-announces-review-into-notorious-scorpion-prison/
704991725	20171009	201710	2017	2017.7644	IND	ALLAHABAD	IND								JUD	HIGH COURT						JUD			1	190	190	19	4	-10.0	4	1	4	-4.81712756467439	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	20171108131500	http://www.rediff.com/news/column/when-perception-matters-more-than-evidence/20171108.htm
704991726	20171101	201711	2017	2017.8247											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	4.98687664041995	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171108131500	http://www.dailymail.co.uk/femail/article-5061787/Princess-Beatrice-carries-clutch-emblazoned-B.html
704991727	20171101	201711	2017	2017.8247											UKR	KIEV	UKR								0	042	042	04	1	1.9	1	1	1	-1.9396551724138	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991728	20171101	201711	2017	2017.8247	BELGOV	BELGIUM	BEL					GOV			BEL	BRUSSELS	BEL								0	036	036	03	1	4.0	1	1	1	-1.9396551724138	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991729	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	2	1	2	4.98687664041995	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171108131500	http://www.dailymail.co.uk/femail/article-5061787/Princess-Beatrice-carries-clutch-emblazoned-B.html
704991730	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	051	051	05	1	3.4	3	1	3	-1.03092783505154	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108131500	https://www.middleeastmonitor.com/20171108-between-the-balfour-declaration-and-trumps-declaration/
704991731	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								ISR	ISRAEL	ISR								0	070	070	07	2	7.0	2	1	2	-1.03092783505154	1	United Kingdom	UK	UK		54	-4	UK	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171108131500	https://www.middleeastmonitor.com/20171108-between-the-balfour-declaration-and-trumps-declaration/
704991732	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								ISR	ISRAEL	ISR								0	070	070	07	2	7.0	2	1	2	-1.03092783505154	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108131500	https://www.middleeastmonitor.com/20171108-between-the-balfour-declaration-and-trumps-declaration/
704991733	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			GBRGOV	UNITED KINGDOM	GBR					GOV			0	026	026	02	1	4.0	3	3	3	-2.00860832137733	1	Israel	IS	IS		31.5	34.75	IS	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108131500	http://www.richmondandtwickenhamtimes.co.uk/news/national/15646850.Priti_Patel_faces_almost_certain_sacking_over_Israel_meetings/
704991734	20171101	201711	2017	2017.8247	OPP	OPPOSITION PARTIES						OPP													0	020	020	02	1	3.0	10	1	10	-4.27927927927928	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171108131500	https://www.thelocal.no/20171108/norway-government-ministers-advise-against-change-as-parliament-discusses-freeze-on-afghan-deportations
704991735	20171101	201711	2017	2017.8247	SCGSRB	SERBIA	SRB								UKR	UKRAINE	UKR								1	040	040	04	1	1.0	2	1	2	-1.9396551724138	1	Serbia	RI	RI		44	21	RI	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991736	20171101	201711	2017	2017.8247	UKR	KIEV	UKR																		0	043	043	04	1	2.8	1	1	1	-1.9396551724138	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991737	20171101	201711	2017	2017.8247	UKR	KIEV	UKR								SCGSRB	SERBIA	SRB								1	026	026	02	1	4.0	1	1	1	-1.9396551724138	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	1	Serbia	RI	RI		44	21	RI	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991738	20171101	201711	2017	2017.8247	UKR	KIEV	UKR								SCGSRB	SERBIA	SRB								1	026	026	02	1	4.0	1	1	1	-1.9396551724138	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991739	20171101	201711	2017	2017.8247	UKR	UKRAINE	UKR								SCGSRB	SERBIA	SRB								1	040	040	04	1	1.0	2	1	2	-1.9396551724138	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	1	Serbia	RI	RI		44	21	RI	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991740	20171101	201711	2017	2017.8247	UKR	KIEV	UKR								UKRGOV	UKRAINE	UKR					GOV			0	043	043	04	1	2.8	1	1	1	-1.9396551724138	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991741	20171101	201711	2017	2017.8247	UKR	KIEV	UKR								UKRGOV	UKRAINE	UKR					GOV			0	043	043	04	1	2.8	2	1	2	-1.9396551724138	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991742	20171101	201711	2017	2017.8247	UKRGOV	UKRAINE	UKR					GOV			UKR	KIEV	UKR								0	012	012	01	1	-0.4	5	1	5	-1.9396551724138	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991743	20171101	201711	2017	2017.8247	UKRGOV	UKRAINE	UKR					GOV			UKR	KIEV	UKR								0	042	042	04	1	1.9	1	1	1	-1.9396551724138	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991744	20171101	201711	2017	2017.8247	UKRGOV	UKRAINE	UKR					GOV			UKR	KIEV	UKR								0	042	042	04	1	1.9	2	1	2	-1.9396551724138	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20171108131500	http://www.b92.net/eng/news/politics.php?yyyy=2017&mm=11&dd=08&nav_id=102754
704991745	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								JUD	COUNSEL						JUD			1	040	040	04	1	1.0	5	1	5	1.19047619047619	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108131500	http://newsok.com/one-year-later-for-trump-the-2016-election-is-ever-present/article/feed/1499384
704991746	20171107	201711	2017	2017.8411	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	10	1	10	3.1986531986532	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	20171108131500	http://www.kuenselonline.com/gnh-of-business-assessment-tool-proposed/
704991747	20171107	201711	2017	2017.8411	GBR	UNITED KINGDOM	GBR								MED	MEDIA						MED			1	040	040	04	1	1.0	8	1	8	0.59171597633136	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108131500	http://www.heraldscotland.com/news/15647762.Scotsman_owner_resists_Alex_Salmond_backed_bid/
704991748	20171107	201711	2017	2017.8411	GBREDU	CARDIFF	GBR					EDU			HLH	SURGEON						HLH			1	057	057	05	1	8.0	5	1	5	1.02790014684288	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108131500	http://www.civilserviceworld.com/articles/news/ex-cab-sec-gus-odonnell-laments-difficulty-evidence-based-policymaking
704991749	20171107	201711	2017	2017.8411	GOV	MINIST						GOV			IND	NEW DELHI	IND								1	010	010	01	1	0.0	4	1	4	-5.21172638436482	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20171108131500	https://www.ndtv.com/india-news/congress-taunts-ravi-shankar-prasad-for-saying-flesh-trade-has-nosedived-after-notes-ban-1772882
704991750	20171107	201711	2017	2017.8411	GOV	SECRETARIAT						GOV			NGA	KANO	NGA								1	173	173	17	4	-5.0	8	1	8	-8.28402366863902	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20171108131500	https://www.today.ng/news/nigeria/31012/kano-civil-servants-screening-panel-nabs-fake-director
704991751	20171107	201711	2017	2017.8411	HLH	SURGEON						HLH			GBREDU	CARDIFF	GBR					EDU			1	057	057	05	1	8.0	5	1	5	1.02790014684288	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108131500	http://www.civilserviceworld.com/articles/news/ex-cab-sec-gus-odonnell-laments-difficulty-evidence-based-policymaking
704991752	20171107	201711	2017	2017.8411	MED	MEDIA						MED			ELI	RETIRED						ELI			1	040	040	04	1	1.0	5	1	5	-1.64473684210526	0								0								0								20171108131500	http://www.vandaliaradio.com/2017/11/08/coroner-bowen-retiring-at-the-end-of-the-year-says-he-was-not-involved-in-preparing-2018-budget/
704991753	20171107	201711	2017	2017.8411	MED	MEDIA						MED			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	0.59171597633136	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171108131500	http://www.heraldscotland.com/news/15647762.Scotsman_owner_resists_Alex_Salmond_backed_bid/
704991754	20171107	201711	2017	2017.8411	MED	MEDIA						MED			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	0.59171597633136	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108131500	http://www.heraldscotland.com/news/15647762.Scotsman_owner_resists_Alex_Salmond_backed_bid/
704991755	20171107	201711	2017	2017.8411	NGA	NIGERIA	NGA								GOV	SECRETARIAT						GOV			1	173	173	17	4	-5.0	2	1	2	-8.28402366863902	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20171108131500	https://www.today.ng/news/nigeria/31012/kano-civil-servants-screening-panel-nabs-fake-director
704991756	20171108	201711	2017	2017.8438											AFG	AFGHAN	AFG								0	061	061	06	2	6.4	8	1	8	-3.88367729831144	0								5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Paktika, Paktika, Afghanistan	AF	AF29	3688	32.4167	68.75	-3386222	20171108131500	https://www.strategypage.com/qnd/afghan/articles/20171108.aspx
