704275333	20161106	201611	2016	2016.8384	FRAGOV	FRANCE	FRA					GOV			FRA	FRENCH	FRA								0	057	057	05	1	8.0	1	1	1	1.27226463104326	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	20171106103000	http://www.tribuneindia.com/news/nation/navy-chief-admiral-sunil-lanba-in-france-to-hold-talks-with-top-military-brass/493390.html
704275334	20161106	201611	2016	2016.8384	FRAGOV	FRANCE	FRA					GOV			FRA	FRENCH	FRA								0	057	057	05	1	8.0	1	1	1	1.33333333333333	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106103000	https://www.rozanaspokesman.com/news/navy-chief-in-france-to-hold-talks-with-top-military-brass
704275335	20161106	201611	2016	2016.8384	FRAGOV	FRANCE	FRA					GOV			FRA	FRENCH	FRA								1	057	057	05	1	8.0	2	2	2	1.27880583737253	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	20171106103000	http://www.dailyexcelsior.com/navy-chief-in-france-to-hold-talks-with-top-military-brass/
704275336	20161106	201611	2016	2016.8384	FRAGOV	FRANCE	FRA					GOV			FRA	FRENCH	FRA								0	057	057	05	1	8.0	1	1	1	1.33333333333333	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	20171106103000	https://www.rozanaspokesman.com/news/navy-chief-in-france-to-hold-talks-with-top-military-brass
704275337	20161106	201611	2016	2016.8384	FRAGOV	FRANCE	FRA					GOV			FRA	FRENCH	FRA								1	057	057	05	1	8.0	1	1	1	1.2853470437018	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	20171106103000	http://www.dailyexcelsior.com/navy-chief-in-france-to-hold-talks-with-top-military-brass/
704275338	20161106	201611	2016	2016.8384	FRAGOV	FRENCH	FRA					GOV			MIL	FIGHTER JET						MIL			0	057	057	05	1	8.0	3	1	3	1.33333333333333	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106103000	https://www.rozanaspokesman.com/news/navy-chief-in-france-to-hold-talks-with-top-military-brass
704275339	20161106	201611	2016	2016.8384	FRAGOV	FRENCH	FRA					GOV			MIL	FIGHTER JET						MIL			1	057	057	05	1	8.0	6	2	6	1.27880583737253	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	20171106103000	http://www.dailyexcelsior.com/navy-chief-in-france-to-hold-talks-with-top-military-brass/
704275340	20161106	201611	2016	2016.8384	MIL	FIGHTER JET						MIL			FRAGOV	FRENCH	FRA					GOV			0	057	057	05	1	8.0	3	1	3	1.33333333333333	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106103000	https://www.rozanaspokesman.com/news/navy-chief-in-france-to-hold-talks-with-top-military-brass
704275341	20161106	201611	2016	2016.8384	MIL	FIGHTER JET						MIL			FRAGOV	FRENCH	FRA					GOV			1	057	057	05	1	8.0	6	2	6	1.27880583737253	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Landivisiau, Bretagne, France	FR	FRA2	16257	48.5078	-4.06833	-1437548	4	Varuna, India (general), India	IN	IN00	70262	25.35	83.05	-2114244	20171106103000	http://www.dailyexcelsior.com/navy-chief-in-france-to-hold-talks-with-top-military-brass/
704275342	20161106	201611	2016	2016.8384	RUS	RUSSIA	RUS								USA	CALIFORNIA	USA								0	043	043	04	1	2.8	2	1	2	-2.8995756718529	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	California, United States	US	USCA		36.17	-119.746	CA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275343	20161106	201611	2016	2016.8384	RUS	RUSSIA	RUS								USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		0	042	042	04	1	1.9	2	1	2	-2.8995756718529	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275344	20161106	201611	2016	2016.8384	RUS	RUSSIA	RUS								USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		0	042	042	04	1	1.9	3	1	3	-2.8995756718529	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	California, United States	US	USCA		36.17	-119.746	CA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275345	20161106	201611	2016	2016.8384	RUS	RUSSIA	RUS								USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		0	042	042	04	1	1.9	2	1	2	-2.8995756718529	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275346	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA																		0	1384	138	13	3	-7.0	2	1	2	2.17391304347826	3	Wentzville, Missouri, United States	US	USMO	MO183	38.8114	-90.8529	756888	0								3	Wentzville, Missouri, United States	US	USMO	MO183	38.8114	-90.8529	756888	20171106103000	http://www.newstribune.com/news/missouri/story/2017/nov/06/book-about-missouri-miracle-to-become-feature-film/698794/
704275347	20161106	201611	2016	2016.8384	USA	CALIFORNIA	USA								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	2	1	2	-2.8995756718529	2	California, United States	US	USCA		36.17	-119.746	CA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275348	20161106	201611	2016	2016.8384	USA	CALIFORNIA	USA								USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		0	043	043	04	1	2.8	6	1	6	-2.8995756718529	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275349	20161106	201611	2016	2016.8384	USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		RUS	RUSSIA	RUS								0	043	043	04	1	2.8	2	1	2	-2.8995756718529	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275350	20161106	201611	2016	2016.8384	USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		RUS	RUSSIA	RUS								0	043	043	04	1	2.8	3	1	3	-2.8995756718529	2	California, United States	US	USCA		36.17	-119.746	CA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275351	20161106	201611	2016	2016.8384	USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		RUS	RUSSIA	RUS								0	043	043	04	1	2.8	2	1	2	-2.8995756718529	2	California, United States	US	USCA		36.17	-119.746	CA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	California, United States	US	USCA		36.17	-119.746	CA	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275352	20161106	201611	2016	2016.8384	USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		USA	CALIFORNIA	USA								0	042	042	04	1	1.9	6	1	6	-2.8995756718529	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106103000	https://www.bloomberg.com/news/articles/2017-11-06/trump-jr-said-anti-russia-law-may-be-reviewed-moscow-lawyer-says
704275353	20161106	201611	2016	2016.8384	UZB	UZBEKISTAN	UZB																		1	090	090	09	2	-2.0	2	1	2	-6.73684210526315	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	0								4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171106103000	http://theconversation.com/has-uzbekistans-repressive-government-helped-radicalise-its-emigrants-and-exiles-86887
704275354	20171030	201710	2017	2017.8219											MYS	MALAYSIA	MYS								1	173	173	17	4	-5.0	2	1	2	-12.4113475177305	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106103000	https://www.nst.com.my/news/crime-courts/2017/11/299978/datuk-seri-rela-case-charged-taking-drugs
704275355	20171030	201710	2017	2017.8219	AUSJUD	AUSTRALIA	AUS					JUD			AUS	AUSTRALIA	AUS								0	128	128	12	3	-5.0	10	1	10	-2.30414746543779	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106103000	http://www.gulf-times.com/story/570132/Australian-politicians-told-to-prove-their-citizenship
704275356	20171030	201710	2017	2017.8219	BUS	AIRLINE						BUS			SAU	DAMMAM	SAU								1	036	036	03	1	4.0	3	1	3	0.44742729306487	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171106103000	http://www.zawya.com/mena/en/story/Flying_high_Air_Arabia_reports_improved_profit_as_lowcost_skies_become_more_crowded-ZAWYA20171106063137/
704275357	20171030	201710	2017	2017.8219	CVL	RESIDENTS						CVL													1	013	013	01	1	0.4	10	1	10	-2.07100591715977	4	Ikaba, Caprivi, Namibia	WA	WA28	42154	-17.6167	24.9667	-2582476	0								4	Ikaba, Caprivi, Namibia	WA	WA28	42154	-17.6167	24.9667	-2582476	20171106103000	https://www.newera.com.na/2017/11/06/residents-of-flood-prone-kabbe-areas-to-get-a-bridge/
704275358	20171030	201710	2017	2017.8219	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	10	1	10	5.17241379310345	1	Poland	PL	PL		52	20	PL	0								1	Poland	PL	PL		52	20	PL	20171106103000	http://www.erienewsnow.com/story/36769862/united-way-organized-labor-provide-free-breakfast-for-veterans
704275359	20171030	201710	2017	2017.8219	DEU	GERMAN	DEU																		1	060	060	06	2	6.0	2	1	2	-7.86026200873363	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20171106103000	https://scroll.in/latest/856853/german-who-was-involved-in-altercation-with-railway-staff-arrested-for-travelling-on-forged-visa
704275360	20171030	201710	2017	2017.8219	DEU	GERMAN	DEU								IND	UTTAR PRADESH	IND								1	060	060	06	2	6.0	8	1	8	-7.86026200873363	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171106103000	https://scroll.in/latest/856853/german-who-was-involved-in-altercation-with-railway-staff-arrested-for-travelling-on-forged-visa
704275361	20171030	201710	2017	2017.8219	SAU	SAUDI ARABIA	SAU								EGY	EGYPT	EGY								1	031	031	03	1	5.2	1	1	1	0.2840909090909	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Egypt	EG	EG		27	30	EG	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275362	20171030	201710	2017	2017.8219	SAU	SAUDI ARABIA	SAU								EGY	EGYPT	EGY								1	031	031	03	1	5.2	3	1	3	0.2840909090909	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275363	20171030	201710	2017	2017.8219	SAU	SAUDI ARABIA	SAU								EGY	EGYPT	EGY								1	031	031	03	1	5.2	1	1	1	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275364	20171030	201710	2017	2017.8219	SAU	SAUDI ARABIA	SAU								EGY	EGYPT	EGY								1	031	031	03	1	5.2	1	1	1	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	1	Egypt	EG	EG		27	30	EG	1	Saudi Arabia	SA	SA		25	45	SA	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275365	20171030	201710	2017	2017.8219	SAU	SAUDI	SAU								EGY	EGYPT	EGY								1	031	031	03	1	5.2	2	1	2	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275366	20171030	201710	2017	2017.8219	SAU	SAUDI ARABIA	SAU								JOR	JORDAN	JOR								1	031	031	03	1	5.2	2	1	2	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	1	Egypt	EG	EG		27	30	EG	1	Saudi Arabia	SA	SA		25	45	SA	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275367	20171030	201710	2017	2017.8219	SAU	SAUDI ARABIA	SAU								JOR	JORDAN	JOR								1	031	031	03	1	5.2	2	1	2	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	1	Jordan	JO	JO		31	36	JO	1	Egypt	EG	EG		27	30	EG	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275368	20171030	201710	2017	2017.8219	SAU	SAUDI	SAU								JOR	JORDAN	JOR								1	031	031	03	1	5.2	2	1	2	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	1	Jordan	JO	JO		31	36	JO	1	Saudi Arabia	SA	SA		25	45	SA	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275369	20171030	201710	2017	2017.8219	SAU	SAUDI	SAU								JOR	JORDAN	JOR								1	031	031	03	1	5.2	2	1	2	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275370	20171030	201710	2017	2017.8219	SAUGOV	SAUDI ARABIA	SAU					GOV			EGY	EGYPT	EGY								1	031	031	03	1	5.2	1	1	1	0.2840909090909	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Egypt	EG	EG		27	30	EG	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275371	20171030	201710	2017	2017.8219	SAUGOV	SAUDI ARABIA	SAU					GOV			EGY	EGYPT	EGY								1	031	031	03	1	5.2	1	1	1	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	1	Egypt	EG	EG		27	30	EG	1	Saudi Arabia	SA	SA		25	45	SA	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275372	20171030	201710	2017	2017.8219	SAUGOV	SAUDI ARABIA	SAU					GOV			JOR	JORDAN	JOR								1	031	031	03	1	5.2	2	1	2	0.2840909090909	1	Saudi Arabia	SA	SA		25	45	SA	1	Jordan	JO	JO		31	36	JO	1	Saudi Arabia	SA	SA		25	45	SA	20171106103000	http://www.itp.net/615625-saudi-arabias-neom-sparks-social-media-explosion
704275373	20171030	201710	2017	2017.8219	USA	MAINE	USA								EDU	SCHOOL						EDU			0	051	051	05	1	3.4	6	1	6	-0.27624309392265	3	Hampstead, New Hampshire, United States	US	USNH	NH015	42.8745	-71.1812	867342	3	Hampstead, New Hampshire, United States	US	USNH	NH015	42.8745	-71.1812	867342	3	Hampstead, New Hampshire, United States	US	USNH	NH015	42.8745	-71.1812	867342	20171106103000	http://www.unionleader.com/article/20171106/NEWS06/171109536&source=RSS
704275374	20171030	201710	2017	2017.8219	USA	MAINE	USA								EDU	SCHOOL						EDU			0	051	051	05	1	3.4	2	1	2	-0.27624309392265	3	Plainfield, New Hampshire, United States	US	USNH	NH019	43.5342	-72.3562	869244	3	Plainfield, New Hampshire, United States	US	USNH	NH019	43.5342	-72.3562	869244	3	Plainfield, New Hampshire, United States	US	USNH	NH019	43.5342	-72.3562	869244	20171106103000	http://www.unionleader.com/article/20171106/NEWS06/171109536&source=RSS
704275375	20171030	201710	2017	2017.8219	USA	MAINE	USA								EDU	SCHOOL						EDU			0	051	051	05	1	3.4	1	1	1	-0.27624309392265	3	Sullivan County, New Hampshire, United States	US	USNH	NH019	43.3667	-72.2329	873183	3	Sullivan County, New Hampshire, United States	US	USNH		43.3667	-72.2329	873183	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171106103000	http://www.unionleader.com/article/20171106/NEWS06/171109536&source=RSS
704275376	20171030	201710	2017	2017.8219	USA	MAINE	USA								EDU	SCHOOL						EDU			0	051	051	05	1	3.4	1	1	1	-0.27624309392265	2	Maine, United States	US	USME		44.6074	-69.3977	ME	3	Sullivan County, New Hampshire, United States	US	USNH		43.3667	-72.2329	873183	3	Sullivan County, New Hampshire, United States	US	USNH		43.3667	-72.2329	873183	20171106103000	http://www.unionleader.com/article/20171106/NEWS06/171109536&source=RSS
704275377	20171105	201711	2017	2017.8356											OPP	THE OPPOSITION						OPP			0	020	020	02	1	3.0	1	1	1	-5.0314465408805	0								4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	20171106103000	http://allafrica.com/stories/201711060395.html
704275378	20171105	201711	2017	2017.8356											OPP	THE OPPOSITION						OPP			0	163	163	16	4	-8.0	1	1	1	-5.0314465408805	0								4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	20171106103000	http://allafrica.com/stories/201711060395.html
704275379	20171105	201711	2017	2017.8356	CVL	ENGINEER						CVL			GBR	LONDON	GBR								1	017	017	01	1	0.0	5	1	5	0.75046904315198	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20171106103000	https://newarkadvertiser.co.uk/news/2017/11/04/half-a-century-in-plumbing-business
704275380	20171105	201711	2017	2017.8356	JUD	MAGISTRATE						JUD			CRM	BANDIT						CRM			0	173	173	17	4	-5.0	2	1	2	-3.13432835820895	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20171106103000	http://www.tanzaniatoday.co.tz/habari-za-leo/years/
704275381	20171105	201711	2017	2017.8356	JUD	MAGISTRATE						JUD			CRM	BANDIT						CRM			0	173	173	17	4	-5.0	8	1	8	-3.13432835820895	4	Kisutu, Singida, Tanzania	TZ	TZ16	18585	-4.96667	34.5333	-2565635	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20171106103000	http://www.tanzaniatoday.co.tz/habari-za-leo/years/
