705752659	20161110	201611	2016	2016.8493											CUB	CUBA	CUB								0	042	042	04	1	1.9	1	1	1	-1.15830115830115	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Ukraine	UP	UP		49	32	UP	20171110173000	http://www.newsweek.com/orthodox-church-catholics-religion-pope-split-707936
705752660	20161110	201611	2016	2016.8493											LEG	CONGRESS						LEG			0	036	036	03	1	4.0	10	1	10	4.07830342577487	0								5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	20171110173000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Anytime-Mahama-decides-to-contest-party-will-rally-behind-him-Kofi-Adams-599354
705752661	20161110	201611	2016	2016.8493	CAN	CANADA	CAN																		1	010	010	01	1	0.0	4	1	4	0.66115702479338	4	Dufferin County, Ontario, Canada	CA	CA08	12681	44.0833	-80.1667	-563830	0								4	Dufferin County, Ontario, Canada	CA	CA08	12681	44.0833	-80.1667	-563830	20171110173000	https://www.orangeville.com/news-story/7913976-dufferin-county-approves-1-91-per-cent-tax-increase/
705752662	20161110	201611	2016	2016.8493	CHRANG001REL	ANGLICAN				CHR					CHRANG001	ANGLICAN				CHR					1	010	010	01	1	0.0	10	1	10	0	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20171110173000	http://www.businessghana.com/site/news/general/155267/Anglican-Church-partners-GSA,-FDA-to-fight-counterfeit-drugs-
705752663	20161110	201611	2016	2016.8493	CUB	CUBA	CUB																		0	043	043	04	1	2.8	1	1	1	-1.15830115830115	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								1	Ukraine	UP	UP		49	32	UP	20171110173000	http://www.newsweek.com/orthodox-church-catholics-religion-pope-split-707936
705752664	20161110	201611	2016	2016.8493	CUB	HAVANA	CUB								UKR	UKRAINE	UKR								0	040	040	04	1	1.0	2	1	2	-1.15830115830115	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171110173000	http://www.newsweek.com/orthodox-church-catholics-religion-pope-split-707936
705752665	20161110	201611	2016	2016.8493	DEUMED	GERMAN	DEU					MED			MED	JOURNALIST						MED			0	040	040	04	1	1.0	6	1	6	6.63507109004739	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171110173000	http://www.alphr.com/life-culture/1007634/lovie-awards-honour-eve-online-scientists-and-the-inventor-of-the-webcam
705752666	20161110	201611	2016	2016.8493	ESP	SPANISH	ESP																		0	172	172	17	4	-5.0	10	1	10	-6.11702127659575	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	0								4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	20171110173000	http://www.digitaljournal.com/news/world/madrid-to-contest-bullfighting-ban-on-balearic-islands/article/507340
705752667	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	10	1	10	3.06178239475123	4	Newry, Newry and Mourne, United Kingdom	UK	UKS9	40162	54.1833	-6.33333	-2604058	4	Newry, Newry and Mourne, United Kingdom	UK	UKS9	40162	54.1833	-6.33333	-2604058	4	Newry, Newry and Mourne, United Kingdom	UK	UKS9	40162	54.1833	-6.33333	-2604058	20171110173000	https://www.gov.uk/government/speeches/minister-smith-niccy-speech
705752668	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								GOV	PRIME MINISTER						GOV			1	036	036	03	1	4.0	5	1	5	4.3859649122807	1	United Kingdom	UK	UK		54	-4	UK	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	1	United Kingdom	UK	UK		54	-4	UK	20171110173000	http://www.business-standard.com/article/pti-stories/sdmc-school-kids-interact-with-prince-charles-117111001542_1.html
705752669	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	5	1	5	4.3859649122807	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	20171110173000	http://www.business-standard.com/article/pti-stories/sdmc-school-kids-interact-with-prince-charles-117111001542_1.html
705752670	20161110	201611	2016	2016.8493	GBRGOV	BRITAIN	GBR					GOV			GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	5	1	5	4.3859649122807	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	1	United Kingdom	UK	UK		54	-4	UK	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	20171110173000	http://www.business-standard.com/article/pti-stories/sdmc-school-kids-interact-with-prince-charles-117111001542_1.html
705752671	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			AGR	FARMER						AGR			0	0841	084	08	2	7.0	10	1	10	0	4	Giheke, Ouest, Rwanda	RW	RW14	22001	-2.4635	28.9701	-2180456	4	Giheke, Ouest, Rwanda	RW	RW14	22001	-2.4635	28.9701	-2180456	4	Giheke, Ouest, Rwanda	RW	RW14	22001	-2.4635	28.9701	-2180456	20171110173000	http://ktpress.rw/2017/11/sir-ian-wood-rewards-rwandas-tea-farming-partners/
705752672	20161110	201611	2016	2016.8493	GOV	PRIME MINISTER						GOV			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	5	1	5	4.3859649122807	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110173000	http://www.business-standard.com/article/pti-stories/sdmc-school-kids-interact-with-prince-charles-117111001542_1.html
705752673	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	5	1	5	4.3859649122807	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	20171110173000	http://www.business-standard.com/article/pti-stories/sdmc-school-kids-interact-with-prince-charles-117111001542_1.html
705752674	20161110	201611	2016	2016.8493	GOV	PRIME MINISTER						GOV			GBRGOV	BRITAIN	GBR					GOV			1	036	036	03	1	4.0	5	1	5	4.3859649122807	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	20171110173000	http://www.business-standard.com/article/pti-stories/sdmc-school-kids-interact-with-prince-charles-117111001542_1.html
705752675	20161110	201611	2016	2016.8493	GOV	GOVERNMENT						GOV			GBRGOV	BRITAIN	GBR					GOV			1	043	043	04	1	2.8	5	1	5	4.3859649122807	1	United Kingdom	UK	UK		54	-4	UK	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	4	Lajpat Nagar, Delhi, India	IN	IN07	17911	28.5833	77.25	-2102290	20171110173000	http://www.business-standard.com/article/pti-stories/sdmc-school-kids-interact-with-prince-charles-117111001542_1.html
705752676	20161110	201611	2016	2016.8493	HRI	RIGHTS GROUP						HRI													1	051	051	05	1	3.4	2	1	2	-6.11702127659575	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	0								4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	20171110173000	http://www.digitaljournal.com/news/world/madrid-to-contest-bullfighting-ban-on-balearic-islands/article/507340
705752677	20161110	201611	2016	2016.8493	HRI	RIGHTS GROUP						HRI													1	051	051	05	1	3.4	8	1	8	-6.11702127659575	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110173000	http://www.digitaljournal.com/news/world/madrid-to-contest-bullfighting-ban-on-balearic-islands/article/507340
