704056807	20171029	201710	2017	2017.8192	GBRCOP	UNITED KINGDOM	GBR					COP			GBR	UNITED KINGDOM	GBR								1	100	100	10	3	-5.0	2	1	2	-6.83760683760684	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171105111500	https://www.albawaba.com/news/remains-manchester-bomber-secretly-flown-libya-burial-1043504
704056808	20171029	201710	2017	2017.8192	GBRCOP	MANCHESTER	GBR					COP			LBY	TRIPOLI	LBY								1	100	100	10	3	-5.0	1	1	1	-6.83760683760684	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20171105111500	https://www.albawaba.com/news/remains-manchester-bomber-secretly-flown-libya-burial-1043504
704056809	20171029	201710	2017	2017.8192	GBRCOP	MANCHESTER	GBR					COP			LBY	TRIPOLI	LBY								1	100	100	10	3	-5.0	5	1	5	-6.83760683760684	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171105111500	https://www.albawaba.com/news/remains-manchester-bomber-secretly-flown-libya-burial-1043504
704056810	20171029	201710	2017	2017.8192	SGP	SINGAPOREAN	SGP																		1	070	070	07	2	7.0	1	1	1	-0.41237113402062	4	Ghim Moh, Singapore (general), Singapore	SN	SN00	18585	1.31111	103.788	30340	0								4	Pahang, Pahang, Malaysia	MY	MY06	18585	3.5321	103.462	-2402927	20171105111500	http://www.freemalaysiatoday.com/category/nation/2017/11/05/singaporeans-hope-for-cheaper-durians-with-bumper-harvest/
704056811	20171029	201710	2017	2017.8192	SGP	SINGAPOREAN	SGP																		1	070	070	07	2	7.0	1	1	1	-0.41237113402062	4	Ghim Moh, Singapore (general), Singapore	SN	SN00	18585	1.31111	103.788	30340	0								4	Ghim Moh, Singapore (general), Singapore	SN	SN00	18585	1.31111	103.788	30340	20171105111500	http://www.freemalaysiatoday.com/category/nation/2017/11/05/singaporeans-hope-for-cheaper-durians-with-bumper-harvest/
704056812	20171104	201711	2017	2017.8329	BUS	INVESTOR						BUS			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	8	1	8	-1.46750524109015	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20171105111500	https://www.graphic.com.gh/news/general-news/help-revamp-ghana-publishing-company-information-minister-charges-new-board.html
704056813	20171104	201711	2017	2017.8329	EDU	PROFESSOR						EDU			NER	NIGER	NER								1	020	020	02	1	3.0	1	1	1	0	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20171105111500	https://www.today.ng/news/politics/29713/professionals-venturing-politics-simply-steal-money-minister-chinedu-nebo
704056814	20171104	201711	2017	2017.8329	NER	NIGER	NER								EDU	PROFESSOR						EDU			1	020	020	02	1	3.0	2	1	2	-0.45351473922902	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20171105111500	http://news2.onlinenigeria.com/news/general/673905-professionals-are-venturing-into-politics-simply-to-steal-money-%E2%80%93-ex-minister.html
704056815	20171104	201711	2017	2017.8329	NER	NIGER	NER								NEREDU	NIGER	NER					EDU			1	020	020	02	1	3.0	2	1	2	-0.45351473922902	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20171105111500	http://news2.onlinenigeria.com/news/general/673905-professionals-are-venturing-into-politics-simply-to-steal-money-%E2%80%93-ex-minister.html
704056816	20171104	201711	2017	2017.8329	NEREDU	NIGER	NER					EDU													1	020	020	02	1	3.0	1	1	1	0	1	Niger	NG	NG		16	8	NG	0								1	Niger	NG	NG		16	8	NG	20171105111500	https://www.today.ng/news/politics/29713/professionals-venturing-politics-simply-steal-money-minister-chinedu-nebo
704056817	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	014	014	01	1	0.0	4	1	4	-4.17827298050139	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20171105111500	https://www.iol.co.za/news/south-africa/take-your-money-out-of-sa-says-economist-11862992
704056818	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	036	036	03	1	4.0	10	1	10	-2.42165242165243	0								4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	20171105111500	http://www.miningmx.com/news/platinum/30861-lonmin-reports-sexual-harassment-women-common-pervasive/
704056819	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	040	040	04	1	1.0	2	1	2	-3.98406374501992	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171105111500	https://www.iol.co.za/sunday-tribune/news/lodge-complaints-over-fake-cosmetics-brand-11863498
704056820	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	-7.53138075313808	0								4	Vryheid, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7695	30.7917	-1298450	4	Vryheid, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7695	30.7917	-1298450	20171105111500	https://www.iol.co.za/sunday-tribune/news/blackmonday-farmer-hacked-to-death-was-kind-11863531
704056821	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	043	043	04	1	2.8	6	1	6	-0.1841620626151	0								4	Stillwater, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7951	30.7415	-1287485	4	Stillwater, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7951	30.7415	-1287485	20171105111500	http://www.miningmx.com/top-story/30883-investors-back-sibanye-stillwater-deal-starts-add/
704056822	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	140	140	14	3	-6.5	4	1	4	-3.28947368421053	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20171105111500	https://www.sowetanlive.co.za/sundayworld/news/2017-11-05-mboro-resurrects-manhood-couple-have-sex-in-front-of-tv-crew-after-prayers/
704056823	20171105	201711	2017	2017.8356											AGO	ANGOLA	AGO								1	043	043	04	1	2.8	8	1	8	1.0752688172043	0								4	Bailundo, Malanje, Angola	AO	AO12	18585	-9.57499	15.9944	-2858111	4	Bailundo, Malanje, Angola	AO	AO12	18585	-9.57499	15.9944	-2858111	20171105111500	http://www.angop.ao/angola/en_us/noticias/politica/2017/10/44/Huambo-have-three-district-courts-Secretary-State,66c8a71f-af0c-4bf3-9ae3-82393ad82c0e.html
704056824	20171105	201711	2017	2017.8356											AGOGOV	ANGOLAN	AGO					GOV			1	190	190	19	4	-10.0	3	1	3	-5.04201680672269	0								1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20171105111500	http://www.africareview.com/news/Angolan-war-veteran-dies-in-Spain/979180-4173862-12nwygpz/
704056825	20171105	201711	2017	2017.8356											AGR	FARMER						AGR			1	190	190	19	4	-10.0	1	1	1	-7.53138075313808	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20171105111500	https://www.iol.co.za/sunday-tribune/news/blackmonday-farmer-hacked-to-death-was-kind-11863531
704056826	20171105	201711	2017	2017.8356											BHR	BAHRAIN	BHR								0	070	070	07	2	7.0	2	1	2	5.08196721311475	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171105111500	http://www.bna.bh/portal/en/news/809597
704056827	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			0	040	040	04	1	1.0	10	1	10	-3.98406374501992	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171105111500	https://www.iol.co.za/sunday-tribune/news/lodge-complaints-over-fake-cosmetics-brand-11863498
704056828	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	4	1	4	1.27877237851663	0								1	United States	US	US		39.828175	-98.5795	US	1	United Kingdom	UK	UK		54	-4	UK	20171105111500	https://www.openpr.com/news/801790/Biscuits-Market-Size-Analysis-and-Forecast-Report-2016-2024.html
704056829	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	4.05405405405405	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171105111500	https://thebitcoinnews.com/crypto-experts-will-speak-at-the-nov-30-conference-in-cyprus/
704056830	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	6	1	6	0.47114252061248	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171105111500	http://www.register-herald.com/news/panel-says-branding-is-critical-for-state-s-future/article_2227e1e3-43f4-5f6c-aaf2-a8b89d5db1ba.html
704056831	20171105	201711	2017	2017.8356											BUS	CORPORATION						BUS			1	061	061	06	2	6.4	10	1	10	4.29594272076373	0								3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20171105111500	https://www.dailypolitical.com/2017/11/05/valvoline-vvv-platform-specialty-products-corporation-pah-head-to-head-comparison.html
704056832	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	036	036	03	1	4.0	10	1	10	-0.97222222222222	0								5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	20171105111500	http://www.cbc.ca/radio/quirks/blog/fragmenting-forests-threaten-animals-with-extinction-1.4386182
704056833	20171105	201711	2017	2017.8356											CAN	NEWFOUNDLAND AND LABRADOR	CAN								1	043	043	04	1	2.8	10	1	10	3.87788778877887	0								4	Holyrood, Newfoundland, Canada	CA	CA05	12608	47.3833	-53.1333	-566310	4	Holyrood, Newfoundland, Canada	CA	CA05	12608	47.3833	-53.1333	-566310	20171105111500	http://www.cbc.ca/news/canada/newfoundland-labrador/eye-on-iceland-fish-ocean-cluster-products-1.4379812
704056834	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	0334	033	03	1	6.0	6	1	6	-1.12721417069243	0								4	East China Sea, Japan (general), Japan	JA	JA00		29	125	-226888	4	East China Sea, Japan (general), Japan	JA	JA00		29	125	-226888	20171105111500	http://the-japan-news.com/news/article/0004048275
704056835	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	190	190	19	4	-10.0	6	1	6	-1.12721417069243	0								4	East China Sea, Japan (general), Japan	JA	JA00		29	125	-226888	4	East China Sea, Japan (general), Japan	JA	JA00		29	125	-226888	20171105111500	http://the-japan-news.com/news/article/0004048275
704056836	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	042	042	04	1	1.9	4	1	4	-8.71212121212121	0								3	Elkins Park, Pennsylvania, United States	US	USPA		40.0771	-75.1268	1192429	3	Elkins Park, Pennsylvania, United States	US	USPA		40.0771	-75.1268	1192429	20171105111500	https://www.nbcphiladelphia.com/news/local/Elkins-Park-Murder-Home-Homicide-Montgomery-County-Pennsylvania-455251083.html
704056837	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	042	042	04	1	1.9	4	1	4	-8.71212121212121	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105111500	https://www.nbcphiladelphia.com/news/local/Elkins-Park-Murder-Home-Homicide-Montgomery-County-Pennsylvania-455251083.html
704056838	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	-8.71212121212121	0								3	Montgomery County, Pennsylvania, United States	US	USPA		40.3754	-75.4999	1213680	3	Montgomery County, Pennsylvania, United States	US	USPA		40.3754	-75.4999	1213680	20171105111500	https://www.nbcphiladelphia.com/news/local/Elkins-Park-Murder-Home-Homicide-Montgomery-County-Pennsylvania-455251083.html
704056839	20171105	201711	2017	2017.8356											COP	DEPUTIES						COP			1	051	051	05	1	3.4	2	1	2	-1.66666666666666	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105111500	http://english.vietnamnet.vn/fms/government/189631/legislators-discuss-revisions-of-law-on-overseas-representative-missions.html
704056840	20171105	201711	2017	2017.8356											COP	POLICE OFFICER						COP			1	173	173	17	4	-5.0	1	1	1	-7.55555555555555	0								4	Benguela, Benguela, Angola	AO	AO01	4216	-12.5783	13.4072	-2858520	4	Benguela, Benguela, Angola	AO	AO01	4216	-12.5783	13.4072	-2858520	20171105111500	http://www.angop.ao/angola/en_us/noticias/sociedade/2017/10/44/Benguela-Fake-police-officer-arrested,168a83bb-6397-4652-ae98-8efd8b3f0a1a.html
704056841	20171105	201711	2017	2017.8356											CRM	ROBBER						CRM			1	1823	182	18	4	-10.0	10	1	10	-6.63265306122448	0								0								0								20171105111500	https://www.iol.co.za/sunday-tribune/news/blackmonday-villagers-mourn-death-of-white-zulu-11863458
704056842	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			0	036	036	03	1	4.0	10	1	10	-8.0545229244114	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171105111500	http://billingsgazette.com/opinion/columnists/catherine-rampell-how-new-york-subsidizes-montana/article_55decff9-9ee7-5c02-ad30-833512dee922.html
