702863613	20161101	201611	2016	2016.8247	NGA	NIGERIA	NGA								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	4	1	4	4.24028268551237	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	20171101063000	http://www.peoplesdailyng.com/capital-market-will-be-in-school-curriculum-from-next-year-sec/
702863614	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	3	1	3	-0.8433734939759	3	Sangamon County, Illinois, United States	US	USIL	IL167	39.7667	-89.6501	1785010	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171101063000	http://www.sj-r.com/news/20171031/cooperation-camaraderie-stressed-in-fight-against-opioid-epidemic
702863615	20171002	201710	2017	2017.7452	AUS	AUSTRALIA	AUS																		1	173	173	17	4	-5.0	6	3	6	-6.7298459428089	4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171101063000	https://www.ipswichadvertiser.com.au/news/tyrell-cobbs-mother-admits-to-killing-her-four-yea/3254566/
702863616	20171002	201710	2017	2017.7452	BUS	BUSINESS						BUS			GOV	PRESIDENT						GOV			1	026	026	02	1	4.0	10	1	10	0	0								0								0								20171101063000	http://www.personcountylife.com/news/2017-11-01/Front_Page/PCC_may_add_new_ag_curriculum.html
702863617	20171002	201710	2017	2017.7452	COP	POLICE						COP			IND	MUMBAI	IND								0	112	112	11	3	-2.0	2	1	2	-3.62035225048923	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171101063000	https://timesofindia.indiatimes.com/city/ahmedabad/love-struck-millionaire-wanted-to-start-royal-airlines-for-girlfriend/articleshow/61386768.cms
702863618	20171002	201710	2017	2017.7452	COP	POLICE						COP			IND	MUMBAI	IND								0	112	112	11	3	-2.0	1	1	1	-3.62035225048923	4	Dedan, Gujarat, India	IN	IN09	17636	21.05	71.2833	-2094186	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171101063000	https://timesofindia.indiatimes.com/city/ahmedabad/love-struck-millionaire-wanted-to-start-royal-airlines-for-girlfriend/articleshow/61386768.cms
702863619	20171002	201710	2017	2017.7452	COP	POLICE						COP			IND	MUMBAI	IND								0	112	112	11	3	-2.0	1	1	1	-3.62035225048923	4	Dedan, Gujarat, India	IN	IN09	17636	21.05	71.2833	-2094186	4	Dedan, Gujarat, India	IN	IN09	17636	21.05	71.2833	-2094186	4	Dedan, Gujarat, India	IN	IN09	17636	21.05	71.2833	-2094186	20171101063000	https://timesofindia.indiatimes.com/city/ahmedabad/love-struck-millionaire-wanted-to-start-royal-airlines-for-girlfriend/articleshow/61386768.cms
702863620	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								RUSJUD	RUSSIA	RUS					JUD			0	010	010	01	1	0.0	2	1	2	-2.54545454545454	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	20171101063000	http://www.ktvz.com/news/politics/hope-hicks-to-be-interviewed-by-muellers-team/650309205
702863621	20171002	201710	2017	2017.7452	USAGOV	THE WHITE HOUSE	USA					GOV			RUSJUD	RUSSIAN	RUS					JUD			0	010	010	01	1	0.0	1	1	1	-2.54545454545454	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	20171101063000	http://www.ktvz.com/news/politics/hope-hicks-to-be-interviewed-by-muellers-team/650309205
702863622	20171025	201710	2017	2017.8082											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	8	1	8	3.02547770700637	0								4	Mount Pleasant, South Australia, Australia	AS	AS05	5287	-34.7749	139.049	-1589481	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171101063000	https://www.whitsundaytimes.com.au/news/mackay-lad-is-best-young-butcher-in-the-state/3254498/
702863623	20171025	201710	2017	2017.8082	AUS	AUSTRALIA	AUS																		1	042	042	04	1	1.9	8	1	8	3.02547770700637	4	Mount Pleasant, South Australia, Australia	AS	AS05	5287	-34.7749	139.049	-1589481	0								4	Mount Pleasant, South Australia, Australia	AS	AS05	5287	-34.7749	139.049	-1589481	20171101063000	https://www.whitsundaytimes.com.au/news/mackay-lad-is-best-young-butcher-in-the-state/3254498/
702863624	20171025	201710	2017	2017.8082	AUS	AUSTRALIA	AUS								LAB	WORKER						LAB			1	111	111	11	3	-2.0	10	1	10	-8.91719745222929	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171101063000	http://www.cpa.org.au/guardian/2017/1801/01-defeat-turnbulls.html
702863625	20171025	201710	2017	2017.8082	COP	DEPUTY						COP													1	018	018	01	1	3.4	6	1	6	-1.54185022026431	4	Princes Town, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2735	-61.3761	-1360620	0								4	Princes Town, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2735	-61.3761	-1360620	20171101063000	https://www.barbadostoday.bb/2017/10/31/trinidad-kimberlys-secret-revealed-after-suicide/
702863626	20171025	201710	2017	2017.8082	COP	POLICE						COP													0	193	193	19	4	-10.0	4	1	4	-10.4651162790698	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	0								4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	20171101063000	http://www.geeskaafrika.com/27376/detained-ethiopian-opposition-chief-bailed/
702863627	20171025	201710	2017	2017.8082	COP	POLICE						COP													0	193	193	19	4	-10.0	6	1	6	-10.4651162790698	1	Somalia	SO	SO		6	48	SO	0								1	Somalia	SO	SO		6	48	SO	20171101063000	http://www.geeskaafrika.com/27376/detained-ethiopian-opposition-chief-bailed/
702863628	20171025	201710	2017	2017.8082	COP	DEPUTY						COP			TTO	TRINIDAD AND TOBAGO	TTO								1	018	018	01	1	3.4	2	1	2	-1.54185022026431	4	Princes Town, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2735	-61.3761	-1360620	4	Princes Town, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2735	-61.3761	-1360620	4	Princes Town, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2735	-61.3761	-1360620	20171101063000	https://www.barbadostoday.bb/2017/10/31/trinidad-kimberlys-secret-revealed-after-suicide/
702863629	20171025	201710	2017	2017.8082	COP	DEPUTY						COP			TTO	TRINIDAD AND TOBAGO	TTO								1	018	018	01	1	3.4	2	1	2	-1.54185022026431	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171101063000	https://www.barbadostoday.bb/2017/10/31/trinidad-kimberlys-secret-revealed-after-suicide/
702863630	20171025	201710	2017	2017.8082	HND	HONDURAS	HND																		1	051	051	05	1	3.4	4	1	4	0.95238095238095	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101063000	http://malaysiandigest.com/world/705638-costa-rica-proposes-high-levels-of-protection-for-refugees.html
702863631	20171025	201710	2017	2017.8082	IRQ	IRAQ	IRQ								UAF	TERRORIST GROUP						UAF			1	190	190	19	4	-10.0	2	1	2	-1.34874759152216	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	20171101063000	http://www.islamicinvitationturkey.com/2017/11/01/iraqi-pm-anbar-to-be-freed-from-daesh-in-days/
702863632	20171025	201710	2017	2017.8082	JPN	JAPAN	JPN								MIL	AIRCRAFT CARRIER						MIL			0	046	046	04	1	7.0	10	1	10	-2.26969292389853	4	Iwakuni, Yamaguchi, Japan	JA	JA45	36607	34.15	132.183	-231022	4	Iwakuni, Yamaguchi, Japan	JA	JA45	36607	34.15	132.183	-231022	4	Iwakuni, Yamaguchi, Japan	JA	JA45	36607	34.15	132.183	-231022	20171101063000	http://www.ktvz.com/news/national-world/us-f35-fighter-jets-arrive-in-japan-ahead-of-trump-visit/650311570
702863633	20171025	201710	2017	2017.8082	MIL	AIRCRAFT CARRIER						MIL			JPN	JAPAN	JPN								0	046	046	04	1	7.0	10	1	10	-2.26969292389853	4	Iwakuni, Yamaguchi, Japan	JA	JA45	36607	34.15	132.183	-231022	4	Iwakuni, Yamaguchi, Japan	JA	JA45	36607	34.15	132.183	-231022	4	Iwakuni, Yamaguchi, Japan	JA	JA45	36607	34.15	132.183	-231022	20171101063000	http://www.ktvz.com/news/national-world/us-f35-fighter-jets-arrive-in-japan-ahead-of-trump-visit/650311570
702863634	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-8.51735015772874	3	Los Angeles International Airport, California, United States	US	USCA	CA037	33.9425	-118.409	1653694	0								3	Los Angeles International Airport, California, United States	US	USCA		33.9425	-118.409	1653694	20171101063000	http://www.themalaymailonline.com/showbiz/article/stranger-things-actor-charlie-heaton-breaks-silence-over-alleged-cocaine-bu
702863635	20171031	201710	2017	2017.8247											GOV	SECRETARIAT						GOV			1	046	046	04	1	7.0	5	1	5	2.22984562607205	0								4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	20171101063000	http://www.peoplesdailyng.com/apc-nec-passes-vote-of-confidence-on-buhari-oyegun/
702863636	20171031	201710	2017	2017.8247	ARG	ARGENTINA	ARG								UAF	TERRORIST						UAF			1	010	010	01	1	0.0	3	1	3	-6.25	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171101063000	http://www.bostonherald.com/news/national/2017/11/newton_man_among_the_injured
702863637	20171031	201710	2017	2017.8247	ARG	ARGENTINA	ARG								UAF	TERRORIST						UAF			1	010	010	01	1	0.0	3	1	3	-6.25	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171101063000	http://www.bostonherald.com/news/national/2017/11/newton_man_among_the_injured
702863638	20171031	201710	2017	2017.8247	GOV	SECRETARIAT						GOV													1	046	046	04	1	7.0	5	1	5	2.22984562607205	4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	0								4	Oyegun, Oyo, Nigeria	NI	NI32	191213	7.59667	3.92333	-2024588	20171101063000	http://www.peoplesdailyng.com/apc-nec-passes-vote-of-confidence-on-buhari-oyegun/
702863639	20171031	201710	2017	2017.8247	MED	CORRESPONDENT						MED			NGAGOV	NIGERIA	NGA					GOV			1	040	040	04	1	1.0	1	1	1	3.02013422818792	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171101063000	https://blueprint.ng/how-ill-operate-by-new-sgf/
702863640	20171031	201710	2017	2017.8247	MED	MEDIA						MED			SGP	SINGAPORE	SGP								1	040	040	04	1	1.0	10	1	10	2.13980028530671	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171101063000	http://www.tnp.sg/lifestyle/others/big-plans-works-chinas-office-chef-internet-sensation
702863641	20171031	201710	2017	2017.8247	NGAGOV	NIGERIA	NGA					GOV			MED	CORRESPONDENT						MED			1	040	040	04	1	1.0	1	1	1	3.02013422818792	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171101063000	https://blueprint.ng/how-ill-operate-by-new-sgf/
702863642	20171031	201710	2017	2017.8247	SGP	SINGAPORE	SGP								MED	MEDIA						MED			1	040	040	04	1	1.0	10	1	10	2.13980028530671	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20171101063000	http://www.tnp.sg/lifestyle/others/big-plans-works-chinas-office-chef-internet-sensation
702863643	20171031	201710	2017	2017.8247	TZA	DAR ES SALAAM	TZA								COPMIL	POLICE						COP	MIL		1	173	173	17	4	-5.0	4	1	4	-3.57142857142857	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20171101063000	http://allafrica.com/stories/201711010047.html
702863644	20171031	201710	2017	2017.8247	TZA	DAR ES SALAAM	TZA								COPMIL	POLICE						COP	MIL		1	173	173	17	4	-5.0	1	1	1	-3.57142857142857	4	Kigoma, Kigoma, Tanzania	TZ	TZ05	115055	-4.87694	29.6267	-2564740	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20171101063000	http://allafrica.com/stories/201711010047.html
702863645	20171031	201710	2017	2017.8247	UAF	TERRORIST						UAF			ARG	ARGENTINA	ARG								1	193	193	19	4	-10.0	7	1	7	-6.25	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171101063000	http://www.bostonherald.com/news/national/2017/11/newton_man_among_the_injured
702863646	20171101	201711	2017	2017.8247											AUS	QUEENSLAND	AUS								1	042	042	04	1	1.9	9	1	9	1.61090458488228	0								4	Goondiwindi, Queensland, Australia	AS	AS04	5047	-28.5464	150.307	-1575913	4	Goondiwindi, Queensland, Australia	AS	AS04	5047	-28.5464	150.307	-1575913	20171101063000	http://www.theland.com.au/story/5020169/sevenbardots-farewell/?cs=4933
702863647	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	10	0.15698587127159	0								4	Roy Hill, Western Australia, Australia	AS	AS08	5478	-22.6167	119.933	-1598567	4	Roy Hill, Western Australia, Australia	AS	AS08	5478	-22.6167	119.933	-1598567	20171101063000	http://www.cpa.org.au/guardian/2017/1801/03-editorial.html
702863648	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	-0.542005420054199	0								4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	20171101063000	https://www.realestate.com.au/news/why-mt-eliza-is-similar-to-brighton-but-at-a-fraction-of-the-price/
702863649	20171101	201711	2017	2017.8247											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	0.641025641025638	0								4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	20171101063000	https://www.gattonstar.com.au/news/roper-from-tasmania-enjoys-four-days-in-warwick/3253697/
702863650	20171101	201711	2017	2017.8247											AUSJUD	BRISBANE	AUS					JUD			1	190	190	19	4	-10.0	4	2	4	-7.41987179487179	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171101063000	https://www.ipswichadvertiser.com.au/news/tyrell-cobbs-mother-admits-to-killing-her-four-yea/3254566/
702863651	20171101	201711	2017	2017.8247											AUSJUD	BRISBANE	AUS					JUD			1	190	190	19	4	-10.0	2	1	2	-5.34979423868312	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101063000	https://www.byronnews.com.au/news/tyrell-cobbs-mother-admits-to-killing-her-four-yea/3254566/
702863652	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			1	033	033	03	1	5.2	5	1	5	0.87847730600293	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171101063000	https://www.cnbc.com/2017/10/31/marketinvoice-launches-business-loans-on-back-of-psd2-open-banking.html
702863653	20171101	201711	2017	2017.8247											BUS	MERCHANT						BUS			1	0353	035	03	1	7.0	5	1	5	0.71599045346062	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171101063000	http://www.bgr.in/news/phonepe-launches-bluetooth-enabled-pos-device-for-small-merchants/
702863654	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	8	1	8	1.72185430463577	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171101063000	http://citifmonline.com/2017/11/01/free-trade-key-to-poverty-eradication-danish-foreign-affairs-minister/
702863655	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	2	1	2	1.72185430463577	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	1	Ghana	GH	GH		8	-2	GH	20171101063000	http://citifmonline.com/2017/11/01/free-trade-key-to-poverty-eradication-danish-foreign-affairs-minister/
702863656	20171101	201711	2017	2017.8247											BUS	AIRLINE						BUS			0	042	042	04	1	1.9	7	1	7	2.57270693512305	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20171101063000	http://www.prnewswire.co.uk/news-releases/cellpoint-mobile-granted-full-member-status-in-the-african-airlines-association-partner-program-654390683.html
702863657	20171101	201711	2017	2017.8247											BUS	COMPANY						BUS			0	042	042	04	1	1.9	1	1	1	2.57270693512305	0								1	Rwanda	RW	RW		-2	30	RW	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20171101063000	http://www.prnewswire.co.uk/news-releases/cellpoint-mobile-granted-full-member-status-in-the-african-airlines-association-partner-program-654390683.html
702863658	20171101	201711	2017	2017.8247											BUS	AIRLINE						BUS			0	042	042	04	1	1.9	2	1	2	2.57270693512305	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20171101063000	http://www.prnewswire.co.uk/news-releases/cellpoint-mobile-granted-full-member-status-in-the-african-airlines-association-partner-program-654390683.html
702863659	20171101	201711	2017	2017.8247											BUS	INVESTOR						BUS			1	043	043	04	1	2.8	2	2	2	2.13668045771367	0								4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20171101063000	https://www.ipswichadvertiser.com.au/news/toowoomba-shopping-centre-sells-auction-millions/3254529/
702863660	20171101	201711	2017	2017.8247											BUS	INVESTOR						BUS			1	043	043	04	1	2.8	2	2	2	2.13668045771367	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20171101063000	https://www.ipswichadvertiser.com.au/news/toowoomba-shopping-centre-sells-auction-millions/3254529/
702863661	20171101	201711	2017	2017.8247											BUS	BANK						BUS			1	043	043	04	1	2.8	3	1	3	-0.31545741324921	0								3	Orangeburg County, South Carolina, United States	US	USSC		33.4335	-80.7665	1248014	3	Orangeburg County, South Carolina, United States	US	USSC		33.4335	-80.7665	1248014	20171101063000	http://counton2.com/2017/10/
702863662	20171101	201711	2017	2017.8247											BUS	BANK						BUS			1	043	043	04	1	2.8	10	1	10	-1.61290322580645	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171101063000	http://bangladeshchronicle.net/2017/11/nbr-asks-bb-to-freeze-premier-bank-account/
