705433092	20161109	201611	2016	2016.8466											AFR	AFRICA	AFR								1	020	020	02	1	3.0	4	1	4	-8.17120622568093	0								4	Overport, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8348	31.0001	-1270524	4	Overport, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8348	31.0001	-1270524	20171109190000	https://www.iol.co.za/mercury/news/convicted-rapist-to-stay-in-prison-11936248
705433093	20161109	201611	2016	2016.8466											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	6	1	6	0	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171109190000	https://cruxnow.com/cns/2017/11/09/pope-remembers-ukrainian-priest-mentored/
705433094	20161109	201611	2016	2016.8466	AFG	AFGHANISTAN	AFG								USA	AMERICAN	USA								0	040	040	04	1	1.0	1	1	1	-2.42785158039395	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705433095	20161109	201611	2016	2016.8466	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								1	040	040	04	1	1.0	5	1	4	-2.42785158039395	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	1	United States	US	US		39.828175	-98.5795	US	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705433096	20161109	201611	2016	2016.8466	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								1	040	040	04	1	1.0	6	1	4	-2.42785158039395	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705433097	20161109	201611	2016	2016.8466	AFR	AFRICA	AFR								EUR	EUROPE	EUR								1	036	036	03	1	4.0	2	1	2	3.7940379403794	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109190000	https://www.travelpulse.com/news/tour-operators/family-travel-just-got-more-affordable.html
705433098	20161109	201611	2016	2016.8466	CHN	CHINESE	CHN								EUR	EUROPE	EUR								1	051	051	05	1	3.4	8	1	8	3.72670807453416	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109190000	https://www.campaignlive.co.uk/article/sophisticated-high-spending-young-chinese-consumers-brand-needs/1449628
705433099	20161109	201611	2016	2016.8466	CHNGOVMIL	CHINA	CHN					GOV	MIL		CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	1.7220172201722	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109190000	http://www.globaltimes.cn/content/1074490.shtml
705433100	20161109	201611	2016	2016.8466	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	6	1	6	0	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171109190000	https://cruxnow.com/cns/2017/11/09/pope-remembers-ukrainian-priest-mentored/
705433101	20161109	201611	2016	2016.8466	ESP	BARCELONA	ESP								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	3.70370370370371	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171109190000	http://ca.hellomagazine.com/royalty/02017110939890/prince-harry-jokes-about-hiding-meghan-markle
705433102	20161109	201611	2016	2016.8466	ESP	BARCELONA	ESP								GOV	PRINCE						GOV			1	040	040	04	1	1.0	6	1	6	3.70370370370371	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171109190000	http://ca.hellomagazine.com/royalty/02017110939890/prince-harry-jokes-about-hiding-meghan-markle
705433103	20161109	201611	2016	2016.8466	GBR	UNITED KINGDOM	GBR																		1	173	173	17	4	-5.0	4	1	4	-6.74157303370787	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	0								4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20171109190000	http://www.sloughobserver.co.uk/news/15652237.Drunken_BA_worker_groped_passenger/
705433104	20161109	201611	2016	2016.8466	GBR	UNITED KINGDOM	GBR																		1	180	180	18	4	-9.0	2	1	2	-6.74157303370787	4	Isleworth, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.333333	-2599622	0								4	Isleworth, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.333333	-2599622	20171109190000	http://www.sloughobserver.co.uk/news/15652237.Drunken_BA_worker_groped_passenger/
705433105	20161109	201611	2016	2016.8466	GBR	UNITED KINGDOM	GBR																		1	180	180	18	4	-9.0	2	1	2	-6.74157303370787	4	Langley, Northumberland, United Kingdom	UK	UKJ6	40125	54.9333	-2.26667	-2600708	0								4	Isleworth, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.333333	-2599622	20171109190000	http://www.sloughobserver.co.uk/news/15652237.Drunken_BA_worker_groped_passenger/
705433106	20161109	201611	2016	2016.8466	GBR	UNITED KINGDOM	GBR								GOV	PRINCE						GOV			1	040	040	04	1	1.0	2	1	2	3.70370370370371	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171109190000	http://ca.hellomagazine.com/royalty/02017110939890/prince-harry-jokes-about-hiding-meghan-markle
705433107	20161109	201611	2016	2016.8466	GOV	PRINCE						GOV			ESP	BARCELONA	ESP								1	040	040	04	1	1.0	6	1	6	3.70370370370371	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109190000	http://ca.hellomagazine.com/royalty/02017110939890/prince-harry-jokes-about-hiding-meghan-markle
705433108	20161109	201611	2016	2016.8466	LTU	LITHUANIAN	LTU								RUS	MOSCOW	RUS								1	010	010	01	1	0.0	5	1	5	-0.18248175182482	1	Lithuania	LH	LH		56	24	LH	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Lithuania	LH	LH		56	24	LH	20171109190000	http://www.newsweek.com/nato-wants-shoot-down-russia-plane-new-air-defense-baltics-706947
705433109	20161109	201611	2016	2016.8466	ROU	ROMANIA									IRN	IRAN	IRN								0	010	010	01	1	0.0	1	1	1	-0.18248175182482	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109190000	http://www.newsweek.com/nato-wants-shoot-down-russia-plane-new-air-defense-baltics-706947
705433110	20161109	201611	2016	2016.8466	ROU	ROMANIA									IRN	IRAN	IRN								0	010	010	01	1	0.0	1	1	1	-0.18248175182482	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109190000	http://www.newsweek.com/nato-wants-shoot-down-russia-plane-new-air-defense-baltics-706947
705433111	20161109	201611	2016	2016.8466	ROU	ROMANIA									IRN	IRAN	IRN								0	010	010	01	1	0.0	3	1	3	-0.18248175182482	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109190000	http://www.newsweek.com/nato-wants-shoot-down-russia-plane-new-air-defense-baltics-706947
705433112	20161109	201611	2016	2016.8466	RUS	RUSSIA	RUS																		0	111	111	11	3	-2.0	2	1	2	-0.18248175182482	1	Iran	IR	IR		32	53	IR	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109190000	http://www.newsweek.com/nato-wants-shoot-down-russia-plane-new-air-defense-baltics-706947
705433113	20161109	201611	2016	2016.8466	UKR	UKRAINE	UKR								UKRREF	UKRAINE	UKR					REF			1	046	046	04	1	7.0	2	1	2	0	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171109190000	https://cruxnow.com/cns/2017/11/09/pope-remembers-ukrainian-priest-mentored/
705433114	20161109	201611	2016	2016.8466	UKRREF	UKRAINE	UKR					REF			UKR	UKRAINE	UKR								1	046	046	04	1	7.0	2	1	2	0	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20171109190000	https://cruxnow.com/cns/2017/11/09/pope-remembers-ukrainian-priest-mentored/
705433115	20161109	201611	2016	2016.8466	USA	AMERICAN	USA								AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	1	1	1	-2.42785158039395	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705433116	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	5	1	4	-2.42785158039395	1	United States	US	US		39.828175	-98.5795	US	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705433117	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	6	1	4	-2.42785158039395	1	United States	US	US		39.828175	-98.5795	US	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	1	United States	US	US		39.828175	-98.5795	US	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705433118	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								AFG	AFGHANISTAN	AFG								0	051	051	05	1	3.4	2	1	2	-2.42785158039395	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705433119	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								AFG	AFGHANISTAN	AFG								0	051	051	05	1	3.4	2	1	2	-2.42785158039395	1	United States	US	US		39.828175	-98.5795	US	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
705433120	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								AFG	AFGHANISTAN	AFG								1	051	051	05	1	3.4	8	1	6	-2.42785158039395	1	United States	US	US		39.828175	-98.5795	US	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	1	United States	US	US		39.828175	-98.5795	US	20171109190000	http://ketr.org/post/helmand-afghan-general-fights-taliban-cancer-some-help-us-marines
