705567185	20171110	201711	2017	2017.8493											LEG	REPRESENTATIVES						LEG			1	036	036	03	1	4.0	1	1	1	-0.38240917782027	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	0		GG	GG			42	GG	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567186	20171110	201711	2017	2017.8493											REL	CLERIC									0	036	036	03	1	4.0	1	1	1	-0.38240917782027	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567187	20171110	201711	2017	2017.8493											REL	CLERIC									0	036	036	03	1	4.0	7	1	7	-0.38240917782027	0								0		GG	GG			42	GG	0		GG	GG			42	GG	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567188	20171110	201711	2017	2017.8493											REL	BISHOP									0	046	046	04	1	7.0	1	1	1	-0.38240917782027	0								4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567189	20171110	201711	2017	2017.8493											REL	CLERIC									0	125	125	12	3	-5.0	5	1	5	-0.38240917782027	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567190	20171110	201711	2017	2017.8493											REL	CLERIC									0	125	125	12	3	-5.0	3	1	3	-0.38240917782027	0								0		GG	GG			42	GG	4	Akhali Atoni, Abkhazia**, Georgia	GG	GG02	16452	43.0843	40.8185	10537189	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567191	20171110	201711	2017	2017.8493											RUS	MOSCOW	RUS								0	050	050	05	1	3.5	2	1	2	-0.38240917782027	0								4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567192	20171110	201711	2017	2017.8493											RUS	RUSSIA	RUS								0	050	050	05	1	3.5	1	1	1	-0.38240917782027	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567193	20171110	201711	2017	2017.8493											RUS	RUSSIA	RUS								0	110	110	11	3	-2.0	2	1	2	-0.38240917782027	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567194	20171110	201711	2017	2017.8493											RUS	RUSSIA	RUS								0	110	110	11	3	-2.0	2	1	2	-0.38240917782027	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567195	20171110	201711	2017	2017.8493	ARM	ARMENIAN	ARM								LEG	PARLIAMENT						LEG			1	046	046	04	1	7.0	10	1	10	-0.869565217391308	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20171110050000	Artsakh Public TV, Stepanakert/BBC Monitoring/(c) BBC
705567196	20171110	201711	2017	2017.8493	BUS	COMPANIES						BUS			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	2	1	2	-5.26315789473684	4	Kaesong, Ch'ungch'ong-bukto, South Korea	KS	KS05	24981	36.8108	127.795	-709593	4	Kaesong, Ch'ungch'ong-bukto, South Korea	KS	KS05	24981	36.8108	127.795	-709593	4	Kaesong, Ch'ungch'ong-bukto, South Korea	KS	KS05	24981	36.8108	127.795	-709593	20171110050000	Yonhap news agency in English/BBC Monitoring/(c) BBC
705567197	20171110	201711	2017	2017.8493	BUS	COMPANIES						BUS			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	3	1	3	-5.26315789473684	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171110050000	Yonhap news agency in English/BBC Monitoring/(c) BBC
705567198	20171110	201711	2017	2017.8493	BUS	COMPANIES						BUS			GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	5	1	5	-5.26315789473684	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171110050000	Yonhap news agency in English/BBC Monitoring/(c) BBC
705567199	20171110	201711	2017	2017.8493	CHN	CHINA	CHN																		0	036	036	03	1	4.0	1	1	1	2.89495450785773	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	0								4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567200	20171110	201711	2017	2017.8493	CHN	CHINA	CHN																		0	036	036	03	1	4.0	2	1	2	2.89495450785773	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	0								4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567201	20171110	201711	2017	2017.8493	CHN	CHINA	CHN																		1	042	042	04	1	1.9	1	1	1	2.89495450785773	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	0								4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567202	20171110	201711	2017	2017.8493	CHN	CHINA	CHN																		0	042	042	04	1	1.9	1	1	1	2.89495450785773	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	0								4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567203	20171110	201711	2017	2017.8493	CHN	CHINA	CHN																		1	043	043	04	1	2.8	4	1	4	2.89495450785773	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	0								4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567204	20171110	201711	2017	2017.8493	CHN	CHINA	CHN																		0	051	051	05	1	3.4	1	1	1	2.89495450785773	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	0								4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567205	20171110	201711	2017	2017.8493	CHN	CHINA	CHN								CHNELI	CHINA	CHN					ELI			0	036	036	03	1	4.0	2	1	2	2.89495450785773	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567206	20171110	201711	2017	2017.8493	CHN	CHINA	CHN								GOV	COMMERCE MINIST						GOV			0	057	057	05	1	8.0	1	1	1	2.89495450785773	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	4	Zhong Shan, Anhui, China	CH	CH01	12997	30.8938	118.769	10997260	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567207	20171110	201711	2017	2017.8493	CHN	CHINA	CHN								GOV	COMMERCE MINIST						GOV			0	057	057	05	1	8.0	1	1	1	2.89495450785773	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567208	20171110	201711	2017	2017.8493	CHN	BEIJING	CHN								MIL	MILITARY						MIL			0	046	046	04	1	7.0	1	1	1	-0.41580041580042	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567209	20171110	201711	2017	2017.8493	CHN	BEIJING	CHN								MIL	MILITARY						MIL			0	046	046	04	1	7.0	1	1	1	-0.41580041580042	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567210	20171110	201711	2017	2017.8493	CHN	BEIJING	CHN								USA	WASHINGTON	USA								0	046	046	04	1	7.0	2	1	2	2.89495450785773	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567211	20171110	201711	2017	2017.8493	CHN	CHINA	CHN								USA	THE US	USA								1	080	080	08	2	5.0	1	1	1	2.89495450785773	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567212	20171110	201711	2017	2017.8493	CHN	CHINA	CHN								USA	THE US	USA								1	080	080	08	2	5.0	1	1	1	2.89495450785773	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567213	20171110	201711	2017	2017.8493	CHN	CHINA	CHN								USA	THE US	USA								1	080	080	08	2	5.0	2	1	2	2.89495450785773	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567214	20171110	201711	2017	2017.8493	CHNELI	CHINA	CHN					ELI			CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	2.89495450785773	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567215	20171110	201711	2017	2017.8493	GOV	MINISTRY						GOV													0	030	030	03	1	4.0	5	1	5	-6.33802816901409	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171110050000	PTI news agency, New Delhi/BBC Monitoring/(c) BBC
705567216	20171110	201711	2017	2017.8493	GOV	MINISTRY						GOV													1	051	051	05	1	3.4	2	1	2	-5.26315789473684	4	Kaesong, Ch'ungch'ong-bukto, South Korea	KS	KS05	24981	36.8108	127.795	-709593	0								4	Kaesong, Ch'ungch'ong-bukto, South Korea	KS	KS05	24981	36.8108	127.795	-709593	20171110050000	Yonhap news agency in English/BBC Monitoring/(c) BBC
705567217	20171110	201711	2017	2017.8493	GOV	GOVERNMENT						GOV			BUS	COMPANIES						BUS			1	036	036	03	1	4.0	5	1	5	-5.26315789473684	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171110050000	Yonhap news agency in English/BBC Monitoring/(c) BBC
705567218	20171110	201711	2017	2017.8493	GOV	COMMERCE MINIST						GOV			CHN	CHINA	CHN								0	057	057	05	1	8.0	1	1	1	2.89495450785773	4	Zhong Shan, Anhui, China	CH	CH01	12997	30.8938	118.769	10997260	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567219	20171110	201711	2017	2017.8493	GOV	COMMERCE MINIST						GOV			CHN	CHINA	CHN								0	057	057	05	1	8.0	1	1	1	2.89495450785773	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567220	20171110	201711	2017	2017.8493	IGOEURCOE	COUNCIL OF EUROPE	EUR	COE				IGO			RUS	RUSSIA	RUS								0	111	111	11	3	-2.0	10	1	10	-2.94784580498866	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110050000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
705567221	20171110	201711	2017	2017.8493	JUD	SUPREME COURT						JUD													1	057	057	05	1	8.0	10	1	10	-2.94784580498866	4	Tsalka, Georgia (general), Georgia	GG	GG00	16491	41.5946	44.0891	-2330247	0								4	Tsalka, Georgia (general), Georgia	GG	GG00	16491	41.5946	44.0891	-2330247	20171110050000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
705567222	20171110	201711	2017	2017.8493	LEG	REPRESENTATIVES						LEG													1	036	036	03	1	4.0	2	1	2	-0.38240917782027	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567223	20171110	201711	2017	2017.8493	LEG	REPRESENTATIVES						LEG													1	036	036	03	1	4.0	1	1	1	-0.38240917782027	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	0								0		GG	GG			42	GG	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567224	20171110	201711	2017	2017.8493	LEG	PARLIAMENT						LEG			ARM	ARMENIAN	ARM								1	040	040	04	1	1.0	10	1	10	-0.869565217391308	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20171110050000	Artsakh Public TV, Stepanakert/BBC Monitoring/(c) BBC
705567225	20171110	201711	2017	2017.8493	LEG	PARLIAMENT						LEG			ARM	ARMENIAN	ARM								1	046	046	04	1	7.0	10	1	10	-0.869565217391308	4	Kalbacar, K?lb?c?r, Azerbaijan	AJ	AJ26	147321	40.1067	46.0383	-2706493	4	Kalbacar, K?lb?c?r, Azerbaijan	AJ	AJ26	147321	40.1067	46.0383	-2706493	4	Kalbacar, K?lb?c?r, Azerbaijan	AJ	AJ26	147321	40.1067	46.0383	-2706493	20171110050000	Artsakh Public TV, Stepanakert/BBC Monitoring/(c) BBC
705567226	20171110	201711	2017	2017.8493	OPP	THE OPPOSITION						OPP			GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	8	1	8	-2.94784580498866	4	Tsalka, Georgia (general), Georgia	GG	GG00	16491	41.5946	44.0891	-2330247	4	Tsalka, Georgia (general), Georgia	GG	GG00	16491	41.5946	44.0891	-2330247	4	Tsalka, Georgia (general), Georgia	GG	GG00	16491	41.5946	44.0891	-2330247	20171110050000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
705567227	20171110	201711	2017	2017.8493	OPP	THE OPPOSITION						OPP			GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	2	1	2	-2.94784580498866	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110050000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
705567228	20171110	201711	2017	2017.8493	PRK	NORTH KOREA	PRK																		0	110	110	11	3	-2.0	10	1	10	-0.41580041580042	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567229	20171110	201711	2017	2017.8493	REL	CLERIC																			0	036	036	03	1	4.0	1	1	1	-0.38240917782027	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567230	20171110	201711	2017	2017.8493	REL	CLERIC																			0	036	036	03	1	4.0	7	1	7	-0.38240917782027	0		GG	GG			42	GG	0								0		GG	GG			42	GG	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567231	20171110	201711	2017	2017.8493	REL	BISHOP																			0	046	046	04	1	7.0	1	1	1	-0.38240917782027	4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	0								4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567232	20171110	201711	2017	2017.8493	REL	CLERIC																			0	080	080	08	2	5.0	1	1	1	-0.38240917782027	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567233	20171110	201711	2017	2017.8493	REL	CLERIC																			0	080	080	08	2	5.0	5	1	5	-0.38240917782027	0		GG	GG			42	GG	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567234	20171110	201711	2017	2017.8493	REL	CLERIC																			0	080	080	08	2	5.0	2	1	2	-0.38240917782027	0		GG	GG			42	GG	0								0		GG	GG			42	GG	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567235	20171110	201711	2017	2017.8493	REL	BISHOP																			0	125	125	12	3	-5.0	1	1	1	-0.38240917782027	4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	0								4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567236	20171110	201711	2017	2017.8493	RUS	MOSCOW	RUS																		0	050	050	05	1	3.5	2	1	2	-0.38240917782027	4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	0								4	Sukhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567237	20171110	201711	2017	2017.8493	RUS	RUSSIA	RUS																		0	050	050	05	1	3.5	1	1	1	-0.38240917782027	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567238	20171110	201711	2017	2017.8493	RUS	RUSSIAN	RUS								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	4	1	4	-0.38240917782027	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567239	20171110	201711	2017	2017.8493	RUS	RUSSIAN	RUS								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	1	1	1	-0.38240917782027	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	0		GG	GG			42	GG	20171110050000	Netgazeti in Georgian/BBC Monitoring/(c) BBC
705567240	20171110	201711	2017	2017.8493	USA	WASHINGTON	USA								CHN	BEIJING	CHN								0	046	046	04	1	7.0	2	1	2	2.89495450785773	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567241	20171110	201711	2017	2017.8493	USA	THE US	USA								USAGOV	THE WHITE HOUSE	USA					GOV			0	043	043	04	1	2.8	1	1	1	2.89495450785773	1	Hong Kong	HK	HK		22.25	114.166667	HK	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567242	20171110	201711	2017	2017.8493	USAGOV	THE WHITE HOUSE	USA					GOV			USA	THE US	USA								0	042	042	04	1	1.9	1	1	1	2.89495450785773	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567243	20171110	201711	2017	2017.8493	fan	FANG			fan						CHN	CHINESE	CHN								0	040	040	04	1	1.0	1	1	1	2.89495450785773	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705567244	20171110	201711	2017	2017.8493	fan	FANG			fan						USA	THE US	USA								0	040	040	04	1	1.0	1	1	1	2.89495450785773	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110050000	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
