702958324	20161101	201611	2016	2016.8247	CHN	CHINESE	CHN								NOR	NORWAY	NOR								1	042	042	04	1	1.9	2	1	2	-0.77669902912622	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Trondelag, Norway (general), Norway	NO	NO00	23320	63.5	11	-284416	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20171101133000	https://www.undercurrentnews.com/2017/11/01/norwegian-salmon-still-up-against-china-trade-obstacles/
702958325	20161101	201611	2016	2016.8247	CHNGOV	CHINESE	CHN					GOV			NOR	NORWAY	NOR								1	042	042	04	1	1.9	6	1	6	-0.77669902912622	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Trondelag, Norway (general), Norway	NO	NO00	23320	63.5	11	-284416	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20171101133000	https://www.undercurrentnews.com/2017/11/01/norwegian-salmon-still-up-against-china-trade-obstacles/
702958326	20161101	201611	2016	2016.8247	DNK	DENMARK	DNK								GOV	GOVERNANCE						GOV			1	051	051	05	1	3.4	2	1	2	7.02702702702703	1	Denmark	DA	DA		56	10	DA	1	Ghana	GH	GH		8	-2	GH	1	Denmark	DA	DA		56	10	DA	20171101133000	https://www.ghanaweb.com/GhanaHomePage/business/Denmark-cuts-aid-to-Ghana-by-2020-596236
702958327	20161101	201611	2016	2016.8247	DNK	DENMARK	DNK								GOV	GOVERNANCE						GOV			1	051	051	05	1	3.4	8	1	8	7.02702702702703	1	Denmark	DA	DA		56	10	DA	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171101133000	https://www.ghanaweb.com/GhanaHomePage/business/Denmark-cuts-aid-to-Ghana-by-2020-596236
702958328	20161101	201611	2016	2016.8247	EDU	PROFESSOR						EDU			CAN	CANADA	CAN								0	060	060	06	2	6.0	1	1	1	1.43003064351379	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171101133000	https://www.wired.com/story/googles-ai-wizard-unveils-a-new-twist-on-neural-networks/
702958329	20161101	201611	2016	2016.8247	EDU	PROFESSOR						EDU			CAN	CANADA	CAN								0	060	060	06	2	6.0	1	1	1	1.43003064351379	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171101133000	https://www.wired.com/story/googles-ai-wizard-unveils-a-new-twist-on-neural-networks/
702958330	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV													1	071	071	07	2	7.4	8	1	8	3.04568527918782	4	Lok Ma Chau, Hong Kong (general), Hong Kong	HK	HK00	13038	22.5167	114.083	-1353394	0								4	Lok Ma Chau, Hong Kong (general), Hong Kong	HK	HK00	13038	22.5167	114.083	-1353394	20171101133000	http://news.xinhuanet.com/english/2017-11/01/c_136720921.htm
702958331	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV													1	172	172	17	4	-5.0	10	1	10	-2.64550264550265	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171101133000	http://www.business-standard.com/article/news-ians/rahul-clueless-about-world-bank-s-take-on-indian-economy-bjp-117110100833_1.html
702958332	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV			CHN	CHINA	CHN								1	071	071	07	2	7.4	2	1	2	3.04568527918782	4	Lok Ma Chau, Hong Kong (general), Hong Kong	HK	HK00	13038	22.5167	114.083	-1353394	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Lok Ma Chau, Hong Kong (general), Hong Kong	HK	HK00	13038	22.5167	114.083	-1353394	20171101133000	http://news.xinhuanet.com/english/2017-11/01/c_136720921.htm
702958333	20161101	201611	2016	2016.8247	ITA	ITALY	ITA																		0	043	043	04	1	2.8	8	2	8	-7.32894680256311	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	0								4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	20171101133000	http://www.digitaljournal.com/news/world/libya-coastguard-rescues-nearly-300-migrants-at-sea/article/506504
702958334	20161101	201611	2016	2016.8247	ITA	ITALY	ITA																		0	043	043	04	1	2.8	2	2	2	-7.32894680256311	4	Zliten, Libya (general), Libya	LY	LY00	19104	32.4674	14.5687	-3181444	0								4	Zliten, Libya (general), Libya	LY	LY00	19104	32.4674	14.5687	-3181444	20171101133000	http://www.digitaljournal.com/news/world/libya-coastguard-rescues-nearly-300-migrants-at-sea/article/506504
702958335	20161101	201611	2016	2016.8247	ITA	ITALY	ITA								ITAGOV	ITALY	ITA					GOV			0	043	043	04	1	2.8	8	2	8	-7.32894680256311	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	20171101133000	http://www.digitaljournal.com/news/world/libya-coastguard-rescues-nearly-300-migrants-at-sea/article/506504
702958336	20161101	201611	2016	2016.8247	ITA	ITALY	ITA								ITAGOV	ITALY	ITA					GOV			0	043	043	04	1	2.8	2	2	2	-7.32894680256311	4	Zliten, Libya (general), Libya	LY	LY00	19104	32.4674	14.5687	-3181444	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Zliten, Libya (general), Libya	LY	LY00	19104	32.4674	14.5687	-3181444	20171101133000	http://www.digitaljournal.com/news/world/libya-coastguard-rescues-nearly-300-migrants-at-sea/article/506504
702958337	20161101	201611	2016	2016.8247	ITAGOV	ITALY	ITA					GOV			ITA	ITALY	ITA								0	042	042	04	1	1.9	8	2	8	-7.32894680256311	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	20171101133000	http://www.digitaljournal.com/news/world/libya-coastguard-rescues-nearly-300-migrants-at-sea/article/506504
702958338	20161101	201611	2016	2016.8247	ITAGOV	ITALY	ITA					GOV			ITA	ITALY	ITA								0	042	042	04	1	1.9	2	2	2	-7.32894680256311	4	Lampedusa, Italy (general), Italy	IT	IT00	18390	35.5	12.6	-119645	4	Zliten, Libya (general), Libya	LY	LY00	19104	32.4674	14.5687	-3181444	4	Zliten, Libya (general), Libya	LY	LY00	19104	32.4674	14.5687	-3181444	20171101133000	http://www.digitaljournal.com/news/world/libya-coastguard-rescues-nearly-300-migrants-at-sea/article/506504
702958339	20161101	201611	2016	2016.8247	LEG	CONGRESS						LEG			MIL	MILITARY OFFICIAL						MIL			0	112	112	11	3	-2.0	5	1	5	0.83507306889353	3	Dover, Pennsylvania, United States	US	USPA	PA133	40.0018	-76.8503	1192368	3	Dover, Pennsylvania, United States	US	USPA	PA133	40.0018	-76.8503	1192368	3	Dover, Pennsylvania, United States	US	USPA	PA133	40.0018	-76.8503	1192368	20171101133000	http://www.scsuntimes.com/news/20171101/expense-of-faa-program-may-ground-small-planes
702958340	20161101	201611	2016	2016.8247	MIL	MILITARY						MIL													1	100	100	10	3	-5.0	3	1	3	-4.47976878612717	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	0								4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	20171101133000	http://en.europeonline-magazine.eu/leading-turkish-activist-arrested-for-alleged-links-to-failed-coup_592896.html
702958341	20161101	201611	2016	2016.8247	MIL	MILITARY						MIL													1	100	100	10	3	-5.0	3	1	3	-4.47976878612717	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171101133000	http://en.europeonline-magazine.eu/leading-turkish-activist-arrested-for-alleged-links-to-failed-coup_592896.html
702958342	20161101	201611	2016	2016.8247	MIL	SPECIAL FORCES						MIL			NGA	NIGERIA	NGA								0	036	036	03	1	4.0	8	1	8	-3.77952755905512	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171101133000	http://www.bucksfreepress.co.uk/uk_national_entertainment/15633330.Our_Girl_fans_hit_out_at_BBC_after_Elvis_Harte_is_killed_off/
702958343	20161101	201611	2016	2016.8247	MIL	SPECIAL FORCES						MIL			NGA	NIGERIA	NGA								0	036	036	03	1	4.0	2	1	2	-3.77952755905512	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20171101133000	http://www.bucksfreepress.co.uk/uk_national_entertainment/15633330.Our_Girl_fans_hit_out_at_BBC_after_Elvis_Harte_is_killed_off/
702958344	20161101	201611	2016	2016.8247	MIL	SPECIAL FORCES						MIL			NGA	NIGERIA	NGA								0	060	060	06	2	6.0	2	1	2	-3.77952755905512	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20171101133000	http://www.bucksfreepress.co.uk/uk_national_entertainment/15633330.Our_Girl_fans_hit_out_at_BBC_after_Elvis_Harte_is_killed_off/
702958345	20161101	201611	2016	2016.8247	MIL	MILITARY						MIL			TUR	TURKEY	TUR								1	100	100	10	3	-5.0	1	1	1	-4.47976878612717	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	20171101133000	http://en.europeonline-magazine.eu/leading-turkish-activist-arrested-for-alleged-links-to-failed-coup_592896.html
702958346	20161101	201611	2016	2016.8247	MIL	MILITARY						MIL			TUR	TURKEY	TUR								1	100	100	10	3	-5.0	1	1	1	-4.47976878612717	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	1	Russia	RS	RS		60	100	RS	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	20171101133000	http://en.europeonline-magazine.eu/leading-turkish-activist-arrested-for-alleged-links-to-failed-coup_592896.html
702958347	20161101	201611	2016	2016.8247	MIL	MILITARY						MIL			TUR	TURKEY	TUR								1	100	100	10	3	-5.0	2	1	2	-4.47976878612717	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171101133000	http://en.europeonline-magazine.eu/leading-turkish-activist-arrested-for-alleged-links-to-failed-coup_592896.html
702958348	20161101	201611	2016	2016.8247	NOR	NORWAY	NOR								CHN	CHINESE	CHN								1	043	043	04	1	2.8	2	1	2	-0.77669902912622	4	Trondelag, Norway (general), Norway	NO	NO00	23320	63.5	11	-284416	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20171101133000	https://www.undercurrentnews.com/2017/11/01/norwegian-salmon-still-up-against-china-trade-obstacles/
702958349	20161101	201611	2016	2016.8247	NOR	NORWAY	NOR								CHNGOV	CHINESE	CHN					GOV			1	043	043	04	1	2.8	6	1	6	-0.77669902912622	4	Trondelag, Norway (general), Norway	NO	NO00	23320	63.5	11	-284416	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20171101133000	https://www.undercurrentnews.com/2017/11/01/norwegian-salmon-still-up-against-china-trade-obstacles/
702958350	20161101	201611	2016	2016.8247	NPL	NEPAL	NPL																		0	139	139	13	3	-7.0	4	1	4	-3.77952755905512	1	Nepal	NP	NP		28	84	NP	0								1	Nepal	NP	NP		28	84	NP	20171101133000	http://www.bucksfreepress.co.uk/uk_national_entertainment/15633330.Our_Girl_fans_hit_out_at_BBC_after_Elvis_Harte_is_killed_off/
702958351	20161101	201611	2016	2016.8247	PAN	PANAMA CITY	PAN								MIL	CAPTAIN						MIL			1	036	036	03	1	4.0	4	1	4	0.64205457463884	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	3	Panama City Beach, Florida, United States	US	USFL		30.1766	-85.8055	308451	3	Panama City Beach, Florida, United States	US	USFL		30.1766	-85.8055	308451	20171101133000	http://www.newsherald.com/news/20171101/vets-cross-paths-while-hiking-cross-country
702958352	20161101	201611	2016	2016.8247	PAN	PANAMA CITY	PAN								USAMIL	UNITED STATES	USA					MIL			1	036	036	03	1	4.0	1	1	1	0.64205457463884	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Panama City Beach, Florida, United States	US	USFL		30.1766	-85.8055	308451	3	Panama City Beach, Florida, United States	US	USFL		30.1766	-85.8055	308451	20171101133000	http://www.newsherald.com/news/20171101/vets-cross-paths-while-hiking-cross-country
702958353	20161101	201611	2016	2016.8247	RUSBUS	RUSSIA	RUS					BUS													0	061	061	06	2	6.4	10	1	10	1.31147540983606	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101133000	https://www.msn.com/en-us/news/world/russia-gains-access-to-saudi-arabias-meat-market/ar-AAujuJF
702958354	20161101	201611	2016	2016.8247	TZA	TANZANIA	TZA								BUS	COMPANY						BUS			1	010	010	01	1	0.0	2	1	2	0.25062656641604	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	20171101133000	http://allafrica.com/stories/201711010493.html
702958355	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								DEU	GERMANY	DEU								1	180	180	18	4	-9.0	2	1	2	-5.97552195824334	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101133000	https://www.christiantoday.com/article/terror.in.new.york.christian.leaders.urge.prayer.after.senseless.violence/117446.htm
702958356	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								DEU	GERMANY	DEU								1	180	180	18	4	-9.0	6	1	6	-5.97552195824334	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	1	Germany	GM	GM		51.5	10.5	GM	1	France	FR	FR		46	2	FR	20171101133000	https://www.christiantoday.com/article/terror.in.new.york.christian.leaders.urge.prayer.after.senseless.violence/117446.htm
702958357	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								FRA	FRANCE	FRA								1	180	180	18	4	-9.0	6	1	6	-5.97552195824334	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101133000	https://www.christiantoday.com/article/terror.in.new.york.christian.leaders.urge.prayer.after.senseless.violence/117446.htm
702958358	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								FRA	FRANCE	FRA								1	180	180	18	4	-9.0	2	1	2	-5.97552195824334	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101133000	https://www.christiantoday.com/article/terror.in.new.york.christian.leaders.urge.prayer.after.senseless.violence/117446.htm
702958359	20161101	201611	2016	2016.8247	USAMED	REUTERS	USA					MED			DEU	GERMANY	DEU								1	180	180	18	4	-9.0	2	1	2	-5.97552195824334	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	1	Germany	GM	GM		51.5	10.5	GM	1	France	FR	FR		46	2	FR	20171101133000	https://www.christiantoday.com/article/terror.in.new.york.christian.leaders.urge.prayer.after.senseless.violence/117446.htm
702958360	20161101	201611	2016	2016.8247	USAMED	REUTERS	USA					MED			FRA	FRANCE	FRA								1	180	180	18	4	-9.0	1	1	1	-5.97552195824334	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101133000	https://www.christiantoday.com/article/terror.in.new.york.christian.leaders.urge.prayer.after.senseless.violence/117446.htm
702958361	20161101	201611	2016	2016.8247	USAMED	REUTERS	USA					MED			FRA	FRANCE	FRA								1	180	180	18	4	-9.0	1	1	1	-5.97552195824334	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101133000	https://www.christiantoday.com/article/terror.in.new.york.christian.leaders.urge.prayer.after.senseless.violence/117446.htm
702958362	20171002	201710	2017	2017.7452	BEL	BRUSSELS	BEL																		1	026	026	02	1	4.0	3	1	3	1.2987012987013	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171101133000	http://www.business-standard.com/article/pti-stories/brexit-negotiations-to-resume-on-november-9-ministry-117110100941_1.html
702958363	20171002	201710	2017	2017.7452	BUS	INDUSTRY						BUS			USA	ARIZONA	USA								1	051	051	05	1	3.4	7	1	7	1.14503816793893	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171101133000	https://www.arizonahighways.com/blog/virgin-river-bridge-project-wins-national-award
702958364	20171002	201710	2017	2017.7452	CAN	TORONTO	CAN								USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	2	4	4.05190643182684	3	Hyde Park, Illinois, United States	US	USIL	IL031	41.7942	-87.5939	1737722	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101133000	http://wkal1450.com/prince-harry-and-michelle-obama-surprise-students-at-chicago-public-school/
702958365	20171002	201710	2017	2017.7452	COP	POLICE						COP			AFG	KABUL	AFG								0	173	173	17	4	-5.0	7	1	7	-6.13915416098227	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171101133000	http://www.channelnewsasia.com/news/asiapacific/afghans-were-warned-of-lax-security-before--green-zone--attack-9366172
702958366	20171002	201710	2017	2017.7452	GOV	TOURISM MINIST						GOV													1	020	020	02	1	3.0	10	1	10	1.31578947368421	4	Nariman Point, Maharashtra, India	IN	IN16	70184	18.9244	72.8186	-2105792	0								4	Nariman Point, Maharashtra, India	IN	IN16	70184	18.9244	72.8186	-2105792	20171101133000	http://www.business-standard.com/article/pti-stories/nbcc-gets-rs-400-cr-contract-to-reconstruct-bldg-in-mumbai-117110100838_1.html
702958367	20171002	201710	2017	2017.7452	GOV	TOURISM MINIST						GOV													1	032	032	03	1	4.5	10	1	10	1.31578947368421	4	Nariman Point, Maharashtra, India	IN	IN16	70184	18.9244	72.8186	-2105792	0								4	Nariman Point, Maharashtra, India	IN	IN16	70184	18.9244	72.8186	-2105792	20171101133000	http://www.business-standard.com/article/pti-stories/nbcc-gets-rs-400-cr-contract-to-reconstruct-bldg-in-mumbai-117110100838_1.html
702958368	20171002	201710	2017	2017.7452	REL	CLERIC									TUR	ANKARA	TUR								1	112	112	11	3	-2.0	4	1	4	-4.47976878612717	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	20171101133000	http://en.europeonline-magazine.eu/leading-turkish-activist-arrested-for-alleged-links-to-failed-coup_592896.html
702958369	20171002	201710	2017	2017.7452	TURREL	TURKEY	TUR								TUR	TURKEY	TUR								1	112	112	11	3	-2.0	1	1	1	-4.47976878612717	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	20171101133000	http://en.europeonline-magazine.eu/leading-turkish-activist-arrested-for-alleged-links-to-failed-coup_592896.html
702958370	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								CAN	TORONTO	CAN								0	046	046	04	1	7.0	4	2	4	4.05190643182684	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Hyde Park, Illinois, United States	US	USIL		41.7942	-87.5939	1737722	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101133000	http://wkal1450.com/prince-harry-and-michelle-obama-surprise-students-at-chicago-public-school/
702958371	20171025	201710	2017	2017.8082											COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-4.66237942122187	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Chomedey, Quebec, Canada	CA	CA10	12713	45.55	-73.7333	-562592	20171101133000	http://montreal.ctvnews.ca/upac-denies-ouellette-s-claims-of-setup-investigation-will-continue-1.3657175
702958372	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								COP	POLICE						COP			1	112	112	11	3	-2.0	4	1	4	-4.66237942122187	4	Chomedey, Quebec, Canada	CA	CA10	12713	45.55	-73.7333	-562592	4	Chomedey, Quebec, Canada	CA	CA10	12713	45.55	-73.7333	-562592	4	Chomedey, Quebec, Canada	CA	CA10	12713	45.55	-73.7333	-562592	20171101133000	http://montreal.ctvnews.ca/upac-denies-ouellette-s-claims-of-setup-investigation-will-continue-1.3657175
702958373	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								COP	POLICE						COP			1	112	112	11	3	-2.0	4	1	4	-4.66237942122187	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171101133000	http://montreal.ctvnews.ca/upac-denies-ouellette-s-claims-of-setup-investigation-will-continue-1.3657175
