703486470	20161103	201611	2016	2016.8301											BUS	COMPANY						BUS			1	060	060	06	2	6.0	10	1	10	1.37120470127326	0								4	Pebble Beach, Western Australia, Australia	AS	AS08	5480	-22.0411	114.116	11424412	4	Pebble Beach, Western Australia, Australia	AS	AS08	5480	-22.0411	114.116	11424412	20171103024500	http://www.caradvice.com.au/597858/2018-bmw-x3-review-2/
703486471	20161103	201611	2016	2016.8301											MIL	ARMY						MIL			1	013	013	01	1	0.4	5	1	5	3.98230088495575	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171103024500	http://www.firstpost.com/india/bipin-rawat-asks-hrd-ministry-to-make-book-on-highest-gallantry-awards-recipients-part-of-school-curricula-4190567.html
703486472	20161103	201611	2016	2016.8301	BOL	SANTA CRUZ	BOL																		1	020	020	02	1	3.0	1	1	1	3.04761904761905	3	Monterey Bay, California, United States	US	USCA	CA053	36.8	-121.901	234322	0								3	Monterey Bay, California, United States	US	USCA		36.8	-121.901	234322	20171103024500	https://news.ucsc.edu/2017/11/arts-laser-talk.html
703486473	20161103	201611	2016	2016.8301	BOL	SANTA CRUZ	BOL																		1	020	020	02	1	3.0	4	1	4	3.04761904761905	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103024500	https://news.ucsc.edu/2017/11/arts-laser-talk.html
703486474	20161103	201611	2016	2016.8301	BOL	SANTA CRUZ	BOL								USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	3.04761904761905	3	Monterey Bay, California, United States	US	USCA	CA053	36.8	-121.901	234322	3	Monterey Bay, California, United States	US	USCA		36.8	-121.901	234322	3	Monterey Bay, California, United States	US	USCA		36.8	-121.901	234322	20171103024500	https://news.ucsc.edu/2017/11/arts-laser-talk.html
703486475	20161103	201611	2016	2016.8301	BOL	SANTA CRUZ	BOL								USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	3.04761904761905	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103024500	https://news.ucsc.edu/2017/11/arts-laser-talk.html
703486476	20161103	201611	2016	2016.8301	BUS	CORPORATION						BUS			IND	MUMBAI	IND								1	040	040	04	1	1.0	2	1	2	8.38926174496645	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171103024500	http://www.lgfocus.com.au/editions/2017-11/smart-cities-join-forces.php
703486477	20161103	201611	2016	2016.8301	GOV	MINIST						GOV			MIL	ARMY						MIL			1	013	013	01	1	0.4	5	1	5	3.98230088495575	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171103024500	http://www.firstpost.com/india/bipin-rawat-asks-hrd-ministry-to-make-book-on-highest-gallantry-awards-recipients-part-of-school-curricula-4190567.html
703486478	20161103	201611	2016	2016.8301	GOVBUS	GOVERNMENT						GOV	BUS		IND	DELHI	IND								1	040	040	04	1	1.0	4	1	4	8.38926174496645	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171103024500	http://www.lgfocus.com.au/editions/2017-11/smart-cities-join-forces.php
703486479	20161103	201611	2016	2016.8301	GOVBUS	GOVERNMENT						GOV	BUS		IND	DELHI	IND								1	046	046	04	1	7.0	2	1	2	8.38926174496645	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171103024500	http://www.lgfocus.com.au/editions/2017-11/smart-cities-join-forces.php
703486480	20161103	201611	2016	2016.8301	GOVCOP	AMBASSADOR						GOV	COP		PRKCOP	PYONGYANG	PRK					COP			0	112	112	11	3	-2.0	2	1	2	-3.95833333333333	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171103024500	https://www.nbcnews.com/news/world/north-korea-accuses-u-s-gangsters-conducting-nuclear-strike-drill-n817136
703486481	20161103	201611	2016	2016.8301	GOVCOP	AMBASSADOR						GOV	COP		PRKCOP	NORTH KOREA	PRK					COP			0	112	112	11	3	-2.0	1	1	1	-3.95833333333333	1	United Kingdom	UK	UK		54	-4	UK	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171103024500	https://www.nbcnews.com/news/world/north-korea-accuses-u-s-gangsters-conducting-nuclear-strike-drill-n817136
703486482	20161103	201611	2016	2016.8301	IND	MUMBAI	IND								BUS	CORPORATION						BUS			1	040	040	04	1	1.0	2	1	2	8.38926174496645	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171103024500	http://www.lgfocus.com.au/editions/2017-11/smart-cities-join-forces.php
703486483	20161103	201611	2016	2016.8301	IND	DELHI	IND								GOVBUS	GOVERNMENT						GOV	BUS		1	040	040	04	1	1.0	4	1	4	8.38926174496645	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171103024500	http://www.lgfocus.com.au/editions/2017-11/smart-cities-join-forces.php
703486484	20161103	201611	2016	2016.8301	IND	DELHI	IND								GOVBUS	GOVERNMENT						GOV	BUS		1	046	046	04	1	7.0	2	1	2	8.38926174496645	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171103024500	http://www.lgfocus.com.au/editions/2017-11/smart-cities-join-forces.php
703486485	20161103	201611	2016	2016.8301	USAMED	REUTERS	USA					MED			VEN	VENEZUELA	VEN								0	020	020	02	1	3.0	8	1	8	-10.3752759381899	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171103024500	https://www.thenews.com.pk/print/241579-Venezuela-arrests-more-oil-executives-requests-compensation-in-US-case
703486486	20161103	201611	2016	2016.8301	USAMED	REUTERS	USA					MED			VEN	VENEZUELA	VEN								0	020	020	02	1	3.0	2	1	2	-10.3752759381899	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171103024500	https://www.thenews.com.pk/print/241579-Venezuela-arrests-more-oil-executives-requests-compensation-in-US-case
703486487	20161103	201611	2016	2016.8301	USAMED	REUTERS	USA					MED			VEN	VENEZUELA	VEN								0	114	114	11	3	-2.0	8	1	8	-10.3752759381899	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171103024500	https://www.thenews.com.pk/print/241579-Venezuela-arrests-more-oil-executives-requests-compensation-in-US-case
703486488	20161103	201611	2016	2016.8301	USAMED	REUTERS	USA					MED			VEN	VENEZUELA	VEN								0	114	114	11	3	-2.0	2	1	2	-10.3752759381899	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171103024500	https://www.thenews.com.pk/print/241579-Venezuela-arrests-more-oil-executives-requests-compensation-in-US-case
703486489	20171004	201710	2017	2017.7507	AUS	AUSTRALIA	AUS								LEG	PARLIAMENT						LEG			1	160	160	16	4	-4.0	4	1	4	-4.58553791887125	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171103024500	http://www.dailymail.co.uk/news/article-5045229/Nick-Xenophon-s-ex-girlfriend-claims-manipulating.html
703486490	20171004	201710	2017	2017.7507	IGOUNO	THE SECURITY COUNCIL		UNO				IGO			MMRGOV	MYANMAR	MMR					GOV			0	010	010	01	1	0.0	2	1	2	-2.26063829787234	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171103024500	https://www.nbcnews.com/politics/congress/senators-propose-sanctions-myanmar-path-forward-rests-mcconnell-n815116?cid=public-rss_20171103
703486491	20171004	201710	2017	2017.7507	LEG	PARLIAMENT						LEG													1	160	160	16	4	-4.0	6	1	6	-4.58553791887125	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171103024500	http://www.dailymail.co.uk/news/article-5045229/Nick-Xenophon-s-ex-girlfriend-claims-manipulating.html
703486492	20171004	201710	2017	2017.7507	LEGGOV	SENATE						LEG	GOV		LEG	SENATE						LEG			0	012	012	01	1	-0.4	6	1	6	-2.26063829787234	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171103024500	https://www.nbcnews.com/politics/congress/senators-propose-sanctions-myanmar-path-forward-rests-mcconnell-n815116?cid=public-rss_20171103
703486493	20171004	201710	2017	2017.7507	MMR	MYANMAR	MMR								BGD	BANGLADESH	BGD								0	012	012	01	1	-0.4	4	1	4	-2.26063829787234	1	Myanmar	BM	BM		22	98	BM	1	Bangladesh	BG	BG		24	90	BG	1	Myanmar	BM	BM		22	98	BM	20171103024500	https://www.nbcnews.com/politics/congress/senators-propose-sanctions-myanmar-path-forward-rests-mcconnell-n815116?cid=public-rss_20171103
703486494	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								MED	JOURNALIST						MED			1	190	190	19	4	-10.0	2	1	2	-2.35602094240837	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103024500	https://qz.com/1119220/the-archives-of-dnainfo-gothamist-chicagoist-laist-and-shanghaiist-are-not-deleted/
703486495	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								MNCUSA	TD AMERITRADE	USA					MNC			1	045	045	04	1	5.0	2	1	2	-2.35602094240837	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103024500	https://qz.com/1119220/the-archives-of-dnainfo-gothamist-chicagoist-laist-and-shanghaiist-are-not-deleted/
703486496	20171004	201710	2017	2017.7507	USAMED	REUTERS	USA					MED													0	0214	021	02	1	3.4	4	1	4	-3.77906976744186	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171103024500	http://www.businessinsider.com/r-hardline-preacher-finds-refuge-in-malaysia-as-politicized-islam-grows-2017-11
703486497	20171004	201710	2017	2017.7507	USAMED	REUTERS	USA					MED													0	0214	021	02	1	3.4	1	1	1	-3.77906976744186	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171103024500	http://www.businessinsider.com/r-hardline-preacher-finds-refuge-in-malaysia-as-politicized-islam-grows-2017-11
703486498	20171027	201710	2017	2017.8137	CAN	CANADA	CAN								GOV	CHIEF EXECUTIVE						GOV			0	030	030	03	1	4.0	4	1	4	-3.21637426900584	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171103024500	https://beta.theglobeandmail.com/report-on-business/industry-news/energy-and-resources/us-makes-final-finding-canadian-softwood-imports-sets-duties/article36807464/
703486499	20171027	201710	2017	2017.8137	EDU	STUDENT						EDU			BUS	COMPANY						BUS			1	114	114	11	3	-2.0	10	1	10	-9.23076923076923	0								0								0								20171103024500	https://blueprint.ng/electrocution-decease-family-demands-n10mfrom-phedc/
703486500	20171027	201710	2017	2017.8137	ESPGOV	SPANISH	ESP					GOV			catGOV	CATALAN			cat			GOV			0	110	110	11	3	-2.0	3	1	3	-5.84615384615384	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171103024500	https://www.thenational.ae/world/europe/catalonia-spain-issues-warrant-for-sacked-catalan-leader-s-arrest-as-ex-ministers-are-held-in-jails-1.672653
703486501	20171027	201710	2017	2017.8137	LEG	SENATOR						LEG			MMR	MYANMAR	MMR								0	040	040	04	1	1.0	3	1	3	-2.26063829787234	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171103024500	https://www.nbcnews.com/politics/congress/senators-propose-sanctions-myanmar-path-forward-rests-mcconnell-n815116?cid=public-rss_20171103
703486502	20171027	201710	2017	2017.8137	LEG	SENATOR						LEG			MMRGOV	MYANMAR	MMR					GOV			0	040	040	04	1	1.0	7	1	7	-2.26063829787234	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171103024500	https://www.nbcnews.com/politics/congress/senators-propose-sanctions-myanmar-path-forward-rests-mcconnell-n815116?cid=public-rss_20171103
