703610194	20071106	200711	2007	2007.8384	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	061	061	06	2	6.4	2	1	2	-1.65562913907285	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103131500	http://globalnation.inquirer.net/161423/trump-embarks-asia-mission-toughest-challenge-yet
703610195	20161103	201611	2016	2016.8301	BGD	DHAKA	BGD								UAF	MILITANT						UAF			0	042	042	04	1	1.9	4	1	4	-8.18965517241379	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103131500	http://www.tribuneindia.com/news/nation/india-will-ask-malaysia-to-have-zakir-naik-extradited-mea/491842.html
703610196	20161103	201611	2016	2016.8301	BGD	BANGLADESH	BGD								UAF	MILITANT						UAF			0	042	042	04	1	1.9	1	1	1	-8.18965517241379	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	Malaysia	MY	MY		2.5	112.5	MY	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103131500	http://www.tribuneindia.com/news/nation/india-will-ask-malaysia-to-have-zakir-naik-extradited-mea/491842.html
703610197	20161103	201611	2016	2016.8301	BUS	BUSINESS						BUS			MED	SPOKESMAN						MED			1	110	110	11	3	-2.0	5	1	5	-1.36286201022146	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20171103131500	http://www.southportvisiter.co.uk/news/southport-west-lancs/this-why-southport-business-closing-12340409
703610198	20161103	201611	2016	2016.8301	CVLGOV	CIVILIAN						CVL	GOV		MIL	ARMY						MIL			0	100	100	10	3	-5.0	4	1	4	-6.12244897959184	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20171103131500	http://morungexpress.com/myanmar-sees-bad-consequences-u-s-imposes-sanctions-military/
703610199	20161103	201611	2016	2016.8301	CVLGOV	CIVILIAN						CVL	GOV		MIL	ARMY						MIL			0	100	100	10	3	-5.0	4	1	4	-6.06060606060606	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171103131500	http://thefinancialexpress.com.bd/world/asia/bad-consequences-if-us-imposes-sanctions-myanmar-1509713171
703610200	20161103	201611	2016	2016.8301	CVLGOV	CIVILIAN						CVL	GOV		MMR	MYANMAR	MMR								0	0841	084	08	2	7.0	4	1	4	-6.12244897959184	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20171103131500	http://morungexpress.com/myanmar-sees-bad-consequences-u-s-imposes-sanctions-military/
703610201	20161103	201611	2016	2016.8301	CVLGOV	CIVILIAN						CVL	GOV		MMR	MYANMAR	MMR								0	0841	084	08	2	7.0	4	1	4	-6.06060606060606	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171103131500	http://thefinancialexpress.com.bd/world/asia/bad-consequences-if-us-imposes-sanctions-myanmar-1509713171
703610202	20161103	201611	2016	2016.8301	GOV	ATTORNEY GENERAL						GOV			USA	WASHINGTON	USA								0	020	020	02	1	3.0	2	1	2	-1.21753246753246	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171103131500	https://patriotpost.us/opinion/52223
703610203	20161103	201611	2016	2016.8301	MED	JOURNALIST						MED													0	070	070	07	2	7.0	10	1	10	0.40788579197825	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20171103131500	http://www.niemanlab.org/2017/11/how-this-local-news-co-op-gets-its-members-interested-getting-them-involved-in-the-production-of-news/
