705629761	20171110	201711	2017	2017.8493											IGOUNO	UNITED NATIONS		UNO				IGO			0	020	020	02	1	3.0	5	1	5	-2	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629762	20171110	201711	2017	2017.8493											IGOUNO	UNITED NATIONS		UNO				IGO			0	036	036	03	1	4.0	5	1	5	-2	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629763	20171110	201711	2017	2017.8493											ISR	ISRAEL	ISR								1	042	042	04	1	1.9	3	1	3	-0.92592592592593	0								1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629764	20171110	201711	2017	2017.8493											JUD	JUDICIARY						JUD			0	100	100	10	3	-5.0	10	1	10	-3.25693606755127	0								4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629765	20171110	201711	2017	2017.8493	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	4	1	4	-3.25693606755127	4	Urdu, Vardak, Afghanistan	AF	AF27	3757	34.1886	68.6175	-3385988	4	Urdu, Vardak, Afghanistan	AF	AF27	3757	34.1886	68.6175	-3385988	4	Urdu, Vardak, Afghanistan	AF	AF27	3757	34.1886	68.6175	-3385988	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629766	20171110	201711	2017	2017.8493	AFGMED	AFGHANISTAN	AFG					MED			PAK	PAKISTAN	PAK								1	050	050	05	1	3.5	2	1	2	-3.25693606755127	4	Urdu, Vardak, Afghanistan	AF	AF27	3757	34.1886	68.6175	-3385988	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629767	20171110	201711	2017	2017.8493	AFGMED	AFGHANISTAN	AFG					MED			PAKGOV	FAROOQ SATTAR	PAK					GOV			1	050	050	05	1	3.5	2	1	2	-3.25693606755127	4	Urdu, Vardak, Afghanistan	AF	AF27	3757	34.1886	68.6175	-3385988	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629768	20171110	201711	2017	2017.8493	BEL	BRUSSELS	BEL								EUREDU	EUROPEAN	EUR					EDU			1	042	042	04	1	1.9	5	1	5	-4.54258675078864	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171110094500	Der Spiegel website in German/BBC Monitoring/(c) BBC
705629769	20171110	201711	2017	2017.8493	BEL	BRUSSELS	BEL								EUREDU	EUROPEAN	EUR					EDU			1	042	042	04	1	1.9	2	1	2	-4.54258675078864	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110094500	Der Spiegel website in German/BBC Monitoring/(c) BBC
705629770	20171110	201711	2017	2017.8493	BUS	AIRLINE						BUS													1	172	172	17	4	-5.0	10	1	10	-2.30769230769231	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110094500	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705629771	20171110	201711	2017	2017.8493	BUS	ENTREPRENEUR						BUS			RUS	RUSSIA	RUS								0	010	010	01	1	0.0	2	1	2	-1.55844155844156	1	United States	US	US		39.828175	-98.5795	US	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110094500	Politcom/BBC Monitoring/(c) BBC
705629772	20171110	201711	2017	2017.8493	CHN	CHINESE	CHN								KOR	SOUTH KOREA	KOR								1	046	046	04	1	7.0	1	1	1	-2.18579234972677	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110094500	Yonhap news agency in English/BBC Monitoring/(c) BBC
705629773	20171110	201711	2017	2017.8493	EUREDU	EUROPEAN	EUR					EDU			BEL	BRUSSELS	BEL								1	043	043	04	1	2.8	7	1	7	-4.54258675078864	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171110094500	Der Spiegel website in German/BBC Monitoring/(c) BBC
705629774	20171110	201711	2017	2017.8493	GOV	AUTHORITIES						GOV													0	011	011	01	1	-0.1	6	1	6	-1.55844155844156	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110094500	Politcom/BBC Monitoring/(c) BBC
705629775	20171110	201711	2017	2017.8493	GOV	AUTHORITIES						GOV													0	070	070	07	2	7.0	6	1	6	-1.55844155844156	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20171110094500	Politcom/BBC Monitoring/(c) BBC
705629776	20171110	201711	2017	2017.8493	GOV	REGULATOR						GOV													0	090	090	09	2	-2.0	10	1	10	-2.30769230769231	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110094500	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705629777	20171110	201711	2017	2017.8493	GOV	PRESIDENT						GOV													0	1043	104	10	3	-5.0	10	1	10	-2	1	Philippines	RP	RP		13	122	RP	0								1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629778	20171110	201711	2017	2017.8493	GOV	GOVERNMENT						GOV			CVL	POPULATION						CVL			0	084	084	08	2	7.0	1	1	1	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629779	20171110	201711	2017	2017.8493	GOV	GOVERNMENT						GOV			CVL	POPULATION						CVL			0	084	084	08	2	7.0	1	1	1	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Moldova	MD	MD		47	29	MD	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629780	20171110	201711	2017	2017.8493	GOV	GOVERNMENT						GOV			CVL	POPULATION						CVL			0	084	084	08	2	7.0	3	1	3	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629781	20171110	201711	2017	2017.8493	GOV	PRESIDENT						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			0	020	020	02	1	3.0	5	1	5	-2	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629782	20171110	201711	2017	2017.8493	GOV	PRESIDENT						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			0	036	036	03	1	4.0	5	1	5	-2	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110094500	Manila Bulletin website in English/BBC Monitoring/(c) BBC
705629783	20171110	201711	2017	2017.8493	GOV	GOVERNMENT						GOV			MDA	MOLDOVA	MDA								0	084	084	08	2	7.0	3	1	3	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629784	20171110	201711	2017	2017.8493	GOV	AUTHORITIES						GOV			RUS	RUSSIA	RUS								0	011	011	01	1	-0.1	4	1	4	-1.55844155844156	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110094500	Politcom/BBC Monitoring/(c) BBC
705629785	20171110	201711	2017	2017.8493	GOV	AUTHORITIES						GOV			RUS	RUSSIA	RUS								0	070	070	07	2	7.0	4	1	4	-1.55844155844156	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110094500	Politcom/BBC Monitoring/(c) BBC
705629786	20171110	201711	2017	2017.8493	GOVMIL	DEFENCE MINIST						GOV	MIL		EUR	EUROPE	EUR								1	051	051	05	1	3.4	5	1	5	-4.54258675078864	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110094500	Der Spiegel website in German/BBC Monitoring/(c) BBC
705629787	20171110	201711	2017	2017.8493	ISR	ISRAEL	ISR								ISRGOVHLH	ISRAELI	ISR					GOV	HLH		1	043	043	04	1	2.8	4	1	4	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629788	20171110	201711	2017	2017.8493	ISR	ISRAEL	ISR								ISRGOVHLH	ISRAEL	ISR					GOV	HLH		1	043	043	04	1	2.8	1	1	1	-0.92592592592593	1	Moldova	MD	MD		47	29	MD	1	Israel	IS	IS		31.5	34.75	IS	1	Moldova	MD	MD		47	29	MD	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629789	20171110	201711	2017	2017.8493	ISR	ISRAEL	ISR								ISRLEG	ISRAEL	ISR					LEG			0	043	043	04	1	2.8	7	1	7	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629790	20171110	201711	2017	2017.8493	ISR	ISRAEL	ISR								MDA	MOLDOVA	MDA								0	043	043	04	1	2.8	1	1	1	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629791	20171110	201711	2017	2017.8493	ISR	ISRAEL	ISR								MDA	MOLDOVA	MDA								1	043	043	04	1	2.8	2	1	1	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Moldova	MD	MD		47	29	MD	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629792	20171110	201711	2017	2017.8493	ISR	ISRAEL	ISR								MDA	MOLDOVA	MDA								1	043	043	04	1	2.8	1	1	1	-0.92592592592593	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629793	20171110	201711	2017	2017.8493	ISRGOVHLH	ISRAEL	ISR					GOV	HLH		ISR	ISRAEL	ISR								1	042	042	04	1	1.9	1	1	1	-0.92592592592593	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629794	20171110	201711	2017	2017.8493	ISRGOVHLH	ISRAELI	ISR					GOV	HLH		ISR	ISRAEL	ISR								1	042	042	04	1	1.9	4	1	4	-0.92592592592593	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629795	20171110	201711	2017	2017.8493	ISRLEG	ISRAEL	ISR					LEG			ISR	ISRAEL	ISR								0	042	042	04	1	1.9	7	1	7	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629796	20171110	201711	2017	2017.8493	KGZ	KYRGYZ	KGZ								RUS	RUSSIAN	RUS								1	041	041	04	1	1.0	4	1	4	1.28205128205128	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110094500	Zanoza website in Russian/BBC Monitoring/(c) BBC
705629797	20171110	201711	2017	2017.8493	KGZGOV	KYRGYZ	KGZ					GOV			RUSGOV	RUSSIAN	RUS					GOV			1	041	041	04	1	1.0	6	1	6	1.28205128205128	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110094500	Zanoza website in Russian/BBC Monitoring/(c) BBC
705629798	20171110	201711	2017	2017.8493	KOR	SOUTH KOREA	KOR								CHN	CHINESE	CHN								1	046	046	04	1	7.0	1	1	1	-2.18579234972677	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110094500	Yonhap news agency in English/BBC Monitoring/(c) BBC
705629799	20171110	201711	2017	2017.8493	KOR	SOUTH KOREA	KOR								JPN	JAPAN	JPN								0	036	036	03	1	4.0	4	1	4	-2.30769230769231	4	Nagoya, Aichi, Japan	JA	JA01	33417	35.1667	136.917	-237874	4	Nagoya, Aichi, Japan	JA	JA01	33417	35.1667	136.917	-237874	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110094500	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705629800	20171110	201711	2017	2017.8493	KOR	SOUTH KOREA	KOR								JPN	JAPAN	JPN								0	036	036	03	1	4.0	6	1	6	-2.30769230769231	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Nagoya, Aichi, Japan	JA	JA01	33417	35.1667	136.917	-237874	4	Nagoya, Aichi, Japan	JA	JA01	33417	35.1667	136.917	-237874	20171110094500	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705629801	20171110	201711	2017	2017.8493	KOR	SOUTH KOREA	KOR								THA	THAILAND	THA								0	036	036	03	1	4.0	4	1	4	-2.30769230769231	4	Nagoya, Aichi, Japan	JA	JA01	33417	35.1667	136.917	-237874	1	Taiwan	TW	TW		24	121	TW	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110094500	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705629802	20171110	201711	2017	2017.8493	KOR	SOUTH KOREA	KOR								THA	THAILAND	THA								0	036	036	03	1	4.0	6	1	6	-2.30769230769231	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Thailand	TH	TH		15	100	TH	4	Nagoya, Aichi, Japan	JA	JA01	33417	35.1667	136.917	-237874	20171110094500	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705629803	20171110	201711	2017	2017.8493	KOR	SOUTH KOREA	KOR								TWN	TAIWAN	TWN								0	036	036	03	1	4.0	4	1	4	-2.30769230769231	4	Nagoya, Aichi, Japan	JA	JA01	33417	35.1667	136.917	-237874	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110094500	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705629804	20171110	201711	2017	2017.8493	KOR	SOUTH KOREA	KOR								TWN	TAIWAN	TWN								0	036	036	03	1	4.0	6	1	6	-2.30769230769231	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Taiwan	TW	TW		24	121	TW	4	Nagoya, Aichi, Japan	JA	JA01	33417	35.1667	136.917	-237874	20171110094500	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
705629805	20171110	201711	2017	2017.8493	KOR	SOUTH KOREA	KOR								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	2	1	2	-2.18579234972677	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110094500	Yonhap news agency in English/BBC Monitoring/(c) BBC
705629806	20171110	201711	2017	2017.8493	LAB	WORKER						LAB			MED	MEDIA						MED			1	190	190	19	4	-10.0	10	1	10	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
705629807	20171110	201711	2017	2017.8493	MDA	MOLDOVA	MDA								ISR	ISRAEL	ISR								1	010	010	01	1	0.0	4	1	4	-0.92592592592593	1	Moldova	MD	MD		47	29	MD	1	Israel	IS	IS		31.5	34.75	IS	1	Moldova	MD	MD		47	29	MD	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629808	20171110	201711	2017	2017.8493	MDA	MOLDOVA	MDA								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	1	1	1	-0.92592592592593	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629809	20171110	201711	2017	2017.8493	MDA	MOLDOVA	MDA								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	1	1	1	-0.92592592592593	1	Moldova	MD	MD		47	29	MD	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629810	20171110	201711	2017	2017.8493	MDA	MOLDOVA	MDA								ISR	ISRAEL	ISR								1	042	042	04	1	1.9	1	1	1	-0.92592592592593	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	1	Israel	IS	IS		31.5	34.75	IS	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629811	20171110	201711	2017	2017.8493	MDA	MOLDOVA	MDA								ISR	ISRAEL	ISR								1	042	042	04	1	1.9	1	1	1	-0.92592592592593	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	20171110094500	Infotag news agency in Russian/BBC Monitoring/(c) BBC
705629812	20171110	201711	2017	2017.8493	PAK	PAKISTAN	PAK																		0	010	010	01	1	0.0	4	1	4	-3.25693606755127	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	0								4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171110094500	BBC Monitoring/BBC Monitoring/(c) BBC
