705004810	20161108	201611	2016	2016.8438											EDU	SCHOOL						EDU			0	112	112	11	3	-2.0	4	1	4	-5.16605166051661	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171108140000	http://netindian.in/news/2017/11/08/00043949/cbi-apprehends-class-xi-ryan-school-student-pradhuman-murder-case
705004811	20161108	201611	2016	2016.8438											EDU	STUDENT						EDU			0	190	190	19	4	-10.0	4	1	4	-5.16605166051661	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171108140000	http://netindian.in/news/2017/11/08/00043949/cbi-apprehends-class-xi-ryan-school-student-pradhuman-murder-case
705004812	20161108	201611	2016	2016.8438											GOV	GOVERNMENT						GOV			0	192	192	19	4	-9.5	10	1	10	-2.85035629453682	0								4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	20171108140000	http://www.business-standard.com/article/pti-stories/closing-schools-not-a-solution-argue-school-principals-117110801242_1.html
705004813	20161108	201611	2016	2016.8438											MNCUSAMED	GOOGLE	USA					MNC	MED		1	060	060	06	2	6.0	3	1	3	0.684931506849318	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108140000	https://www.xconomy.com/texas/2017/11/08/jumpfiber-gives-san-antonio-cord-cutters-new-internet-option/
705004814	20161108	201611	2016	2016.8438	CVL	RESIDENTS						CVL			HLH	HOSPITAL						HLH			1	012	012	01	1	-0.4	5	1	5	0.30627871362941	4	Allambie, Victoria, Australia	AS	AS07	5380	-38.2333	144.5	-1555515	4	Allambie, Victoria, Australia	AS	AS07	5380	-38.2333	144.5	-1555515	4	Allambie, Victoria, Australia	AS	AS07	5380	-38.2333	144.5	-1555515	20171108140000	http://www.northqueenslandregister.com.au/story/5044450/the-hidden-hilltop-suburb-that-residents-never-want-to-leave/
705004815	20161108	201611	2016	2016.8438	EDU	STUDENT						EDU			INDEDU	NEW DELHI	IND					EDU			0	112	112	11	3	-2.0	5	1	5	-5.16605166051661	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171108140000	http://netindian.in/news/2017/11/08/00043949/cbi-apprehends-class-xi-ryan-school-student-pradhuman-murder-case
705004816	20161108	201611	2016	2016.8438	GBR	UNITED KINGDOM	GBR								HLH	DOCTOR						HLH			1	042	042	04	1	1.9	4	1	4	-1.09649122807017	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	20171108140000	http://www.dailyrecord.co.uk/news/local-news/wishaw-cancer-survivor-bernadette-healy-11486834
705004817	20161108	201611	2016	2016.8438	GBR	UNITED KINGDOM	GBR								HLH	DOCTOR						HLH			1	120	120	12	3	-4.0	4	1	4	-1.09649122807017	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	20171108140000	http://www.dailyrecord.co.uk/news/local-news/wishaw-cancer-survivor-bernadette-healy-11486834
705004818	20161108	201611	2016	2016.8438	HLH	DOCTOR						HLH			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	-1.09649122807017	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	20171108140000	http://www.dailyrecord.co.uk/news/local-news/wishaw-cancer-survivor-bernadette-healy-11486834
705004819	20161108	201611	2016	2016.8438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			GBR	LONDON	GBR								0	042	042	04	1	1.9	1	1	1	-3.30062444246209	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171108140000	http://www.hawaiitribune-herald.com/news/nation/nation-and-world-briefs-november-8-0
705004820	20161108	201611	2016	2016.8438	LAB	WORKER						LAB			GOV	PRIME MINISTER						GOV			1	141	141	14	3	-6.5	10	1	10	-4.72972972972973	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171108140000	http://www.business-standard.com/article/news-ians/aap-protests-on-demonetisation-anniversary-117110801272_1.html
705004821	20161108	201611	2016	2016.8438	MIL	MILITARY						MIL													1	100	100	10	3	-5.0	6	1	6	-10.2409638554217	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171108140000	http://www.ghananewsagency.org/world/leading-turkish-activist-arrested--124655
705004822	20161108	201611	2016	2016.8438	MIL	MILITARY						MIL			TUR	TURKEY	TUR								1	100	100	10	3	-5.0	4	1	4	-10.2409638554217	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171108140000	http://www.ghananewsagency.org/world/leading-turkish-activist-arrested--124655
