705593423	20161110	201611	2016	2016.8493	KOR	SEOUL	KOR								BUS	BANK						BUS			1	090	090	09	2	-2.0	6	1	6	-10.2739726027397	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Anseong, Kyonggi-do, South Korea	KS	KS13	24980	37.0108	127.27	-705443	20171110070000	http://www.koreaherald.com/view.php?ud=20171110000631
705593424	20161110	201611	2016	2016.8493	LBR	LIBERIA	LBR																		1	042	042	04	1	1.9	2	1	2	-0.70721357850071	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	0								4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/2448-3-214-liberians-denied-visas
705593425	20161110	201611	2016	2016.8493	LBR	MONROVIA	LBR								NGA	NIGERIAN	NGA								0	173	173	17	4	-5.0	5	1	5	-1.54035736290819	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/1721-drugs-trafficker-caught
705593426	20161110	201611	2016	2016.8493	LBR	LIBERIA	LBR								USAGOV	THE US	USA					GOV			1	043	043	04	1	2.8	8	1	8	-0.70721357850071	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/2448-3-214-liberians-denied-visas
705593427	20161110	201611	2016	2016.8493	MYS	MALAYSIA	MYS																		1	010	010	01	1	0.0	3	1	3	0	4	Kuching, Sarawak, Malaysia	MY	MY11	18585	1.55	110.333	-2402530	0								4	Kuching, Sarawak, Malaysia	MY	MY11	18585	1.55	110.333	-2402530	20171110070000	http://www.bernama.com/bernama/v8/bu/newsbusiness.php?id=1409108
705593428	20161110	201611	2016	2016.8493	OPP	ACTIVIST						OPP			AFR	AFRICA	AFR								1	145	145	14	3	-7.5	4	1	4	-6.37450199203188	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171110070000	https://af.reuters.com/article/commoditiesNews/idAFL8N1NG0PO
705593429	20161110	201611	2016	2016.8493	OPP	ACTIVIST						OPP			ZAF	SOUTH AFRICAN	ZAF								1	145	145	14	3	-7.5	4	1	4	-6.37450199203188	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171110070000	https://af.reuters.com/article/commoditiesNews/idAFL8N1NG0PO
705593430	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		0	026	026	02	1	4.0	6	1	6	1.21765601217656	3	Middle Fork, North Carolina, United States	US	USNC	NC175	35.1173	-82.8237	1021425	0								3	Middle Fork, North Carolina, United States	US	USNC		35.1173	-82.8237	1021425	20171110070000	http://www.journalnow.com/news/local/middle-fork-to-partner-with-app-state-for-school-conversion/article_e8971ced-3412-53f0-bfa8-8ff5d8b322c5.html
705593431	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								JUD	STATE SUPREME COURT						JUD			1	190	190	19	4	-10.0	4	1	4	-8.67796610169494	3	West Monroe, Louisiana, United States	US	USLA	LA073	32.5185	-92.1476	556394	3	West Monroe, Louisiana, United States	US	USLA		32.5185	-92.1476	556394	3	West Monroe, Louisiana, United States	US	USLA		32.5185	-92.1476	556394	20171110070000	http://www.hannapub.com/ouachitacitizen/news/local_state_headlines/judge-jefferson-ignores-jury-s-murder-verdict-for-brutal-child/article_e87b4228-c4d8-11e7-a296-93cbf0eeee36.html
705593432	20161110	201611	2016	2016.8493	USAGOV	THE US	USA					GOV			LBR	LIBERIA	LBR								1	042	042	04	1	1.9	8	1	8	-0.70721357850071	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/2448-3-214-liberians-denied-visas
705593433	20171011	201710	2017	2017.7699											USA	UNITED STATES	USA								0	060	060	06	2	6.0	2	1	2	0.46583850931677	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171110070000	http://www.dispatch.com/news/20171109/justice-oneill-fires-back-at-gop-lawmakers-attempt-to-oust-him
705593434	20171011	201710	2017	2017.7699	CHN	CHINA	CHN								BUS	MERCHANT SHIP						BUS			1	073	073	07	2	7.4	8	1	8	0.88339222614841	4	Yulin, Guangxi, China	CH	CH16	13057	22.6333	110.15	-1937457	4	Yulin, Guangxi, China	CH	CH16	13057	22.6333	110.15	-1937457	4	Yulin, Guangxi, China	CH	CH16	13057	22.6333	110.15	-1937457	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/2727-liberian-registered-vessel-rescued
705593435	20171011	201710	2017	2017.7699	CHN	CHINA	CHN								BUS	MERCHANT SHIP						BUS			1	073	073	07	2	7.4	2	1	2	0.88339222614841	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Yulin, Guangxi, China	CH	CH16	13057	22.6333	110.15	-1937457	4	Yulin, Guangxi, China	CH	CH16	13057	22.6333	110.15	-1937457	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/2727-liberian-registered-vessel-rescued
705593436	20171011	201710	2017	2017.7699	JUD	CHIEF JUSTICE						JUD			USA	UNITED STATES	USA								0	060	060	06	2	6.0	2	1	2	0.46583850931677	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20171110070000	http://www.dispatch.com/news/20171109/justice-oneill-fires-back-at-gop-lawmakers-attempt-to-oust-him
705593437	20171011	201710	2017	2017.7699	KOR	SOUTH KOREA	KOR								CHN	CHINA	CHN								0	030	030	03	1	4.0	8	1	8	-2.22222222222223	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171110070000	http://www.koreaherald.com/view.php?ud=20171110000553
705593438	20171011	201710	2017	2017.7699	KOR	SOUTH KOREA	KOR								CHN	CHINA	CHN								0	030	030	03	1	4.0	2	1	2	-2.22222222222223	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171110070000	http://www.koreaherald.com/view.php?ud=20171110000553
705593439	20171103	201711	2017	2017.8301											DZA	ALGERIA	DZA								1	040	040	04	1	1.0	4	1	4	1.92719486081371	0								4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20171110070000	http://www.eveningtribune.com/news/20171109/strongcourthouse-transfer-completedstrong
705593440	20171103	201711	2017	2017.8301											HLH	HOSPITAL						HLH			1	043	043	04	1	2.8	10	1	10	-1.80722891566265	0								5	Margibi County, Margibi, Liberia	LI	LI17	147217	6.5	-10.25	292623	5	Margibi County, Margibi, Liberia	LI	LI17	147217	6.5	-10.25	292623	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/1443-who-wasted-water-on-ellen
705593441	20171103	201711	2017	2017.8301	BUS	INVESTOR						BUS													1	173	173	17	4	-5.0	6	1	6	-2.5735294117647	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110070000	http://www.theedgemarkets.com/article/tabung-haji-properties-denies-money-laundering-allegation
705593442	20171103	201711	2017	2017.8301	BUS	INVESTOR						BUS													1	173	173	17	4	-5.0	4	1	4	-2.5735294117647	4	Tabung Haji, Pahang, Malaysia	MY	MY06	18585	2.9802	102.928	11058642	0								4	Tabung Haji, Pahang, Malaysia	MY	MY06	18585	2.9802	102.928	11058642	20171110070000	http://www.theedgemarkets.com/article/tabung-haji-properties-denies-money-laundering-allegation
705593443	20171103	201711	2017	2017.8301	BUS	INVESTOR						BUS													1	190	190	19	4	-10.0	10	1	10	-2.5735294117647	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110070000	http://www.theedgemarkets.com/article/tabung-haji-properties-denies-money-laundering-allegation
705593444	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	8	1	8	2.43751291055567	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110070000	https://wn.com/US_HealthCare_Law
705593445	20171103	201711	2017	2017.8301	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	2.43751291055567	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171110070000	https://wn.com/US_HealthCare_Law
705593446	20171103	201711	2017	2017.8301	CANLEG	ONTARIO	CAN					LEG			COP	DEPUTY						COP			0	040	040	04	1	1.0	10	1	10	-0.54054054054054	0								0								0								20171110070000	http://www.timminspress.com/2017/11/09/keeping-sleep-lab-open-saves-govt-dollars-bisson
705593447	20171103	201711	2017	2017.8301	COP	DEPUTY						COP			CANLEG	ONTARIO	CAN					LEG			0	040	040	04	1	1.0	10	1	10	-0.54054054054054	0								0								0								20171110070000	http://www.timminspress.com/2017/11/09/keeping-sleep-lab-open-saves-govt-dollars-bisson
705593448	20171103	201711	2017	2017.8301	DZA	ALGERIA	DZA																		1	040	040	04	1	1.0	4	1	4	1.92719486081371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	0								4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20171110070000	http://www.eveningtribune.com/news/20171109/strongcourthouse-transfer-completedstrong
705593449	20171103	201711	2017	2017.8301	GBR	UNITED KINGDOM	GBR								AFR	AFRICA	AFR								1	013	013	01	1	0.4	5	1	5	0.6896551724138	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/1524-liberian-stabbed-in-uk-out-of-coma
705593450	20171103	201711	2017	2017.8301	GBR	UNITED KINGDOM	GBR								PRT	PORTUGAL	PRT								0	043	043	04	1	2.8	8	1	8	-0.54744525547445	4	Braunton, Devon, United Kingdom	UK	UKD4	40104	51.1	-4.18333	-2590736	4	Praia Do Norte, Azores, Portugal	PO	PO23	24802	38.6	-28.7667	-2173438	4	Braunton, Devon, United Kingdom	UK	UKD4	40104	51.1	-4.18333	-2590736	20171110070000	http://www.dailyrecord.co.uk/news/uk-world-news/terrifying-moment-british-surfer-breaks-11495395
705593451	20171103	201711	2017	2017.8301	GOV	ENERGY MINIST						GOV			LTU	VILNIUS	LTU								1	040	040	04	1	1.0	5	1	5	-1.92926045016078	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	1	Germany	GM	GM		51.5	10.5	GM	20171110070000	https://www.euractiv.com/section/energy/news/lithuania-taps-up-commission-for-more-nuclear-decommissioning-funds/
705593452	20171103	201711	2017	2017.8301	GOV	ENERGY MINIST						GOV			LTU	VILNIUS	LTU								1	046	046	04	1	7.0	5	1	5	-1.92926045016078	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20171110070000	https://www.euractiv.com/section/energy/news/lithuania-taps-up-commission-for-more-nuclear-decommissioning-funds/
705593453	20171103	201711	2017	2017.8301	GOV	PRINCE						GOV			SAU	SAUDI ARABIA	SAU								0	173	173	17	4	-5.0	1	1	1	-3.13225058004641	1	France	FR	FR		46	2	FR	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	United Kingdom	UK	UK		54	-4	UK	20171110070000	http://www.afr.com/news/world/middle-east/in-lebanon-supporters-of-missing-prime-minister-saad-hariri-demand-his-return-from-saudi-arabia-20171110-gzirmr
705593454	20171103	201711	2017	2017.8301	HLH	HOSPITAL						HLH													1	042	042	04	1	1.9	10	1	10	-1.80722891566265	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	0								4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/1443-who-wasted-water-on-ellen
705593455	20171103	201711	2017	2017.8301	IGOWAFWAS	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	WAF	WAS				IGO			LBRGOV	LIBERIA	LBR					GOV			1	042	042	04	1	1.9	8	1	8	0.952380952380948	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/3198-liberia-to-host-ecowas-chiefs-of-staffs-37-ordinary-session
705593456	20171103	201711	2017	2017.8301	LAB	EMPLOYEE						LAB			LEG	LEGISLATOR						LEG			0	013	013	01	1	0.4	10	1	10	4.57627118644068	0								0								0								20171110070000	http://www.observertoday.com/news/page-one/2017/11/county-csea-contract-to-head-to-legislature/
705593457	20171103	201711	2017	2017.8301	LBR	LIBERIA	LBR																		1	010	010	01	1	0.0	2	1	2	2.33918128654971	4	Kakata, Margibi, Liberia	LI	LI17	147217	6.53	-10.3517	-2132816	0								4	Kakata, Margibi, Liberia	LI	LI17	147217	6.53	-10.3517	-2132816	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/435-bwi-sends-sos-call-to-the-media-community
705593458	20171103	201711	2017	2017.8301	LBR	LIBERIAN	LBR								AFR	AFRICA	AFR								1	010	010	01	1	0.0	2	1	2	0.6896551724138	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/1524-liberian-stabbed-in-uk-out-of-coma
705593459	20171103	201711	2017	2017.8301	LBRGOV	LIBERIA	LBR					GOV			IGOWAFWAS	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	WAF	WAS				IGO			1	043	043	04	1	2.8	8	1	8	0.952380952380948	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171110070000	http://www.thenewrepublicliberia.com/index.php/special-features/2015-02-12-00-02-45/news-update/135-news-update/3198-liberia-to-host-ecowas-chiefs-of-staffs-37-ordinary-session
705593460	20171103	201711	2017	2017.8301	LTU	VILNIUS	LTU								GOV	ENERGY MINIST						GOV			1	040	040	04	1	1.0	5	1	5	-1.92926045016078	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	1	Germany	GM	GM		51.5	10.5	GM	20171110070000	https://www.euractiv.com/section/energy/news/lithuania-taps-up-commission-for-more-nuclear-decommissioning-funds/
705593461	20171103	201711	2017	2017.8301	LTU	VILNIUS	LTU								GOV	ENERGY MINIST						GOV			1	046	046	04	1	7.0	5	1	5	-1.92926045016078	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20171110070000	https://www.euractiv.com/section/energy/news/lithuania-taps-up-commission-for-more-nuclear-decommissioning-funds/
705593462	20171103	201711	2017	2017.8301	LTU	VILNIUS	LTU								GOV	ENERGY MINIST						GOV			1	071	071	07	2	7.4	5	1	5	-1.92926045016078	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	1	Germany	GM	GM		51.5	10.5	GM	20171110070000	https://www.euractiv.com/section/energy/news/lithuania-taps-up-commission-for-more-nuclear-decommissioning-funds/
705593463	20171103	201711	2017	2017.8301	PRT	PORTUGAL	PRT								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	8	1	8	-0.54744525547445	4	Praia Do Norte, Azores, Portugal	PO	PO23	24802	38.6	-28.7667	-2173438	4	Braunton, Devon, United Kingdom	UK	UKD4	40104	51.1	-4.18333	-2590736	4	Braunton, Devon, United Kingdom	UK	UKD4	40104	51.1	-4.18333	-2590736	20171110070000	http://www.dailyrecord.co.uk/news/uk-world-news/terrifying-moment-british-surfer-breaks-11495395
705593464	20171103	201711	2017	2017.8301	SSDMIL	SOUTH SUDAN	SSD					MIL			SSDCVL	JUBA	SSD					CVL			0	020	020	02	1	3.0	5	1	5	0	4	Yirol, Wilayat al Buhayrat, South Sudan	OD	OD04	37025	6.55097	30.4976	-17754	4	Yirol, Wilayat al Buhayrat, South Sudan	OD	OD04	37025	6.55097	30.4976	-17754	4	Yirol, Wilayat al Buhayrat, South Sudan	OD	OD04	37025	6.55097	30.4976	-17754	20171110070000	http://allafrica.com/stories/201711100128.html
705593465	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	040	040	04	1	1.0	8	1	8	2.43751291055567	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110070000	https://wn.com/US_HealthCare_Law
705593466	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	2.43751291055567	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171110070000	https://wn.com/US_HealthCare_Law
705593467	20171109	201711	2017	2017.8466											LEG	CHAMBER						LEG			1	046	046	04	1	7.0	2	1	2	1.78041543026706	0								4	Kazungula, Northern, Zambia	ZA	ZA07	6323	-17.7809	25.2948	-2289506	4	Kazungula, Northern, Zambia	ZA	ZA07	6323	-17.7809	25.2948	-2289506	20171110070000	https://www.lusakatimes.com/2017/11/10/cdf-funds-cause-rift-kazungula-district/
705593468	20171109	201711	2017	2017.8466											NGA	ABUJA	NGA								1	040	040	04	1	1.0	10	1	10	-5.42635658914728	0								4	Otulu, Delta, Nigeria	NI	NI36	22728	6.28315	6.56744	-2024385	4	Otulu, Delta, Nigeria	NI	NI36	22728	6.28315	6.56744	-2024385	20171110070000	http://allafrica.com/stories/201711100077.html
705593469	20171109	201711	2017	2017.8466											NGA	ABUJA	NGA								1	057	057	05	1	8.0	5	1	5	1.59744408945686	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171110070000	http://allafrica.com/stories/201711100100.html
705593470	20171109	201711	2017	2017.8466											ZMBLEG	ZAMBIA	ZMB					LEG			1	046	046	04	1	7.0	4	1	4	1.78041543026706	0								4	Kazungula, Northern, Zambia	ZA	ZA07	6323	-17.7809	25.2948	-2289506	4	Kazungula, Northern, Zambia	ZA	ZA07	6323	-17.7809	25.2948	-2289506	20171110070000	https://www.lusakatimes.com/2017/11/10/cdf-funds-cause-rift-kazungula-district/
705593471	20171109	201711	2017	2017.8466	AFR	AFRICA	AFR								RWA	KIGALI	RWA								1	057	057	05	1	8.0	6	1	6	2.45901639344263	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20171110070000	http://allafrica.com/stories/201711100124.html
705593472	20171109	201711	2017	2017.8466	AFR	AFRICA	AFR								RWA	RWANDA	RWA								1	057	057	05	1	8.0	2	1	2	2.45901639344263	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171110070000	http://allafrica.com/stories/201711100124.html
