703357997	20161102	201611	2016	2016.8274	HLH	HOSPITAL						HLH													1	070	070	07	2	7.0	6	1	6	7.5	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	0								3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	20171102174500	http://www.fauquiernow.com/index.php/fauquier_news/article/fauquier-hospital-earns-top-grade-for-patient-safety-11-2-2017
703357998	20161102	201611	2016	2016.8274	HLH	HOSPITAL						HLH													1	073	073	07	2	7.4	6	1	6	7.5	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	0								3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	20171102174500	http://www.fauquiernow.com/index.php/fauquier_news/article/fauquier-hospital-earns-top-grade-for-patient-safety-11-2-2017
703357999	20161102	201611	2016	2016.8274	HLH	HOSPITAL						HLH			USA	UNITED STATES	USA								1	070	070	07	2	7.0	4	1	4	7.5	3	Fauquier Hospital, Virginia, United States	US	USVA	VA061	38.7116	-77.8093	1499408	3	Fauquier Hospital, Virginia, United States	US	USVA		38.7116	-77.8093	1499408	3	Fauquier Hospital, Virginia, United States	US	USVA		38.7116	-77.8093	1499408	20171102174500	http://www.fauquiernow.com/index.php/fauquier_news/article/fauquier-hospital-earns-top-grade-for-patient-safety-11-2-2017
703358000	20161102	201611	2016	2016.8274	HLH	HOSPITAL						HLH			USA	UNITED STATES	USA								1	073	073	07	2	7.4	4	1	4	7.5	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	20171102174500	http://www.fauquiernow.com/index.php/fauquier_news/article/fauquier-hospital-earns-top-grade-for-patient-safety-11-2-2017
703358001	20161102	201611	2016	2016.8274	MED	JOURNALIST						MED			BUS	BUSINESS						BUS			1	100	100	10	3	-5.0	10	1	10	-3.38983050847458	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171102174500	http://m.philstar.com/opinion?t=ongohku61kt66m2per5a8254r5
703358002	20161102	201611	2016	2016.8274	RUS	RUSSIAN	RUS																		1	057	057	05	1	8.0	8	1	8	-0.8	4	Novorossiisk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	0								4	Novorossiisk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	20171102174500	http://www.reuters.com/article/azerbaijan-oil-russia/azerbaijan-oil-shipped-via-russia-jumps-in-jan-oct-idUSL8N1N8819
703358003	20161102	201611	2016	2016.8274	RUS	RUSSIAN	RUS																		1	061	061	06	2	6.4	8	1	8	-0.8	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171102174500	http://www.reuters.com/article/azerbaijan-oil-russia/azerbaijan-oil-shipped-via-russia-jumps-in-jan-oct-idUSL8N1N8819
703358004	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-1.32404181184669	3	Cayuga, Oklahoma, United States	US	USOK	OK041	36.6342	-94.6799	1100276	0								3	Cayuga, Oklahoma, United States	US	USOK	OK041	36.6342	-94.6799	1100276	20171102174500	http://www.peoplesworld.org/article/indigenous-rights-and-environmental-rights-overlap-in-tar-creek-oklahoma/
703358005	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	8	1	8	0	3	Howard County, Maryland, United States	US	USMD	MD027	39.2504	-76.933	1709077	0								3	Howard County, Maryland, United States	US	USMD		39.2504	-76.933	1709077	20171102174500	https://conduitstreet.mdcounties.org/2017/07/17/howard-county-takes-steps-towards-first-detox-center/
703358006	20161102	201611	2016	2016.8274	USAGOV	OBAMA	USA					GOV													0	020	020	02	1	3.0	5	1	5	0.50675675675675	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	0								3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20171102174500	https://khn.org/morning-breakout/open-enrollment-kicks-off-with-mostly-smooth-start-but-fanfare-of-previous-years-is-absent/
703358007	20161102	201611	2016	2016.8274	USAGOV	UNITED STATES	USA					GOV			RUS	RUSSIAN	RUS								1	120	120	12	3	-4.0	2	1	2	-1.12474437627812	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102174500	http://www.fox5vegas.com/story/36748680/fresh-scrutiny-for-sessions-on-capitol-hill-amid-russia-probe
703358008	20171003	201710	2017	2017.7479											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	1	1	1	2.46153846153846	0								3	Spruce Hill, Pennsylvania, United States	US	USPA		40.4773	-77.4508	1188330	3	Spruce Hill, Pennsylvania, United States	US	USPA		40.4773	-77.4508	1188330	20171102174500	http://www.westphillylocal.com/2017/10/27/new-mixed-use-building-proposal-at-40th-and-market-to-be-presented-at-upcoming-spruce-hill-zoning-meeting/
703358009	20171003	201710	2017	2017.7479											RUS	RUSSIAN	RUS								0	040	040	04	1	1.0	4	2	4	-0.96686401833461	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102174500	http://www.channel4000.com/nation/politics/sessions-under-renewed-scrutiny-on-capitol-hill/650965308
703358010	20171003	201710	2017	2017.7479											USACVL	UNITED STATES	USA					CVL			1	036	036	03	1	4.0	4	1	4	2.46153846153846	0								3	Spruce Hill, Pennsylvania, United States	US	USPA		40.4773	-77.4508	1188330	3	Spruce Hill, Pennsylvania, United States	US	USPA		40.4773	-77.4508	1188330	20171102174500	http://www.westphillylocal.com/2017/10/27/new-mixed-use-building-proposal-at-40th-and-market-to-be-presented-at-upcoming-spruce-hill-zoning-meeting/
703358011	20171003	201710	2017	2017.7479	CVL	COMMUNITY						CVL													1	036	036	03	1	4.0	1	1	1	2.46153846153846	3	Powelton, Pennsylvania, United States	US	USPA	PA061	40.2217	-78.1736	1202272	0								3	Powelton, Pennsylvania, United States	US	USPA	PA061	40.2217	-78.1736	1202272	20171102174500	http://www.westphillylocal.com/2017/10/27/new-mixed-use-building-proposal-at-40th-and-market-to-be-presented-at-upcoming-spruce-hill-zoning-meeting/
703358012	20171003	201710	2017	2017.7479	EDU	UNIVERSITY						EDU			CHN	CHINESE	CHN								0	013	013	01	1	0.4	7	1	7	-3.03398058252427	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102174500	http://www.rfa.org/english/news/china/publishers-11022017124028.html
703358013	20171003	201710	2017	2017.7479	EDU	UNIVERSITY						EDU			CHN	CHINESE	CHN								0	013	013	01	1	0.4	1	1	1	-3.03398058252427	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102174500	http://www.rfa.org/english/news/china/publishers-11022017124028.html
703358014	20171003	201710	2017	2017.7479	EGY	EGYPT	EGY								LBY	LIBYA	LBY								1	1123	112	11	3	-2.0	2	1	2	-11.9047619047619	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Libya	LY	LY		25	17	LY	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171102174500	http://www.arabnews.com/node/1187311/middle-east
703358015	20171003	201710	2017	2017.7479	EGY	CAIRO	EGY								LBY	LIBYA	LBY								1	1123	112	11	3	-2.0	8	1	8	-11.9047619047619	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20171102174500	http://www.arabnews.com/node/1187311/middle-east
703358016	20171003	201710	2017	2017.7479	LEG	SENATE						LEG													1	010	010	01	1	0.0	1	1	1	1.27388535031847	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171102174500	https://en.dailypakistan.com.pk/pakistan/first-phase-of-gwadar-free-economic-zone-to-be-completed-next-month-senate-informed/
703358017	20171003	201710	2017	2017.7479	LEG	SENATE						LEG			PAK	PAKISTAN	PAK								1	010	010	01	1	0.0	2	1	2	1.27388535031847	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171102174500	https://en.dailypakistan.com.pk/pakistan/first-phase-of-gwadar-free-economic-zone-to-be-completed-next-month-senate-informed/
703358018	20171003	201710	2017	2017.7479	LEG	SENATE						LEG			PAK	PAKISTAN	PAK								1	010	010	01	1	0.0	1	1	1	1.27388535031847	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171102174500	https://en.dailypakistan.com.pk/pakistan/first-phase-of-gwadar-free-economic-zone-to-be-completed-next-month-senate-informed/
703358019	20171003	201710	2017	2017.7479	LKA	SRI LANKAN	LKA								MIL	MILITARY						MIL			1	150	150	15	4	-7.2	2	1	2	2.14285714285714	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171102174500	http://www.tamilguardian.com/content/indian-navy-ships-sri-lanka-training-exercises
703358020	20171003	201710	2017	2017.7479	LKAMIL	SRI LANKAN	LKA					MIL			MIL	MILITARY						MIL			1	150	150	15	4	-7.2	8	1	8	2.14285714285714	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171102174500	http://www.tamilguardian.com/content/indian-navy-ships-sri-lanka-training-exercises
703358021	20171003	201710	2017	2017.7479	PAK	ISLAMABAD	PAK								LEG	SENATE						LEG			1	010	010	01	1	0.0	4	1	4	1.27388535031847	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20171102174500	https://en.dailypakistan.com.pk/pakistan/first-phase-of-gwadar-free-economic-zone-to-be-completed-next-month-senate-informed/
703358022	20171003	201710	2017	2017.7479	RUS	RUSSIAN	RUS																		0	040	040	04	1	1.0	4	2	4	-0.96686401833461	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102174500	http://www.channel4000.com/nation/politics/sessions-under-renewed-scrutiny-on-capitol-hill/650965308
703358023	20171003	201710	2017	2017.7479	USA	NEW YORK	USA								USAGOV	UNITED STATES	USA					GOV			1	090	090	09	2	-2.0	1	1	1	-4.66321243523316	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102174500	http://www.jpost.com/Breaking-News/Harvey-Weinsteins-lawsuit-against-Weinstein-Co-set-for-January-trial-513193
703358024	20171003	201710	2017	2017.7479	USA	NEW YORK	USA								USAGOV	UNITED STATES	USA					GOV			1	090	090	09	2	-2.0	1	1	1	-4.66321243523316	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102174500	http://www.jpost.com/Breaking-News/Harvey-Weinsteins-lawsuit-against-Weinstein-Co-set-for-January-trial-513193
703358025	20171003	201710	2017	2017.7479	USACVL	UNITED STATES	USA					CVL													1	036	036	03	1	4.0	4	1	4	2.46153846153846	3	Powelton, Pennsylvania, United States	US	USPA	PA061	40.2217	-78.1736	1202272	0								3	Powelton, Pennsylvania, United States	US	USPA	PA061	40.2217	-78.1736	1202272	20171102174500	http://www.westphillylocal.com/2017/10/27/new-mixed-use-building-proposal-at-40th-and-market-to-be-presented-at-upcoming-spruce-hill-zoning-meeting/
703358026	20171026	201710	2017	2017.8110											IRL	DUBLIN	IRL								1	042	042	04	1	1.9	2	1	2	0	0								4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	20171102174500	http://www.dundalkdemocrat.ie/news/home/279683/dundalk-actress-returns-home-for-me-sara-performance.html
703358027	20171026	201710	2017	2017.8110											PRKGOV	NORTH KOREA	PRK					GOV			0	043	043	04	1	2.8	2	1	2	-0.84745762711864	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171102174500	https://www.yahoo.com/news/donald-trump-not-apos-cliche-043034415.html
703358028	20171026	201710	2017	2017.8110	BHS	NASSAU	BHS								CVL	RESIDENTS						CVL			1	014	014	01	1	0.0	1	1	1	-0.6060606060606	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102174500	http://5tjt.com/election-2017/
703358029	20171026	201710	2017	2017.8110	BHS	NASSAU	BHS								PTY	DEMOCRATIC PARTY									0	010	010	01	1	0.0	1	1	1	-0.6060606060606	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20171102174500	http://5tjt.com/election-2017/
703358030	20171026	201710	2017	2017.8110	BHS	NASSAU	BHS								USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	-0.6060606060606	3	Staten Island, New York, United States	US	USNY	NY085	40.5834	-74.1496	1802959	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Staten Island, New York, United States	US	USNY		40.5834	-74.1496	1802959	20171102174500	http://5tjt.com/election-2017/
703358031	20171026	201710	2017	2017.8110	BHS	NASSAU	BHS								USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	-0.6060606060606	3	Staten Island, New York, United States	US	USNY	NY085	40.5834	-74.1496	1802959	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102174500	http://5tjt.com/election-2017/
703358032	20171026	201710	2017	2017.8110	CHL	SANTIAGO	CHL								MIL	ARMY						MIL			0	173	173	17	4	-5.0	10	1	10	-4.86486486486487	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20171102174500	http://www.slashfilm.com/mr-robot-metadata-review/
703358033	20171026	201710	2017	2017.8110	DEU	GERMANY	DEU																		1	020	020	02	1	3.0	2	1	2	-1.65562913907284	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171102174500	http://indiatoday.intoday.in/story/us-pullout-from-paris-climate-accord-should-be-seen-as-an/1/1081256.html
703358034	20171026	201710	2017	2017.8110	DEU	BONN	DEU								FRA	PARIS	FRA								0	036	036	03	1	4.0	4	1	4	-5.38617886178862	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171102174500	https://www.globalcitizen.org/en/content/climate-change-720-billion-extreme-poverty/
703358035	20171026	201710	2017	2017.8110	DEU	GERMANY	DEU								FRA	PARIS	FRA								0	036	036	03	1	4.0	1	1	1	-5.38617886178862	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171102174500	https://www.globalcitizen.org/en/content/climate-change-720-billion-extreme-poverty/
703358036	20171026	201710	2017	2017.8110	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	0874	087	08	2	10.0	2	1	2	-1.65562913907284	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171102174500	http://indiatoday.intoday.in/story/us-pullout-from-paris-climate-accord-should-be-seen-as-an/1/1081256.html
703358037	20171026	201710	2017	2017.8110	ETH	ETHIOPIA	ETH								MED	JOURNALIST						MED			0	173	173	17	4	-5.0	1	1	1	-4.53074433656958	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171102174500	http://www.hillaac.net/somali-media-fraternities-jointly-commemorate-the-international-day-to-end-impunity-for-crimes-against-journalist-in-mogadishu/
703358038	20171026	201710	2017	2017.8110	FRA	PARIS	FRA								DEU	BONN	DEU								0	036	036	03	1	4.0	4	1	4	-5.38617886178862	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171102174500	https://www.globalcitizen.org/en/content/climate-change-720-billion-extreme-poverty/
703358039	20171026	201710	2017	2017.8110	FRA	PARIS	FRA								DEU	GERMANY	DEU								0	036	036	03	1	4.0	1	1	1	-5.38617886178862	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171102174500	https://www.globalcitizen.org/en/content/climate-change-720-billion-extreme-poverty/
703358040	20171026	201710	2017	2017.8110	GOV	ADMINISTRATION						GOV			JUD	CIRCUIT COURT OF APPEALS						JUD			1	010	010	01	1	0.0	10	1	10	-0.5270092226614	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20171102174500	https://www.jdsupra.com/profile/Hirschfeld_Kraemer_docs/
703358041	20171026	201710	2017	2017.8110	GOV	ADMINISTRATION						GOV			JUD	ATTORNEY						JUD			1	100	100	10	3	-5.0	10	1	10	-0.5270092226614	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20171102174500	https://www.jdsupra.com/profile/Hirschfeld_Kraemer_docs/
703358042	20171026	201710	2017	2017.8110	GOV	ADMINISTRATION						GOV			JUD	ATTORNEY						JUD			1	172	172	17	4	-5.0	10	1	10	-0.5270092226614	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20171102174500	https://www.jdsupra.com/profile/Hirschfeld_Kraemer_docs/
703358043	20171026	201710	2017	2017.8110	GOV	SECRETARY OF STATE						GOV			MMR	MYANMAR	MMR								1	036	036	03	1	4.0	8	1	8	-9.24855491329479	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171102174500	https://www.dailysabah.com/asia/2017/11/02/tillerson-to-visit-myanmar-for-rohingya-talks
703358044	20171026	201710	2017	2017.8110	GOV	SECRETARY OF STATE						GOV			MMR	MYANMAR	MMR								1	036	036	03	1	4.0	8	1	8	-1.80722891566265	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102174500	http://www.dailymail.co.uk/wires/afp/article-5044003/Tillerson-visit-crisis-hit-Myanmar.html
703358045	20171026	201710	2017	2017.8110	GOV	SECRETARY OF STATE						GOV			MOS	MUSLIM				MOS					1	036	036	03	1	4.0	6	1	6	-1.80722891566265	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171102174500	http://www.dailymail.co.uk/wires/afp/article-5044003/Tillerson-visit-crisis-hit-Myanmar.html
703358046	20171026	201710	2017	2017.8110	GOV	SECRETARY OF STATE						GOV			USAGOV	US OFFICIAL	USA					GOV			1	012	012	01	1	-0.4	10	2	10	-4.78375931471551	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171102174500	https://www.dailysabah.com/asia/2017/11/02/tillerson-to-visit-myanmar-for-rohingya-talks
703358047	20171026	201710	2017	2017.8110	GOV	SECRETARY OF STATE						GOV			USAGOV	US OFFICIAL	USA					GOV			1	012	012	01	1	-0.4	2	1	2	-1.80722891566265	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	1	United States	US	US		39.828175	-98.5795	US	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171102174500	http://www.dailymail.co.uk/wires/afp/article-5044003/Tillerson-visit-crisis-hit-Myanmar.html
703358048	20171026	201710	2017	2017.8110	GOV	SECRETARY OF STATE						GOV			USAGOV	US OFFICIAL	USA					GOV			1	036	036	03	1	4.0	8	1	8	-9.24855491329479	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171102174500	https://www.dailysabah.com/asia/2017/11/02/tillerson-to-visit-myanmar-for-rohingya-talks
