704978366	20161108	201611	2016	2016.8438	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-4.65909090909091	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171108123000	http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-gun-enforcement-20171108-story.html
704978367	20161108	201611	2016	2016.8438	SWE	SWEDE	SWE																		1	080	080	08	2	5.0	3	1	3	1.91693290734825	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20171108123000	https://www.thelocal.no/20171108/sweden-denmark-norway-scandinavia-fail-to-win-back-crown-as-worlds-best-english-speakers
704978368	20161108	201611	2016	2016.8438	USA	AMERICAN	USA																		0	010	010	01	1	0.0	7	1	7	-4.65909090909091	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171108123000	http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-gun-enforcement-20171108-story.html
704978369	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								CANCVL	CANADIAN	CAN					CVL			0	173	173	17	4	-5.0	4	1	4	-8.19209039548022	3	Times Square, New York, United States	US	USNY	NY061	40.757	-73.986	967537	1	Canada	CA	CA		60	-96	CA	3	Times Square, New York, United States	US	USNY		40.757	-73.986	967537	20171108123000	http://www.arkansasonline.com/news/2017/nov/08/court-filipino-denies-nyc-attack-plots/
704978370	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								CANCVL	CANADA	CAN					CVL			0	173	173	17	4	-5.0	2	1	2	-8.19209039548022	3	Times Square, New York, United States	US	USNY	NY061	40.757	-73.986	967537	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108123000	http://www.arkansasonline.com/news/2017/nov/08/court-filipino-denies-nyc-attack-plots/
704978371	20161108	201611	2016	2016.8438	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	173	173	17	4	-5.0	2	1	2	-8.19209039548022	1	Canada	CA	CA		60	-96	CA	3	Times Square, New York, United States	US	USNY		40.757	-73.986	967537	1	Canada	CA	CA		60	-96	CA	20171108123000	http://www.arkansasonline.com/news/2017/nov/08/court-filipino-denies-nyc-attack-plots/
704978372	20171009	201710	2017	2017.7644											ZWE	ZIMBABWE	ZWE								1	036	036	03	1	4.0	4	1	4	-3.31262939958592	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171108123000	https://www.dailynews.co.zw/articles/2017/11/08/cfi-holdings-saga-in-new-twist
704978373	20171009	201710	2017	2017.7644											ZWE	ZIMBABWE	ZWE								1	046	046	04	1	7.0	4	1	4	-3.31262939958592	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171108123000	https://www.dailynews.co.zw/articles/2017/11/08/cfi-holdings-saga-in-new-twist
704978374	20171009	201710	2017	2017.7644	EDU	SCHOLAR						EDU			SAU	SAUDI	SAU								0	130	130	13	3	-4.4	1	1	1	-5.32825880114178	3	American University, District of Columbia, United States	US	USDC	DC001	38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171108123000	http://www.naharnet.com/stories/en/237933-report-lebanese-fear-pm-s-resignation-was-a-saudi-power-play
704978375	20171009	201710	2017	2017.7644	EDU	SCHOLAR						EDU			SYR	SYRIA	SYR								0	114	114	11	3	-2.0	1	1	1	-5.32825880114178	3	American University, District of Columbia, United States	US	USDC	DC001	38.9375	-77.0869	531560	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171108123000	http://www.naharnet.com/stories/en/237933-report-lebanese-fear-pm-s-resignation-was-a-saudi-power-play
704978376	20171009	201710	2017	2017.7644	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	020	020	02	1	3.0	2	1	2	-6.16352201257861	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171108123000	https://www.today.ng/news/world/30791/catalonias-carles-puigdemont-slams-helping-coup
704978377	20171009	201710	2017	2017.7644	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	051	051	05	1	3.4	2	1	2	-6.16352201257861	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171108123000	https://www.today.ng/news/world/30791/catalonias-carles-puigdemont-slams-helping-coup
704978378	20171009	201710	2017	2017.7644	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	1044	104	10	3	-5.0	1	1	1	-6.16352201257861	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171108123000	https://www.today.ng/news/world/30791/catalonias-carles-puigdemont-slams-helping-coup
704978379	20171009	201710	2017	2017.7644	ESP	SPAIN	ESP								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	111	111	11	3	-2.0	2	1	2	-6.16352201257861	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171108123000	https://www.today.ng/news/world/30791/catalonias-carles-puigdemont-slams-helping-coup
704978380	20171009	201710	2017	2017.7644	GOV	PRIME MINISTER						GOV			MED	MEDIA						MED			1	051	051	05	1	3.4	6	1	6	-1.43540669856459	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171108123000	https://www.thetimes.co.uk/edition/world/new-zealand-mourns-as-paddles-the-first-cat-is-run-over-sjvvrt9kj
704978381	20171009	201710	2017	2017.7644	GOV	KING						GOV			SAUGOV	SAUDI	SAU					GOV			1	081	081	08	2	5.0	6	1	6	-6.14754098360656	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108123000	http://www.bbc.co.uk/news/world-middle-east-41915245
704978382	20171009	201710	2017	2017.7644	NLD	THE NETHERLAND	NLD								MED	WEBSITE						MED			1	138	138	13	3	-7.0	10	1	10	-4	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171108123000	https://news.worldcasinodirectory.com/advertising-practices-prompt-reprimand-from-dutch-regulator-51019
704978383	20171009	201710	2017	2017.7644	SAU	SAUDI ARABIA	SAU								GOV	KING						GOV			1	081	081	08	2	5.0	2	1	2	-6.14754098360656	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108123000	http://www.bbc.co.uk/news/world-middle-east-41915245
704978384	20171009	201710	2017	2017.7644	SAU	SAUDI ARABIA	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			1	081	081	08	2	5.0	2	1	2	-6.14754098360656	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108123000	http://www.bbc.co.uk/news/world-middle-east-41915245
704978385	20171009	201710	2017	2017.7644	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	114	114	11	3	-2.0	1	1	1	-5.32825880114178	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171108123000	http://www.naharnet.com/stories/en/237933-report-lebanese-fear-pm-s-resignation-was-a-saudi-power-play
704978386	20171009	201710	2017	2017.7644	SYR	SYRIA	SYR								SAU	SAUDI	SAU								0	130	130	13	3	-4.4	1	1	1	-5.32825880114178	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171108123000	http://www.naharnet.com/stories/en/237933-report-lebanese-fear-pm-s-resignation-was-a-saudi-power-play
704978387	20171009	201710	2017	2017.7644	ZWE	ZIMBABWE	ZWE																		1	046	046	04	1	7.0	4	1	4	-3.31262939958592	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171108123000	https://www.dailynews.co.zw/articles/2017/11/08/cfi-holdings-saga-in-new-twist
704978388	20171101	201711	2017	2017.8247											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	-2.35294117647059	0								5	Midlothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8333	-3.08333	-2603077	5	Midlothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8333	-3.08333	-2603077	20171108123000	http://www.midlothianadvertiser.co.uk/news/council-leader-s-cash-call-falls-on-deaf-ears-1-4607128
704978389	20171101	201711	2017	2017.8247											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	2	1	2	-2.35294117647059	0								5	Midlothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8333	-3.08333	-2603077	5	Midlothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8333	-3.08333	-2603077	20171108123000	http://www.midlothianadvertiser.co.uk/news/council-leader-s-cash-call-falls-on-deaf-ears-1-4607128
704978390	20171101	201711	2017	2017.8247											GBR	LIVERPOOL	GBR								1	190	190	19	4	-10.0	10	1	10	-2.18579234972677	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171108123000	http://metro.co.uk/2017/11/08/brazil-doctor-provides-injury-update-on-liverpool-star-philippe-coutinho-7062508/
704978391	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-3.57403355215171	0								2	California, United States	US	USCA		36.17	-119.746	CA	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171108123000	http://www.sacbee.com/news/politics-government/the-state-worker/article182668291.html
704978392	20171101	201711	2017	2017.8247											VNM	VIETNAM	VNM								1	036	036	03	1	4.0	10	1	10	2.14395099540582	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978393	20171101	201711	2017	2017.8247	CHN	CHINA	CHN								GOV	ADMINISTRATION						GOV			1	050	050	05	1	3.5	8	1	8	2.14395099540582	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978394	20171101	201711	2017	2017.8247	CHN	CHINA	CHN								GOV	ADMINISTRATION						GOV			1	050	050	05	1	3.5	2	1	2	2.14395099540582	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978395	20171101	201711	2017	2017.8247	CHN	CHINA	CHN								GOV	ADMINISTRATION						GOV			1	051	051	05	1	3.4	8	1	8	2.14395099540582	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978396	20171101	201711	2017	2017.8247	CHN	CHINA	CHN								GOV	ADMINISTRATION						GOV			1	051	051	05	1	3.4	2	1	2	2.14395099540582	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978397	20171101	201711	2017	2017.8247	COP	POLICE						COP													1	190	190	19	4	-10.0	8	1	8	-5.82959641255605	4	Cheung Sha Wan, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2333	114	-1352926	0								4	Cheung Sha Wan, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2333	114	-1352926	20171108123000	http://www.scmp.com/news/hong-kong/law-crime/article/2118986/more-3-tonnes-narcotic-khat-leaves-seized-year-hong-kong
704978398	20171101	201711	2017	2017.8247	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	2	1	2	-5.82959641255605	4	Western District, Victoria, Australia	AS	AS07	5355	-37.75	142.75	-1608976	4	Western District, Victoria, Australia	AS	AS07	5355	-37.75	142.75	-1608976	4	Western District, Victoria, Australia	AS	AS07	5355	-37.75	142.75	-1608976	20171108123000	http://www.scmp.com/news/hong-kong/law-crime/article/2118986/more-3-tonnes-narcotic-khat-leaves-seized-year-hong-kong
704978399	20171101	201711	2017	2017.8247	DEU	BONN	DEU								DEUGOV	ANGELA MERKEL	DEU					GOV			1	046	046	04	1	7.0	8	1	8	3.16622691292876	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171108123000	http://europe.chinadaily.com.cn/world/2017-11/08/content_34281947.htm
704978400	20171101	201711	2017	2017.8247	DEU	GERMAN	DEU								FRA	FRENCH	FRA								1	046	046	04	1	7.0	8	1	8	3.16622691292876	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171108123000	http://europe.chinadaily.com.cn/world/2017-11/08/content_34281947.htm
704978401	20171101	201711	2017	2017.8247	DEUGOV	ANGELA MERKEL	DEU					GOV			DEU	BONN	DEU								1	046	046	04	1	7.0	8	1	8	3.16622691292876	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171108123000	http://europe.chinadaily.com.cn/world/2017-11/08/content_34281947.htm
704978402	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR																		1	0231	023	02	1	3.4	5	1	5	0.5893909626719	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171108123000	http://www.gazette-news.co.uk/news/15645976.Adopted_Romanian_dog_needs___6k_for_new_paw/
704978403	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR																		1	040	040	04	1	1.0	2	1	2	-2.35294117647059	5	Midlothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8333	-3.08333	-2603077	0								5	Midlothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8333	-3.08333	-2603077	20171108123000	http://www.midlothianadvertiser.co.uk/news/council-leader-s-cash-call-falls-on-deaf-ears-1-4607128
704978404	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR																		1	046	046	04	1	7.0	2	1	2	-2.35294117647059	5	Midlothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8333	-3.08333	-2603077	0								5	Midlothian, Midlothian, United Kingdom	UK	UKV5	40173	55.8333	-3.08333	-2603077	20171108123000	http://www.midlothianadvertiser.co.uk/news/council-leader-s-cash-call-falls-on-deaf-ears-1-4607128
704978405	20171101	201711	2017	2017.8247	GBR	LIVERPOOL	GBR																		1	190	190	19	4	-10.0	10	1	10	-2.18579234972677	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171108123000	http://metro.co.uk/2017/11/08/brazil-doctor-provides-injury-update-on-liverpool-star-philippe-coutinho-7062508/
704978406	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	7	1	7	-2.01005025125628	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108123000	https://www.thetimes.co.uk/edition/world/its-business-as-usual-in-saudi-arabia-2n7k6gxpb
704978407	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			SAUGOV	SAUDI ARABIAN	SAU					GOV			1	173	173	17	4	-5.0	8	1	8	-2.01005025125628	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108123000	https://www.thetimes.co.uk/edition/world/its-business-as-usual-in-saudi-arabia-2n7k6gxpb
704978408	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			SAUGOV	SAUDI ARABIA	SAU					GOV			1	173	173	17	4	-5.0	2	1	2	-2.01005025125628	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171108123000	https://www.thetimes.co.uk/edition/world/its-business-as-usual-in-saudi-arabia-2n7k6gxpb
704978409	20171101	201711	2017	2017.8247	KEN	KENYA	KEN								OPP	ACTIVIST						OPP			1	172	172	17	4	-5.0	10	1	10	-0.75187969924812	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171108123000	http://www.pinknews.co.uk/2017/11/08/disney-channel-axes-childrens-show-andi-mack-across-africa-and-middle-east-due-to-gay-storyline/
704978410	20171101	201711	2017	2017.8247	KOR	SOUTH KOREA	KOR								CHN	CHINA	CHN								1	030	030	03	1	4.0	10	1	10	2.14395099540582	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978411	20171101	201711	2017	2017.8247	KOR	SOUTH KOREA	KOR								GOV	ADMINISTRATION						GOV			1	050	050	05	1	3.5	2	1	2	2.14395099540582	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978412	20171101	201711	2017	2017.8247	KOR	SOUTH KOREA	KOR								GOV	ADMINISTRATION						GOV			1	050	050	05	1	3.5	8	1	8	2.14395099540582	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978413	20171101	201711	2017	2017.8247	KOR	SOUTH KOREA	KOR								GOV	ADMINISTRATION						GOV			1	051	051	05	1	3.4	2	1	2	2.14395099540582	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
704978414	20171101	201711	2017	2017.8247	KOR	SOUTH KOREA	KOR								GOV	ADMINISTRATION						GOV			1	051	051	05	1	3.4	8	1	8	2.14395099540582	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108123000	http://www.koreatimes.co.kr/www/opinion/2017/11/164_238986.html
