704732919	20161107	201611	2016	2016.8411											GOVEDU	EDUCATION MINIST						GOV	EDU		1	013	013	01	1	0.4	10	1	10	1.12994350282486	0								4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20171107184500	http://www.fbc.com.fj/fiji/56424/students-with-disabilities-screened-for-hearing-
704732920	20161107	201611	2016	2016.8411											PRK	NORTH KOREA	PRK								1	040	040	04	1	1.0	10	1	10	-0.0670241286863198	0								1	North Korea	KN	KN		40	127	KN	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107184500	http://world.kbs.co.kr/english/./program/program_economyplus_detail.htm?no=6345
704732921	20161107	201611	2016	2016.8411	BUS	LANDLORD						BUS			BGD	CHITTAGONG	BGD								0	014	014	01	1	0.0	10	1	10	-5.64971751412429	0								0								0								20171107184500	http://www.dhakatribune.com/bangladesh/nation/2017/11/07/chhatra-league-men-ransack-cu-vc-office/
704732922	20161107	201611	2016	2016.8411	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	036	036	03	1	4.0	7	1	7	-0.0670241286863198	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107184500	http://world.kbs.co.kr/english/./program/program_economyplus_detail.htm?no=6345
704732923	20161107	201611	2016	2016.8411	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	036	036	03	1	4.0	1	1	1	-0.0670241286863198	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107184500	http://world.kbs.co.kr/english/./program/program_economyplus_detail.htm?no=6345
704732924	20161107	201611	2016	2016.8411	CHN	BEIJING	CHN								KOR	SEOUL	KOR								0	042	042	04	1	1.9	6	1	6	-0.0670241286863198	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107184500	http://world.kbs.co.kr/english/./program/program_economyplus_detail.htm?no=6345
704732925	20161107	201611	2016	2016.8411	CHN	BEIJING	CHN								KOR	SEOUL	KOR								0	042	042	04	1	1.9	4	1	4	-0.0670241286863198	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107184500	http://world.kbs.co.kr/english/./program/program_economyplus_detail.htm?no=6345
704732926	20161107	201611	2016	2016.8411	CHNGOV	CHINA	CHN					GOV			PHL	PHILIPPINE	PHL								1	057	057	05	1	8.0	10	1	10	2.06611570247934	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Philippines	RP	RP		13	122	RP	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107184500	http://news.xinhuanet.com/english/2017-11/08/c_136735016.htm
704732927	20161107	201611	2016	2016.8411	EDU	SCHOOL						EDU			EDUGOV	SCHOOL						EDU	GOV		1	010	010	01	1	0.0	6	1	6	-0.333231666358035	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171107184500	http://pulse.ncpolicywatch.org/2017/11/07/controversial-virtual-charter-school-seeks-funding-boost-permanent-status/print/
704732928	20161107	201611	2016	2016.8411	GOV	GOVERNMENT						GOV													0	172	172	17	4	-5.0	10	1	10	-2.32558139534884	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20171107184500	http://www.easternmirrornagaland.com/imphal-rally-against-demonetisation/
704732929	20161107	201611	2016	2016.8411	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			GBR	LONDON	GBR								1	042	042	04	1	1.9	1	1	1	-2.08667736757624	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171107184500	http://www.wbal.com/article/275140/130/hong-kong-is-the-worlds-top-city-for-international-visits
