703103396	20161101	201611	2016	2016.8247											CAN	TORONTO	CAN								0	130	130	13	3	-4.4	2	1	2	3.33555703802535	0								4	Gore Bay, Ontario, Canada	CA	CA08	12683	45.9167	-82.4667	-565398	4	Gore Bay, Ontario, Canada	CA	CA08	12683	45.9167	-82.4667	-565398	20171101233000	http://www.manitoulin.ca/2017/11/01/justice-vanessa-christie-first-judge-sworn-gore-bay/
703103397	20161101	201611	2016	2016.8247	AUS	AUSTRALIAN	AUS								MOS	MUSLIM				MOS					0	020	020	02	1	3.0	3	1	3	-6.35838150289017	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171101233000	http://www.bizpacreview.com/2017/11/01/egyptian-lawyer-says-mans-national-duty-rape-women-wearing-ripped-jeans-556232
703103398	20161101	201611	2016	2016.8247	BUS	COMPANIES						BUS													0	010	010	01	1	0.0	10	1	10	-5.73979591836735	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171101233000	https://www.dailymaverick.co.za/article/2017-11-01-capewatergate-business-under-strain-in-cape-water-crisis/
703103399	20161101	201611	2016	2016.8247	BUS	BUSINESS						BUS													1	013	013	01	1	0.4	2	1	2	-1.88679245283019	4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	0								4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	20171101233000	http://www.islingtongazette.co.uk:80/news/education/sealing-deals-and-changing-nappies-at-farringdon-office-block-designed-to-ease-childcare-burden-1-5260495
703103400	20161101	201611	2016	2016.8247	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	4	1	4	-0.97087378640777	4	Port Dover, Ontario, Canada	CA	CA08	12653	42.7833	-80.2	-571573	4	Port Dover, Ontario, Canada	CA	CA08	12653	42.7833	-80.2	-571573	4	Port Dover, Ontario, Canada	CA	CA08	12653	42.7833	-80.2	-571573	20171101233000	https://www.norfolknews.ca/news-story/7767281-feds-set-three-year-plan-for-immigration/
703103401	20161101	201611	2016	2016.8247	COD	KASAI	COD																		1	173	173	17	4	-5.0	10	1	10	-9.90566037735849	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171101233000	http://alextimes.com/2017/11/alexandria-man-convicted-of-apartment-complex-arson/
703103402	20161101	201611	2016	2016.8247	CUB	CUBA	CUB								GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	-1.17924528301886	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101233000	http://www.nasdaq.com/article/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-20171101-01417
703103403	20161101	201611	2016	2016.8247	CUBELI	CUBA	CUB					ELI			GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	-1.17924528301886	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101233000	http://www.nasdaq.com/article/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-20171101-01417
703103404	20161101	201611	2016	2016.8247	CUBELI	CUBA	CUB					ELI			GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	2	1	2	-1.17924528301886	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101233000	http://www.nasdaq.com/article/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-20171101-01417
703103405	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV													0	040	040	04	1	1.0	3	1	3	-0.97087378640777	4	Port Dover, Ontario, Canada	CA	CA08	12653	42.7833	-80.2	-571573	0								4	Port Dover, Ontario, Canada	CA	CA08	12653	42.7833	-80.2	-571573	20171101233000	https://www.norfolknews.ca/news-story/7767281-feds-set-three-year-plan-for-immigration/
703103406	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV													0	043	043	04	1	2.8	6	1	6	-1.17924528301886	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101233000	http://www.nasdaq.com/article/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-20171101-01417
703103407	20161101	201611	2016	2016.8247	GOV	MINIST OF TRADE						GOV			BUS	BUSINESS						BUS			1	020	020	02	1	3.0	5	1	5	-3.47490347490348	1	Serbia	RI	RI		44	21	RI	1	Kosovo	KV	KV		42.583333	21	KV	1	Serbia	RI	RI		44	21	RI	20171101233000	http://media.unmikonline.org/?p=77177
703103408	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV			CUB	CUBA	CUB								0	040	040	04	1	1.0	2	1	2	-1.17924528301886	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101233000	http://www.nasdaq.com/article/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-20171101-01417
703103409	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV			CUBELI	CUBA	CUB					ELI			0	040	040	04	1	1.0	2	1	2	-1.17924528301886	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101233000	http://www.nasdaq.com/article/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-20171101-01417
