705464142	20161109	201611	2016	2016.8466	GOV	GOVERNMENT						GOV			NGA	NIGER DELTA	NGA								1	046	046	04	1	7.0	7	1	7	-5.43478260869565	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171109211500	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49777&catid=74&Itemid=30
705464143	20161109	201611	2016	2016.8466	GOV	REGULATOR						GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	6	1	6	-1.38674884437596	3	Jay Peak, Vermont, United States	US	USVT	VT019	44.9245	-72.5257	1457995	3	Jay Peak, Vermont, United States	US	USVT		44.9245	-72.5257	1457995	3	Jay Peak, Vermont, United States	US	USVT		44.9245	-72.5257	1457995	20171109211500	https://vtdigger.org/2017/11/09/quiros-sec-cant-agree-damages-eb-5-fraud-case/
705464144	20161109	201611	2016	2016.8466	GUY	GEORGETOWN	GUY								CRM	CRIMINAL						CRM			0	1821	182	18	4	-9.0	5	1	5	-6.91489361702127	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109211500	https://medium.com/s/all-rise/defending-rape-cases-as-a-feminist-7bf8461bc7d4
705464145	20161109	201611	2016	2016.8466	GUY	GEORGETOWN	GUY								EDU	PROFESSOR						EDU			0	1821	182	18	4	-9.0	3	1	3	-6.91489361702127	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109211500	https://medium.com/s/all-rise/defending-rape-cases-as-a-feminist-7bf8461bc7d4
705464146	20161109	201611	2016	2016.8466	GUY	GEORGETOWN	GUY								USA	UNITED STATES	USA								0	1821	182	18	4	-9.0	1	1	1	-6.91489361702127	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109211500	https://medium.com/s/all-rise/defending-rape-cases-as-a-feminist-7bf8461bc7d4
705464147	20161109	201611	2016	2016.8466	GUY	GEORGETOWN	GUY								USAEDU	UNITED STATES	USA					EDU			0	1821	182	18	4	-9.0	1	1	1	-6.91489361702127	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109211500	https://medium.com/s/all-rise/defending-rape-cases-as-a-feminist-7bf8461bc7d4
705464148	20161109	201611	2016	2016.8466	HLH	HOSPITAL						HLH													1	030	030	03	1	4.0	4	1	4	3.38461538461539	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109211500	http://www.nieuwsbank.nl/en/2017/11/09/P008.htm/Patient-Safety-Movement-Foundation-organiseert-World-Summit-samen-me..
705464149	20161109	201611	2016	2016.8466	NGA	NIGER DELTA	NGA								GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	3	1	3	-5.43478260869565	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171109211500	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49777&catid=74&Itemid=30
705464150	20161109	201611	2016	2016.8466	SYR	ALEPPO	SYR								NGOCHRDEV	WORLD VISION				CHR		NGO	DEV		1	080	080	08	2	5.0	2	1	2	-8.33333333333334	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	20171109211500	http://www.kvlu.org/what-will-winter-bring-for-syrias-refugees/
705464151	20161109	201611	2016	2016.8466	THA	THAILAND	THA								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	4	1	4	3.37711069418387	4	Bang Sue, Krung Thep Mahanakhon, Thailand	TH	TH40	26400	13.81	100.537	10304343	4	Bang Sue, Krung Thep Mahanakhon, Thailand	TH	TH40	26400	13.81	100.537	10304343	4	Bang Sue, Krung Thep Mahanakhon, Thailand	TH	TH40	26400	13.81	100.537	10304343	20171109211500	http://www.nationmultimedia.com/detail/Real_Estate/30331247
705464152	20161109	201611	2016	2016.8466	TUR	TURKEY	TUR																		1	071	071	07	2	7.4	6	1	6	1.34529147982063	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	0								3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20171109211500	http://metro.co.uk/2017/11/09/strip-club-gives-away-3000-thanksgiving-turkeys-to-families-in-need-7068199/
705464153	20161109	201611	2016	2016.8466	TUR	TURKEY	TUR								USA	UNITED STATES	USA								1	071	071	07	2	7.4	4	1	4	1.34529147982063	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20171109211500	http://metro.co.uk/2017/11/09/strip-club-gives-away-3000-thanksgiving-turkeys-to-families-in-need-7068199/
705464154	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								MIL	AIR FORCE						MIL			1	030	030	03	1	4.0	2	1	2	2	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171109211500	http://www.whio.com/news/local/afjrotc-program-coming-beavercreek-schools/JGQM9lWCaSujSqbaLkzCuM/
705464155	20171010	201710	2017	2017.7671	CVL	RESIDENTS						CVL													1	190	190	19	4	-10.0	10	1	10	-0.96339113680154	4	Fort Scaur, Sandys, Bermuda	BD	BD08	5938	32.285	-64.8722	-1394242	0								4	Fort Scaur, Sandys, Bermuda	BD	BD08	5938	32.285	-64.8722	-1394242	20171109211500	http://www.royalgazette.com/news/article/20171109/trust-atv-tours-sets-terrible-precedent
705464156	20171010	201710	2017	2017.7671	CVL	VOTER						CVL			LAB	STAFF MEMBER						LAB			0	084	084	08	2	7.0	3	1	3	-4.01662049861496	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171109211500	http://newburghgazette.com/2017/11/09/department-of-homeland-security-ends-tps-for-nicaraguan/
705464157	20171010	201710	2017	2017.7671	CVL	VOTER						CVL			USA	WASHINGTON	USA								0	084	084	08	2	7.0	3	1	3	-4.01662049861496	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171109211500	http://newburghgazette.com/2017/11/09/department-of-homeland-security-ends-tps-for-nicaraguan/
705464158	20171010	201710	2017	2017.7671	FJI	FIJI	FJI								FJIMIL	FIJI	FJI					MIL			1	017	017	01	1	0.0	4	1	4	1.48514851485148	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20171109211500	http://www.fijitimes.com/story.aspx?id=423287
705464159	20171010	201710	2017	2017.7671	FJI	FIJI	FJI								MIL	MILITARY						MIL			1	051	051	05	1	3.4	4	1	4	1.48514851485148	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20171109211500	http://www.fijitimes.com/story.aspx?id=423287
705464160	20171010	201710	2017	2017.7671	FJIMIL	FIJI	FJI					MIL			FJI	FIJI	FJI								1	017	017	01	1	0.0	3	1	3	1.48514851485148	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20171109211500	http://www.fijitimes.com/story.aspx?id=423287
705464161	20171010	201710	2017	2017.7671	FJIMIL	FIJI	FJI					MIL			MIL	MILITARY						MIL			1	051	051	05	1	3.4	3	1	3	1.48514851485148	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20171109211500	http://www.fijitimes.com/story.aspx?id=423287
705464162	20171010	201710	2017	2017.7671	JPN	JAPAN	JPN																		1	020	020	02	1	3.0	2	1	2	-1.5625	5	Gunma, Gumma, Japan	JA	JA10	34057	36.5075	138.982	-228029	0								5	Gunma, Gumma, Japan	JA	JA10	34057	36.5075	138.982	-228029	20171109211500	http://newscame.com/2017/11/09/subaru-plans-t%D0%BE-expand-japan-recall-%D0%BEver-inspecti%D0%BEn-issue/
705464163	20171010	201710	2017	2017.7671	JPN	JAPAN	JPN																		1	090	090	09	2	-2.0	2	1	2	-1.5625	5	Gunma, Gumma, Japan	JA	JA10	34057	36.5075	138.982	-228029	0								5	Gunma, Gumma, Japan	JA	JA10	34057	36.5075	138.982	-228029	20171109211500	http://newscame.com/2017/11/09/subaru-plans-t%D0%BE-expand-japan-recall-%D0%BEver-inspecti%D0%BEn-issue/
705464164	20171010	201710	2017	2017.7671	JUD	LAWYER						JUD													1	025	025	02	1	-0.3	3	1	3	-8.43373493975904	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171109211500	http://www.dispatch.com/news/20171109/gov-kasich-denies-clemency-for-convicted-killer-alva-campbell
705464165	20171010	201710	2017	2017.7671	JUD	LAWYER						JUD													1	025	025	02	1	-0.3	3	1	3	-8.43373493975904	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171109211500	http://www.dispatch.com/news/20171109/gov-kasich-denies-clemency-for-convicted-killer-alva-campbell
705464166	20171010	201710	2017	2017.7671	LAB	EMPLOYEE						LAB			RUS	RUSSIA	RUS								1	013	013	01	1	0.4	1	1	1	-1.92660550458715	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109211500	https://www.vanityfair.com/news/2017/11/is-mark-zuckerberg-facebooks-last-true-believer
705464167	20171010	201710	2017	2017.7671	LAB	EMPLOYEE						LAB			RUS	RUSSIA	RUS								1	013	013	01	1	0.4	1	1	1	-1.92660550458715	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109211500	https://www.vanityfair.com/news/2017/11/is-mark-zuckerberg-facebooks-last-true-believer
705464168	20171010	201710	2017	2017.7671	MIL	NAVAL						MIL			EDU	STUDENT						EDU			1	090	090	09	2	-2.0	5	1	5	-3.92857142857143	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171109211500	https://www.navytimes.com/news/your-navy/2017/11/09/buds-student-left-in-coma-after-incident-navy-investigating/
705464169	20171010	201710	2017	2017.7671	NGA	NIGERIA	NGA																		1	072	072	07	2	8.3	10	1	10	-8.46153846153846	4	Umuahia, Abia, Nigeria	NI	NI45	191355	5.52627	7.48959	-2029249	0								4	Umuahia, Abia, Nigeria	NI	NI45	191355	5.52627	7.48959	-2029249	20171109211500	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=49643&catid=74&Itemid=30
705464170	20171010	201710	2017	2017.7671	NICCVL	NICARAGUA	NIC					CVL			USA	WASHINGTON	USA								0	084	084	08	2	7.0	1	1	1	-4.01662049861496	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20171109211500	http://newburghgazette.com/2017/11/09/department-of-homeland-security-ends-tps-for-nicaraguan/
705464171	20171010	201710	2017	2017.7671	NICCVL	NICARAGUA	NIC					CVL			USA	UNITED STATES	USA								0	084	084	08	2	7.0	1	1	1	-4.01662049861496	1	Nicaragua	NU	NU		13	-85	NU	2	Washington, United States	US	USWA		47.3917	-121.571	WA	1	Nicaragua	NU	NU		13	-85	NU	20171109211500	http://newburghgazette.com/2017/11/09/department-of-homeland-security-ends-tps-for-nicaraguan/
705464172	20171010	201710	2017	2017.7671	NICCVL	NICARAGUA	NIC					CVL			USA	UNITED STATES	USA								0	084	084	08	2	7.0	2	1	2	-4.01662049861496	1	Nicaragua	NU	NU		13	-85	NU	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171109211500	http://newburghgazette.com/2017/11/09/department-of-homeland-security-ends-tps-for-nicaraguan/
705464173	20171010	201710	2017	2017.7671	PRT	PORTUGAL	PRT																		1	084	084	08	2	7.0	2	1	2	-1.05263157894737	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20171109211500	http://www.xxlmag.com/news/2017/11/migos-lil-uzi-vert-more-bright-movie-soundtrack/
705464174	20171010	201710	2017	2017.7671	RUS	RUSSIA	RUS								LAB	EMPLOYEE						LAB			1	010	010	01	1	0.0	3	1	3	-1.92660550458715	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109211500	https://www.vanityfair.com/news/2017/11/is-mark-zuckerberg-facebooks-last-true-believer
705464175	20171010	201710	2017	2017.7671	SAU	RIYADH	SAU								USA	WASHINGTON	USA								0	043	043	04	1	2.8	1	1	1	0.12698412698413	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109211500	https://www.ijn.com/whats-hullabaloo-saudi-arabia/
705464176	20171010	201710	2017	2017.7671	USA	WASHINGTON	USA																		0	020	020	02	1	3.0	3	1	3	0.12698412698413	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109211500	https://www.ijn.com/whats-hullabaloo-saudi-arabia/
705464177	20171010	201710	2017	2017.7671	USA	COLUMBUS	USA																		1	120	120	12	3	-4.0	4	2	4	-5.8679706601467	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171109211500	http://www.sfgate.com/news/crime/article/Ohio-governor-won-t-spare-the-life-of-seriously-12345333.php
705464178	20171010	201710	2017	2017.7671	USA	WASHINGTON	USA								SAU	RIYADH	SAU								0	042	042	04	1	1.9	1	1	1	0.12698412698413	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109211500	https://www.ijn.com/whats-hullabaloo-saudi-arabia/
705464179	20171010	201710	2017	2017.7671	USA	OHIO	USA								USAMED	ASSOCIATED PRESS	USA					MED			1	010	010	01	1	0.0	4	1	4	-5.76923076923077	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171109211500	http://www.startribune.com/ohio-governor-won-t-spare-the-life-of-seriously-ill-inmate/456443083/
705464180	20171010	201710	2017	2017.7671	USA	OHIO	USA								USAMED	ASSOCIATED PRESS	USA					MED			1	120	120	12	3	-4.0	2	1	2	-5.76923076923077	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171109211500	http://www.startribune.com/ohio-governor-won-t-spare-the-life-of-seriously-ill-inmate/456443083/
705464181	20171010	201710	2017	2017.7671	USA	OHIO	USA								USAMED	ASSOCIATED PRESS	USA					MED			1	120	120	12	3	-4.0	2	1	2	-5.76923076923077	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171109211500	http://www.startribune.com/ohio-governor-won-t-spare-the-life-of-seriously-ill-inmate/456443083/
705464182	20171010	201710	2017	2017.7671	USAGOV	OHIO	USA					GOV			USA	OHIO	USA								1	010	010	01	1	0.0	6	1	6	-5.76923076923077	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171109211500	http://www.startribune.com/ohio-governor-won-t-spare-the-life-of-seriously-ill-inmate/456443083/
705464183	20171010	201710	2017	2017.7671	USAGOV	OHIO	USA					GOV			USA	OHIO	USA								1	120	120	12	3	-4.0	6	1	6	-5.76923076923077	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171109211500	http://www.startribune.com/ohio-governor-won-t-spare-the-life-of-seriously-ill-inmate/456443083/
705464184	20171010	201710	2017	2017.7671	USAJUD	UNITED STATES	USA					JUD													1	025	025	02	1	-0.3	2	1	2	-8.43373493975904	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171109211500	http://www.dispatch.com/news/20171109/gov-kasich-denies-clemency-for-convicted-killer-alva-campbell
705464185	20171010	201710	2017	2017.7671	USAJUD	UNITED STATES	USA					JUD													1	025	025	02	1	-0.3	2	1	2	-8.43373493975904	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20171109211500	http://www.dispatch.com/news/20171109/gov-kasich-denies-clemency-for-convicted-killer-alva-campbell
705464186	20171010	201710	2017	2017.7671	ZWE	ZIMBABWE	ZWE								GOV	MINISTRY						GOV			0	173	173	17	4	-5.0	4	1	4	-4.38596491228071	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	4	Chikurubi, Harare, Zimbabwe	ZI	ZI10	40197	-17.7811	31.1777	10644218	20171109211500	http://www.aljazeera.com/news/2017/11/journalist-martha-granted-bail-zimbabwe-171109183802777.html
705464187	20171102	201711	2017	2017.8274	CRM	KILLERS						CRM													1	051	051	05	1	3.4	3	1	3	2.11864406779661	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171109211500	http://www.breitbart.com/jerusalem/2017/11/08/abbas-fatah-party-posts-cartoon-of-theresa-may-as-jewish-pig/
705464188	20171102	201711	2017	2017.8274	CRM	KILLERS						CRM			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	2.11864406779661	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171109211500	http://www.breitbart.com/jerusalem/2017/11/08/abbas-fatah-party-posts-cartoon-of-theresa-may-as-jewish-pig/
705464189	20171102	201711	2017	2017.8274	CRM	KILLERS						CRM			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	2.11864406779661	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109211500	http://www.breitbart.com/jerusalem/2017/11/08/abbas-fatah-party-posts-cartoon-of-theresa-may-as-jewish-pig/
705464190	20171102	201711	2017	2017.8274	CVL	COMMUNITY						CVL													1	033	033	03	1	5.2	10	1	10	5.15759312320917	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171109211500	http://thetimes-tribune.com/news/united-way-optimistic-heading-into-final-week-of-its-campaign-1.2266059
705464191	20171102	201711	2017	2017.8274	GOV	ADMINISTRATION						GOV			BUS	BUSINESS						BUS			1	014	014	01	1	0.0	10	1	10	-7.06401766004415	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109211500	https://www.jdsupra.com/legalnews/new-draft-tax-bill-provisions-have-the-88070/
705464192	20171102	201711	2017	2017.8274	ISR	JERUSALEM	ISR								USA	WASHINGTON	USA								1	036	036	03	1	4.0	8	1	8	2.71493212669684	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171109211500	https://cruxnow.com/church-in-the-usa/2017/11/09/coming-soon-virtual-tour-tomb-jesus/
705464193	20171102	201711	2017	2017.8274	JUD	LAWYER						JUD													1	045	045	04	1	5.0	10	1	10	-1.38674884437596	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171109211500	https://vtdigger.org/2017/11/09/quiros-sec-cant-agree-damages-eb-5-fraud-case/
