705276649	20161109	201611	2016	2016.8466	IND	KOCHI	IND																		1	043	043	04	1	2.8	2	1	2	-0.19120458891014	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								4	Thiruvananthapuram, Kerala, India	IN	IN13	17709	8.50694	76.9569	-2113457	20171109093000	http://travel.manoramaonline.com/travel/travel-news/2017/11/01/kerala-travel-mart-2018-kochi-malabar-tourism.html
705276650	20161109	201611	2016	2016.8466	IRQ	KARBALA	IRQ								REL	PILGRIM									1	043	043	04	1	2.8	10	2	10	1.43359230484646	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	20171109093000	http://en.abna24.com/news/iran/huge-crowds-of-mourners-attend-arbaeen-procession-in-tehran_865665.html
705276651	20161109	201611	2016	2016.8466	ITA	ITALIAN	ITA								IGOEUREEC	THE EU	EUR	EEC				IGO			1	030	030	03	1	4.0	3	1	3	-1.0178117048346	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171109093000	https://www.theguardian.com/politics/blog/live/2017/nov/09/theresa-may-under-pressure-to-replace-patel-with-brexit-enthusiast-politics-live
705276652	20161109	201611	2016	2016.8466	ITA	ITALY	ITA								IGOEUREEC	THE EU	EUR	EEC				IGO			1	030	030	03	1	4.0	2	1	2	-1.0178117048346	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171109093000	https://www.theguardian.com/politics/blog/live/2017/nov/09/theresa-may-under-pressure-to-replace-patel-with-brexit-enthusiast-politics-live
705276653	20161109	201611	2016	2016.8466	ITA	ITALY	ITA								IGOEUREEC	THE EU	EUR	EEC				IGO			1	030	030	03	1	4.0	2	1	2	-1.0178117048346	1	Italy	IT	IT		42.833333	12.833333	IT	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109093000	https://www.theguardian.com/politics/blog/live/2017/nov/09/theresa-may-under-pressure-to-replace-patel-with-brexit-enthusiast-politics-live
705276654	20161109	201611	2016	2016.8466	JPN	JAPAN	JPN																		0	036	036	03	1	4.0	10	1	10	-3.51966873706004	4	Futenma, Okinawa, Japan	JA	JA47	35769	26.2872	127.773	-227745	0								4	Futenma, Okinawa, Japan	JA	JA47	35769	26.2872	127.773	-227745	20171109093000	http://www.asahi.com/ajw/articles/AJ201711090030.html
705276655	20161109	201611	2016	2016.8466	JPN	JAPAN	JPN								BUS	COMPANIES						BUS			1	042	042	04	1	1.9	10	1	10	-3.7243947858473	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171109093000	https://www.japantimes.co.jp/?post_type=news&p=1301783
705276656	20161109	201611	2016	2016.8466	MDV	MALE	MDV																		1	010	010	01	1	0.0	2	1	2	-3.52941176470589	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171109093000	http://www.khq.com/story/36800815/terry-crews-seeks-charges-after-alleged-groping
705276657	20161109	201611	2016	2016.8466	MNCJPN	PANASONIC	JPN					MNC			BUS	BUSINESS						BUS			0	043	043	04	1	2.8	5	1	5	0.61412487205732	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171109093000	http://www.rediff.com/business/report/pix-how-delhi-is-battling-with-toxic-smog/20171109.htm
705276658	20161109	201611	2016	2016.8466	REL	PILGRIM									IRQ	KARBALA	IRQ								1	042	042	04	1	1.9	10	2	10	1.43359230484646	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	20171109093000	http://en.abna24.com/news/iran/huge-crowds-of-mourners-attend-arbaeen-procession-in-tehran_865665.html
705276659	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								MDV	MALE	MDV								1	010	010	01	1	0.0	8	1	8	-3.52941176470589	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171109093000	http://www.khq.com/story/36800815/terry-crews-seeks-charges-after-alleged-groping
705276660	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								MDV	MALE	MDV								1	1124	112	11	3	-2.0	8	1	8	-3.52941176470589	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171109093000	http://www.khq.com/story/36800815/terry-crews-seeks-charges-after-alleged-groping
705276661	20161109	201611	2016	2016.8466	USA	SOUTH DAKOTA	USA								USALEG	UNITED STATES	USA					LEG			0	020	020	02	1	3.0	4	1	4	-1.45278450363196	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171109093000	http://www.couriernews.com/view/full_story/27503329/article-35-states--D-C--back-bid-to-collect-online-sales-taxes
705276662	20161109	201611	2016	2016.8466	USALEG	SOUTH DAKOTA	USA					LEG													0	020	020	02	1	3.0	6	1	6	-1.45278450363196	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171109093000	http://www.couriernews.com/view/full_story/27503329/article-35-states--D-C--back-bid-to-collect-online-sales-taxes
705276663	20171010	201710	2017	2017.7671											MNCBRA	EMBRAER	BRA					MNC			1	130	130	13	3	-4.4	10	1	10	0.49382716049382	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171109093000	http://www.reuters.com/article/embraer-air-france-klm/regional-airline-klm-cityhopper-has-kind-words-but-no-orders-for-embraers-e2-idUSL1N1NF01M
705276664	20171010	201710	2017	2017.7671	BUS	COMPANY						BUS			GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	-1.22116689280869	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109093000	http://www.santafenewmexican.com/news/business/we-know-you-ve-waited-a-long-time-virgin-galactic/article_193053d4-8f61-5fad-8e31-ba18b25a14b9.html
705276665	20171010	201710	2017	2017.7671	BUS	COMPANY						BUS			GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	1	1	1	-1.22116689280869	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171109093000	http://www.santafenewmexican.com/news/business/we-know-you-ve-waited-a-long-time-virgin-galactic/article_193053d4-8f61-5fad-8e31-ba18b25a14b9.html
705276666	20171010	201710	2017	2017.7671	COP	SECURITY FORCE						COP			CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	1	1	1	-8.91089108910891	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20171109093000	http://indianexpress.com/article/pakistan/aig-among-officers-killed-in-suicide-bombing-in-pakistan-4929482/
705276667	20171010	201710	2017	2017.7671	COP	SECURITY FORCE						COP			CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	3	1	3	-8.91089108910891	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20171109093000	http://indianexpress.com/article/pakistan/aig-among-officers-killed-in-suicide-bombing-in-pakistan-4929482/
705276668	20171010	201710	2017	2017.7671	COP	SECURITY FORCE						COP			PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	1	1	1	-8.91089108910891	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20171109093000	http://indianexpress.com/article/pakistan/aig-among-officers-killed-in-suicide-bombing-in-pakistan-4929482/
705276669	20171010	201710	2017	2017.7671	COP	SECURITY FORCE						COP			PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	5	1	5	-8.91089108910891	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20171109093000	http://indianexpress.com/article/pakistan/aig-among-officers-killed-in-suicide-bombing-in-pakistan-4929482/
705276670	20171010	201710	2017	2017.7671	GOV	PRESIDENT						GOV													0	012	012	01	1	-0.4	3	1	3	-1.22116689280869	2	California, United States	US	USCA		36.17	-119.746	CA	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171109093000	http://www.santafenewmexican.com/news/business/we-know-you-ve-waited-a-long-time-virgin-galactic/article_193053d4-8f61-5fad-8e31-ba18b25a14b9.html
705276671	20171010	201710	2017	2017.7671	GOV	PRESIDENT						GOV			BUS	COMPANY						BUS			0	042	042	04	1	1.9	2	1	2	-1.22116689280869	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109093000	http://www.santafenewmexican.com/news/business/we-know-you-ve-waited-a-long-time-virgin-galactic/article_193053d4-8f61-5fad-8e31-ba18b25a14b9.html
705276672	20171010	201710	2017	2017.7671	GOV	PRESIDENT						GOV			BUS	COMPANY						BUS			0	042	042	04	1	1.9	1	1	1	-1.22116689280869	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171109093000	http://www.santafenewmexican.com/news/business/we-know-you-ve-waited-a-long-time-virgin-galactic/article_193053d4-8f61-5fad-8e31-ba18b25a14b9.html
705276673	20171010	201710	2017	2017.7671	GOV	PRESIDENT						GOV			BUS	COMPANY						BUS			0	110	110	11	3	-2.0	5	1	5	-1.22116689280869	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20171109093000	http://www.santafenewmexican.com/news/business/we-know-you-ve-waited-a-long-time-virgin-galactic/article_193053d4-8f61-5fad-8e31-ba18b25a14b9.html
705276674	20171010	201710	2017	2017.7671	NZL	NEW ZEALAND	NZL								PTY	PARTY LEADER									1	010	010	01	1	0.0	10	1	10	-3.06345733041575	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20171109093000	http://www.msn.com/en-nz/news/national/comment-how-the-far-right-is-poisoning-new-zealand/ar-BBEKDnU
705276675	20171010	201710	2017	2017.7671	TUR	TURKEY	TUR								UAF	FIGHTER						UAF			0	043	043	04	1	2.8	3	1	3	-4.8661800486618	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	20171109093000	BBC Monitoring in English/BBC Monitoring/(c) BBC
705276676	20171010	201710	2017	2017.7671	UAF	FIGHTER						UAF			TUR	TURKEY	TUR								0	042	042	04	1	1.9	3	1	3	-4.8661800486618	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	20171109093000	BBC Monitoring in English/BBC Monitoring/(c) BBC
705276677	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	2	1	2	-1.22116689280869	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171109093000	http://www.santafenewmexican.com/news/business/we-know-you-ve-waited-a-long-time-virgin-galactic/article_193053d4-8f61-5fad-8e31-ba18b25a14b9.html
705276678	20171102	201711	2017	2017.8274											USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	-1.28712871287128	0								3	Santa Fe Police Department, Texas, United States	US	USTX		29.3712	-95.0814	2375883	3	Santa Fe Police Department, Texas, United States	US	USTX		29.3712	-95.0814	2375883	20171109093000	http://www.santafenewmexican.com/news/local_news/meow-wolf-liquor-license-ok-d/article_3e038c70-f34b-5359-9a24-de0ab1bfe02e.html
705276679	20171102	201711	2017	2017.8274											USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	-1.28712871287128	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171109093000	http://www.santafenewmexican.com/news/local_news/meow-wolf-liquor-license-ok-d/article_3e038c70-f34b-5359-9a24-de0ab1bfe02e.html
705276680	20171102	201711	2017	2017.8274	BUS	COMPANY						BUS			JPN	JAPANESE	JPN								0	010	010	01	1	0.0	2	1	2	-1.75879396984924	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171109093000	https://www.platts.com/latest-news/metals/tokyo/japanese-ferrous-scrap-price-rises-11mt-in-monthly-27887525
705276681	20171102	201711	2017	2017.8274	CHRCTH	CATHOLIC				CHR	CTH				EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	0.925925925925926	0								0								0								20171109093000	http://www.telegraphherald.com/news/tri-state/article_f32ebf2e-f199-5d81-9bc2-33da43edc210.html
705276682	20171102	201711	2017	2017.8274	EDU	SCHOOL						EDU			CHRCTH	CATHOLIC				CHR	CTH				1	036	036	03	1	4.0	10	1	10	0.925925925925926	0								0								0								20171109093000	http://www.telegraphherald.com/news/tri-state/article_f32ebf2e-f199-5d81-9bc2-33da43edc210.html
705276683	20171102	201711	2017	2017.8274	ELI	ACTOR						ELI													1	071	071	07	2	7.4	10	1	10	5.33807829181495	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109093000	http://www.dailymail.co.uk/tvshowbiz/article-5065333/Kelsey-Grammer-smiles-poses-wife-Kayte-Walsh.html
705276684	20171108	201711	2017	2017.8438											IRL	DUBLIN	IRL								1	173	173	17	4	-5.0	10	1	10	-10.4838709677419	0								4	Mullingar, Westmeath, Ireland	EI	EI29	18307	53.5333	-7.35	-1504774	4	Mullingar, Westmeath, Ireland	EI	EI29	18307	53.5333	-7.35	-1504774	20171109093000	http://www.shannonside.ie/news/local/west-meath/four-men-arrested-following-alleged-robbery-mullingar/
705276685	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								0	042	042	04	1	1.9	8	1	8	-1.11358574610245	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20171109093000	http://bulawayo24.com/index-id-news-sc-national-byo-121510.html
705276686	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								0	042	042	04	1	1.9	2	1	2	-1.11358574610245	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171109093000	http://bulawayo24.com/index-id-news-sc-national-byo-121510.html
705276687	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								0	190	190	19	4	-10.0	4	1	4	-5.76036866359447	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171109093000	http://allafrica.com/stories/201711090398.html
705276688	20171109	201711	2017	2017.8466											AGO	ANGOLA	AGO								1	042	042	04	1	1.9	6	1	6	-2.9045643153527	0								4	Namibe, Namibe, Angola	AO	AO13	4339	-15.1961	12.1522	-2868842	4	Namibe, Namibe, Angola	AO	AO13	4339	-15.1961	12.1522	-2868842	20171109093000	http://www.angop.ao/angola/en_us/noticias/economia/2017/10/45/Namibe-Kamucuio-hosts-agricultural-campaign-provincial-opening-act,01079a96-cf4f-4116-86e8-2f2b37c9d9a0.html
705276689	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								0	025	025	02	1	-0.3	2	1	2	-6.25	0								4	Clifden, New South Wales, Australia	AS	AS02	5096	-29.5667	152.917	-1565886	4	Clifden, New South Wales, Australia	AS	AS02	5096	-29.5667	152.917	-1565886	20171109093000	https://www.eveningtelegraph.co.uk/fp/dundee-man-24-jailed-leading-police-high-speed-police-chase-city-bonfire-night/
705276690	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								0	025	025	02	1	-0.3	2	1	2	-6.25	0								4	Clifden, New South Wales, Australia	AS	AS02	5096	-29.5667	152.917	-1565886	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171109093000	https://www.eveningtelegraph.co.uk/fp/dundee-man-24-jailed-leading-police-high-speed-police-chase-city-bonfire-night/
705276691	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	0332	033	03	1	5.2	10	1	10	0	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109093000	http://www.mobypicture.com/user/slumpsuckling/view/20066164
705276692	20171109	201711	2017	2017.8466											AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	10	1	10	4.96794871794872	0								4	Port Melbourne, Victoria, Australia	AS	AS07	5411	-37.8333	144.933	-1595898	4	Port Melbourne, Victoria, Australia	AS	AS07	5411	-37.8333	144.933	-1595898	20171109093000	https://trip101.com/article/airbnb-near-the-port-of-melbourne-australia
705276693	20171109	201711	2017	2017.8466											AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	10	1	10	4.96794871794872	0								4	South Melbourne, Victoria, Australia	AS	AS07	5430	-37.8333	144.967	-1601378	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171109093000	https://trip101.com/article/airbnb-near-the-port-of-melbourne-australia
705276694	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	1.91846522781775	0								4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171109093000	http://www.thecourier.com.au/story/5045296/live-sound-the-charm-on-icehouses-40th-anniversary-lap-of-honour/
705276695	20171109	201711	2017	2017.8466											AUS	SYDNEY	AUS								1	043	043	04	1	2.8	2	1	2	-6.09137055837563	0								4	Dundonald, Castlereagh, United Kingdom	UK	UKR5	40149	54.5833	-5.8	-2594862	4	Dundonald, Castlereagh, United Kingdom	UK	UKR5	40149	54.5833	-5.8	-2594862	20171109093000	http://www.irishexaminer.com/breakingnews/discover/are-these-really-the-saddest-places-on-earth-813355.html
705276696	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	3	1	3	-3.09050772626931	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171109093000	http://www.abc.net.au/news/2017-11-09/portia-de-rossi-accuses-seagal-of-sexual-harassment/9134786
705276697	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	192	192	19	4	-9.5	10	1	10	0	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109093000	http://www.mobypicture.com/user/slumpsuckling/view/20066164
705276698	20171109	201711	2017	2017.8466											BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	4	1	4	-4.49436328616123	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20171109093000	http://www.businesstoday.in/opinion/columns/rohingya-refugee-crisis-india-rohingya-bengali-rakhine-state-myanmar-bangladesh-jammu-settlement-rakhine-commission/story/263586.html
705276699	20171109	201711	2017	2017.8466											BGR	BULGARIA	BGR								1	0841	084	08	2	7.0	2	1	2	1.29310344827586	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20171109093000	http://www.novinite.com/articles/185048/The+President+Handed+the+Bulgarian+Flag+of+the+New+Expedition+to+Antarctica
705276700	20171109	201711	2017	2017.8466											BUS	COMPANY						BUS			1	030	030	03	1	4.0	2	1	2	2.77777777777778	0								4	Kiruna, Norbotten, Sweden	SW	SW14	26080	67.85	20.2167	-2494657	4	Kiruna, Norbotten, Sweden	SW	SW14	26080	67.85	20.2167	-2494657	20171109093000	http://www.theconstructionindex.co.uk/news/view/vinci-agrees-its-24th-acquisition-of-2017
705276701	20171109	201711	2017	2017.8466											BUS	ENTREPRENEUR						BUS			1	036	036	03	1	4.0	1	1	1	5.73248407643312	0								4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	1	Botswana	BC	BC		-22	24	BC	20171109093000	http://www.4-traders.com/ORANGE-4649/news/Orange-7th-edition-of-the-Orange-Social-Entrepreneur-Prize-in-Africa-and-the-Middle-East-Prize-Li-25471577/
