704118478	20161105	201611	2016	2016.8356	COP	POLICE						COP			FRA	FRANCE	FRA								0	173	173	17	4	-5.0	1	1	1	-5.14018691588785	4	Macello, Corse, France	FR	FRA5	16270	41.8	9.08333	-1448499	4	Macello, Corse, France	FR	FRA5	16270	41.8	9.08333	-1448499	4	Macello, Corse, France	FR	FRA5	16270	41.8	9.08333	-1448499	20171105181500	http://www.haitian-truth.org/jude-celestin-revealed-for-what-he-is-%E2%80%93-why-is-he-on-ballot-now-should-be-in-prison-not-the-palace-4/
704118479	20161105	201611	2016	2016.8356	COP	POLICE						COP			FRA	FRANCE	FRA								0	173	173	17	4	-5.0	1	1	1	-5.14018691588785	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171105181500	http://www.haitian-truth.org/jude-celestin-revealed-for-what-he-is-%E2%80%93-why-is-he-on-ballot-now-should-be-in-prison-not-the-palace-4/
704118480	20161105	201611	2016	2016.8356	COP	POLICE						COP			FRA	FRANCE	FRA								0	173	173	17	4	-5.0	1	1	1	-5.14018691588785	1	Dominican Republic	DR	DR		19	-70.666667	DR	4	Macello, Corse, France	FR	FRA5	16270	41.8	9.08333	-1448499	1	Dominican Republic	DR	DR		19	-70.666667	DR	20171105181500	http://www.haitian-truth.org/jude-celestin-revealed-for-what-he-is-%E2%80%93-why-is-he-on-ballot-now-should-be-in-prison-not-the-palace-4/
704118481	20161105	201611	2016	2016.8356	COP	POLICE						COP			FRA	FRANCE	FRA								0	173	173	17	4	-5.0	1	1	1	-5.14018691588785	1	United States	US	US		39.828175	-98.5795	US	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171105181500	http://www.haitian-truth.org/jude-celestin-revealed-for-what-he-is-%E2%80%93-why-is-he-on-ballot-now-should-be-in-prison-not-the-palace-4/
704118482	20161105	201611	2016	2016.8356	COP	POLICE						COP			HTI	HAITI	HTI								0	173	173	17	4	-5.0	3	1	3	-5.14018691588785	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171105181500	http://www.haitian-truth.org/jude-celestin-revealed-for-what-he-is-%E2%80%93-why-is-he-on-ballot-now-should-be-in-prison-not-the-palace-4/
704118483	20161105	201611	2016	2016.8356	COP	POLICE						COP			HTI	HAITI	HTI								0	173	173	17	4	-5.0	2	1	2	-5.14018691588785	1	Dominican Republic	DR	DR		19	-70.666667	DR	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20171105181500	http://www.haitian-truth.org/jude-celestin-revealed-for-what-he-is-%E2%80%93-why-is-he-on-ballot-now-should-be-in-prison-not-the-palace-4/
704118484	20161105	201611	2016	2016.8356	COP	POLICE						COP			HTI	HAITI	HTI								0	173	173	17	4	-5.0	1	1	1	-5.14018691588785	1	Dominican Republic	DR	DR		19	-70.666667	DR	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	1	Dominican Republic	DR	DR		19	-70.666667	DR	20171105181500	http://www.haitian-truth.org/jude-celestin-revealed-for-what-he-is-%E2%80%93-why-is-he-on-ballot-now-should-be-in-prison-not-the-palace-4/
704118485	20161105	201611	2016	2016.8356	GOV	GOVERNMENT						GOV			PHL	PHILIPPINE	PHL								1	013	013	01	1	0.4	8	1	8	2.04081632653061	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105181500	http://bworldonline.com/online-registration-system-businesses-operational-end-2017/
704118486	20161105	201611	2016	2016.8356	MIL	MILITARY						MIL			PER	PERUVIAN	PER								0	060	060	06	2	6.0	10	1	10	-0.50904977375566	5	Amazonas, Amazonas, Peru	PE	PE01	18585	-5	-78	-336692	5	Amazonas, Amazonas, Peru	PE	PE01	18585	-5	-78	-336692	5	Amazonas, Amazonas, Peru	PE	PE01	18585	-5	-78	-336692	20171105181500	https://www.mintpressnews.com/operation-america-united-a-military-drill-with-vast-amazonian-aspirations/234065/
704118487	20161105	201611	2016	2016.8356	MOS	MUSLIM				MOS					CHNCHR	CHINA	CHN			CHR					1	173	173	17	4	-5.0	2	1	2	-2.82131661442007	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105181500	http://bworldonline.com/indonesias-finance-chief-says-no-stigma-china-links/
704118488	20161105	201611	2016	2016.8356	MOS	MUSLIM				MOS					CHNCHR	CHINESE	CHN			CHR					1	173	173	17	4	-5.0	6	1	6	-2.82131661442007	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105181500	http://bworldonline.com/indonesias-finance-chief-says-no-stigma-china-links/
704118489	20161105	201611	2016	2016.8356	MOS	MUSLIM				MOS					CHNCHR	CHINA	CHN			CHR					1	173	173	17	4	-5.0	2	1	2	-2.82131661442007	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105181500	http://bworldonline.com/indonesias-finance-chief-says-no-stigma-china-links/
704118490	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	010	010	01	1	0.0	1	1	1	-5.97402597402597	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118491	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	010	010	01	1	0.0	1	1	1	-5.97402597402597	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118492	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	012	012	01	1	-0.4	1	1	1	-5.97402597402597	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118493	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	012	012	01	1	-0.4	1	1	1	-5.97402597402597	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118494	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	013	013	01	1	0.4	1	1	1	-5.97402597402597	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118495	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	013	013	01	1	0.4	1	1	1	-5.97402597402597	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118496	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	186	186	18	4	-10.0	1	1	1	-5.97402597402597	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118497	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	186	186	18	4	-10.0	1	1	1	-5.97402597402597	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118498	20171006	201710	2017	2017.7562	FRACOP	FRENCH	FRA					COP			FRA	PARIS	FRA								1	173	173	17	4	-5.0	6	1	6	-5.97402597402597	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171105181500	https://www.expatica.com/fr/news/country-news/Burkina-France-politics-arrest_1527790.html
704118499	20171006	201710	2017	2017.7562	JPN	JAPAN	JPN								JPNELI	SHINZO ABE	JPN					ELI			0	060	060	06	2	6.0	10	1	10	-4.1994750656168	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105181500	http://www.theasianconnectionsnewspaper.com/wont-tolerate-pak-terror-havens-haley/
704118500	20171006	201710	2017	2017.7562	KEN	KENYAN	KEN								KENGOV	KENYA	KEN					GOV			0	111	111	11	3	-2.0	1	1	1	-5	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105181500	http://somaliupdate.com/articles/11011/UAE-Pledges-to-Pay-Hospital-Bills-for-Somalia-Blast-Victims-in-Nairobi
704118501	20171006	201710	2017	2017.7562	SAU	MECCA	SAU																		0	194	194	19	4	-10.0	1	1	1	-4.47761194029851	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	0								4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20171105181500	https://www.thenational.ae/world/gcc/houthi-attack-on-riyadh-highlights-yemen-missile-threat-1.673279
704118502	20171006	201710	2017	2017.7562	SAU	MECCA	SAU																		0	194	194	19	4	-10.0	4	1	4	-4.47761194029851	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	0								4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20171105181500	https://www.thenational.ae/world/gcc/houthi-attack-on-riyadh-highlights-yemen-missile-threat-1.673279
704118503	20171006	201710	2017	2017.7562	SAU	MECCA	SAU																		0	194	194	19	4	-10.0	1	1	1	-4.47761194029851	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	0								4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20171105181500	https://www.thenational.ae/world/gcc/houthi-attack-on-riyadh-highlights-yemen-missile-threat-1.673279
704118504	20171006	201710	2017	2017.7562	SAU	MECCA	SAU																		0	194	194	19	4	-10.0	1	1	1	-4.47761194029851	4	Taez, Taizz, Yemen	YM	YM25	144994	13.6948	44.0094	-3192366	0								4	Taez, Taizz, Yemen	YM	YM25	144994	13.6948	44.0094	-3192366	20171105181500	https://www.thenational.ae/world/gcc/houthi-attack-on-riyadh-highlights-yemen-missile-threat-1.673279
704118505	20171006	201710	2017	2017.7562	USA	PENNSYLVANIA	USA																		1	124	124	12	3	-4.0	7	1	7	-14	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171105181500	http://ballot-access.org/2017/11/05/u-s-supreme-court-refuses-to-delay-trial-in-pennsylvania-gerrymandering-case/
704118506	20171006	201710	2017	2017.7562	USA	CALIFORNIA	USA								CVL	POPULATION						CVL			1	190	190	19	4	-10.0	6	1	6	-1.61812297734627	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20171105181500	http://www.fox19.com/story/32184604/news-minute-here-is-the-latest-ohio-news-from-the-associated-press-at-750-am-est
704118507	20171006	201710	2017	2017.7562	USA	UNITED STATES	USA								CVL	POPULATION						CVL			1	190	190	19	4	-10.0	2	1	2	-1.61812297734627	2	California, United States	US	USCA		36.17	-119.746	CA	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20171105181500	http://www.fox19.com/story/32184604/news-minute-here-is-the-latest-ohio-news-from-the-associated-press-at-750-am-est
704118508	20171006	201710	2017	2017.7562	USA	UNITED STATES	USA								CVL	POPULATION						CVL			1	190	190	19	4	-10.0	2	1	2	-1.61812297734627	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105181500	http://www.fox19.com/story/32184604/news-minute-here-is-the-latest-ohio-news-from-the-associated-press-at-750-am-est
704118509	20171006	201710	2017	2017.7562	USA	LAS VEGAS	USA								MED	MEDIA						MED			1	190	190	19	4	-10.0	3	1	3	-5.71808510638298	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20171105181500	http://www.rgj.com/story/news/crime/2017/11/05/sheriff-las-vegas-shooter-had-lost-money-been-depressed/833742001/
704118510	20171029	201710	2017	2017.8192	BUS	COMPANY						BUS			MYS	MALAYSIAN	MYS								0	090	090	09	2	-2.0	1	1	1	-0.80482897384306	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171105181500	http://www.adelaidenow.com.au/news/explosive-new-report-virtually-pinpoints-location-of-missing-flight-mh370/news-story/182daac1538bc01c7955e1a5b431c98b?nk=840576ab1b07d54323f6b2f759bf4b08-1509904929
