704076136	20171029	201710	2017	2017.8192	REB	REBEL						REB			SAU	SAUDI	SAU								0	194	194	19	4	-10.0	2	1	2	-6.25	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105133000	http://news.xinhuanet.com/english/2017-11/05/c_136729769.htm
704076137	20171029	201710	2017	2017.8192	REB	REBEL						REB			SAU	SAUDI	SAU								0	194	194	19	4	-10.0	2	1	2	-6.25	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105133000	http://news.xinhuanet.com/english/2017-11/05/c_136729769.htm
704076138	20171029	201710	2017	2017.8192	REB	REBEL						REB			SAUMIL	SAUDI	SAU					MIL			0	194	194	19	4	-10.0	6	1	6	-6.25	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105133000	http://news.xinhuanet.com/english/2017-11/05/c_136729769.htm
704076139	20171029	201710	2017	2017.8192	ZAFGOV	MALUSI GIGABA	ZAF					GOV													0	010	010	01	1	0.0	10	1	10	-3.03030303030303	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171105133000	https://www.iol.co.za/news/politics/da-ready-to-interdict-nuclear-deal-11864739
704076140	20171029	201710	2017	2017.8192	idg	INDIGENOUS			idg						IND	NEW DELHI	IND								1	173	173	17	4	-5.0	3	1	3	-6.21761658031088	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171105133000	http://www.dailyexcelsior.com/will-go-for-nirbhaya-missile-trial-next-week-drdo-chief/
704076141	20171105	201711	2017	2017.8356											AFG	AFGHANISTAN	AFG								1	061	061	06	2	6.4	2	1	2	1.95530726256983	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171105133000	http://www.khaama.com/afghanistan-india-trade-via-chabahar-not-against-pakistan-pak-fo-03777
704076142	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	0.1280409731114	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105133000	http://www.latimes.com/travel/la-tr-departure-points-20171105-story.html
704076143	20171105	201711	2017	2017.8356											AUS	CANBERRA	AUS								1	014	014	01	1	0.0	10	1	10	0.89086859688196	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171105133000	https://www.brisbanetimes.com.au/national/act/deakin-home-sells-for-canberra-auction-record-of-5750000-20171105-gzf5bg.html
704076144	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	3	1	3	-6.51530108588351	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171105133000	http://www.adelaidenow.com.au/news/law-order/bernadette-burns-pleads-guilty-to-murder-of-adelaide-grandpa-robert-whitwell-in-his-craigmore-unit/news-story/f81f4466c06f08ba595e16ac3c66c297?nk=586f34c0e50a9856a647b272e3b72029-1509887780
704076145	20171105	201711	2017	2017.8356											AUSEDU	WESTERN AUSTRALIA	AUS					EDU			0	043	043	04	1	2.8	7	1	7	2.25225225225225	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Indian Ocean, ,	OC	OCOC	18585	-10	70	-1506375	20171105133000	http://zeenews.india.com/india/indian-navys-all-women-sailing-vessel-sails-off-from-australia-2054527.html
704076146	20171105	201711	2017	2017.8356											BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	1	1	1	-7.11805555555555	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105133000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-05-EU--Spain-Catalonia-The%20Latest/id-94fbc0251527428399ea67df74838857
704076147	20171105	201711	2017	2017.8356											BELJUD	BRUSSELS	BEL					JUD			1	042	042	04	1	1.9	6	1	6	-7.11805555555555	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105133000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-05-EU--Spain-Catalonia-The%20Latest/id-94fbc0251527428399ea67df74838857
704076148	20171105	201711	2017	2017.8356											BUS	MANUFACTURER						BUS			1	041	041	04	1	1.0	5	1	5	0.863557858376516	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171105133000	http://www.democratandchronicle.com/story/money/business/2017/11/05/spotlight-shines-henriettas-american-swiss/826989001/
704076149	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	045	045	04	1	5.0	3	1	3	1.79257362355954	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105133000	http://www.cairoscene.com/Business/I-Married-My-Business-Partner-What-s-it-Like-to-Mix-Family-and-Startup-Life
704076150	20171105	201711	2017	2017.8356											BUS	CORPORATION						BUS			0	113	113	11	3	-2.0	5	1	5	-5.16898608349901	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105133000	http://www.reuters.com/article/us-usa-tax-multinationals/multinationals-grapple-with-republican-excise-tax-surprise-idUSKBN1D50P6
704076151	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	192	192	19	4	-9.5	10	1	10	2.75735294117647	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171105133000	http://www.koreatimes.co.kr/www/biz/2017/11/488_238803.html
704076152	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	0.64995357474466	0								4	Beauce, Bretagne, France	FR	FRA2	16310	48.3389	-1.15804	-1410945	4	Beauce, Bretagne, France	FR	FRA2	16310	48.3389	-1.15804	-1410945	20171105133000	https://www.msn.com/en-us/money/markets/where-blue-collar-jobs-go-begging-a-plea-for-more-able-bodies/ar-AAulFhz
704076153	20171105	201711	2017	2017.8356											CHE	SWITZERLAND	CHE								1	041	041	04	1	1.0	10	1	10	0.863557858376516	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171105133000	http://www.democratandchronicle.com/story/money/business/2017/11/05/spotlight-shines-henriettas-american-swiss/826989001/
704076154	20171105	201711	2017	2017.8356											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	3	1	3	0.863557858376516	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105133000	http://www.democratandchronicle.com/story/money/business/2017/11/05/spotlight-shines-henriettas-american-swiss/826989001/
704076155	20171105	201711	2017	2017.8356											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	7	1	7	0.863557858376516	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171105133000	http://www.democratandchronicle.com/story/money/business/2017/11/05/spotlight-shines-henriettas-american-swiss/826989001/
704076156	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-1.00502512562814	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171105133000	http://dev.thedailystar.net/country/stop-use-pneumatic-horns-across-country-bangladesh-high-court-1486708
704076157	20171105	201711	2017	2017.8356											COPCOP	POLICE						COP	COP		0	042	042	04	1	1.9	10	1	10	-12.7450980392157	0								1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171105133000	http://www.india.com/news/world/yemen-8-dead-in-suicide-attack-on-security-headquarters-in-aden-islamic-state-claims-responsibility-2603229/
704076158	20171105	201711	2017	2017.8356											CRM	ARMED BANDIT						CRM			0	154	154	15	4	-7.2	10	1	10	-4.23634336677815	0								4	Baringo, Rift Valley, Kenya	KE	KE08	18585	0.633458	36.257	-2257004	4	Baringo, Rift Valley, Kenya	KE	KE08	18585	0.633458	36.257	-2257004	20171105133000	http://www.nation.co.ke/newsplex/police-on-police-killings-Kenya/2718262-4173992-fw7jnxz/
704076159	20171105	201711	2017	2017.8356											CRM	BURGLAR						CRM			1	190	190	19	4	-10.0	6	1	6	-6.67752442996743	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105133000	http://www.news.com.au/lifestyle/real-life/true-stories/hero-melbourne-dad-cleared-of-burglars-death-would-do-it-all-over-again/news-story/1641f980ec6c633529450fc530e26d47
704076160	20171105	201711	2017	2017.8356											CVL	VILLAGE						CVL			1	040	040	04	1	1.0	10	1	10	-0.927152317880791	0								3	Fairbanks, Alaska, United States	US	USAK	AK090	64.8378	-147.716	1401958	3	Fairbanks, Alaska, United States	US	USAK	AK090	64.8378	-147.716	1401958	20171105133000	http://www.newsminer.com/news/local_news/village-leaders-discuss-joining-borough/article_abe66c1c-c207-11e7-8cf1-03c541e6a961.html
704076161	20171105	201711	2017	2017.8356											CVL	VILLAGE						CVL			1	100	100	10	3	-5.0	5	1	5	-0.927152317880791	0								3	Northwest Arctic Borough, Alaska, United States	US	USAK		66.8333	-161.001	1419979	3	Northwest Arctic Borough, Alaska, United States	US	USAK		66.8333	-161.001	1419979	20171105133000	http://www.newsminer.com/news/local_news/village-leaders-discuss-joining-borough/article_abe66c1c-c207-11e7-8cf1-03c541e6a961.html
704076162	20171105	201711	2017	2017.8356											CVLCOP	COMMUNITY						CVL	COP		1	042	042	04	1	1.9	2	1	2	2.93560606060606	0								3	Middletown, Delaware, United States	US	USDE	DE003	39.4496	-75.7163	214304	3	Middletown, Delaware, United States	US	USDE	DE003	39.4496	-75.7163	214304	20171105133000	http://www.delcotimes.com/lifestyle/20171105/delco-veterans-to-be-honored-at-freedom-medal-gala-nov-16
704076163	20171105	201711	2017	2017.8356											CVLCOP	COMMUNITY						CVL	COP		1	042	042	04	1	1.9	8	1	8	2.93560606060606	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105133000	http://www.delcotimes.com/lifestyle/20171105/delco-veterans-to-be-honored-at-freedom-medal-gala-nov-16
704076164	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-0.81466395112016	0								4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	20171105133000	http://www.liverpoolecho.co.uk/news/liverpool-news/schoolboys-homework-excuse-turned-out-13858862
704076165	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	3	1	3	2.37603305785124	0								4	Chelmsford, Essex, United Kingdom	UK	UKE4	40108	51.7333	0.483333	-2592339	4	Chelmsford, Essex, United Kingdom	UK	UKE4	40108	51.7333	0.483333	-2592339	20171105133000	http://www.eadt.co.uk:80/news/parents-have-calmed-down-after-ipswich-high-school-s-co-educational-announcement-and-believe-in-diamond-model-revolution-1-5266231
704076166	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	8	1	5	2.37603305785124	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171105133000	http://www.eadt.co.uk:80/news/parents-have-calmed-down-after-ipswich-high-school-s-co-educational-announcement-and-believe-in-diamond-model-revolution-1-5266231
704076167	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	6	1	3	2.37603305785124	0								5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	20171105133000	http://www.eadt.co.uk:80/news/parents-have-calmed-down-after-ipswich-high-school-s-co-educational-announcement-and-believe-in-diamond-model-revolution-1-5266231
704076168	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	3	1	3	2.37603305785124	0								4	Woolverstone, Suffolk, United Kingdom	UK	UKN5	40132	52	1.18333	-2612087	4	Woolverstone, Suffolk, United Kingdom	UK	UKN5	40132	52	1.18333	-2612087	20171105133000	http://www.eadt.co.uk:80/news/parents-have-calmed-down-after-ipswich-high-school-s-co-educational-announcement-and-believe-in-diamond-model-revolution-1-5266231
704076169	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	6	1	6	-1.18811881188119	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171105133000	http://www.unionleader.com/Home-schoolers-in-the-crosshairs-of-proposed-legislation
704076170	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								1	020	020	02	1	3.0	1	1	1	0.19249278152069	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105133000	https://www.pr-inside.com/insulin-pumps-market-size-to-expand-significantly--r4651075.htm
704076171	20171105	201711	2017	2017.8356											FRA	LORRAINE	FRA								1	040	040	04	1	1.0	8	1	8	4.91803278688525	0								3	Tamaqua, Pennsylvania, United States	US	USPA	PA107	40.7973	-75.9694	1189240	3	Tamaqua, Pennsylvania, United States	US	USPA	PA107	40.7973	-75.9694	1189240	20171105133000	http://republicanherald.com/news/artists-share-their-craft-with-visitors-at-walk-in-art-center-1.2264331
704076172	20171105	201711	2017	2017.8356											FRA	LORRAINE	FRA								1	043	043	04	1	2.8	8	1	8	4.91803278688525	0								3	Tamaqua, Pennsylvania, United States	US	USPA	PA107	40.7973	-75.9694	1189240	3	Tamaqua, Pennsylvania, United States	US	USPA	PA107	40.7973	-75.9694	1189240	20171105133000	http://republicanherald.com/news/artists-share-their-craft-with-visitors-at-walk-in-art-center-1.2264331
704076173	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	6	1	6	-0.81466395112016	0								4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	20171105133000	http://www.liverpoolecho.co.uk/news/liverpool-news/schoolboys-homework-excuse-turned-out-13858862
704076174	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	6	1	6	-5.26315789473686	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171105133000	http://nigerianpilot.com/arrest-friends-of-apc-government-who-are-corrupt-senator-sani-to-buhari-2/
704076175	20171105	201711	2017	2017.8356											GOVCOP	ADMINISTRATION						GOV	COP		0	193	193	19	4	-10.0	2	1	2	-4.23634336677815	0								4	Baringo, Rift Valley, Kenya	KE	KE08	18585	0.633458	36.257	-2257004	4	Baringo, Rift Valley, Kenya	KE	KE08	18585	0.633458	36.257	-2257004	20171105133000	http://www.nation.co.ke/newsplex/police-on-police-killings-Kenya/2718262-4173992-fw7jnxz/
704076176	20171105	201711	2017	2017.8356											GOVCOP	ADMINISTRATION						GOV	COP		0	193	193	19	4	-10.0	8	1	8	-4.23634336677815	0								4	Sosiot, Rift Valley, Kenya	KE	KE08	18585	-0.363054	35.1718	-2262950	4	Baringo, Rift Valley, Kenya	KE	KE08	18585	0.633458	36.257	-2257004	20171105133000	http://www.nation.co.ke/newsplex/police-on-police-killings-Kenya/2718262-4173992-fw7jnxz/
704076177	20171105	201711	2017	2017.8356											IGOUNO	THE UN		UNO				IGO			1	040	040	04	1	1.0	10	1	10	5.58139534883721	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105133000	http://uawire.org/us-advises-ukraine-not-to-propose-its-own-resolution-on-peacekeepers-but-instead-to-reach-agreement-with-russia
704076178	20171105	201711	2017	2017.8356											IGOUNO	THE SECURITY COUNCIL		UNO				IGO			0	057	057	05	1	8.0	10	1	10	2.19354838709677	0								4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	20171105133000	http://www.ecumenicalnews.com/article/full-nuclear-ban-is-aim-of-nobel-prize-winner-ican/60429.htm
704076179	20171105	201711	2017	2017.8356											IRQ	IRAQ	IRQ								0	0841	084	08	2	7.0	8	1	8	-7.64925373134328	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105133000	http://en.qantara.de/content/opinion-death-penalty-for-saddam-hussein
704076180	20171105	201711	2017	2017.8356											IRQ	IRAQ	IRQ								0	0841	084	08	2	7.0	2	1	2	-7.64925373134328	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171105133000	http://en.qantara.de/content/opinion-death-penalty-for-saddam-hussein
704076181	20171105	201711	2017	2017.8356											ITA	TURIN	ITA								1	173	173	17	4	-5.0	10	1	10	-11.3207547169811	0								0								0								20171105133000	http://www.lagazzettadelmezzogiorno.it/news/english/947530/men-get-8-yrs-for-torturing-schoolmate-2.html
704076182	20171105	201711	2017	2017.8356											JPN	JAPAN	JPN								0	040	040	04	1	1.0	10	1	10	2.19354838709677	0								4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171105133000	http://www.ecumenicalnews.com/article/full-nuclear-ban-is-aim-of-nobel-prize-winner-ican/60429.htm
704076183	20171105	201711	2017	2017.8356											JPN	JAPANESE	JPN								1	043	043	04	1	2.8	10	1	10	1.53846153846154	0								0								0								20171105133000	http://www.wjr.com/news/head-turning-cosplay-from-youmacon-2017-japanese-anime-convention-day-3/
704076184	20171105	201711	2017	2017.8356											JUD	SUPREME COURT						JUD			0	010	010	01	1	0.0	6	1	6	-6.51530108588351	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171105133000	http://www.adelaidenow.com.au/news/law-order/bernadette-burns-pleads-guilty-to-murder-of-adelaide-grandpa-robert-whitwell-in-his-craigmore-unit/news-story/f81f4466c06f08ba595e16ac3c66c297?nk=586f34c0e50a9856a647b272e3b72029-1509887780
704076185	20171105	201711	2017	2017.8356											JUD	ATTORNEY						JUD			0	036	036	03	1	4.0	3	1	3	2.91627469426152	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171105133000	http://www.oanow.com/news/auburn/friends-fondly-recall-william-white-longtime-photojournalist/article_e60f2132-7c68-5f8f-9891-a1e979578c22.html
