704737141	20161107	201611	2016	2016.8411	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								1	130	130	13	3	-4.4	1	1	1	0.95923261390887	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171107190000	http://www.tampabay.com/a-year-on-trump-makes-election-win-a-key-topic-on-asia-trip-ap_national2607d57336db4405b7f7b5c9f22073f5
704737142	20161107	201611	2016	2016.8411	PRK	NORTH KOREA	PRK								KORGOV	SOUTH KOREA	KOR					GOV			1	130	130	13	3	-4.4	1	1	1	0.95923261390887	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171107190000	http://www.tampabay.com/a-year-on-trump-makes-election-win-a-key-topic-on-asia-trip-ap_national2607d57336db4405b7f7b5c9f22073f5
704737143	20161107	201611	2016	2016.8411	PRK	NORTH KOREA	PRK								PRKGOV	NORTH KOREA	PRK					GOV			1	130	130	13	3	-4.4	2	1	2	2.13219616204691	1	North Korea	KN	KN		40	127	KN	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107190000	http://nationalpost.com/pmn/news-pmn/a-year-on-trump-makes-election-win-a-key-topic-on-asia-trip
704737144	20161107	201611	2016	2016.8411	PRTMED	PORTUGAL	PRT					MED			RUS	RUSSIA	RUS								1	043	043	04	1	2.8	2	1	2	4.17910447761194	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171107190000	https://www.eveningtelegraph.co.uk/2017/11/07/russia-returns-to-eurovision-for-next-years-contest-in-lisbon/
704737145	20161107	201611	2016	2016.8411	PRTMED	LISBON	PRT					MED			RUS	RUSSIA	RUS								1	043	043	04	1	2.8	4	1	4	4.17910447761194	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107190000	https://www.eveningtelegraph.co.uk/2017/11/07/russia-returns-to-eurovision-for-next-years-contest-in-lisbon/
704737146	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								AUS	VICTORIA	AUS								1	042	042	04	1	1.9	2	1	2	-2.87769784172662	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107190000	https://www.jewsnews.co.il/2017/11/07/ex-aide-just-spoke-out-for-first-time-reveals-truth-about-barack-obama.html
704737147	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								PRTMED	PORTUGAL	PRT					MED			1	042	042	04	1	1.9	2	1	2	4.17910447761194	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171107190000	https://www.eveningtelegraph.co.uk/2017/11/07/russia-returns-to-eurovision-for-next-years-contest-in-lisbon/
704737148	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								PRTMED	LISBON	PRT					MED			1	042	042	04	1	1.9	4	1	4	4.17910447761194	1	Russia	RS	RS		60	100	RS	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Russia	RS	RS		60	100	RS	20171107190000	https://www.eveningtelegraph.co.uk/2017/11/07/russia-returns-to-eurovision-for-next-years-contest-in-lisbon/
704737149	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								PRTMED	PORTUGAL	PRT					MED			1	110	110	11	3	-2.0	2	1	2	4.17910447761194	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171107190000	https://www.eveningtelegraph.co.uk/2017/11/07/russia-returns-to-eurovision-for-next-years-contest-in-lisbon/
704737150	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								PRTMED	LISBON	PRT					MED			1	110	110	11	3	-2.0	4	1	4	4.17910447761194	1	Russia	RS	RS		60	100	RS	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171107190000	https://www.eveningtelegraph.co.uk/2017/11/07/russia-returns-to-eurovision-for-next-years-contest-in-lisbon/
704737151	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								USAGOV	OBAMA	USA					GOV			1	043	043	04	1	2.8	2	1	2	-2.87769784172662	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107190000	https://www.jewsnews.co.il/2017/11/07/ex-aide-just-spoke-out-for-first-time-reveals-truth-about-barack-obama.html
704737152	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	081	081	08	2	5.0	4	1	4	-9.85010706638113	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20171107190000	http://www.latimes.com/nation/bs-md-ci-goodson-tuesday-20171107-story.html
704737153	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	4	1	4	-9.85010706638113	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20171107190000	http://www.latimes.com/nation/bs-md-ci-goodson-tuesday-20171107-story.html
704737154	20161107	201611	2016	2016.8411	USA	CALIF	USA								USAGOV	CALIFORNIA	USA					GOV			1	073	073	07	2	7.4	7	1	7	-5.03597122302159	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107190000	https://www.seattletimes.com/nation-world/california-authorities-probe-fatal-shooting-of-sea-otter/
704737155	20161107	201611	2016	2016.8411	USA	CALIFORNIA	USA								USAGOV	UNITED STATES	USA					GOV			1	193	193	19	4	-10.0	2	1	2	-5.03597122302159	3	San Simeon, California, United States	US	USCA	CA079	35.6439	-121.191	248966	3	San Simeon, California, United States	US	USCA		35.6439	-121.191	248966	3	San Simeon, California, United States	US	USCA		35.6439	-121.191	248966	20171107190000	https://www.seattletimes.com/nation-world/california-authorities-probe-fatal-shooting-of-sea-otter/
704737156	20161107	201611	2016	2016.8411	USAGOV	THE WHITE HOUSE	USA					GOV													1	071	071	07	2	7.4	1	1	1	-1.22699386503068	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171107190000	http://www.ajmc.com/newsroom/what-were-reading-aca-enrollment-spikes-cvs-rx-drug-delivery-ohios-drugpricing-measure
704737157	20161107	201611	2016	2016.8411	USAGOV	CALIFORNIA	USA					GOV													1	073	073	07	2	7.4	3	1	3	-5.03597122302159	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171107190000	https://www.seattletimes.com/nation-world/california-authorities-probe-fatal-shooting-of-sea-otter/
704737158	20161107	201611	2016	2016.8411	USAGOV	CALIFORNIA	USA					GOV													1	193	193	19	4	-10.0	3	1	3	-5.03597122302159	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171107190000	https://www.seattletimes.com/nation-world/california-authorities-probe-fatal-shooting-of-sea-otter/
704737159	20161107	201611	2016	2016.8411	USAGOV	OBAMA	USA					GOV			AUS	VICTORIA	AUS								1	042	042	04	1	1.9	6	1	6	-2.87769784172662	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107190000	https://www.jewsnews.co.il/2017/11/07/ex-aide-just-spoke-out-for-first-time-reveals-truth-about-barack-obama.html
704737160	20161107	201611	2016	2016.8411	USAGOV	OBAMA	USA					GOV			RUS	RUSSIA	RUS								1	042	042	04	1	1.9	2	1	2	-2.87769784172662	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107190000	https://www.jewsnews.co.il/2017/11/07/ex-aide-just-spoke-out-for-first-time-reveals-truth-about-barack-obama.html
704737161	20171008	201710	2017	2017.7616											GOV	MINISTRY						GOV			1	061	061	06	2	6.4	10	1	10	-2.80561122244489	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20171107190000	http://www.taipeitimes.com/News/biz/archives/2017/11/08/2003681846
704737162	20171008	201710	2017	2017.7616	BUS	BUSINESS						BUS			JUD	JUDGE						JUD			1	042	042	04	1	1.9	2	1	2	2.49343832020998	3	Ball State University, Indiana, United States	US	USIN	IN035	40.1995	-85.4125	449616	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171107190000	http://www.blufftontoday.com/news/2017-11-07/local-business-briefs
704737163	20171008	201710	2017	2017.7616	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	2.49343832020998	3	Ball State University, Indiana, United States	US	USIN	IN035	40.1995	-85.4125	449616	3	Ball State University, Indiana, United States	US	USIN		40.1995	-85.4125	449616	3	Ball State University, Indiana, United States	US	USIN		40.1995	-85.4125	449616	20171107190000	http://www.blufftontoday.com/news/2017-11-07/local-business-briefs
704737164	20171008	201710	2017	2017.7616	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	2.49343832020998	3	Ball State University, Indiana, United States	US	USIN	IN035	40.1995	-85.4125	449616	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171107190000	http://www.blufftontoday.com/news/2017-11-07/local-business-briefs
704737165	20171008	201710	2017	2017.7616	ESP	SPANISH	ESP								GBRGIB	GIBRALTAR	GBR								1	030	030	03	1	4.0	2	1	2	-4.66321243523316	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107190000	http://www.express.co.uk/news/world/876689/gibraltar-spanish-warship-royal-navy-brexit
704737166	20171008	201710	2017	2017.7616	ESP	SPANISH	ESP								GBRGIB	GIBRALTAR	GBR								1	030	030	03	1	4.0	2	1	2	-4.66321243523316	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Gibraltar	GI	GI		36.133333	-5.35	GI	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107190000	http://www.express.co.uk/news/world/876689/gibraltar-spanish-warship-royal-navy-brexit
704737167	20171008	201710	2017	2017.7616	ESPGOV	SPANISH	ESP					GOV			GBRGIB	GIBRALTAR	GBR								1	030	030	03	1	4.0	6	1	6	-4.66321243523316	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Gibraltar	GI	GI		36.133333	-5.35	GI	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107190000	http://www.express.co.uk/news/world/876689/gibraltar-spanish-warship-royal-navy-brexit
704737168	20171008	201710	2017	2017.7616	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	4	1	4	6.39097744360902	4	Gourock, Inverclyde, United Kingdom	UK	UKV4	40176	55.95	-4.83333	-2597360	0								4	Gourock, Inverclyde, United Kingdom	UK	UKV4	40176	55.95	-4.83333	-2597360	20171107190000	http://www.greenocktelegraph.co.uk/news/15642938.Gourock_curry_house_shortlisted_for_top_awards/
704737169	20171008	201710	2017	2017.7616	GOV	KINGDOM						GOV			ISR	ISRAEL	ISR								1	043	043	04	1	2.8	2	1	2	-1.53846153846154	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737170	20171008	201710	2017	2017.7616	GOV	KINGDOM						GOV			SAUGOV	SAUDI ARABIA	SAU					GOV			1	043	043	04	1	2.8	2	1	2	-1.53846153846154	1	Israel	IS	IS		31.5	34.75	IS	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737171	20171008	201710	2017	2017.7616	ISR	ISRAEL	ISR								GOV	KINGDOM						GOV			1	042	042	04	1	1.9	1	1	1	-1.53846153846154	1	Israel	IS	IS		31.5	34.75	IS	1	Egypt	EG	EG		27	30	EG	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737172	20171008	201710	2017	2017.7616	ISR	ISRAEL	ISR								GOV	KINGDOM						GOV			1	042	042	04	1	1.9	1	1	1	-1.53846153846154	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737173	20171008	201710	2017	2017.7616	ISRGOV	ISRAEL	ISR					GOV			SAUGOV	SAUDI ARABIA	SAU					GOV			1	046	046	04	1	7.0	2	1	2	-1.53846153846154	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737174	20171008	201710	2017	2017.7616	ISRGOV	ISRAEL	ISR					GOV			SAUGOV	SAUDI ARABIA	SAU					GOV			1	046	046	04	1	7.0	2	1	2	-1.53846153846154	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737175	20171008	201710	2017	2017.7616	JUD	JUDGE						JUD			BUS	BUSINESS						BUS			1	043	043	04	1	2.8	2	1	2	2.49343832020998	3	Hilton Head, South Carolina, United States	US	USSC	SC013	32.2194	-80.6704	1246000	3	Hilton Head, South Carolina, United States	US	USSC		32.2194	-80.6704	1246000	3	Hilton Head, South Carolina, United States	US	USSC		32.2194	-80.6704	1246000	20171107190000	http://www.blufftontoday.com/news/2017-11-07/local-business-briefs
704737176	20171008	201710	2017	2017.7616	LBY	LIBYA	LBY								NGA	NIGERIAN	NGA								1	174	174	17	4	-5.0	5	1	5	-4.54545454545455	1	Libya	LY	LY		25	17	LY	1	Nigeria	NI	NI		10	8	NI	1	Libya	LY	LY		25	17	LY	20171107190000	http://www.informationng.com/2017/11/libya-deports-3480-nigerians.html
704737177	20171008	201710	2017	2017.7616	PSE	PALESTINIAN	PSE								SAU	SAUDI	SAU								1	046	046	04	1	7.0	1	1	1	-1.53846153846154	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737178	20171008	201710	2017	2017.7616	PSE	PALESTINIAN	PSE								SAU	SAUDI	SAU								1	046	046	04	1	7.0	1	1	1	-1.53846153846154	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737179	20171008	201710	2017	2017.7616	PSEGOV	PALESTINIAN	PSE					GOV			SAUGOV	SAUDI	SAU					GOV			1	046	046	04	1	7.0	2	1	2	-1.53846153846154	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737180	20171008	201710	2017	2017.7616	SAU	SAUDI	SAU								PSE	PALESTINIAN	PSE								1	046	046	04	1	7.0	1	1	1	-1.53846153846154	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737181	20171008	201710	2017	2017.7616	SAU	SAUDI	SAU								PSE	PALESTINIAN	PSE								1	046	046	04	1	7.0	1	1	1	-1.53846153846154	1	Saudi Arabia	SA	SA		25	45	SA	1	Israel	IS	IS		31.5	34.75	IS	1	Saudi Arabia	SA	SA		25	45	SA	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737182	20171008	201710	2017	2017.7616	SAUGOV	SAUDI	SAU					GOV			GOV	KINGDOM						GOV			1	042	042	04	1	1.9	6	1	6	-1.53846153846154	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737183	20171008	201710	2017	2017.7616	SAUGOV	SAUDI ARABIA	SAU					GOV			GOV	KINGDOM						GOV			1	042	042	04	1	1.9	1	1	1	-1.53846153846154	1	Israel	IS	IS		31.5	34.75	IS	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737184	20171008	201710	2017	2017.7616	SAUGOV	SAUDI ARABIA	SAU					GOV			GOV	KINGDOM						GOV			1	042	042	04	1	1.9	1	1	1	-1.53846153846154	1	Saudi Arabia	SA	SA		25	45	SA	1	Israel	IS	IS		31.5	34.75	IS	1	Saudi Arabia	SA	SA		25	45	SA	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737185	20171008	201710	2017	2017.7616	SAUGOV	SAUDI ARABIA	SAU					GOV			ISRGOV	ISRAEL	ISR					GOV			1	046	046	04	1	7.0	2	1	2	-1.53846153846154	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737186	20171008	201710	2017	2017.7616	SAUGOV	SAUDI ARABIA	SAU					GOV			ISRGOV	ISRAEL	ISR					GOV			1	046	046	04	1	7.0	2	1	2	-1.53846153846154	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737187	20171008	201710	2017	2017.7616	SAUGOV	SAUDI	SAU					GOV			PSEGOV	PALESTINIAN	PSE					GOV			1	046	046	04	1	7.0	2	1	2	-1.53846153846154	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Israel	IS	IS		31.5	34.75	IS	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107190000	http://www.naharnet.com/stories/en/237901-saudi-king-hosts-abbas-after-palestinian-accord
704737188	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	043	043	04	1	2.8	8	1	8	2.49343832020998	3	Hilton Head, South Carolina, United States	US	USSC	SC013	32.2194	-80.6704	1246000	3	Hilton Head, South Carolina, United States	US	USSC		32.2194	-80.6704	1246000	3	Hilton Head, South Carolina, United States	US	USSC		32.2194	-80.6704	1246000	20171107190000	http://www.blufftontoday.com/news/2017-11-07/local-business-briefs
704737189	20171031	201710	2017	2017.8247											USAREL	NEW YORK CITY	USA								1	040	040	04	1	1.0	5	1	5	-2.6378896882494	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107190000	https://www.redstate.com/kimberly_ross/2017/11/07/hipster-pastor-lentz-the-view/
704737190	20171031	201710	2017	2017.8247	AZE	AZERBAIJAN	AZE																		1	017	017	01	1	0.0	5	1	5	3.77358490566038	4	Goychay, Göy, Azerbaijan	AJ	AJ22	522	40.6531	47.7406	-2706249	0								4	Goychay, Göy, Azerbaijan	AJ	AJ22	522	40.6531	47.7406	-2706249	20171107190000	https://cyprusscene.com/2017/11/07/the-goychay-pomegranate-festival/
704737191	20171031	201710	2017	2017.8247	CVLEDU	COMMUNITY						CVL	EDU		EDU	COLLEGE						EDU			1	051	051	05	1	3.4	10	1	10	1.85185185185185	4	Los Muertos, San Luis PotosíX, Mexico	MX	MX24	20887	23.6	-101.25	-3858730	4	Los Muertos, San Luis PotosíX, Mexico	MX	MX24	20887	23.6	-101.25	-3858730	4	Los Muertos, San Luis PotosíX, Mexico	MX	MX24	20887	23.6	-101.25	-3858730	20171107190000	http://www.macombdaily.com/general-news/20171107/mcc-celebrates-day-of-the-dead
