705199785	20171010	201710	2017	2017.7671	BUSBUS	BUSINESS						BUS	BUS		BUS	BUSINESS						BUS			1	0311	031	03	1	5.2	4	1	4	2.38589211618258	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Netherlands	NL	NL		52.5	5.75	NL	20171109030000	http://vietnamnews.vn/economy/417138/vn-ceos-brimming-with-confidence-survey.html
705199786	20171010	201710	2017	2017.7671	BUSBUS	BUSINESS						BUS	BUS		BUS	BUSINESS						BUS			1	0311	031	03	1	5.2	4	1	4	2.38589211618258	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109030000	http://vietnamnews.vn/economy/417138/vn-ceos-brimming-with-confidence-survey.html
705199787	20171010	201710	2017	2017.7671	CVL	COMMUNITY						CVL			USA	LAS VEGAS	USA								1	193	193	19	4	-10.0	6	1	6	-2.4	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171109030000	http://www.abc57.com/news/country-music-association-awards-show-remembers-tragedies
705199788	20171010	201710	2017	2017.7671	CVL	COMMUNITY						CVL			USA	LAS VEGAS	USA								1	193	193	19	4	-10.0	4	1	4	-2.4	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109030000	http://www.abc57.com/news/country-music-association-awards-show-remembers-tragedies
705199789	20171010	201710	2017	2017.7671	GOVMIL	MINIST OF DEFENCE						GOV	MIL		BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	5	1	5	-0.220264317180613	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171109030000	http://idrw.org/indian-army-builds-defence-against-outdated-technology/
705199790	20171010	201710	2017	2017.7671	IRN	IRANIAN	IRN								IRQ	IRAQ	IRQ								0	173	173	17	4	-5.0	2	1	2	-0.36764705882353	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	20171109030000	https://www.dawn.com/news/1369380
705199791	20171010	201710	2017	2017.7671	IRN	IRANIAN	IRN								IRQ	IRAQ	IRQ								0	173	173	17	4	-5.0	2	1	2	-0.36764705882353	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109030000	https://www.dawn.com/news/1369380
705199792	20171010	201710	2017	2017.7671	IRNMED	IRANIAN	IRN					MED			IRQ	IRAQ	IRQ								0	173	173	17	4	-5.0	2	1	2	-0.36764705882353	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	20171109030000	https://www.dawn.com/news/1369380
705199793	20171010	201710	2017	2017.7671	IRNMED	IRAN	IRN					MED			IRQ	IRAQ	IRQ								0	173	173	17	4	-5.0	1	1	1	-0.36764705882353	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Karbala, Karbala', Iraq	IZ	IZ12	36806	32.5979	44.0165	-3107076	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109030000	https://www.dawn.com/news/1369380
705199794	20171010	201710	2017	2017.7671	JUD	FEDERAL JUDGE						JUD			AFGGOV	AFGHANISTAN	AFG					GOV			0	172	172	17	4	-5.0	4	1	4	-0.8	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171109030000	http://www.fox13memphis.com/news/house-senate-negotiators-agree-on-700-billion-for-military/643308822
705199795	20171010	201710	2017	2017.7671	JUD	FEDERAL JUDGE						JUD			GOV	ADMINISTRATION						GOV			0	172	172	17	4	-5.0	6	1	6	-0.8	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171109030000	http://www.fox13memphis.com/news/house-senate-negotiators-agree-on-700-billion-for-military/643308822
705199796	20171010	201710	2017	2017.7671	SYR	SYRIAN	SYR								LEG	PARLIAMENT						LEG			1	057	057	05	1	8.0	2	1	2	0.623052959501551	1	Syria	SY	SY		35	38	SY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109030000	https://www.geo.tv/latest/166750-syria-not-invited-to-paris-climate-talks-despite-joining-accord
705199797	20171010	201710	2017	2017.7671	SYR	SYRIAN	SYR								LEG	PARLIAMENT						LEG			1	057	057	05	1	8.0	2	1	2	0.623052959501551	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171109030000	https://www.geo.tv/latest/166750-syria-not-invited-to-paris-climate-talks-despite-joining-accord
705199798	20171010	201710	2017	2017.7671	SYRGOV	SYRIAN	SYR					GOV			LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	6	1	6	0.623052959501551	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109030000	https://www.geo.tv/latest/166750-syria-not-invited-to-paris-climate-talks-despite-joining-accord
705199799	20171010	201710	2017	2017.7671	SYRGOV	SYRIA	SYR					GOV			LEG	PARLIAMENT						LEG			1	013	013	01	1	0.4	1	1	1	0.623052959501551	1	Syria	SY	SY		35	38	SY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Syria	SY	SY		35	38	SY	20171109030000	https://www.geo.tv/latest/166750-syria-not-invited-to-paris-climate-talks-despite-joining-accord
705199800	20171010	201710	2017	2017.7671	SYRGOV	SYRIA	SYR					GOV			LEG	PARLIAMENT						LEG			1	013	013	01	1	0.4	3	1	3	0.623052959501551	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171109030000	https://www.geo.tv/latest/166750-syria-not-invited-to-paris-climate-talks-despite-joining-accord
705199801	20171010	201710	2017	2017.7671	SYRGOV	SYRIAN	SYR					GOV			LEG	PARLIAMENT						LEG			1	057	057	05	1	8.0	6	1	6	0.623052959501551	1	Syria	SY	SY		35	38	SY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Syria	SY	SY		35	38	SY	20171109030000	https://www.geo.tv/latest/166750-syria-not-invited-to-paris-climate-talks-despite-joining-accord
705199802	20171010	201710	2017	2017.7671	USA	LAS VEGAS	USA								UAF	GUNMAN						UAF			1	182	182	18	4	-9.5	3	1	3	-2.4	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171109030000	http://www.abc57.com/news/country-music-association-awards-show-remembers-tragedies
705199803	20171010	201710	2017	2017.7671	USA	LAS VEGAS	USA								UAF	GUNMAN						UAF			1	182	182	18	4	-9.5	2	1	2	-2.4	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109030000	http://www.abc57.com/news/country-music-association-awards-show-remembers-tragedies
705199804	20171010	201710	2017	2017.7671	USACHR	UNITED STATES	USA			CHR					EDUCHR	SCHOOL				CHR		EDU			1	016	016	01	1	-2.0	4	1	4	-5.01089324618736	3	Sioux Center, Iowa, United States	US	USIA	IA167	43.0797	-96.1756	461652	3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	20171109030000	http://www.siouxlandproud.com/news/local-news/over-100-charges-filed-against-former-sioux-center-teacher/853782000
705199805	20171010	201710	2017	2017.7671	USAELI	DETROIT	USA					ELI			COPCOP	POLICE CHIEF						COP	COP		1	112	112	11	3	-2.0	5	1	5	-8.22510822510822	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109030000	http://www.wxyz.com/news/former-detroit-deputy-police-chief-accused-of-corruption-feels-betrayed
705199806	20171010	201710	2017	2017.7671	USAELI	DETROIT	USA					ELI			COPCOP	POLICE CHIEF						COP	COP		1	173	173	17	4	-5.0	5	1	5	-8.22510822510822	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109030000	http://www.wxyz.com/news/former-detroit-deputy-police-chief-accused-of-corruption-feels-betrayed
705199807	20171010	201710	2017	2017.7671	USAELI	DETROIT	USA					ELI			JUD	ATTORNEY						JUD			1	160	160	16	4	-4.0	5	1	5	-8.22510822510822	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109030000	http://www.wxyz.com/news/former-detroit-deputy-police-chief-accused-of-corruption-feels-betrayed
705199808	20171010	201710	2017	2017.7671	dak	SIOUX			dak																1	016	016	01	1	-2.0	2	1	2	-5.01089324618736	3	Sioux Center, Iowa, United States	US	USIA	IA167	43.0797	-96.1756	461652	0								3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	20171109030000	http://www.siouxlandproud.com/news/local-news/over-100-charges-filed-against-former-sioux-center-teacher/853782000
705199809	20171010	201710	2017	2017.7671	dak	SIOUX			dak						CHREDU	CHRISTIAN				CHR		EDU			1	016	016	01	1	-2.0	2	1	2	-5.01089324618736	3	Sioux Center, Iowa, United States	US	USIA	IA167	43.0797	-96.1756	461652	3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	20171109030000	http://www.siouxlandproud.com/news/local-news/over-100-charges-filed-against-former-sioux-center-teacher/853782000
705199810	20171010	201710	2017	2017.7671	dak	SIOUX			dak						EDUCHR	SCHOOL				CHR		EDU			1	016	016	01	1	-2.0	2	1	2	-5.01089324618736	3	Sioux Center, Iowa, United States	US	USIA	IA167	43.0797	-96.1756	461652	3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	20171109030000	http://www.siouxlandproud.com/news/local-news/over-100-charges-filed-against-former-sioux-center-teacher/853782000
705199811	20171102	201711	2017	2017.8274											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	6	1	6	1.07913669064748	0								3	Fairbanks, Alaska, United States	US	USAK	AK090	64.8378	-147.716	1401958	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171109030000	http://www.ktuu.com/content/news/Firefighting-chemicals-found-in-well-water-near-FAI-airport-456245633.html
705199812	20171102	201711	2017	2017.8274	AUSGOV	AUSTRALIA	AUS					GOV			AUS	AUSTRALIA	AUS								1	044	044	04	1	2.5	2	1	2	2.91828793774319	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20171109030000	http://www.khmertimeskh.com/5089776/minister-bri-great-economy/
705199813	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV													1	010	010	01	1	0.0	10	1	10	-2.23752151462995	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171109030000	https://timesofindia.indiatimes.com/business/international-business/preview-sri-lanka-budget-likely-to-target-exports-fiscal-consolidation/articleshow/61570331.cms
705199814	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV													1	071	071	07	2	7.4	5	1	5	-2.23752151462995	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171109030000	https://timesofindia.indiatimes.com/business/international-business/preview-sri-lanka-budget-likely-to-target-exports-fiscal-consolidation/articleshow/61570331.cms
705199815	20171102	201711	2017	2017.8274	GOV	MINIST OF COMMERCE						GOV			AUS	AUSTRALIA	AUS								1	044	044	04	1	2.5	8	1	8	2.91828793774319	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20171109030000	http://www.khmertimeskh.com/5089776/minister-bri-great-economy/
705199816	20171102	201711	2017	2017.8274	OPP	ACTIVIST						OPP													0	141	141	14	3	-6.5	5	1	5	-3.08641975308642	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109030000	http://www.philly.com/philly/news/a-year-after-trumps-election-a-primal-scream-outside-city-hall-20171108.html
705199817	20171102	201711	2017	2017.8274	RUS	RUSSIA	RUS								USAGOV	OBAMA	USA					GOV			1	051	051	05	1	3.4	2	1	2	-2.86234712464221	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20171109030000	http://bismarcktribune.com/news/national/govt-and-politics/who-s-who-in-trump-russia-saga/article_de9f6b55-3c1c-5a1c-87be-8f7a6fa1912e.html
705199818	20171102	201711	2017	2017.8274	RUS	RUSSIA	RUS								USAGOV	OBAMA	USA					GOV			1	051	051	05	1	3.4	2	1	2	-2.86234712464221	1	Sweden	SW	SW		62	15	SW	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	1	Sweden	SW	SW		62	15	SW	20171109030000	http://bismarcktribune.com/news/national/govt-and-politics/who-s-who-in-trump-russia-saga/article_de9f6b55-3c1c-5a1c-87be-8f7a6fa1912e.html
705199819	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	1	1	1	-4.64135021097047	3	Marstons Mills, Massachusetts, United States	US	USMA	MA001	41.6562	-70.4161	615623	0								3	Hyannis, Massachusetts, United States	US	USMA	MA001	41.6529	-70.2828	619333	20171109030000	http://www.capecodtimes.com/news/20171108/capes-regional-government-sidetracked-by-metoo-controversy
705199820	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	4	1	4	-4.64135021097047	3	Marstons Mills, Massachusetts, United States	US	USMA	MA001	41.6562	-70.4161	615623	0								3	Marstons Mills, Massachusetts, United States	US	USMA		41.6562	-70.4161	615623	20171109030000	http://www.capecodtimes.com/news/20171108/capes-regional-government-sidetracked-by-metoo-controversy
705199821	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	2	1	2	-5.39568345323741	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109030000	http://www.capecodtimes.com/news/20171108/actor-kevin-spacey-accused-of-nantucket-assault
705199822	20171102	201711	2017	2017.8274	USAGOV	OBAMA	USA					GOV													1	051	051	05	1	3.4	6	1	6	-2.86234712464221	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20171109030000	http://bismarcktribune.com/news/national/govt-and-politics/who-s-who-in-trump-russia-saga/article_de9f6b55-3c1c-5a1c-87be-8f7a6fa1912e.html
705199823	20171108	201711	2017	2017.8438	CVL	VILLAGER						CVL			KHM	CAMBODIA	KHM								1	051	051	05	1	3.4	2	1	2	-1.28755364806867	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	20171109030000	http://www.phnompenhpost.com/national/prey-veng-villagers-praise-pm-over-sokha-arrest-and-request-canal
705199824	20171108	201711	2017	2017.8438	CVL	VILLAGER						CVL			KHMELIGOV	HUN SEN	KHM					ELI	GOV		1	020	020	02	1	3.0	10	1	10	-1.28755364806867	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	20171109030000	http://www.phnompenhpost.com/national/prey-veng-villagers-praise-pm-over-sokha-arrest-and-request-canal
705199825	20171108	201711	2017	2017.8438	CVL	VILLAGER						CVL			KHMELIGOV	HUN SEN	KHM					ELI	GOV		1	173	173	17	4	-5.0	10	1	10	-1.28755364806867	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	4	Prey Veng, Prey Vê, Cambodia	CB	CB14	12401	11.4868	105.325	-1032352	20171109030000	http://www.phnompenhpost.com/national/prey-veng-villagers-praise-pm-over-sokha-arrest-and-request-canal
705199826	20171108	201711	2017	2017.8438	GOV	PRESIDENT						GOV			CRM	SMUGGLER						CRM			1	012	012	01	1	-0.4	10	1	10	-1.45985401459854	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171109030000	http://www.thisdaylive.com/index.php/2017/11/09/smuggling-costs-nigeria-5bn-yearly-as-fg-approves-n5-bn-for-erosion-control/
705199827	20171108	201711	2017	2017.8438	INDGOVELI	MANMOHAN SINGH	IND					GOV	ELI												0	145	145	14	3	-7.5	10	1	10	-6.18729096989967	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171109030000	http://www.financialexpress.com/india-news/amit-shah-takes-on-rahul-gandhi-on-note-ban-tweet/925541/
705199828	20171108	201711	2017	2017.8438	IRN	IRAN	IRN																		0	114	114	11	3	-2.0	2	1	2	-5.66502463054187	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20171109030000	https://www.pedestrian.tv/news/dutton-manus-lies-un/
705199829	20171108	201711	2017	2017.8438	LEG	STATE ASSEMBLY						LEG													1	120	120	12	3	-4.0	5	1	5	-4.90956072351421	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20171109030000	https://www.thestar.com.my/news/nation/2017/11/09/time-to-speak-out-penangites-jahara-deadly-landslide-and-massive-floods-a-wakeup-call-for-action/
705199830	20171108	201711	2017	2017.8438	PNGGOV	PETER ONEILL	PNG					GOV			VNM	VIETNAM	VNM								1	046	046	04	1	7.0	10	1	10	3.87596899224806	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109030000	http://www.thenational.com.pg/apec-policy-will-boost-development-oneill/
705199831	20171109	201711	2017	2017.8466											ARE	ABU DHABI	ARE								1	057	057	05	1	8.0	10	1	10	6.30841121495327	0								0								0								20171109030000	http://www.pressbox.co.uk/Government/DED-Ajman_DED_Abu_Dhabi_sign_cooperative_agreement_2009444.html
705199832	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	017	017	01	1	0.0	4	1	4	-1.05448154657293	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171109030000	http://www.abc.net.au/news/2017-11-07/meet-john-slaytor-sydney-funeral-photographer/9113246
705199833	20171109	201711	2017	2017.8466											AUS	ADELAIDE	AUS								1	036	036	03	1	4.0	10	1	10	0	0								4	Port Adelaide, South Australia, Australia	AS	AS05	154707	-34.85	138.467	-1595841	4	Port Adelaide, South Australia, Australia	AS	AS05	154707	-34.85	138.467	-1595841	20171109030000	http://www.northernargus.com.au/story/5044979/adding-to-clares-railway-centenary/
705199834	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	1	1	1	-3.63636363636363	0								4	Lismore, Victoria, Australia	AS	AS07	5369	-37.9527	143.338	-1583856	4	Murwillumbah, New South Wales, Australia	AS	AS02	5094	-28.3273	153.393	-1590379	20171109030000	https://www.byronnews.com.au/news/five-years-remembering-plane-crash-victims/3261075/
