703436428	20161102	201611	2016	2016.8274											GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	10	1	10	4.86725663716815	0								4	Penrith, New South Wales, Australia	AS	AS02	5068	-33.75	150.7	-1594531	4	Penrith, New South Wales, Australia	AS	AS02	5068	-33.75	150.7	-1594531	20171102234500	http://www.hawkesburygazette.com.au/story/5031995/energy-efficient-street-light-project-picks-up-another-award/
703436429	20161102	201611	2016	2016.8274											KOR	SOUTH KOREA	KOR								0	043	043	04	1	2.8	4	1	4	2.73381294964029	0								4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	20171102234500	http://www.pamplinmedia.com/cby/147-news/377466-263562-baker-prairie-welcomes-south-korean-students-for-the-week-photos
703436430	20161102	201611	2016	2016.8274	ARE	DUBAI	ARE								UKR	UKRAINIAN	UKR								1	042	042	04	1	1.9	10	1	10	4.92957746478873	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20171102234500	https://eurasiantimes.com/ukraine-uae-visa-free-agreement/
703436431	20161102	201611	2016	2016.8274	FRA	FRENCH	FRA								NLD	DUTCH	NLD								1	050	050	05	1	3.5	3	1	3	2.06489675516224	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	Netherlands	NL	NL		52.5	5.75	NL	20171102234500	http://www.xpats.com/brussels-seeks-partner-cities-2030-capital-culture
703436432	20161102	201611	2016	2016.8274	FRA	FRENCH	FRA								NLD	DUTCH	NLD								1	050	050	05	1	3.5	5	1	5	2.06489675516224	1	France	FR	FR		46	2	FR	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171102234500	http://www.xpats.com/brussels-seeks-partner-cities-2030-capital-culture
703436433	20161102	201611	2016	2016.8274	GOV	PRIME MINISTER						GOV			ukrGOV	UKRANIAN			ukr			GOV			1	057	057	05	1	8.0	10	1	10	4.92957746478873	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Ukraine	UP	UP		49	32	UP	20171102234500	https://eurasiantimes.com/ukraine-uae-visa-free-agreement/
703436434	20161102	201611	2016	2016.8274	GRC	GREECE	GRC																		1	073	073	07	2	7.4	2	1	2	-0.4424778761062	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171102234500	http://www.hellenicshippingnews.com/esm-chief-well-see-in-august-2018-if-greece-needs-more-debt-relief/
703436435	20161102	201611	2016	2016.8274	KOR	SOUTH KOREA	KOR																		0	020	020	02	1	3.0	2	1	2	2.73381294964029	4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	0								4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	20171102234500	http://www.pamplinmedia.com/cby/147-news/377466-263562-baker-prairie-welcomes-south-korean-students-for-the-week-photos
703436436	20161102	201611	2016	2016.8274	KOR	SOUTH KOREA	KOR																		0	042	042	04	1	1.9	4	1	4	2.73381294964029	4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	0								4	Changwon, Kyongsang-namdo, South Korea	KS	KS20	24982	35.2281	128.681	-706032	20171102234500	http://www.pamplinmedia.com/cby/147-news/377466-263562-baker-prairie-welcomes-south-korean-students-for-the-week-photos
703436437	20161102	201611	2016	2016.8274	LAB	LABOUR ACTIVIST						LAB													0	180	180	18	4	-9.0	8	1	8	-4.76190476190476	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171102234500	https://www.theguardian.com/world/2017/nov/02/journalists-second-source-sexual-harassment-women
703436438	20161102	201611	2016	2016.8274	LAB	LABOUR ACTIVIST						LAB													0	1821	182	18	4	-9.0	6	1	6	-4.76190476190476	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171102234500	https://www.theguardian.com/world/2017/nov/02/journalists-second-source-sexual-harassment-women
703436439	20161102	201611	2016	2016.8274	LAB	LABOUR ACTIVIST						LAB			USA	UNITED STATES	USA								0	1821	182	18	4	-9.0	2	1	2	-4.76190476190476	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171102234500	https://www.theguardian.com/world/2017/nov/02/journalists-second-source-sexual-harassment-women
