703579053	20161103	201611	2016	2016.8301											EDU	SCHOOL						EDU			1	032	032	03	1	4.5	5	1	5	1.11111111111111	0								0								0								20171103111500	http://www.freemalaysiatoday.com/category/nation/2017/11/03/guan-eng-we-have-the-money-will-pay-bonuses-this-year/
703579054	20161103	201611	2016	2016.8301											ZMB	ZAMBIA	ZMB								0	036	036	03	1	4.0	1	1	1	1.77935943060498	0								1	Zambia	ZA	ZA		-15	30	ZA	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171103111500	http://www.goal.com/en-za/news/fifa-rules-prevent-mamelodi-sundowns-from-signing-zambian/1bh3enbgd2kp81lyuddrfyaeje
703579055	20161103	201611	2016	2016.8301	AFR	AFRICA	AFR								UGA	UGANDA	UGA								0	043	043	04	1	2.8	2	1	2	-2.69495412844037	4	Bugolobi, Kampala, Uganda	UG	UG37	18585	0.316667	32.6167	-1726741	4	Bugolobi, Kampala, Uganda	UG	UG37	18585	0.316667	32.6167	-1726741	4	Bugolobi, Kampala, Uganda	UG	UG37	18585	0.316667	32.6167	-1726741	20171103111500	http://observer.ug/lifestyle/55748-the-calm-man-proud-to-be-called-mp-betty-nambooze-s-husband.html
703579056	20161103	201611	2016	2016.8301	AFR	AFRICA	AFR								UGA	UGANDA	UGA								0	043	043	04	1	2.8	2	1	2	-2.69495412844037	1	South Africa	SF	SF		-30	26	SF	4	Bugolobi, Kampala, Uganda	UG	UG37	18585	0.316667	32.6167	-1726741	1	South Africa	SF	SF		-30	26	SF	20171103111500	http://observer.ug/lifestyle/55748-the-calm-man-proud-to-be-called-mp-betty-nambooze-s-husband.html
703579057	20161103	201611	2016	2016.8301	AFR	AFRICA	AFR								ZAFJUD	PRETORIA	ZAF					JUD			1	025	025	02	1	-0.3	1	1	1	-9.42408376963351	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171103111500	https://www.iol.co.za/news/special-features/oscar-pistorious/defence-oscarpistorius-reaching-out-to-steenkamp-family-sign-of-remorse-11842000
703579058	20161103	201611	2016	2016.8301	AFR	AFRICA	AFR								ZAFJUD	PRETORIA	ZAF					JUD			1	025	025	02	1	-0.3	1	1	1	-9.42408376963351	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171103111500	https://www.iol.co.za/news/special-features/oscar-pistorious/defence-oscarpistorius-reaching-out-to-steenkamp-family-sign-of-remorse-11842000
703579059	20161103	201611	2016	2016.8301	AZE	AZERBAIJAN	AZE								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	8	1	8	-3.11526479750779	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Turkey	TU	TU		39.059012	34.911546	TU	20171103111500	https://www.azernews.az/karabakh/121648.html
703579060	20161103	201611	2016	2016.8301	AZE	AZERBAIJAN	AZE								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-3.11526479750779	1	Turkey	TU	TU		39.059012	34.911546	TU	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171103111500	https://www.azernews.az/karabakh/121648.html
703579061	20161103	201611	2016	2016.8301	AZE	AZERBAIJAN	AZE								GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	2	1	2	-3.11526479750779	1	Turkey	TU	TU		39.059012	34.911546	TU	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Turkey	TU	TU		39.059012	34.911546	TU	20171103111500	https://www.azernews.az/karabakh/121648.html
703579062	20161103	201611	2016	2016.8301	GBR	LONDON	GBR								UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	2	1	2	-11.3924050632912	1	India	IN	IN		20	77	IN	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	India	IN	IN		20	77	IN	20171103111500	https://article.wn.com/view/2017/11/03/President_Trump_is_responding_to_terrorism_the_way_demagogue/
