705550906	20161110	201611	2016	2016.8493											EDU	STUDENT						EDU			0	043	043	04	1	2.8	6	1	6	-4.25079702444208	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20171110024500	http://www.sfchronicle.com/bayarea/article/Oakland-schools-face-harsh-cuts-as-another-budget-12346142.php
705550907	20161110	201611	2016	2016.8493	AFGOPP	AFGHANISTAN	AFG					OPP			MIL	MILITARY						MIL			1	1822	182	18	4	-9.0	2	1	2	-9.90990990990995	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171110024500	https://www.sott.net/article/367164-The-US-could-be-charged-with-war-crimes-in-Afghanistan
705550908	20161110	201611	2016	2016.8493	AFGOPP	AFGHANISTAN	AFG					OPP			MIL	MILITARY						MIL			1	1822	182	18	4	-9.0	6	1	6	-9.90990990990995	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171110024500	https://www.sott.net/article/367164-The-US-could-be-charged-with-war-crimes-in-Afghanistan
705550909	20161110	201611	2016	2016.8493	AFGOPP	AFGHANISTAN	AFG					OPP			MIL	MILITARY						MIL			1	1822	182	18	4	-9.0	2	1	2	-9.90990990990995	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171110024500	https://www.sott.net/article/367164-The-US-could-be-charged-with-war-crimes-in-Afghanistan
705550910	20161110	201611	2016	2016.8493	LEG	SENATOR						LEG			GOV	MINISTRY						GOV			1	010	010	01	1	0.0	2	1	2	-3.16901408450704	4	Gombe, Gombe, Nigeria	NI	NI55	22658	10.2897	11.1673	-2009360	4	Gombe, Gombe, Nigeria	NI	NI55	22658	10.2897	11.1673	-2009360	4	Gombe, Gombe, Nigeria	NI	NI55	22658	10.2897	11.1673	-2009360	20171110024500	http://leadership.ng/2017/11/10/senate-probes-health-ministry-250-snakebite-deaths/
705550911	20161110	201611	2016	2016.8493	LEG	SENATOR						LEG			NGA	NIGERIA	NGA								1	010	010	01	1	0.0	6	1	6	-3.16901408450704	4	Gombe, Gombe, Nigeria	NI	NI55	22658	10.2897	11.1673	-2009360	4	Gombe, Gombe, Nigeria	NI	NI55	22658	10.2897	11.1673	-2009360	4	Gombe, Gombe, Nigeria	NI	NI55	22658	10.2897	11.1673	-2009360	20171110024500	http://leadership.ng/2017/11/10/senate-probes-health-ministry-250-snakebite-deaths/
705550912	20161110	201611	2016	2016.8493	NGALEG	NIGERIA	NGA					LEG			NGA	NIGERIA	NGA								1	010	010	01	1	0.0	2	1	2	-3.16901408450704	4	Gombe, Gombe, Nigeria	NI	NI55	22658	10.2897	11.1673	-2009360	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Gombe, Gombe, Nigeria	NI	NI55	22658	10.2897	11.1673	-2009360	20171110024500	http://leadership.ng/2017/11/10/senate-probes-health-ministry-250-snakebite-deaths/
705550913	20161110	201611	2016	2016.8493	USA	CALIFORNIA	USA								USAGOV	UNITED STATES	USA					GOV			0	090	090	09	2	-2.0	4	1	4	-5.95533498759305	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171110024500	http://bakersfieldnow.com/news/local/aclu-critical-of-bakersfield-kern-county-law-enforcement-with-use-of-force-report
705550914	20161110	201611	2016	2016.8493	USAGOV	CALIFORNIA	USA					GOV													0	090	090	09	2	-2.0	6	1	6	-5.95533498759305	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171110024500	http://bakersfieldnow.com/news/local/aclu-critical-of-bakersfield-kern-county-law-enforcement-with-use-of-force-report
705550915	20171011	201710	2017	2017.7699											BUS	CEOS						BUS			1	040	040	04	1	1.0	3	1	3	1.33928571428572	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171110024500	https://www.azcentral.com/story/money/business/jobs/2017/11/09/blue-cross-blue-shield-arizona-leadership-change-among-23-arizona-ceo-swaps-year/849853001/
