703726581	20161103	201611	2016	2016.8301											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	10	1	10	0.60459492140266	0								4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	20171103204500	http://www.lancashiretelegraph.co.uk/leisure/features_lancashiretelegraph/15640626.Superstar_Sting_sets_sail_on_new_adventure_with_musical_The_Last_Ship_which_heads_to_the_Lowry_in_2018/
703726582	20161103	201611	2016	2016.8301	CRM	CRIMINAL						CRM													0	081	081	08	2	5.0	9	3	9	-9.80036297640655	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171103204500	http://www.mysanantonio.com/news/crime/article/More-witnesses-in-Baltimore-police-disciplinary-12328540.php
703726583	20161103	201611	2016	2016.8301	CRM	CRIMINAL						CRM													0	190	190	19	4	-10.0	18	3	18	-9.80036297640655	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171103204500	http://www.mysanantonio.com/news/crime/article/More-witnesses-in-Baltimore-police-disciplinary-12328540.php
703726584	20161103	201611	2016	2016.8301	CVL	SETTLEMENT						CVL			IGOUNO	UNITED NATIONS		UNO				IGO			1	043	043	04	1	2.8	5	1	5	-1.82291666666667	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20171103204500	http://www.nycaribnews.com/GuyanaandVenezuela.html
703726585	20161103	201611	2016	2016.8301	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	10	1	10	0.60459492140266	4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	0								4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	20171103204500	http://www.lancashiretelegraph.co.uk/leisure/features_lancashiretelegraph/15640626.Superstar_Sting_sets_sail_on_new_adventure_with_musical_The_Last_Ship_which_heads_to_the_Lowry_in_2018/
703726586	20161103	201611	2016	2016.8301	GBR	UNITED KINGDOM	GBR								BUS	SERVER						BUS			1	010	010	01	1	0.0	1	1	1	-0.53050397877984	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171103204500	http://mendonjournal.com/scrutiny-mounts-for-trump-digital-operation/
703726587	20161103	201611	2016	2016.8301	GBR	UNITED KINGDOM	GBR								BUS	SERVER						BUS			1	010	010	01	1	0.0	1	1	1	-0.53050397877984	1	Russia	RS	RS		60	100	RS	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	1	Russia	RS	RS		60	100	RS	20171103204500	http://mendonjournal.com/scrutiny-mounts-for-trump-digital-operation/
703726588	20161103	201611	2016	2016.8301	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	1.23210123210123	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171103204500	http://www.sfreporter.com/news/coverstories/2017/07/11/out-of-this-world/
703726589	20161103	201611	2016	2016.8301	IGOUNO	UNITED NATIONS		UNO				IGO			CVL	SETTLEMENT						CVL			1	042	042	04	1	1.9	5	1	5	-1.82291666666667	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20171103204500	http://www.nycaribnews.com/GuyanaandVenezuela.html
703726590	20161103	201611	2016	2016.8301	LAB	EMPLOYEE						LAB													0	050	050	05	1	3.5	18	3	18	-6.15058324496289	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103204500	http://www.sandiegouniontribune.com/news/nation-world/ct-npr-oreskes-sexual-harassment-20171103-story.html
