704723519	20161107	201611	2016	2016.8411	AUS	AUSTRALIAN	AUS								AUSJUD	AUSTRALIA	AUS					JUD			1	120	120	12	3	-4.0	4	1	4	-6.32911392405062	4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	20171107181500	https://www.9news.com.au/national/2017/11/08/03/33/high-court-to-rule-in-historic-sa-murder
704723520	20161107	201611	2016	2016.8411	AUS	AUSTRALIAN	AUS								AUSJUD	AUSTRALIA	AUS					JUD			1	1241	124	12	3	-4.0	2	1	2	-6.32911392405062	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171107181500	https://www.9news.com.au/national/2017/11/08/03/33/high-court-to-rule-in-historic-sa-murder
704723521	20161107	201611	2016	2016.8411	AUS	AUSTRALIAN	AUS								AUSJUD	AUSTRALIA	AUS					JUD			1	1241	124	12	3	-4.0	2	1	2	-6.32911392405062	4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	20171107181500	https://www.9news.com.au/national/2017/11/08/03/33/high-court-to-rule-in-historic-sa-murder
704723522	20161107	201611	2016	2016.8411	AUSJUD	AUSTRALIAN	AUS					JUD													1	120	120	12	3	-4.0	6	1	6	-6.32911392405062	4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	0								4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	20171107181500	https://www.9news.com.au/national/2017/11/08/03/33/high-court-to-rule-in-historic-sa-murder
704723523	20161107	201611	2016	2016.8411	AUSJUD	AUSTRALIAN	AUS					JUD													1	1241	124	12	3	-4.0	6	1	6	-6.32911392405062	4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	0								4	Taperoo, South Australia, Australia	AS	AS05	5300	-34.8042	138.497	40201	20171107181500	https://www.9news.com.au/national/2017/11/08/03/33/high-court-to-rule-in-historic-sa-murder
704723524	20161107	201611	2016	2016.8411	BUS	BANK						BUS			GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	2	1	2	-4.92170022371364	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171107181500	http://punemirror.indiatimes.com/news/india/digital-blues-nonagenarian-denied-ration-over-biometric-mismatch/articleshow/61550723.cms
704723525	20161107	201611	2016	2016.8411	CHRLDS	MORMON				CHR	LDS														1	020	020	02	1	3.0	10	1	10	-3.11750599520384	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171107181500	http://www.newsweek.com/faith-wikileaks-religion-mormons-transparency-leaks-703962
704723526	20161107	201611	2016	2016.8411	CVL	RESIDENTS						CVL			BUS	COMPANIES						BUS			0	020	020	02	1	3.0	1	1	1	-1.76730486008836	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107181500	http://money.cnn.com/2017/11/07/technology/business/amazon-hq2-state-laws/
704723527	20161107	201611	2016	2016.8411	CVL	RESIDENTS						CVL			BUS	COMPANIES						BUS			0	020	020	02	1	3.0	4	1	4	-1.76730486008836	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107181500	http://money.cnn.com/2017/11/07/technology/business/amazon-hq2-state-laws/
704723528	20161107	201611	2016	2016.8411	EDU	PROFESSOR						EDU			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	2	1	2	-2.19780219780219	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107181500	https://www.newyorker.com/humor/borowitz-report/poll-trump-accomplishing-little-in-final-year-as-president
704723529	20161107	201611	2016	2016.8411	EDU	PROFESSOR						EDU			USAEDU	TEXAS	USA					EDU			1	010	010	01	1	0.0	2	1	2	-0.56022408963585	3	Southern Methodist University, Texas, United States	US	USTX	TX113	32.8451	-96.7842	1347586	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107181500	http://www.newsweek.com/new-satellite-footage-delves-mystery-venice-pacific-704135
704723530	20161107	201611	2016	2016.8411	FRA	PARIS	FRA								ARE	ABU DHABI	ARE								1	071	071	07	2	7.4	6	1	6	2.06611570247934	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107181500	https://www.thenational.ae/uae/ready-to-visit-louvre-abu-dhabi-don-t-forget-to-bring-a-woolly-jumper-and-some-comfy-shoes-1.673865
704723531	20161107	201611	2016	2016.8411	FSM	MICRONESIA	FSM								USA	UNITED STATES	USA								1	010	010	01	1	0.0	3	1	3	-0.56022408963585	4	Nan Madol, Pohnpei, Micronesia	FM	FM02	21438	6.8425	158.333	-3740508	3	Southern Methodist University, Texas, United States	US	USTX		32.8451	-96.7842	1347586	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107181500	http://www.newsweek.com/new-satellite-footage-delves-mystery-venice-pacific-704135
704723532	20161107	201611	2016	2016.8411	FSM	MICRONESIA	FSM								USA	UNITED STATES	USA								1	010	010	01	1	0.0	3	1	3	-0.56022408963585	4	Nan Madol, Pohnpei, Micronesia	FM	FM02	21438	6.8425	158.333	-3740508	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107181500	http://www.newsweek.com/new-satellite-footage-delves-mystery-venice-pacific-704135
704723533	20161107	201611	2016	2016.8411	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								0	013	013	01	1	0.4	2	1	2	-1.81329751511081	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	20171107181500	https://www.gov.uk/government/speeches/foreign-secretarys-statement-on-nazanin-zaghari-ratcliffe-and-update-on-the-campaign-against-daesh
