705227884	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								bre	BRETON			bre						0	051	051	05	1	3.4	2	1	2	0	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171109051500	https://www.guelphmercury.com/news-story/7880870--i-just-knew-i-had-to-do-something-nova-scotia-honours-four-for-bravery/
705227885	20161109	201611	2016	2016.8466	bre	BRETON			bre																0	051	051	05	1	3.4	3	1	3	0	4	Cape Sable Island, Nova Scotia, Canada	CA	CA07	12637	43.4667	-65.6	-562146	0								4	Cape Sable Island, Nova Scotia, Canada	CA	CA07	12637	43.4667	-65.6	-562146	20171109051500	https://www.guelphmercury.com/news-story/7880870--i-just-knew-i-had-to-do-something-nova-scotia-honours-four-for-bravery/
705227886	20171010	201710	2017	2017.7671											IRL	IRELAND	IRL								0	0841	084	08	2	7.0	4	1	4	-2.58964143426295	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171109051500	http://irishpost.co.uk/irish-scissor-sister-dismembered-mums-partner-took-head-bus-will-free-christmas/
705227887	20171010	201710	2017	2017.7671	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	015	015	01	1	0.0	2	1	2	-2.8616852146264	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171109051500	http://www.cp24.com/news/new-veterans-more-likely-to-have-hard-time-adjusting-to-civilian-life-survey-1.3669740
705227888	20171010	201710	2017	2017.7671	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	015	015	01	1	0.0	2	1	2	-2.8616852146264	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171109051500	http://www.cp24.com/news/new-veterans-more-likely-to-have-hard-time-adjusting-to-civilian-life-survey-1.3669740
705227889	20171010	201710	2017	2017.7671	COPGOV	POLICE						COP	GOV		AFR	AFRICA	AFR								0	016	016	01	1	-2.0	4	1	4	-1.82370820668693	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171109051500	https://www.iol.co.za/news/south-africa/gauteng/phiyega-bounces-back-11926676
705227890	20171010	201710	2017	2017.7671	COPGOV	POLICE						COP	GOV		ZAFGOV	FIKILE MBALULA	ZAF					GOV			0	016	016	01	1	-2.0	6	1	6	-1.82370820668693	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171109051500	https://www.iol.co.za/news/south-africa/gauteng/phiyega-bounces-back-11926676
705227891	20171010	201710	2017	2017.7671	GOV	GOVERNMENT						GOV			BUS	BUSINESS						BUS			0	020	020	02	1	3.0	2	1	2	-0.10405827263267	3	Cache Valley, Utah, United States	US	USUT	UT019	38.725	-109.521	1426257	3	Cache Valley, Utah, United States	US	USUT		38.725	-109.521	1426257	3	Cache Valley, Utah, United States	US	USUT		38.725	-109.521	1426257	20171109051500	https://news.hjnews.com/allaccess/providence-elected-candidates-talk-about-priorities/article_19e6a4e1-ea37-5df3-ace0-ca8d7c8c2914.html
705227892	20171010	201710	2017	2017.7671	GOV	GOVERNMENT						GOV			BUS	BUSINESS						BUS			0	020	020	02	1	3.0	8	1	8	-0.10405827263267	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171109051500	https://news.hjnews.com/allaccess/providence-elected-candidates-talk-about-priorities/article_19e6a4e1-ea37-5df3-ace0-ca8d7c8c2914.html
705227893	20171010	201710	2017	2017.7671	LEG	CONGRESS						LEG													0	071	071	07	2	7.4	1	1	1	-4.54115421002838	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.25	-2597215	0								4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.25	-2597215	20171109051500	http://www.gloucestertimes.com/opinion/armerding-everyone-s-hands-are-dirty-in-russia-investigation/article_5e7f0b41-0564-5c14-b519-12f98e461cb8.html
705227894	20171010	201710	2017	2017.7671	LEG	SENATE						LEG			GOV	GOVERNOR						GOV			0	129	129	12	3	-5.0	5	1	5	0.33003300330033	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171109051500	https://patch.com/illinois/springfield-il/cursive-now-required-illinois-schools
705227895	20171010	201710	2017	2017.7671	SYR	SYRIA	SYR																		1	057	057	05	1	8.0	4	1	4	0.37593984962406	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109051500	http://zeenews.india.com/environment/syria-signs-paris-climate-deal-us-now-only-non-member-nation-in-the-world-2055560.html
705227896	20171010	201710	2017	2017.7671	SYR	SYRIA	SYR																		1	057	057	05	1	8.0	1	1	1	0.37593984962406	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109051500	http://zeenews.india.com/environment/syria-signs-paris-climate-deal-us-now-only-non-member-nation-in-the-world-2055560.html
705227897	20171010	201710	2017	2017.7671	SYR	SYRIA	SYR																		0	057	057	05	1	8.0	5	1	5	0.37593984962406	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20171109051500	http://zeenews.india.com/environment/syria-signs-paris-climate-deal-us-now-only-non-member-nation-in-the-world-2055560.html
705227898	20171010	201710	2017	2017.7671	SYR	SYRIA	SYR								GOVMED	STATE RUN MEDIA						GOV	MED		1	057	057	05	1	8.0	4	1	4	0.37593984962406	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109051500	http://zeenews.india.com/environment/syria-signs-paris-climate-deal-us-now-only-non-member-nation-in-the-world-2055560.html
705227899	20171010	201710	2017	2017.7671	SYR	SYRIA	SYR								GOVMED	STATE RUN MEDIA						GOV	MED		1	057	057	05	1	8.0	1	1	1	0.37593984962406	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109051500	http://zeenews.india.com/environment/syria-signs-paris-climate-deal-us-now-only-non-member-nation-in-the-world-2055560.html
705227900	20171010	201710	2017	2017.7671	SYR	SYRIA	SYR								GOVMED	STATE RUN MEDIA						GOV	MED		0	057	057	05	1	8.0	5	1	5	0.37593984962406	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171109051500	http://zeenews.india.com/environment/syria-signs-paris-climate-deal-us-now-only-non-member-nation-in-the-world-2055560.html
705227901	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								USABUS	UTAH	USA					BUS			0	050	050	05	1	3.5	2	1	2	-0.10405827263267	3	Cache Valley, Utah, United States	US	USUT	UT019	38.725	-109.521	1426257	3	Cache Valley, Utah, United States	US	USUT		38.725	-109.521	1426257	3	Cache Valley, Utah, United States	US	USUT		38.725	-109.521	1426257	20171109051500	https://news.hjnews.com/allaccess/providence-elected-candidates-talk-about-priorities/article_19e6a4e1-ea37-5df3-ace0-ca8d7c8c2914.html
705227902	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								USABUS	UTAH	USA					BUS			0	050	050	05	1	3.5	2	1	2	-0.10405827263267	3	Cache Valley, Utah, United States	US	USUT	UT019	38.725	-109.521	1426257	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171109051500	https://news.hjnews.com/allaccess/providence-elected-candidates-talk-about-priorities/article_19e6a4e1-ea37-5df3-ace0-ca8d7c8c2914.html
705227903	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								USABUS	UTAH	USA					BUS			0	110	110	11	3	-2.0	2	1	2	-0.10405827263267	3	Cache Valley, Utah, United States	US	USUT	UT019	38.725	-109.521	1426257	3	Cache Valley, Utah, United States	US	USUT		38.725	-109.521	1426257	3	Cache Valley, Utah, United States	US	USUT		38.725	-109.521	1426257	20171109051500	https://news.hjnews.com/allaccess/providence-elected-candidates-talk-about-priorities/article_19e6a4e1-ea37-5df3-ace0-ca8d7c8c2914.html
705227904	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								USABUS	UTAH	USA					BUS			0	110	110	11	3	-2.0	2	1	2	-0.10405827263267	3	Cache Valley, Utah, United States	US	USUT	UT019	38.725	-109.521	1426257	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171109051500	https://news.hjnews.com/allaccess/providence-elected-candidates-talk-about-priorities/article_19e6a4e1-ea37-5df3-ace0-ca8d7c8c2914.html
705227905	20171010	201710	2017	2017.7671	USABUS	UTAH	USA					BUS													0	050	050	05	1	3.5	6	1	6	-0.10405827263267	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171109051500	https://news.hjnews.com/allaccess/providence-elected-candidates-talk-about-priorities/article_19e6a4e1-ea37-5df3-ace0-ca8d7c8c2914.html
705227906	20171010	201710	2017	2017.7671	USABUS	UTAH	USA					BUS													0	110	110	11	3	-2.0	6	1	6	-0.10405827263267	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171109051500	https://news.hjnews.com/allaccess/providence-elected-candidates-talk-about-priorities/article_19e6a4e1-ea37-5df3-ace0-ca8d7c8c2914.html
705227907	20171102	201711	2017	2017.8274											PTY	POLITICAL PARTIES									0	130	130	13	3	-4.4	10	1	10	-5.3125	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171109051500	http://www.khaosodenglish.com/politics/2017/11/09/former-senator-sue-junta-politics-ban/
705227908	20171102	201711	2017	2017.8274	AFR	AFRICA	AFR								EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	1	1	1	-6.74308833445718	3	Bloomington, Kansas, United States	US	USKS	KS141	39.4517	-98.787	472270	3	Bloomington, Kansas, United States	US	USKS	KS141	39.4517	-98.787	472270	3	Bloomington, Kansas, United States	US	USKS	KS141	39.4517	-98.787	472270	20171109051500	http://www.msn.com/en-us/news/us/a-black-student-wrote-those-racist-messages-that-shook-the-air-force-academy-school-says/ar-BBEIiFq
705227909	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								KHMELI	HUN SEN	KHM					ELI			0	036	036	03	1	4.0	4	1	4	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227910	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								KHMELI	HUN SEN	KHM					ELI			0	046	046	04	1	7.0	4	1	4	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227911	20171102	201711	2017	2017.8274	CHNGOV	CHINESE	CHN					GOV			KHMELI	HUN SEN	KHM					ELI			0	036	036	03	1	4.0	6	1	6	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227912	20171102	201711	2017	2017.8274	CHNGOV	CHINESE	CHN					GOV			KHMELI	HUN SEN	KHM					ELI			0	046	046	04	1	7.0	6	1	6	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227913	20171102	201711	2017	2017.8274	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-2.27576974564927	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109051500	http://www.philstar.com/headlines/2017/11/09/1757218/us-house-caucus-urges-trump-raise-rights-concerns-duterte
705227914	20171102	201711	2017	2017.8274	KHMELI	HUN SEN	KHM					ELI			CHN	CHINESE	CHN								0	036	036	03	1	4.0	4	1	4	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227915	20171102	201711	2017	2017.8274	KHMELI	HUN SEN	KHM					ELI			CHN	CHINESE	CHN								0	046	046	04	1	7.0	4	1	4	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227916	20171102	201711	2017	2017.8274	KHMELI	HUN SEN	KHM					ELI			CHN	CHINESE	CHN								0	050	050	05	1	3.5	4	1	4	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227917	20171102	201711	2017	2017.8274	KHMELI	HUN SEN	KHM					ELI			CHNGOV	CHINESE	CHN					GOV			0	036	036	03	1	4.0	6	1	6	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227918	20171102	201711	2017	2017.8274	KHMELI	HUN SEN	KHM					ELI			CHNGOV	CHINESE	CHN					GOV			0	046	046	04	1	7.0	6	1	6	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227919	20171102	201711	2017	2017.8274	KHMELI	HUN SEN	KHM					ELI			CHNGOV	CHINESE	CHN					GOV			0	050	050	05	1	3.5	6	1	6	-1.5527950310559	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109051500	http://www.khmertimeskh.com/5089747/hun-sen-seeks-tribunal-funding/
705227920	20171102	201711	2017	2017.8274	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-5.68561872909699	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171109051500	http://www.business-standard.com/article/pti-stories/us-senator-paul-says-he-suffered-six-broken-ribs-in-attack-117110900210_1.html
705227921	20171102	201711	2017	2017.8274	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-5.68561872909699	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109051500	http://www.business-standard.com/article/pti-stories/us-senator-paul-says-he-suffered-six-broken-ribs-in-attack-117110900210_1.html
705227922	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								COP	POLICE						COP			0	090	090	09	2	-2.0	1	1	1	-4.60732984293194	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171109051500	http://accesswdun.com/article/2017/11/603520
705227923	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			0	040	040	04	1	1.0	2	1	2	-2.27576974564927	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109051500	http://www.philstar.com/headlines/2017/11/09/1757218/us-house-caucus-urges-trump-raise-rights-concerns-duterte
705227924	20171102	201711	2017	2017.8274	USAGOV	US GOVERNMENT	USA					GOV													1	084	084	08	2	7.0	6	1	6	-3.01129234629862	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109051500	http://www.yaktrinews.com/news/politics/national-politics/trump-environmental-nominees-question-climate-science/653691332
705227925	20171102	201711	2017	2017.8274	USAGOV	US GOVERNMENT	USA					GOV													1	084	084	08	2	7.0	2	1	2	-3.01129234629862	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	0								3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171109051500	http://www.yaktrinews.com/news/politics/national-politics/trump-environmental-nominees-question-climate-science/653691332
705227926	20171102	201711	2017	2017.8274	USAGOV	US GOVERNMENT	USA					GOV													1	084	084	08	2	7.0	2	1	2	-3.01129234629862	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109051500	http://www.yaktrinews.com/news/politics/national-politics/trump-environmental-nominees-question-climate-science/653691332
705227927	20171108	201711	2017	2017.8438	ESP	MADRID	ESP								SEP	SEPARATIST LEADER						SEP			1	173	173	17	4	-5.0	2	1	2	-9.48905109489051	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171109051500	http://www.khmertimeskh.com/5089833/court-annuls-catalan-independence/
705227928	20171108	201711	2017	2017.8438	GOV	MINIST						GOV			MED	MEDIA						MED			1	010	010	01	1	0.0	8	1	8	-0.72727272727273	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171109051500	http://www.hirunews.lk/175604/unity-governments-3rd-budget-to-be-presented-today
705227929	20171108	201711	2017	2017.8438	JORELI	HASSAN	JOR					ELI													1	010	010	01	1	0.0	4	1	4	-1.00502512562814	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171109051500	http://www.yaktrinews.com/news/close-friend-stands-up-for-grocery-store-owner-who-was-raided-by-federal-agents/653766892
705227930	20171108	201711	2017	2017.8438	JORELI	HASSAN	JOR					ELI													1	010	010	01	1	0.0	2	1	2	-1.00502512562814	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	0								3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171109051500	http://www.yaktrinews.com/news/close-friend-stands-up-for-grocery-store-owner-who-was-raided-by-federal-agents/653766892
705227931	20171108	201711	2017	2017.8438	JORELI	HASSAN	JOR					ELI			SOM	SOMALIA	SOM								1	010	010	01	1	0.0	2	1	2	-1.00502512562814	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171109051500	http://www.yaktrinews.com/news/close-friend-stands-up-for-grocery-store-owner-who-was-raided-by-federal-agents/653766892
705227932	20171108	201711	2017	2017.8438	JUD	CIRCUIT COURT OF APPEALS						JUD			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	1.19760479041917	3	City Of Riverton, Wyoming, United States	US	USWY	WY013	43.0261	-108.382	2410968	3	City Of Riverton, Wyoming, United States	US	USWY		43.0261	-108.382	2410968	3	City Of Riverton, Wyoming, United States	US	USWY		43.0261	-108.382	2410968	20171109051500	http://www.tsln.com/news/tenth-circuit-affirms-city-of-riverton-boundaries-decision/
705227933	20171108	201711	2017	2017.8438	PRTELI	ANTONIO GUTERRES	PRT					ELI			SAUGOV	SAUDI	SAU					GOV			0	040	040	04	1	1.0	3	1	3	-4.95238095238095	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109051500	http://www.business-standard.com/article/pti-stories/un-warns-of-mass-famine-in-yemen-over-saudi-blockade-of-aid-117110900209_1.html
705227934	20171108	201711	2017	2017.8438	PRTELI	ANTONIO GUTERRES	PRT					ELI			YEM	YEMEN	YEM								0	090	090	09	2	-2.0	3	1	3	-4.95238095238095	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20171109051500	http://www.business-standard.com/article/pti-stories/un-warns-of-mass-famine-in-yemen-over-saudi-blockade-of-aid-117110900209_1.html
705227935	20171108	201711	2017	2017.8438	SAUGOV	SAUDI	SAU					GOV			PRTELI	ANTONIO GUTERRES	PRT					ELI			0	040	040	04	1	1.0	3	1	3	-4.95238095238095	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109051500	http://www.business-standard.com/article/pti-stories/un-warns-of-mass-famine-in-yemen-over-saudi-blockade-of-aid-117110900209_1.html
