704160722	20161105	201611	2016	2016.8356											ROU	ROMANIA									0	052	052	05	1	3.5	10	1	10	-0.37934668071655	0								4	Tanacu, Romania (general), Romania	RO	RO00	25025	46.6833	27.8167	-1171946	4	Tanacu, Romania (general), Romania	RO	RO00	25025	46.6833	27.8167	-1171946	20171105234500	http://bombmagazine.org/articles/cristian-mungiu/
704160723	20161105	201611	2016	2016.8356	CVL	RESIDENTS						CVL													0	125	125	12	3	-5.0	10	1	10	-1.02358700489542	4	Bluffton, Alberta, Canada	CA	CA01	154724	52.75	-114.283	-561401	0								4	Bluffton, Alberta, Canada	CA	CA01	154724	52.75	-114.283	-561401	20171105234500	http://www.blufftonicon.com/news/2017/11/05/10-council-candidates-4-spots-tuesdays-election
704160724	20161105	201611	2016	2016.8356	GBR	UNITED KINGDOM	GBR								THA	THAI	THA								1	036	036	03	1	4.0	1	1	1	2.19298245614035	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.25	-2597215	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.25	-2597215	20171105234500	http://www.gloucestertimes.com/news/local_news/tracing-the-royal-thai-trail-to-gloucester/article_580f2e1d-76f2-5cdd-95a1-c01b2ee577a5.html
704160725	20161105	201611	2016	2016.8356	ITA	SICILY	ITA																		1	013	013	01	1	0.4	8	1	8	-0.1628664495114	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171105234500	http://www.pentictonherald.ca/business_news/national_business/article_e34a54b6-c62b-54f5-92fd-1e637f328f60.html
704160726	20161105	201611	2016	2016.8356	ITA	SICILY	ITA																		1	013	013	01	1	0.4	2	1	2	-0.1628664495114	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105234500	http://www.pentictonherald.ca/business_news/national_business/article_e34a54b6-c62b-54f5-92fd-1e637f328f60.html
704160727	20161105	201611	2016	2016.8356	THA	THAI	THA								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	1	1	1	2.19298245614035	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA	MA017	42.3744	-71.1334	600881	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA		42.3744	-71.1334	600881	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA		42.3744	-71.1334	600881	20171105234500	http://www.gloucestertimes.com/news/local_news/tracing-the-royal-thai-trail-to-gloucester/article_580f2e1d-76f2-5cdd-95a1-c01b2ee577a5.html
704160728	20161105	201611	2016	2016.8356	THA	THAI	THA								THAGOV	BHUMIBOL ADULYADEJ	THA					GOV			1	036	036	03	1	4.0	1	1	1	2.19298245614035	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA	MA017	42.3744	-71.1334	600881	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.25	-2597215	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.25	-2597215	20171105234500	http://www.gloucestertimes.com/news/local_news/tracing-the-royal-thai-trail-to-gloucester/article_580f2e1d-76f2-5cdd-95a1-c01b2ee577a5.html
704160729	20161105	201611	2016	2016.8356	THA	THAI	THA								THAGOV	BHUMIBOL ADULYADEJ	THA					GOV			1	036	036	03	1	4.0	2	1	2	2.19298245614035	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA	MA017	42.3744	-71.1334	600881	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA		42.3744	-71.1334	600881	20171105234500	http://www.gloucestertimes.com/news/local_news/tracing-the-royal-thai-trail-to-gloucester/article_580f2e1d-76f2-5cdd-95a1-c01b2ee577a5.html
704160730	20161105	201611	2016	2016.8356	THA	THAI	THA								THAGOV	BHUMIBOL ADULYADEJ	THA					GOV			1	036	036	03	1	4.0	1	1	1	2.19298245614035	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA	MA017	42.3744	-71.1334	600881	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA		42.3744	-71.1334	600881	3	Mount Auburn Hospital, Massachusetts, United States	US	USMA		42.3744	-71.1334	600881	20171105234500	http://www.gloucestertimes.com/news/local_news/tracing-the-royal-thai-trail-to-gloucester/article_580f2e1d-76f2-5cdd-95a1-c01b2ee577a5.html
704160731	20161105	201611	2016	2016.8356	THAGOV	BHUMIBOL ADULYADEJ	THA					GOV			THA	THAI	THA								1	036	036	03	1	4.0	3	1	3	2.19298245614035	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.25	-2597215	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.25	-2597215	20171105234500	http://www.gloucestertimes.com/news/local_news/tracing-the-royal-thai-trail-to-gloucester/article_580f2e1d-76f2-5cdd-95a1-c01b2ee577a5.html
