704421269	20171030	201710	2017	2017.8219											scoGOV	SCOTTISH			sco			GOV			1	111	111	11	3	-2.0	5	1	5	-1.77935943060498	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106204500	http://www.christian.org.uk/news/leading-proponent-turns-named-person-plans/
704421270	20171030	201710	2017	2017.8219	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	017	017	01	1	0.0	10	1	10	2.54452926208651	3	Fort Collins, Colorado, United States	US	USCO	CO069	40.5853	-105.084	204673	3	Fort Collins, Colorado, United States	US	USCO		40.5853	-105.084	204673	3	Fort Collins, Colorado, United States	US	USCO		40.5853	-105.084	204673	20171106204500	http://www.coloradoan.com/story/life/food/2017/11/06/favoritesandwichfortcollins/836147001/
704421271	20171030	201710	2017	2017.8219	EDU	SCHOOL						EDU			USA	MEMPHIS	USA								0	042	042	04	1	1.9	8	1	8	2.11267605633803	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20171106204500	https://www.chalkbeat.org/posts/ny/2017/11/06/after-new-york-city-teachers-push-for-paid-family-leave-union-takes-up-the-fight/
704421272	20171030	201710	2017	2017.8219	GOV	ATTORNEY GENERAL						GOV			USA	HOUSTON	USA								1	160	160	16	4	-4.0	8	1	8	-1.65530671859786	3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	20171106204500	http://www.richlandsource.com/news/dewine-sues-rover-pipeline-notes-richland-county-incident/article_a64ca2f8-c315-11e7-9684-ef522d279b9d.html
704421273	20171030	201710	2017	2017.8219	HLH	HOSPITAL						HLH			USA	MINNEAPOLIS	USA								1	193	193	19	4	-10.0	5	1	5	-8.63874345549738	0								0								0								20171106204500	http://www.startribune.com/14-year-old-boy-among-six-gunshot-victims-in-minneapolis-last-weekend/455643123/
704421274	20171030	201710	2017	2017.8219	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								0	030	030	03	1	4.0	1	1	1	1.18343195266272	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171106204500	https://www.middleeastmonitor.com/20171106-sudan-welcomes-palestinian-reconciliation/
704421275	20171030	201710	2017	2017.8219	PSE	PALESTINIAN	PSE								ISRGOV	ISRAEL	ISR					GOV			0	030	030	03	1	4.0	1	1	1	1.18343195266272	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171106204500	https://www.middleeastmonitor.com/20171106-sudan-welcomes-palestinian-reconciliation/
704421276	20171030	201710	2017	2017.8219	PSE	PALESTINIAN	PSE								ISRGOV	ISRAEL	ISR					GOV			0	030	030	03	1	4.0	1	1	1	1.18343195266272	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171106204500	https://www.middleeastmonitor.com/20171106-sudan-welcomes-palestinian-reconciliation/
704421277	20171030	201710	2017	2017.8219	PSEGOV	PALESTINIAN	PSE					GOV			PSE	PALESTINIAN	PSE								0	030	030	03	1	4.0	2	1	2	1.18343195266272	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171106204500	https://www.middleeastmonitor.com/20171106-sudan-welcomes-palestinian-reconciliation/
704421278	20171030	201710	2017	2017.8219	RUS	MOSCOW	RUS								SPY	INTELLIGENCE						SPY			1	043	043	04	1	2.8	8	1	8	-0.3065603923973	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106204500	https://www.justsecurity.org/46786/timeline-carter-pages-contacts-russia-public-statements/
704421279	20171030	201710	2017	2017.8219	SPY	INTELLIGENCE						SPY			RUS	MOSCOW	RUS								1	042	042	04	1	1.9	8	1	8	-0.3065603923973	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106204500	https://www.justsecurity.org/46786/timeline-carter-pages-contacts-russia-public-statements/
704421280	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA																		1	014	014	01	1	0.0	8	1	8	-0.986842105263162	3	Rockland, Maine, United States	US	USME	ME013	44.1037	-69.1089	574358	0								3	Rockland, Maine, United States	US	USME	ME013	44.1037	-69.1089	574358	20171106204500	http://www.mainemedicalmarijuana.org/rockland-readies-medical-pot-laws-courier/
704421281	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	8	1	8	-6.09756097560976	3	Cascade County, Montana, United States	US	USMT	MT013	47.3	-111.367	1719622	0								3	Cascade County, Montana, United States	US	USMT		47.3	-111.367	1719622	20171106204500	http://www.kfbb.com/story/36741450/update-woman-who-died-in-vaughn-shooting-identified
704421282	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA																		1	0841	084	08	2	7.0	4	1	4	-6.09756097560976	3	Cascade County, Montana, United States	US	USMT	MT013	47.3	-111.367	1719622	0								3	Cascade County, Montana, United States	US	USMT		47.3	-111.367	1719622	20171106204500	http://www.kfbb.com/story/36741450/update-woman-who-died-in-vaughn-shooting-identified
704421283	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA																		1	0841	084	08	2	7.0	4	1	4	-6.09756097560976	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171106204500	http://www.kfbb.com/story/36741450/update-woman-who-died-in-vaughn-shooting-identified
704421284	20171030	201710	2017	2017.8219	USA	MEMPHIS	USA								EDU	SCHOOL						EDU			0	043	043	04	1	2.8	8	1	8	2.11267605633803	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20171106204500	https://www.chalkbeat.org/posts/ny/2017/11/06/after-new-york-city-teachers-push-for-paid-family-leave-union-takes-up-the-fight/
704421285	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					1	013	013	01	1	0.4	7	7	7	-4.11488044003633	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106204500	http://www.wacotrib.com/news/ap_texas/trump-texas-mass-shooting-is-about-mental-health-not-guns/article_d888d7ae-8156-5de3-9992-46db2d50a219.html
704421286	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					1	013	013	01	1	0.4	7	7	7	-4.11488044003633	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106204500	http://www.wacotrib.com/news/ap_texas/trump-texas-mass-shooting-is-about-mental-health-not-guns/article_d888d7ae-8156-5de3-9992-46db2d50a219.html
704421287	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					1	020	020	02	1	3.0	7	7	7	-4.11488044003633	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171106204500	http://www.wacotrib.com/news/ap_texas/trump-texas-mass-shooting-is-about-mental-health-not-guns/article_d888d7ae-8156-5de3-9992-46db2d50a219.html
704421288	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					1	020	020	02	1	3.0	7	7	7	-4.11488044003633	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106204500	http://www.wacotrib.com/news/ap_texas/trump-texas-mass-shooting-is-about-mental-health-not-guns/article_d888d7ae-8156-5de3-9992-46db2d50a219.html
704421289	20171030	201710	2017	2017.8219	USA	MINNEAPOLIS	USA								UAF	GUNMEN						UAF			1	193	193	19	4	-10.0	5	1	5	-8.63874345549738	0								0								0								20171106204500	http://www.startribune.com/14-year-old-boy-among-six-gunshot-victims-in-minneapolis-last-weekend/455643123/
704421290	20171030	201710	2017	2017.8219	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	160	160	16	4	-4.0	2	1	2	-1.65530671859786	3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	20171106204500	http://www.richlandsource.com/news/dewine-sues-rover-pipeline-notes-richland-county-incident/article_a64ca2f8-c315-11e7-9684-ef522d279b9d.html
704421291	20171030	201710	2017	2017.8219	sco	SCOTTISH			sco						scoGOV	SCOTTISH			sco			GOV			1	111	111	11	3	-2.0	5	1	5	-1.77935943060498	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106204500	http://www.christian.org.uk/news/leading-proponent-turns-named-person-plans/
704421292	20171105	201711	2017	2017.8356	GOV	MAYOR						GOV													1	051	051	05	1	3.4	6	1	6	-0.43478260869566	4	Havelock North, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.6667	176.883	-1510507	0								4	Havelock North, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.6667	176.883	-1510507	20171106204500	http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11940883
704421293	20171105	201711	2017	2017.8356	GOV	MAYOR						GOV			NZL	NEW ZEALAND	NZL								1	051	051	05	1	3.4	2	1	2	-0.43478260869566	4	Havelock North, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.6667	176.883	-1510507	4	Havelock North, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.6667	176.883	-1510507	4	Havelock North, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.6667	176.883	-1510507	20171106204500	http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11940883
704421294	20171105	201711	2017	2017.8356	MYS	MALAYSIA	MYS								MYSGOV	MALAYSIA	MYS					GOV			1	051	051	05	1	3.4	4	1	4	-1.18110236220472	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	20171106204500	http://www.theborneopost.com/2017/11/07/floods-ahmad-zahid-impressed-with-cooperation-rendered-by-all-quarters/
704421295	20171105	201711	2017	2017.8356	MYS	MALAYSIA	MYS								MYSGOVMIL	AHMAD ZAHID HAMIDI	MYS					GOV	MIL		1	051	051	05	1	3.4	2	1	2	-1.18110236220472	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	20171106204500	http://www.theborneopost.com/2017/11/07/floods-ahmad-zahid-impressed-with-cooperation-rendered-by-all-quarters/
704421296	20171105	201711	2017	2017.8356	MYSGOV	KEDAH	MYS					GOV			MYS	KEDAH	MYS								1	051	051	05	1	3.4	4	1	4	-1.18110236220472	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	4	Kulim, Kedah, Malaysia	MY	MY02	37350	5.36499	100.562	-2403788	20171106204500	http://www.theborneopost.com/2017/11/07/floods-ahmad-zahid-impressed-with-cooperation-rendered-by-all-quarters/
704421297	20171105	201711	2017	2017.8356	NZLGOV	NEW ZEALAND	NZL					GOV													1	051	051	05	1	3.4	2	1	2	-0.43478260869566	4	Havelock North, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.6667	176.883	-1510507	0								4	Havelock North, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.6667	176.883	-1510507	20171106204500	http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11940883
704421298	20171105	201711	2017	2017.8356	PHLMIL	PHILIPPINE	PHL					MIL			PHL	PHILIPPINE	PHL								1	154	154	15	4	-7.2	3	1	3	-5.55555555555556	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171106204500	http://www.gulf-times.com/story/570159/Police-hunt-for-possible-new-pro-IS-leader-Baco
704421299	20171105	201711	2017	2017.8356	PHLMIL	PHILIPPINE	PHL					MIL			PHL	MANILA	PHL								1	154	154	15	4	-7.2	1	1	1	-5.55555555555556	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171106204500	http://www.gulf-times.com/story/570159/Police-hunt-for-possible-new-pro-IS-leader-Baco
704421300	20171105	201711	2017	2017.8356	PHLMIL	PHILIPPINE	PHL					MIL			PHL	PHILIPPINE	PHL								1	154	154	15	4	-7.2	1	1	1	-5.55555555555556	1	Malaysia	MY	MY		2.5	112.5	MY	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171106204500	http://www.gulf-times.com/story/570159/Police-hunt-for-possible-new-pro-IS-leader-Baco
704421301	20171105	201711	2017	2017.8356	QATGOV	QATAR	QAT					GOV			QATBUS	QATAR	QAT					BUS			0	013	013	01	1	0.4	2	1	2	-1.0593220338983	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171106204500	http://www.thestandard.com.hk/section-news.php?id=189315
704421302	20171105	201711	2017	2017.8356	QATGOV	QATAR	QAT					GOV			QATBUS	QATAR	QAT					BUS			0	061	061	06	2	6.4	2	1	2	-1.0593220338983	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171106204500	http://www.thestandard.com.hk/section-news.php?id=189315
704421303	20171105	201711	2017	2017.8356	VAT	VATICAN	VAT								UAF	TERRORIST						UAF			0	018	018	01	1	3.4	3	1	3	-6.14617940199335	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20171106204500	http://www.catholicglobe.org/?p=12885
704421304	20171105	201711	2017	2017.8356	VAT	VATICAN	VAT								UAF	TERRORIST						UAF			0	018	018	01	1	3.4	1	1	1	-6.14617940199335	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Somalia	SO	SO		6	48	SO	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171106204500	http://www.catholicglobe.org/?p=12885
704421305	20171105	201711	2017	2017.8356	VAT	VATICAN	VAT								UAF	TERRORIST						UAF			0	018	018	01	1	3.4	1	1	1	-6.14617940199335	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171106204500	http://www.catholicglobe.org/?p=12885
704421306	20171105	201711	2017	2017.8356	VAT	VATICAN	VAT								UAF	TERRORIST						UAF			0	111	111	11	3	-2.0	3	1	3	-6.14617940199335	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20171106204500	http://www.catholicglobe.org/?p=12885
704421307	20171105	201711	2017	2017.8356	VAT	VATICAN	VAT								UAF	TERRORIST						UAF			0	111	111	11	3	-2.0	1	1	1	-6.14617940199335	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20171106204500	http://www.catholicglobe.org/?p=12885
704421308	20171105	201711	2017	2017.8356	VAT	VATICAN	VAT								UAF	TERRORIST						UAF			0	111	111	11	3	-2.0	1	1	1	-6.14617940199335	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171106204500	http://www.catholicglobe.org/?p=12885
