704247493	20161106	201611	2016	2016.8384											CVL	TOURIST						CVL			0	042	042	04	1	1.9	8	1	8	-7.96812749003985	0								5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	20171106081500	http://newsinfo.inquirer.net/943383/bureau-of-immigration-chinese-embassy-lin-ayong-wanted-undesirable-alien-deportation-economic-crimes
704247494	20161106	201611	2016	2016.8384											CVL	TOURIST						CVL			0	042	042	04	1	1.9	2	1	2	-7.96812749003985	0								1	China	CH	CH		35	105	CH	5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	20171106081500	http://newsinfo.inquirer.net/943383/bureau-of-immigration-chinese-embassy-lin-ayong-wanted-undesirable-alien-deportation-economic-crimes
704247495	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS								NZL	KIWI	NZL								0	020	020	02	1	3.0	4	1	4	2.91545189504373	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106081500	http://www.nzherald.co.nz/wanganui-chronicle/news/article.cfm?c_id=1503426&objectid=11940197
704247496	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS								NZL	KIWI	NZL								0	073	073	07	2	7.4	2	1	2	2.91545189504373	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106081500	http://www.nzherald.co.nz/wanganui-chronicle/news/article.cfm?c_id=1503426&objectid=11940197
704247497	20161106	201611	2016	2016.8384	BUS	COMPANY						BUS													1	013	013	01	1	0.4	6	1	6	6.58362989323843	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171106081500	http://asiatoday.com/pressrelease/impact-delighted-success-bmam-gbr-expo-asia-2017
704247498	20161106	201611	2016	2016.8384	CVL	TOURIST						CVL													0	043	043	04	1	2.8	8	1	8	-7.96812749003985	5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	0								5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	20171106081500	http://newsinfo.inquirer.net/943383/bureau-of-immigration-chinese-embassy-lin-ayong-wanted-undesirable-alien-deportation-economic-crimes
704247499	20161106	201611	2016	2016.8384	CVL	TOURIST						CVL													0	043	043	04	1	2.8	2	1	2	-7.96812749003985	1	China	CH	CH		35	105	CH	0								5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	20171106081500	http://newsinfo.inquirer.net/943383/bureau-of-immigration-chinese-embassy-lin-ayong-wanted-undesirable-alien-deportation-economic-crimes
704247500	20161106	201611	2016	2016.8384	GOV	CHIEF EXECUTIVE						GOV			BUS	COMPANY						BUS			1	013	013	01	1	0.4	8	1	8	0	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20171106081500	https://uk.reuters.com/article/markets-swiss-stocks/swiss-stocks-factors-to-watch-on-nov-6-idUKL8N1N954H
704247501	20161106	201611	2016	2016.8384	JPN	JAPAN	JPN								MNCJPN	SONY	JPN					MNC			1	036	036	03	1	4.0	10	1	10	1.65289256198347	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106081500	https://www.benzinga.com/pressreleases/17/11/b10726345/sony-music-foundation-presents-the-12th-international-oboe-competition
704247502	20161106	201611	2016	2016.8384	MIL	ARMY						MIL			NZL	KIWI	NZL								0	020	020	02	1	3.0	3	1	3	2.91545189504373	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106081500	http://www.nzherald.co.nz/wanganui-chronicle/news/article.cfm?c_id=1503426&objectid=11940197
