704233876	20171106	201711	2017	2017.8384											IRNMIL	IRANIAN	IRN					MIL			0	036	036	03	1	4.0	6	1	6	-3.61930294906166	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106070000	BBC Monitoring/BBC Monitoring/(c) BBC
704233877	20171106	201711	2017	2017.8384											SAU	SAUDI ARABIA	SAU								0	080	080	08	2	5.0	8	1	8	-3.61930294906166	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106070000	BBC Monitoring/BBC Monitoring/(c) BBC
704233878	20171106	201711	2017	2017.8384											SAU	SAUDI	SAU								0	080	080	08	2	5.0	2	1	2	-3.61930294906166	0								4	Keyhan, Gilan, Iran	IR	IR08	41065	36.7519	49.6988	-3838752	4	Keyhan, Gilan, Iran	IR	IR08	41065	36.7519	49.6988	-3838752	20171106070000	BBC Monitoring/BBC Monitoring/(c) BBC
704233879	20171106	201711	2017	2017.8384	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	13	1	10	0.42735042735043	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20171106070000	The Star website/BBC Monitoring/(c) BBC
704233880	20171106	201711	2017	2017.8384	GOV	PRESIDENT						GOV			KEN	KENYA	KEN								1	040	040	04	1	1.0	4	1	4	0.42735042735043	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171106070000	The Star website/BBC Monitoring/(c) BBC
704233881	20171106	201711	2017	2017.8384	GOV	PRESIDENT						GOV			KEN	KENYA	KEN								1	051	051	05	1	3.4	4	1	4	0.42735042735043	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171106070000	The Star website/BBC Monitoring/(c) BBC
704233882	20171106	201711	2017	2017.8384	GOV	PRESIDENT						GOV			REL	ARCHBISHOP									1	040	040	04	1	1.0	3	1	3	0.42735042735043	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171106070000	The Star website/BBC Monitoring/(c) BBC
704233883	20171106	201711	2017	2017.8384	GOV	PRESIDENT						GOV			REL	ARCHBISHOP									1	051	051	05	1	3.4	3	1	3	0.42735042735043	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171106070000	The Star website/BBC Monitoring/(c) BBC
704233884	20171106	201711	2017	2017.8384	IRN	IRANIAN	IRN																		1	010	010	01	1	0.0	8	1	8	-3.61930294906166	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171106070000	BBC Monitoring/BBC Monitoring/(c) BBC
704233885	20171106	201711	2017	2017.8384	IRN	IRAN	IRN								SAU	SAUDI ARABIA	SAU								0	051	051	05	1	3.4	6	1	6	-3.61930294906166	4	Keyhan, Gilan, Iran	IR	IR08	41065	36.7519	49.6988	-3838752	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Keyhan, Gilan, Iran	IR	IR08	41065	36.7519	49.6988	-3838752	20171106070000	BBC Monitoring/BBC Monitoring/(c) BBC
