703582975	20161103	201611	2016	2016.8301	BGD	BANGLADESH	BGD								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	5	1	5	0.40241448692153	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	China	CH	CH		35	105	CH	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103113000	http://thefinancialexpress.com.bd/trade/move-underway-to-make-shipping-corporation-more-profitable-1509707548
703582976	20161103	201611	2016	2016.8301	BGD	BANGLADESH	BGD								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	2	1	2	0.40241448692153	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103113000	http://thefinancialexpress.com.bd/trade/move-underway-to-make-shipping-corporation-more-profitable-1509707548
703582977	20161103	201611	2016	2016.8301	BGD	BANGLADESH	BGD								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	1	1	1	0.40241448692153	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103113000	http://thefinancialexpress.com.bd/trade/move-underway-to-make-shipping-corporation-more-profitable-1509707548
703582978	20161103	201611	2016	2016.8301	CHNGOV	XI JINPING	CHN					GOV			BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	5	1	5	0.40241448692153	1	China	CH	CH		35	105	CH	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103113000	http://thefinancialexpress.com.bd/trade/move-underway-to-make-shipping-corporation-more-profitable-1509707548
703582979	20161103	201611	2016	2016.8301	CHNGOV	XI JINPING	CHN					GOV			BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	2	1	2	0.40241448692153	1	China	CH	CH		35	105	CH	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	China	CH	CH		35	105	CH	20171103113000	http://thefinancialexpress.com.bd/trade/move-underway-to-make-shipping-corporation-more-profitable-1509707548
703582980	20161103	201611	2016	2016.8301	CHNGOV	XI JINPING	CHN					GOV			BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	1	1	1	0.40241448692153	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103113000	http://thefinancialexpress.com.bd/trade/move-underway-to-make-shipping-corporation-more-profitable-1509707548
703582981	20161103	201611	2016	2016.8301	CVL	VILLAGE						CVL			SIK	SIKH				SIK					1	193	193	19	4	-10.0	2	1	2	-5.24193548387096	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171103113000	https://www.thequint.com/news/politics/who-is-killing-rss-workers-in-punjab
703582982	20161103	201611	2016	2016.8301	DEU	GERMANY	DEU								CHE	BERN	CHE								0	051	051	05	1	3.4	2	1	2	-2.64026402640264	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20171103113000	http://www.theartnewspaper.com/preview/cornelius-gurlitts-hoard-finally-gets-first-public-showing
703582983	20161103	201611	2016	2016.8301	DEU	MUNICH	DEU								CHE	BERN	CHE								0	051	051	05	1	3.4	3	1	3	-2.64026402640264	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20171103113000	http://www.theartnewspaper.com/preview/cornelius-gurlitts-hoard-finally-gets-first-public-showing
703582984	20161103	201611	2016	2016.8301	DEU	GERMANY	DEU								CHE	BERN	CHE								0	051	051	05	1	3.4	2	1	2	-2.64026402640264	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	20171103113000	http://www.theartnewspaper.com/preview/cornelius-gurlitts-hoard-finally-gets-first-public-showing
