705310856	20161109	201611	2016	2016.8466	USAGOV	VIRGINIA	USA					GOV			USA	OHIO	USA								1	010	010	01	1	0.0	7	1	7	-2.04678362573099	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109113000	http://www.journal-news.com/news/national-govt--politics/democrats-won-big-virginia-should-ohio-republicans-worried/GZbt1JSJCwrGLJomvkrwxM/
705310857	20161109	201611	2016	2016.8466	USAGOV	BARACK OBAMA	USA					GOV			USA	UNITED STATES	USA								0	114	114	11	3	-2.0	1	1	1	-3.82830626450116	1	Liberia	LI	LI		6.5	-9.5	LI	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109113000	https://www.theguardian.com/us-news/2017/nov/09/montana-first-black-mayor-wilmot-collins
705310858	20161109	201611	2016	2016.8466	USAGOV	BARACK OBAMA	USA					GOV			USA	UNITED STATES	USA								0	114	114	11	3	-2.0	1	1	1	-3.82830626450116	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109113000	https://www.theguardian.com/us-news/2017/nov/09/montana-first-black-mayor-wilmot-collins
705310859	20161109	201611	2016	2016.8466	ZWE	ZIMBABWE	ZWE																		0	161	161	16	4	-4.0	5	1	5	-4.07830342577488	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171109113000	https://www.dailynews.co.zw/articles/2017/11/09/angry-war-vets-tear-into-mugabe
705310860	20171010	201710	2017	2017.7671	BEL	BELGIUM	BEL								ESP	SPAIN	ESP								1	1044	104	10	3	-5.0	2	1	2	-4.74074074074074	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171109113000	http://focus-fen.net/./news/2017/11/09/424841/afp-catalan-parliament-speaker-appears-at-spains-supreme-court.html
705310861	20171010	201710	2017	2017.7671	BUSLAB	AIRLINE						BUS	LAB		USA	THE US	USA								0	043	043	04	1	2.8	10	1	10	-2.60869565217391	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109113000	http://www.dailymail.co.uk/news/article-5065673/TSA-screeners-equipment-procedures-failed-tests.html
705310862	20171010	201710	2017	2017.7671	CAN	OTTAWA	CAN								CANBUS	OTTAWA	CAN					BUS			1	114	114	11	3	-2.0	8	1	8	0.17094017094017	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171109113000	http://www.cbc.ca/news/canada/ottawa/ottawa-housing-first-program-self-assessment-1.4389535
705310863	20171010	201710	2017	2017.7671	CHN	CHINA	CHN																		1	020	020	02	1	3.0	10	1	10	0	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20171109113000	http://www.wpxbox.com/gearbest-starts-selling-xiaomis-mi-notebook-pro-899-outside-china/
705310864	20171010	201710	2017	2017.7671	COP	POLICE						COP			JUD	JUDGE						JUD			0	110	110	11	3	-2.0	3	1	3	-6.4068100358423	3	Oak Lawn, Illinois, United States	US	USIL	IL031	41.7109	-87.7581	414834	3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	20171109113000	http://www.chicagotribune.com/news/watchdog/ct-chicago-police-lost-cases-met-20171109-story.html
705310865	20171010	201710	2017	2017.7671	COP	POLICE						COP			JUD	JUDGE						JUD			0	110	110	11	3	-2.0	2	1	2	-6.4068100358423	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109113000	http://www.chicagotribune.com/news/watchdog/ct-chicago-police-lost-cases-met-20171109-story.html
705310866	20171010	201710	2017	2017.7671	COP	POLICE						COP			JUD	JUDGE						JUD			0	173	173	17	4	-5.0	3	1	3	-6.4068100358423	3	Oak Lawn, Illinois, United States	US	USIL	IL031	41.7109	-87.7581	414834	3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	20171109113000	http://www.chicagotribune.com/news/watchdog/ct-chicago-police-lost-cases-met-20171109-story.html
705310867	20171010	201710	2017	2017.7671	COP	POLICE						COP			JUD	JUDGE						JUD			0	173	173	17	4	-5.0	2	1	2	-6.4068100358423	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109113000	http://www.chicagotribune.com/news/watchdog/ct-chicago-police-lost-cases-met-20171109-story.html
705310868	20171010	201710	2017	2017.7671	COP	POLICE						COP			JUD	JUDGE						JUD			0	180	180	18	4	-9.0	3	1	3	-6.4068100358423	3	Oak Lawn, Illinois, United States	US	USIL	IL031	41.7109	-87.7581	414834	3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	20171109113000	http://www.chicagotribune.com/news/watchdog/ct-chicago-police-lost-cases-met-20171109-story.html
705310869	20171010	201710	2017	2017.7671	COP	POLICE						COP			JUD	JUDGE						JUD			0	180	180	18	4	-9.0	2	1	2	-6.4068100358423	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109113000	http://www.chicagotribune.com/news/watchdog/ct-chicago-police-lost-cases-met-20171109-story.html
705310870	20171010	201710	2017	2017.7671	ESP	MADRID	ESP								BEL	BELGIUM	BEL								1	110	110	11	3	-2.0	4	1	4	-4.74074074074074	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171109113000	http://focus-fen.net/./news/2017/11/09/424841/afp-catalan-parliament-speaker-appears-at-spains-supreme-court.html
705310871	20171010	201710	2017	2017.7671	GOV	PRIME MINISTER						GOV													0	020	020	02	1	3.0	10	1	10	-3.30490405117271	4	Iberian Peninsula, Spain (general), Spain	SP	SP00	25815	40	-5	-385712	0								4	Iberian Peninsula, Spain (general), Spain	SP	SP00	25815	40	-5	-385712	20171109113000	http://www.dw.com/en/spain-catalan-ex-speaker-lawmakers-testify-before-supreme-court/a-41308946
705310872	20171010	201710	2017	2017.7671	MEX	MEXICO	MEX								USAMED	REUTERS	USA					MED			0	040	040	04	1	1.0	10	1	10	-0.92735703245749	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171109113000	https://www.bloomberg.com/news/articles/2017-11-09/u-s-is-said-to-propose-freezing-mexican-trucks-out-of-new-nafta
705310873	20171010	201710	2017	2017.7671	USA	THE US	USA								BUSLAB	AIRLINE						BUS	LAB		0	042	042	04	1	1.9	10	1	10	-2.60869565217391	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109113000	http://www.dailymail.co.uk/news/article-5065673/TSA-screeners-equipment-procedures-failed-tests.html
705310874	20171010	201710	2017	2017.7671	USAMED	REUTERS	USA					MED			MEX	MEXICO	MEX								0	040	040	04	1	1.0	10	1	10	-0.92735703245749	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171109113000	https://www.bloomberg.com/news/articles/2017-11-09/u-s-is-said-to-propose-freezing-mexican-trucks-out-of-new-nafta
705310875	20171010	201710	2017	2017.7671	cat	CATALAN			cat						BUS	BANK						BUS			1	071	071	07	2	7.4	10	1	10	-2.71668822768434	4	Sabadell, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.5433	2.10942	-399916	4	Sabadell, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.5433	2.10942	-399916	4	Sabadell, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.5433	2.10942	-399916	20171109113000	https://www.msn.com/en-us/finance/markets/catalan-crisis-courses-through-spains-financial-plumbing/ar-BBEL9r9
705310876	20171102	201711	2017	2017.8274											USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0.17459624618071	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171109113000	http://talkingpointsmemo.com/muckraker/george-papadopoulos-2016-timeline
705310877	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								RUS	RUSSIAN	RUS								0	030	030	03	1	4.0	2	1	2	1.59090909090909	1	Australia	AS	AS		-25	135	AS	1	China	CH	CH		35	105	CH	1	Australia	AS	AS		-25	135	AS	20171109113000	https://www.upi.com/Energy-News/2017/11/09/China-examines-LNG-potential-in-Alaska/2481510223175/
705310878	20171102	201711	2017	2017.8274	CHNBUS	CHINESE	CHN					BUS			RUS	RUSSIAN	RUS								0	030	030	03	1	4.0	6	1	6	1.59090909090909	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109113000	https://www.upi.com/Energy-News/2017/11/09/China-examines-LNG-potential-in-Alaska/2481510223175/
705310879	20171102	201711	2017	2017.8274	COP	PRISON						COP			GOV	MINIST						GOV			1	173	173	17	4	-5.0	10	1	10	-3.30490405117271	4	Iberian Peninsula, Spain (general), Spain	SP	SP00	25815	40	-5	-385712	4	Iberian Peninsula, Spain (general), Spain	SP	SP00	25815	40	-5	-385712	4	Iberian Peninsula, Spain (general), Spain	SP	SP00	25815	40	-5	-385712	20171109113000	http://www.dw.com/en/spain-catalan-ex-speaker-lawmakers-testify-before-supreme-court/a-41308946
705310880	20171102	201711	2017	2017.8274	COP	POLICE						COP			HLH	NURSE						HLH			0	173	173	17	4	-5.0	3	1	3	-5.86319218241042	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20171109113000	http://beta.latimes.com/sns-bc-us--old-rape-case-20171107-story.html
705310881	20171102	201711	2017	2017.8274	COP	POLICE						COP			HLH	NURSE						HLH			0	181	181	18	4	-9.0	3	1	3	-5.86319218241042	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20171109113000	http://beta.latimes.com/sns-bc-us--old-rape-case-20171107-story.html
705310882	20171102	201711	2017	2017.8274	MEX	MEXICAN	MEX																		0	190	190	19	4	-10.0	1	1	1	-6.74394099051633	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	0								3	Black Ranch, Washington, United States	US	USWA		46.2254	-117.339	1533294	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310883	20171102	201711	2017	2017.8274	MEX	MEXICAN	MEX																		0	190	190	19	4	-10.0	1	1	1	-6.74394099051633	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	0								4	El Negro, Veracruz-Llave, Mexico	MX	MX30	21221	18.375	-94.8917	6279762	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310884	20171102	201711	2017	2017.8274	MEX	MEXICAN	MEX								USA	AMERICAN	USA								0	090	090	09	2	-2.0	4	1	4	-6.74394099051633	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	3	Black Ranch, Washington, United States	US	USWA		46.2254	-117.339	1533294	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310885	20171102	201711	2017	2017.8274	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	1	1	1	-6.74394099051633	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	3	Black Ranch, Washington, United States	US	USWA		46.2254	-117.339	1533294	3	Black Ranch, Washington, United States	US	USWA		46.2254	-117.339	1533294	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310886	20171102	201711	2017	2017.8274	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	1	1	1	-6.74394099051633	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	3	Black Ranch, Washington, United States	US	USWA		46.2254	-117.339	1533294	4	El Negro, Veracruz-Llave, Mexico	MX	MX30	21221	18.375	-94.8917	6279762	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310887	20171102	201711	2017	2017.8274	MEXGOV	MEXICAN	MEX					GOV													0	190	190	19	4	-10.0	1	1	1	-6.74394099051633	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	0								4	El Negro, Veracruz-Llave, Mexico	MX	MX30	21221	18.375	-94.8917	6279762	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310888	20171102	201711	2017	2017.8274	MEXGOV	MEXICAN	MEX					GOV			USA	AMERICAN	USA								0	090	090	09	2	-2.0	3	1	3	-6.74394099051633	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	3	Black Ranch, Washington, United States	US	USWA		46.2254	-117.339	1533294	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310889	20171102	201711	2017	2017.8274	RUS	RUSSIAN	RUS								CHN	CHINESE	CHN								0	030	030	03	1	4.0	2	1	2	1.59090909090909	1	China	CH	CH		35	105	CH	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109113000	https://www.upi.com/Energy-News/2017/11/09/China-examines-LNG-potential-in-Alaska/2481510223175/
705310890	20171102	201711	2017	2017.8274	RUS	RUSSIAN	RUS								CHN	CHINESE	CHN								0	030	030	03	1	4.0	2	1	2	1.59090909090909	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109113000	https://www.upi.com/Energy-News/2017/11/09/China-examines-LNG-potential-in-Alaska/2481510223175/
705310891	20171102	201711	2017	2017.8274	RUS	RUSSIAN	RUS								CHNBUS	CHINESE	CHN					BUS			0	030	030	03	1	4.0	6	1	6	1.59090909090909	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	20171109113000	https://www.upi.com/Energy-News/2017/11/09/China-examines-LNG-potential-in-Alaska/2481510223175/
705310892	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	2	1	2	0.17459624618071	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171109113000	http://talkingpointsmemo.com/muckraker/george-papadopoulos-2016-timeline
705310893	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	1	1	1	-6.74394099051633	3	Black Ranch, Washington, United States	US	USWA	WA003	46.2254	-117.339	1533294	0								4	El Negro, Veracruz-Llave, Mexico	MX	MX30	21221	18.375	-94.8917	6279762	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310894	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	1	1	1	-6.74394099051633	4	El Negro, Veracruz-Llave, Mexico	MX	MX30	21221	18.375	-94.8917	6279762	0								3	Black Ranch, Washington, United States	US	USWA		46.2254	-117.339	1533294	20171109113000	http://www.latimes.com/world/mexico-americas/la-fg-mexico-fugitive-20171109-story.html
705310895	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								HLH	NURSE						HLH			0	173	173	17	4	-5.0	2	1	2	-5.86319218241042	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171109113000	http://beta.latimes.com/sns-bc-us--old-rape-case-20171107-story.html
705310896	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								HLH	NURSE						HLH			0	173	173	17	4	-5.0	2	1	2	-5.86319218241042	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171109113000	http://beta.latimes.com/sns-bc-us--old-rape-case-20171107-story.html
705310897	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								HLH	NURSE						HLH			0	181	181	18	4	-9.0	2	1	2	-5.86319218241042	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20171109113000	http://beta.latimes.com/sns-bc-us--old-rape-case-20171107-story.html
705310898	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								HLH	NURSE						HLH			0	181	181	18	4	-9.0	2	1	2	-5.86319218241042	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171109113000	http://beta.latimes.com/sns-bc-us--old-rape-case-20171107-story.html
705310899	20171108	201711	2017	2017.8438	CHNGOV	CHINESE	CHN					GOV			USAGOV	THE US	USA					GOV			1	046	046	04	1	7.0	3	1	3	2.09580838323354	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109113000	http://www.mirror.co.uk/news/world-news/proud-donald-trump-shows-child-11491340
705310900	20171108	201711	2017	2017.8438	GOV	CHIEF EXECUTIVE						GOV													1	010	010	01	1	0.0	2	1	2	-0.918836140888212	4	South Rukuru River, Malawi (general), Malawi	MI	MI00	65269	-10.7542	34.2131	-1487059	0								4	South Rukuru River, Malawi (general), Malawi	MI	MI00	65269	-10.7542	34.2131	-1487059	20171109113000	http://mwnation.com/panic-egenco-airlift-generators/
705310901	20171108	201711	2017	2017.8438	GOV	CHIEF EXECUTIVE						GOV			MWI	MALAWI	MWI								1	010	010	01	1	0.0	8	1	8	-0.918836140888212	4	South Rukuru River, Malawi (general), Malawi	MI	MI00	65269	-10.7542	34.2131	-1487059	4	South Rukuru River, Malawi (general), Malawi	MI	MI00	65269	-10.7542	34.2131	-1487059	4	South Rukuru River, Malawi (general), Malawi	MI	MI00	65269	-10.7542	34.2131	-1487059	20171109113000	http://mwnation.com/panic-egenco-airlift-generators/
