703457543	20161103	201611	2016	2016.8301	LCAGOV	STEPHENSON	LCA					GOV			GOV	MINIST						GOV			1	020	020	02	1	3.0	10	1	10	0.53475935828877	0								0								0								20171103004500	https://www.thetimes.co.uk/edition/news/charities-are-urged-to-pay-for-regulator-ws8tclf22
703457544	20161103	201611	2016	2016.8301	MED	WEBSITE						MED													1	090	090	09	2	-2.0	10	1	10	-2.5735294117647	4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	0								4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	20171103004500	http://www.tnp.sg/news/singapore/astar-scientist-sacked-phd-revoked
703457545	20161103	201611	2016	2016.8301	MED	JOURNALIST						MED			BUS	BUSINESS						BUS			1	100	100	10	3	-5.0	10	1	10	-3.38983050847458	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171103004500	http://m.philstar.com/opinion?t=v4cm0tr4p258e1e5o4kik4jga0
703457546	20161103	201611	2016	2016.8301	RUS	RUSSIA	RUS								GOV	GOVERNMENT						GOV			0	190	190	19	4	-10.0	6	3	6	-5.96414046048911	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Khan Sheikhoun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Khan Sheikhoun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171103004500	http://www.wsoctv.com/news/world/russia-wants-new-rules-for-syria-chemical-weapons-inspectors/636948708
703457547	20161103	201611	2016	2016.8301	RUS	RUSSIA	RUS								GOV	GOVERNMENT						GOV			0	190	190	19	4	-10.0	12	3	12	-5.96414046048911	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Khan Sheikhoun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103004500	http://www.wsoctv.com/news/world/russia-wants-new-rules-for-syria-chemical-weapons-inspectors/636948708
703457548	20161103	201611	2016	2016.8301	RUS	RUSSIA	RUS								SYRGOV	SYRIA	SYR					GOV			0	190	190	19	4	-10.0	3	3	3	-5.96414046048911	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Khan Sheikhoun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20171103004500	http://www.wsoctv.com/news/world/russia-wants-new-rules-for-syria-chemical-weapons-inspectors/636948708
703457549	20161103	201611	2016	2016.8301	RUS	RUSSIA	RUS								SYRGOV	SYRIA	SYR					GOV			0	190	190	19	4	-10.0	3	3	3	-5.96414046048911	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Khan Sheikhoun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103004500	http://www.wsoctv.com/news/world/russia-wants-new-rules-for-syria-chemical-weapons-inspectors/636948708
703457550	20161103	201611	2016	2016.8301	USA	WASHINGTON	USA								KHM	PHNOM PENH	KHM								1	042	042	04	1	1.9	8	1	8	-4.21969189551239	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103004500	http://www.freemalaysiatoday.com/category/world/2017/11/03/with-america-first-trump-mutes-us-voice-on-human-rights-in-asia/
703457551	20171004	201710	2017	2017.7507	COL	COLOMBIA	COL								COP	POLICE COMMISSIONER						COP			0	080	080	08	2	5.0	2	1	2	-2.79329608938547	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171103004500	https://www.newsday.com/long-island/politics/ray-perini-suffolk-district-attorney-1.14730478
703457552	20171004	201710	2017	2017.7507	GOV	PRESIDENT						GOV			GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		1	040	040	04	1	1.0	2	1	2	-0.32840722495895	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171103004500	https://www.rollcall.com/news/politics/ahead-asia-trip-white-house-gives-north-korea-reprieve
703457553	20171004	201710	2017	2017.7507	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	8	1	8	-0.32840722495895	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171103004500	https://www.rollcall.com/news/politics/ahead-asia-trip-white-house-gives-north-korea-reprieve
703457554	20171004	201710	2017	2017.7507	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		PRKGOV	NORTH KOREA	PRK					GOV			1	040	040	04	1	1.0	2	1	2	-0.32840722495895	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171103004500	https://www.rollcall.com/news/politics/ahead-asia-trip-white-house-gives-north-korea-reprieve
703457555	20171004	201710	2017	2017.7507	ISR	ISRAEL	ISR								PSEREB	HAMAS	PSE					REB			1	040	040	04	1	1.0	7	1	7	-5.66251415628539	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171103004500	https://www.algemeiner.com/2017/11/02/anti-propaganda-film-targeting-israel-is-itself-propaganda/
703457556	20171004	201710	2017	2017.7507	LEG	CONGRESS						LEG			BUS	COMPANIES						BUS			1	020	020	02	1	3.0	5	1	5	-0.27173913043478	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171103004500	https://californiahealthline.org/news/house-republicans-aim-to-yank-tax-credits-for-orphan-drugs/
703457557	20171004	201710	2017	2017.7507	PRKGOV	NORTH KOREA	PRK					GOV			GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		1	040	040	04	1	1.0	2	1	2	-0.32840722495895	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171103004500	https://www.rollcall.com/news/politics/ahead-asia-trip-white-house-gives-north-korea-reprieve
703457558	20171004	201710	2017	2017.7507	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	040	040	04	1	1.0	7	1	7	-5.66251415628539	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171103004500	https://www.algemeiner.com/2017/11/02/anti-propaganda-film-targeting-israel-is-itself-propaganda/
703457559	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	4	1	4	-7.0154577883472	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171103004500	http://salem-news.com/articles/november022017/car-accident-insurance-ring.php
703457560	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	4	1	4	-7.0154577883472	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171103004500	http://salem-news.com/articles/november022017/car-accident-insurance-ring.php
703457561	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	020	020	02	1	3.0	2	1	2	-7.94701986754967	3	Coeur Dalene, Idaho, United States	US	USID	ID055	47.6777	-116.78	379485	3	Coeur Dalene, Idaho, United States	US	USID		47.6777	-116.78	379485	3	Coeur Dalene, Idaho, United States	US	USID		47.6777	-116.78	379485	20171103004500	http://www.kxly.com/news/coeur-dalene-police-seek-robbery-suspect/651078734
703457562	20171027	201710	2017	2017.8137											USA	MIAMI	USA								0	042	042	04	1	1.9	5	1	5	-0.42553191489362	0								3	Fort Myers, Florida, United States	US	USFL		26.6406	-81.8723	282700	3	Fort Myers, Florida, United States	US	USFL		26.6406	-81.8723	282700	20171103004500	http://www.news-press.com/story/news/politics/2017/11/02/u-s-sen-bill-nelson-criticizes-post-irma-food-aid-program-asks-extensions/827707001/
703457563	20171027	201710	2017	2017.8137											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-0.42553191489362	0								3	Fort Myers, Florida, United States	US	USFL		26.6406	-81.8723	282700	3	Marco Island, Florida, United States	US	USFL		25.9412	-81.7184	286405	20171103004500	http://www.news-press.com/story/news/politics/2017/11/02/u-s-sen-bill-nelson-criticizes-post-irma-food-aid-program-asks-extensions/827707001/
703457564	20171027	201710	2017	2017.8137	AUS	AUSTRALIAN	AUS																		0	192	192	19	4	-9.5	10	1	10	-0.42735042735042	4	Darling Downs, Queensland, Australia	AS	AS04	154700	-27.5	150.5	-1568996	0								4	Darling Downs, Queensland, Australia	AS	AS04	154700	-27.5	150.5	-1568996	20171103004500	http://www.theland.com.au/story/5024326/grain-update-yields-disappoint-as-harvest-begins/?cs=4963
703457565	20171027	201710	2017	2017.8137	BUS	CEOS						BUS													1	110	110	11	3	-2.0	5	1	5	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457566	20171027	201710	2017	2017.8137	BUS	CEOS						BUS			IRL	IRELAND	IRL								1	040	040	04	1	1.0	1	1	1	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457567	20171027	201710	2017	2017.8137	BUS	CEOS						BUS			IRLGOV	IRELAND	IRL					GOV			1	040	040	04	1	1.0	1	1	1	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457568	20171027	201710	2017	2017.8137	CAN	CANADA	CAN																		0	084	084	08	2	7.0	2	1	2	0.95440084835631	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457569	20171027	201710	2017	2017.8137	CAN	CANADA	CAN								CANGOV	MANITOBA	CAN					GOV			0	040	040	04	1	1.0	4	1	4	0.95440084835631	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457570	20171027	201710	2017	2017.8137	CAN	CANADA	CAN								CANGOV	MANITOBA	CAN					GOV			0	040	040	04	1	1.0	4	1	4	0.95440084835631	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457571	20171027	201710	2017	2017.8137	CAN	CANADA	CAN								CANGOV	MANITOBA	CAN					GOV			0	040	040	04	1	1.0	2	1	2	0.95440084835631	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457572	20171027	201710	2017	2017.8137	CAN	CANADA	CAN								CANGOV	MANITOBA	CAN					GOV			0	051	051	05	1	3.4	8	1	8	0.95440084835631	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457573	20171027	201710	2017	2017.8137	CAN	CANADA	CAN								CANGOV	MANITOBA	CAN					GOV			0	051	051	05	1	3.4	2	1	2	0.95440084835631	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457574	20171027	201710	2017	2017.8137	CANGOV	MANITOBA	CAN					GOV			CAN	CANADA	CAN								0	040	040	04	1	1.0	4	1	4	0.95440084835631	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457575	20171027	201710	2017	2017.8137	CANGOV	MANITOBA	CAN					GOV			CAN	CANADA	CAN								0	040	040	04	1	1.0	4	1	4	0.95440084835631	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457576	20171027	201710	2017	2017.8137	CANGOV	MANITOBA	CAN					GOV			CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	0.95440084835631	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171103004500	https://pembinavalleyonline.com/ag-news/commodity-groups-to-release-merger-report-in-december
703457577	20171027	201710	2017	2017.8137	COP	PRISON						COP													1	173	173	17	4	-5.0	6	1	6	-4.94037478705281	3	Monmouth County, New Jersey, United States	US	USNJ	NJ025	40.3001	-74.1663	882910	0								3	Monmouth County, New Jersey, United States	US	USNJ		40.3001	-74.1663	882910	20171103004500	http://www.news-press.com/story/news/2017/11/02/naples-contractor-sentenced-7-years-new-jersey-stealing-homeowners/826576001/
703457578	20171027	201710	2017	2017.8137	FJI	FIJI	FJI								GOV	KING						GOV			1	050	050	05	1	3.5	4	1	4	-1.19521912350598	4	Nasinu, Northern, Fiji	FJ	FJ03	40201	-16.7667	179.483	-1191841	4	Nasinu, Northern, Fiji	FJ	FJ03	40201	-16.7667	179.483	-1191841	4	Nasinu, Northern, Fiji	FJ	FJ03	40201	-16.7667	179.483	-1191841	20171103004500	http://fijisun.com.fj/2017/11/03/permanent-fix-to-part-of-road-near-makoi-lights-expected/
703457579	20171027	201710	2017	2017.8137	FJI	CAKAUDROVE	FJI								TUV	TUVALU	TUV								1	017	017	01	1	0.0	10	1	10	1.18343195266272	4	Kioa Island, Northern, Fiji	FJ	FJ03	40202	-16.65	179.917	-1188022	4	Kioa Island, Northern, Fiji	FJ	FJ03	40202	-16.65	179.917	-1188022	4	Kioa Island, Northern, Fiji	FJ	FJ03	40202	-16.65	179.917	-1188022	20171103004500	http://fijisun.com.fj/2017/11/03/jetty-on-kioa-to-be-restored/
703457580	20171027	201710	2017	2017.8137	GBR	WALES	GBR								PNG	PAPUA NEW GUINEA	PNG								1	030	030	03	1	4.0	4	1	4	2.11480362537764	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20171103004500	http://www.fijitimes.com/story.aspx?id=422463
703457581	20171027	201710	2017	2017.8137	GBR	WALES	GBR								PNG	PAPUA NEW GUINEA	PNG								1	030	030	03	1	4.0	6	1	6	2.11480362537764	1	Papua New Guinea	PP	PP		-6	147	PP	1	Papua New Guinea	PP	PP		-6	147	PP	1	Papua New Guinea	PP	PP		-6	147	PP	20171103004500	http://www.fijitimes.com/story.aspx?id=422463
703457582	20171027	201710	2017	2017.8137	GOV	COMMERCE DEPARTMENT						GOV			ARG	ARGENTINA	ARG								1	061	061	06	2	6.4	6	1	6	-0.695652173913047	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171103004500	http://www.producer.com/2017/11/u-s-biodiesel-import-limit-opens-door-to-canola/
703457583	20171027	201710	2017	2017.8137	GOV	COMMERCE DEPARTMENT						GOV			ARG	ARGENTINA	ARG								1	061	061	06	2	6.4	4	1	4	-0.695652173913047	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171103004500	http://www.producer.com/2017/11/u-s-biodiesel-import-limit-opens-door-to-canola/
703457584	20171027	201710	2017	2017.8137	GOV	FINANCE MINIST						GOV			BUS	BANK						BUS			1	111	111	11	3	-2.0	4	1	4	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457585	20171027	201710	2017	2017.8137	GOV	COMMERCE DEPARTMENT						GOV			IDN	INDONESIA	IDN								1	061	061	06	2	6.4	2	1	2	-0.695652173913047	1	Canada	CA	CA		60	-96	CA	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103004500	http://www.producer.com/2017/11/u-s-biodiesel-import-limit-opens-door-to-canola/
703457586	20171027	201710	2017	2017.8137	GOV	COMMERCE DEPARTMENT						GOV			IDN	INDONESIA	IDN								1	061	061	06	2	6.4	8	1	8	-0.695652173913047	1	Canada	CA	CA		60	-96	CA	1	Indonesia	ID	ID		-5	120	ID	1	Argentina	AR	AR		-34	-64	AR	20171103004500	http://www.producer.com/2017/11/u-s-biodiesel-import-limit-opens-door-to-canola/
703457587	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			OPP	THE OPPOSITION						OPP			1	163	163	16	4	-8.0	8	1	8	-4.02843601895734	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171103004500	https://www.reuters.com/article/us-spain-politics-catalonia/spanish-judge-orders-custody-for-catalan-leaders-pending-trial-idUSKBN1D20JU
703457588	20171027	201710	2017	2017.8137	GOVMED	TRANSPORT MINIST						GOV	MED												0	090	090	09	2	-2.0	6	1	6	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457589	20171027	201710	2017	2017.8137	GOVMED	TRANSPORT MINIST						GOV	MED		IRL	IRELAND	IRL								0	090	090	09	2	-2.0	2	1	2	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457590	20171027	201710	2017	2017.8137	IRL	IRELAND	IRL								BUS	CEOS						BUS			1	040	040	04	1	1.0	1	1	1	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457591	20171027	201710	2017	2017.8137	IRLGOV	IRELAND	IRL					GOV			BUS	CEOS						BUS			1	040	040	04	1	1.0	1	1	1	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457592	20171027	201710	2017	2017.8137	IRLGOV	IRELAND	IRL					GOV			IRL	IRELAND	IRL								1	111	111	11	3	-2.0	1	1	1	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457593	20171027	201710	2017	2017.8137	IRLGOVMED	IRELAND	IRL					GOV	MED		IRL	IRELAND	IRL								0	090	090	09	2	-2.0	2	1	2	-1.06060606060606	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103004500	http://www.thejournal.ie/tracker-mortgages-bank-bosses-3676402-Nov2017/
703457594	20171027	201710	2017	2017.8137	SAU	SAUDI	SAU								USAMED	REUTERS	USA					MED			0	051	051	05	1	3.4	4	1	4	-3.59712230215827	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171103004500	http://www.oilandgasnewsworldwide.com/ArticleTA/12837
703457595	20171027	201710	2017	2017.8137	SAUGOV	SAUDI	SAU					GOV			IGOBUSOPC	OPEC		OPC				IGO	BUS		0	051	051	05	1	3.4	6	1	6	-3.59712230215827	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171103004500	http://www.oilandgasnewsworldwide.com/ArticleTA/12837
703457596	20171027	201710	2017	2017.8137	USA	NEW JERSEY	USA								ITA	NAPLES	ITA								1	173	173	17	4	-5.0	10	1	10	-4.94037478705281	3	Fort Myers, Florida, United States	US	USFL	FL071	26.6406	-81.8723	282700	3	Fort Myers, Florida, United States	US	USFL		26.6406	-81.8723	282700	3	Fort Myers, Florida, United States	US	USFL		26.6406	-81.8723	282700	20171103004500	http://www.news-press.com/story/news/2017/11/02/naples-contractor-sentenced-7-years-new-jersey-stealing-homeowners/826576001/
703457597	20171102	201711	2017	2017.8274	DEU	GERMANY	DEU																		1	051	051	05	1	3.4	2	1	2	-0.69284064665127	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171103004500	http://www.laweekly.com/music/rollins-radio-notes-i-broke-out-some-of-my-personal-favorites-for-this-show-8816731
