704190985	20171007	201710	2017	2017.7589	CHRPRO300	PRESBYTERIAN				CHR	PRO														1	010	010	01	1	0.0	2	1	2	1.98570293884035	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	0								3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190986	20171007	201710	2017	2017.7589	CHRPRO300	PRESBYTERIAN				CHR	PRO														1	042	042	04	1	1.9	2	1	2	1.98570293884035	3	Grinnell College, Iowa, United States	US	USIA	IA157	41.7486	-92.7202	457151	0								3	Grinnell College, Iowa, United States	US	USIA		41.7486	-92.7202	457151	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190987	20171007	201710	2017	2017.7589	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	UNITED STATES	USA								1	010	010	01	1	0.0	3	1	3	1.98570293884035	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190988	20171007	201710	2017	2017.7589	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	1.98570293884035	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190989	20171007	201710	2017	2017.7589	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	1.98570293884035	3	Green Bay, Wisconsin, United States	US	USWI	WI009	44.5192	-88.0198	1565801	3	Green Bay, Wisconsin, United States	US	USWI		44.5192	-88.0198	1565801	3	Green Bay, Wisconsin, United States	US	USWI		44.5192	-88.0198	1565801	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190990	20171007	201710	2017	2017.7589	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	1.98570293884035	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190991	20171007	201710	2017	2017.7589	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	1.98570293884035	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190992	20171007	201710	2017	2017.7589	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	WISCONSIN	USA								0	042	042	04	1	1.9	2	1	2	1.98570293884035	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190993	20171007	201710	2017	2017.7589	COP	POLICE						COP			IND	RANCHI	IND								1	190	190	19	4	-10.0	1	1	1	-5.73394495412845	4	Haridwar, Uttaranchal, India	IN	IN39	70284	29.9667	78.1667	-2097190	4	Haridwar, Uttaranchal, India	IN	IN39	70284	29.9667	78.1667	-2097190	4	Haridwar, Uttaranchal, India	IN	IN39	70284	29.9667	78.1667	-2097190	20171106021500	http://www.dailypioneer.com/state-editions/ranchi/2-weeks-on-cops-continue-search-for-accused-killer.html
704190994	20171007	201710	2017	2017.7589	EDU	STUDENT						EDU													1	012	012	01	1	-0.4	10	1	10	0.11363636363636	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171106021500	http://www.capitalgazette.com/news/schools/ac-cn-international-welcome-center-1101-story.html
704190995	20171007	201710	2017	2017.7589	UAF	GUNMAN						UAF			USA	LAS VEGAS	USA								0	193	193	19	4	-10.0	6	1	6	-7.69230769230774	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106021500	https://www.nbcnews.com/storyline/texas-church-shooting/trump-speaks-horribly-murderous-attack-texas-church-n817791
704190996	20171007	201710	2017	2017.7589	UAF	GUNMAN						UAF			USA	LAS VEGAS	USA								0	193	193	19	4	-10.0	4	1	4	-7.69230769230774	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106021500	https://www.nbcnews.com/storyline/texas-church-shooting/trump-speaks-horribly-murderous-attack-texas-church-n817791
704190997	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	1.98570293884035	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	0								3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190998	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	4	1	4	1.98570293884035	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	0								3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704190999	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	4	1	4	1.98570293884035	3	Grinnell College, Iowa, United States	US	USIA	IA157	41.7486	-92.7202	457151	0								3	Grinnell College, Iowa, United States	US	USIA		41.7486	-92.7202	457151	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704191000	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								CHRPRO300	PRESBYTERIAN				CHR	PRO				0	043	043	04	1	2.8	2	1	2	1.98570293884035	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704191001	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								CHRPRO300	PRESBYTERIAN				CHR	PRO				1	043	043	04	1	2.8	2	1	2	1.98570293884035	3	Springfield, Wisconsin, United States	US	USWI	WI127	42.6417	-88.412	1574721	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704191002	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								CHRPRO300	PRESBYTERIAN				CHR	PRO				1	043	043	04	1	2.8	4	1	4	1.98570293884035	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704191003	20171007	201710	2017	2017.7589	USA	WISCONSIN	USA								CHRPRO300	PRESBYTERIAN				CHR	PRO				0	043	043	04	1	2.8	2	1	2	1.98570293884035	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	20171106021500	http://www.sj-r.com/news/20171105/new-pastor-takes-over-at-first-presbyterian
704191004	20171030	201710	2017	2017.8219											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	8	1	8	-1.84873949579832	0								4	Gleniffer, New South Wales, Australia	AS	AS02	5096	-30.3833	152.883	-1575427	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106021500	http://www.bellingencourier.com.au/story/5035747/last-post-at-the-australian-war-memorial/?cs=486
704191005	20171030	201710	2017	2017.8219											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	-1.84873949579832	0								4	Gleniffer, New South Wales, Australia	AS	AS02	5096	-30.3833	152.883	-1575427	4	Gleniffer, New South Wales, Australia	AS	AS02	5096	-30.3833	152.883	-1575427	20171106021500	http://www.bellingencourier.com.au/story/5035747/last-post-at-the-australian-war-memorial/?cs=486
704191006	20171030	201710	2017	2017.8219	AUS	AUSTRALIAN	AUS																		1	120	120	12	3	-4.0	16	2	16	-0.655737704918033	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106021500	http://www.couriermail.com.au/business/breaking-news/more-homes-sales-but-auction-volumes-slide/news-story/a6494a01f92d912dece0feaf09447e5f?nk=a84e0ebe7eca873c51cfc13a8fd646c9-1509933757
704191007	20171030	201710	2017	2017.8219	CHN	BEIJING	CHN								KOR	SEOUL	KOR								0	030	030	03	1	4.0	6	1	6	-3.66748166259169	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106021500	HTTP://english.yonhapnews.co.kr/business/2017/11/06/81/0501000000AEN20171106003700320F.html
704191008	20171030	201710	2017	2017.8219	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	030	030	03	1	4.0	2	1	2	-3.66748166259169	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106021500	HTTP://english.yonhapnews.co.kr/business/2017/11/06/81/0501000000AEN20171106003700320F.html
704191009	20171030	201710	2017	2017.8219	CHN	BEIJING	CHN								KOR	SEOUL	KOR								0	080	080	08	2	5.0	6	1	6	-3.66748166259169	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106021500	HTTP://english.yonhapnews.co.kr/business/2017/11/06/81/0501000000AEN20171106003700320F.html
704191010	20171030	201710	2017	2017.8219	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	080	080	08	2	5.0	2	1	2	-3.66748166259169	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106021500	HTTP://english.yonhapnews.co.kr/business/2017/11/06/81/0501000000AEN20171106003700320F.html
704191011	20171030	201710	2017	2017.8219	GOV	GOVERNMENT						GOV			GBR	UNITED KINGDOM	GBR								1	120	120	12	3	-4.0	4	2	4	-2.94117647058823	1	Australia	AS	AS		-25	135	AS	1	Greece	GR	GR		39	22	GR	1	Australia	AS	AS		-25	135	AS	20171106021500	http://www.northqueenslandregister.com.au/story/5036322/abbott-predicts-more-casualties-in-citizenship-crisis/
704191012	20171030	201710	2017	2017.8219	KOR	SEOUL	KOR								CHN	BEIJING	CHN								0	030	030	03	1	4.0	6	1	6	-3.66748166259169	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106021500	HTTP://english.yonhapnews.co.kr/business/2017/11/06/81/0501000000AEN20171106003700320F.html
704191013	20171030	201710	2017	2017.8219	KOR	SOUTH KOREA	KOR								CHN	CHINA	CHN								0	030	030	03	1	4.0	2	1	2	-3.66748166259169	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106021500	HTTP://english.yonhapnews.co.kr/business/2017/11/06/81/0501000000AEN20171106003700320F.html
704191014	20171030	201710	2017	2017.8219	KOR	SEOUL	KOR								CHN	BEIJING	CHN								0	080	080	08	2	5.0	6	1	6	-3.66748166259169	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106021500	HTTP://english.yonhapnews.co.kr/business/2017/11/06/81/0501000000AEN20171106003700320F.html
704191015	20171030	201710	2017	2017.8219	KOR	SOUTH KOREA	KOR								CHN	CHINA	CHN								0	080	080	08	2	5.0	2	1	2	-3.66748166259169	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106021500	HTTP://english.yonhapnews.co.kr/business/2017/11/06/81/0501000000AEN20171106003700320F.html
704191016	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-4.79704797047971	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171106021500	http://www.financialexpress.com/india-news/german-alleges-being-roughed-up-at-uttar-pradesh-railway-station/920914/
704191017	20171105	201711	2017	2017.8356	COP	DEPUTY						COP													1	010	010	01	1	0.0	6	1	6	-5.15759312320917	4	Pelandaba, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1483	28.5211	9039267	0								4	Pelandaba, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1483	28.5211	9039267	20171106021500	https://www.newsday.co.zw/2017/11/zanu-pf-desecrates-nkomos-statue-zapu/
704191018	20171105	201711	2017	2017.8356	COP	POLICE						COP													1	190	190	19	4	-10.0	2	1	2	-4.79704797047971	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	0								5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171106021500	http://www.financialexpress.com/india-news/german-alleges-being-roughed-up-at-uttar-pradesh-railway-station/920914/
704191019	20171105	201711	2017	2017.8356	COP	POLICE						COP			IND	LUCKNOW	IND								1	190	190	19	4	-10.0	3	1	3	-4.79704797047971	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171106021500	http://www.financialexpress.com/india-news/german-alleges-being-roughed-up-at-uttar-pradesh-railway-station/920914/
704191020	20171105	201711	2017	2017.8356	COP	DEPUTY						COP			ZWE	ZIMBABWE	ZWE								1	010	010	01	1	0.0	4	1	4	-5.15759312320917	4	Pelandaba, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1483	28.5211	9039267	4	Pelandaba, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1483	28.5211	9039267	4	Pelandaba, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1483	28.5211	9039267	20171106021500	https://www.newsday.co.zw/2017/11/zanu-pf-desecrates-nkomos-statue-zapu/
704191021	20171105	201711	2017	2017.8356	CVL	COMMUNITY						CVL			QAT	QATAR	QAT								1	043	043	04	1	2.8	10	1	10	4	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171106021500	http://www2.gulf-times.com/story/570124/Ship-s-visit-expected-to-boost-Qatar-India-maritim
704191022	20171105	201711	2017	2017.8356	GOV	ENVOY						GOV			CVL	COMMUNITY						CVL			1	010	010	01	1	0.0	10	1	10	4	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171106021500	http://www2.gulf-times.com/story/570124/Ship-s-visit-expected-to-boost-Qatar-India-maritim
704191023	20171105	201711	2017	2017.8356	IND	MUMBAI	IND																		1	043	043	04	1	2.8	1	1	1	-5.38461538461539	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106021500	http://www.dailypioneer.com/state-editions/lucknow/up-ats-nabs-suspected-terrorist-abu-zaid-from-mumbai.html
704191024	20171105	201711	2017	2017.8356	IND	LUCKNOW	IND								COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-4.79704797047971	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171106021500	http://www.financialexpress.com/india-news/german-alleges-being-roughed-up-at-uttar-pradesh-railway-station/920914/
704191025	20171105	201711	2017	2017.8356	QAT	QATAR	QAT								CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	10	1	10	4	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171106021500	http://www2.gulf-times.com/story/570124/Ship-s-visit-expected-to-boost-Qatar-India-maritim
704191026	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	036	036	03	1	4.0	10	1	10	4.86187845303867	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171106021500	https://www.dailytrust.com.ng/industrialisation-is-a-springboard-to-economic-recovery-oyetayo.html
704191027	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	0	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171106021500	https://www.enca.com/south-africa/kzn-anc-branch-meeting-marred-by-chaos-as-taxi-tries-to-force-its-way-in
