704066523	20161105	201611	2016	2016.8356	BUS	BUSINESS						BUS			LAB	EMPLOYEE						LAB			0	060	060	06	2	6.0	3	1	3	2.69058295964125	3	Sioux City, Iowa, United States	US	USIA	IA193	42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	20171105121500	http://siouxcityjournal.com/business/local/morningside-shopping-center-becoming-sioux-city-s-thrift-district/article_ea22fd97-7940-560d-b50d-a0a1c962f9b6.html
704066524	20161105	201611	2016	2016.8356	ESP	SPAIN	ESP								PRT	PORTUGAL	PRT								0	043	043	04	1	2.8	3	1	3	0.23980815347722	1	Spain	SP	SP		40	-4	SP	1	Portugal	PO	PO		39.5	-8	PO	1	Spain	SP	SP		40	-4	SP	20171105121500	https://www.heraldandnews.com/news/local_news/teacher-travels-world-to-bring-lessons-back-to-her-students/article_f1fe6bd1-a0ee-54ea-ac7d-ed7b049b6e49.html
704066525	20161105	201611	2016	2016.8356	ESP	SPAIN	ESP								PRT	PORTUGAL	PRT								0	043	043	04	1	2.8	1	1	1	0.23980815347722	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105121500	https://www.heraldandnews.com/news/local_news/teacher-travels-world-to-bring-lessons-back-to-her-students/article_f1fe6bd1-a0ee-54ea-ac7d-ed7b049b6e49.html
704066526	20161105	201611	2016	2016.8356	ESP	SPAIN	ESP								PRT	PORTUGAL	PRT								0	043	043	04	1	2.8	1	1	1	0.23980815347722	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171105121500	https://www.heraldandnews.com/news/local_news/teacher-travels-world-to-bring-lessons-back-to-her-students/article_f1fe6bd1-a0ee-54ea-ac7d-ed7b049b6e49.html
704066527	20161105	201611	2016	2016.8356	IGOBUSOPC	OPEC		OPC				IGO	BUS												0	030	030	03	1	4.0	10	1	10	-1.52477763659467	1	Qatar	QA	QA		25.5	51.25	QA	0								1	Qatar	QA	QA		25.5	51.25	QA	20171105121500	http://www.zawya.com/mena/en/story/Markaz_GCC_markets_fell_by_27_during_October_despite_oil_prices_surge-ZAWYA20171105104057/
704066528	20161105	201611	2016	2016.8356	PRT	PORTUGAL	PRT								ESP	SPAIN	ESP								0	042	042	04	1	1.9	3	1	3	0.23980815347722	1	Portugal	PO	PO		39.5	-8	PO	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105121500	https://www.heraldandnews.com/news/local_news/teacher-travels-world-to-bring-lessons-back-to-her-students/article_f1fe6bd1-a0ee-54ea-ac7d-ed7b049b6e49.html
704066529	20161105	201611	2016	2016.8356	PRT	PORTUGAL	PRT								ESP	SPAIN	ESP								0	042	042	04	1	1.9	1	1	1	0.23980815347722	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105121500	https://www.heraldandnews.com/news/local_news/teacher-travels-world-to-bring-lessons-back-to-her-students/article_f1fe6bd1-a0ee-54ea-ac7d-ed7b049b6e49.html
704066530	20161105	201611	2016	2016.8356	PRT	PORTUGAL	PRT								ESP	SPAIN	ESP								0	042	042	04	1	1.9	1	1	1	0.23980815347722	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171105121500	https://www.heraldandnews.com/news/local_news/teacher-travels-world-to-bring-lessons-back-to-her-students/article_f1fe6bd1-a0ee-54ea-ac7d-ed7b049b6e49.html
704066531	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			0	060	060	06	2	6.0	2	1	2	2.69058295964125	3	Sioux City, Iowa, United States	US	USIA	IA193	42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	20171105121500	http://siouxcityjournal.com/business/local/morningside-shopping-center-becoming-sioux-city-s-thrift-district/article_ea22fd97-7940-560d-b50d-a0a1c962f9b6.html
704066532	20171006	201710	2017	2017.7562	COL	COLOMBIA	COL								CHL	SANTIAGO	CHL								0	0233	023	02	1	3.4	1	1	1	-4.87012987012987	4	Copei, Cesar, Colombia	CO	CO10	14011	10.1503	-73.9614	-582755	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Copei, Cesar, Colombia	CO	CO10	14011	10.1503	-73.9614	-582755	20171105121500	http://www.reuters.com/article/us-venezuela-politics/venezuela-opposition-leader-guevara-seeks-refuge-in-chile-ambassadors-residence-idUSKBN1D50LN
