703179643	20171101	201711	2017	2017.8247	CHNMED	CHINA	CHN					MED													0	020	020	02	1	3.0	8	1	8	-2.85714285714286	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	0								4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179644	20171101	201711	2017	2017.8247	CHNMED	CHINA	CHN					MED													0	020	020	02	1	3.0	2	1	2	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179645	20171102	201711	2017	2017.8274											CHNGOV	YANG JIECHI	CHN					GOV			0	043	043	04	1	2.8	8	1	8	4.41426146010187	0								4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179646	20171102	201711	2017	2017.8274											KOR	S KOREA	KOR								0	043	043	04	1	2.8	5	1	5	-2.85714285714286	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179647	20171102	201711	2017	2017.8274	BUS	BANK						BUS			CHN	CHINESE	CHN								0	012	012	01	1	-0.4	2	1	2	-2.80254777070064	4	Guizhou, Hubei, China	CH	CH12	13129	31.0167	110.583	-1907618	4	Guizhou, Hubei, China	CH	CH12	13129	31.0167	110.583	-1907618	4	Guizhou, Hubei, China	CH	CH12	13129	31.0167	110.583	-1907618	20171102051500	South China Morning Post website in English/BBC Monitoring/(c) BBC
703179648	20171102	201711	2017	2017.8274	CHN	CHINA	CHN																		0	020	020	02	1	3.0	2	1	2	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179649	20171102	201711	2017	2017.8274	CHN	CHINA	CHN																		0	190	190	19	4	-10.0	10	1	10	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179650	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			1	042	042	04	1	1.9	10	1	10	4.41426146010187	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179651	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								CVL	TRAVELLER						CVL			0	138	138	13	3	-7.0	1	1	1	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179652	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								CVL	TRAVELLER						CVL			0	138	138	13	3	-7.0	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179653	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								CVL	TRAVELLER						CVL			0	138	138	13	3	-7.0	4	1	4	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179654	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								CVL	TRAVELLER						CVL			0	138	138	13	3	-7.0	2	1	2	-2.85714285714286	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179655	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								CVL	TRAVELLER						CVL			0	138	138	13	3	-7.0	1	1	1	-2.85714285714286	1	Russia	RS	RS		60	100	RS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179656	20171102	201711	2017	2017.8274	CHN	BEIJING	CHN								JPN	JAPANESE	JPN								0	080	080	08	2	5.0	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179657	20171102	201711	2017	2017.8274	CHN	BEIJING	CHN								JPN	JAPANESE	JPN								0	080	080	08	2	5.0	2	1	2	-2.85714285714286	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179658	20171102	201711	2017	2017.8274	CHN	BEIJING	CHN								JPNGOV	JAPANESE	JPN					GOV			0	080	080	08	2	5.0	6	1	6	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179659	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								KOR	S KOREA	KOR								0	042	042	04	1	1.9	5	1	5	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179660	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								LEG	CONGRESS						LEG			1	043	043	04	1	2.8	10	1	10	4.41426146010187	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179661	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								RUS	RUSSIA	RUS								1	022	022	02	1	3.2	10	1	10	4.41426146010187	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179662	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	043	043	04	1	2.8	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Russia	RS	RS		60	100	RS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179663	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								RUS	RUSSIA	RUS								1	050	050	05	1	3.5	2	1	2	4.41426146010187	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179664	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								RUSGOV	RUSSIA	RUS					GOV			0	043	043	04	1	2.8	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179665	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								RUSGOV	RUSSIAN	RUS					GOV			0	043	043	04	1	2.8	4	1	4	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Russia	RS	RS		60	100	RS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179666	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								RUSGOV	RUSSIA	RUS					GOV			0	043	043	04	1	2.8	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179667	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								USA	NEW YORK	USA								1	138	138	13	3	-7.0	5	1	5	-2.85714285714286	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179668	20171102	201711	2017	2017.8274	CHNGOV	YANG JIECHI	CHN					GOV													0	042	042	04	1	1.9	8	1	8	4.41426146010187	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	0								4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179669	20171102	201711	2017	2017.8274	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINA	CHN								1	043	043	04	1	2.8	10	1	10	4.41426146010187	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179670	20171102	201711	2017	2017.8274	CHNGOV	CHINA	CHN					GOV			JPN	JAPAN	JPN								0	036	036	03	1	4.0	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179671	20171102	201711	2017	2017.8274	CHNGOV	CHINA	CHN					GOV			PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179672	20171102	201711	2017	2017.8274	COP	PRISON						COP			OPP	ACTIVIST						OPP			0	0841	084	08	2	7.0	1	1	1	-2.85714285714286	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179673	20171102	201711	2017	2017.8274	COP	PRISON						COP			OPP	ACTIVIST						OPP			0	0841	084	08	2	7.0	4	1	4	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179674	20171102	201711	2017	2017.8274	COP	PRISON						COP			OPP	ACTIVIST						OPP			0	172	172	17	4	-5.0	1	1	1	-2.85714285714286	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179675	20171102	201711	2017	2017.8274	COP	PRISON						COP			OPP	ACTIVIST						OPP			0	172	172	17	4	-5.0	4	1	4	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179676	20171102	201711	2017	2017.8274	EDU	SCHOLAR						EDU			OPP	ACTIVIST						OPP			0	057	057	05	1	8.0	2	1	2	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179677	20171102	201711	2017	2017.8274	EDU	SCHOLAR						EDU			OPP	ACTIVIST						OPP			0	057	057	05	1	8.0	8	1	8	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179678	20171102	201711	2017	2017.8274	FRA	FRENCH	FRA								COP	POLICE						COP			0	190	190	19	4	-10.0	2	1	2	-2.85714285714286	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179679	20171102	201711	2017	2017.8274	FRA	FRENCH	FRA								COP	POLICE						COP			0	190	190	19	4	-10.0	2	1	2	-2.85714285714286	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179680	20171102	201711	2017	2017.8274	FRAGOV	FRENCH	FRA					GOV			COP	POLICE						COP			0	190	190	19	4	-10.0	6	1	6	-2.85714285714286	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179681	20171102	201711	2017	2017.8274	GBR	LONDON	GBR																		0	010	010	01	1	0.0	2	1	2	-2.85714285714286	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179682	20171102	201711	2017	2017.8274	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	3	1	3	-2.85714285714286	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179683	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV													0	010	010	01	1	0.0	10	1	10	-2.85714285714286	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	0								4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179684	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	-2.85714285714286	1	Japan	JA	JA		36	138	JA	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179685	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			JPN	JAPAN	JPN								0	036	036	03	1	4.0	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179686	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			KOR	SOUTH KOREA	KOR								0	036	036	03	1	4.0	2	1	2	-2.85714285714286	1	Japan	JA	JA		36	138	JA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179687	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	2	1	2	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Philippines	RP	RP		13	122	RP	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179688	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	2	1	2	-2.85714285714286	1	Japan	JA	JA		36	138	JA	1	Philippines	RP	RP		13	122	RP	1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179689	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	4	1	4	-2.85714285714286	1	Japan	JA	JA		36	138	JA	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179690	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			RUS	RUSSIA	RUS								0	042	042	04	1	1.9	5	1	5	4.41426146010187	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179691	20171102	201711	2017	2017.8274	GOV	PRESIDENT						GOV			VNM	VIETNAM	VNM								0	036	036	03	1	4.0	2	1	2	-2.85714285714286	1	Japan	JA	JA		36	138	JA	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179692	20171102	201711	2017	2017.8274	IGOUNODEV	UNESCO		UNO				IGO	DEV												0	100	100	10	3	-5.0	1	1	1	-2.85714285714286	4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	0								1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179693	20171102	201711	2017	2017.8274	IGOUNODEV	UNESCO		UNO				IGO	DEV												0	100	100	10	3	-5.0	1	1	1	-2.85714285714286	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179694	20171102	201711	2017	2017.8274	KOR	S KOREA	KOR																		0	042	042	04	1	1.9	5	1	5	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179695	20171102	201711	2017	2017.8274	KOR	S KOREA	KOR								CHN	CHINA	CHN								0	043	043	04	1	2.8	5	1	5	-2.85714285714286	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179696	20171102	201711	2017	2017.8274	LEG	CONGRESS						LEG			CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	4.41426146010187	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	4	Diaoyutai, Henan, China	CH	CH09	13111	33.8072	111.925	6001729	20171102051500	Xinhua news agency domestic service in Chinese/BBC Monitoring/(c) BBC
703179697	20171102	201711	2017	2017.8274	OPP	ACTIVIST						OPP													0	172	172	17	4	-5.0	5	1	5	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179698	20171102	201711	2017	2017.8274	OPP	ACTIVIST						OPP			COP	PRISON						COP			0	172	172	17	4	-5.0	1	1	1	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179699	20171102	201711	2017	2017.8274	OPP	ACTIVIST						OPP			COP	PRISON						COP			0	172	172	17	4	-5.0	4	1	4	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179700	20171102	201711	2017	2017.8274	OPP	ACTIVIST						OPP			EDU	SCHOLAR						EDU			0	057	057	05	1	8.0	2	1	2	-2.85714285714286	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
703179701	20171102	201711	2017	2017.8274	OPP	ACTIVIST						OPP			EDU	SCHOLAR						EDU			0	057	057	05	1	8.0	8	1	8	-2.85714285714286	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171102051500	Quotes package from BBC Monitoring in Chinese/BBC Monitoring/(c) BBC
