705263520	20171109	201711	2017	2017.8466	GBRMIL	UNITED KINGDOM	GBR					MIL			KEN	KENYA	KEN								0	0874	087	08	2	10.0	1	1	1	-2.94784580498866	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109080000	African media/BBC Monitoring/(c) BBC
705263521	20171109	201711	2017	2017.8466	GBRMIL	UNITED KINGDOM	GBR					MIL			KEN	KENYA	KEN								0	0874	087	08	2	10.0	1	1	1	-2.94784580498866	1	Burundi	BY	BY		-3.5	30	BY	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109080000	African media/BBC Monitoring/(c) BBC
705263522	20171109	201711	2017	2017.8466	GOV	CABINET						GOV			IRN	IRAN	IRN								1	043	043	04	1	2.8	2	1	2	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263523	20171109	201711	2017	2017.8466	GOV	CABINET						GOV			IRN	IRAN	IRN								1	043	043	04	1	2.8	3	1	3	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263524	20171109	201711	2017	2017.8466	GOV	CABINET						GOV			SAU	SAUDI ARABIA	SAU								1	100	100	10	3	-5.0	1	1	1	-2.01342281879195	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263525	20171109	201711	2017	2017.8466	GOV	CABINET						GOV			SAU	SAUDI ARABIA	SAU								1	100	100	10	3	-5.0	4	1	4	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263526	20171109	201711	2017	2017.8466	GOV	MAYOR						GOV			UZB	UZBEK	UZB								1	046	046	04	1	7.0	1	1	1	2.38095238095238	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171109080000	Ozbekiston/BBC Monitoring/(c) BBC
705263527	20171109	201711	2017	2017.8466	GOV	MAYOR						GOV			UZB	UZBEK	UZB								1	046	046	04	1	7.0	1	1	1	2.38095238095238	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171109080000	Ozbekiston/BBC Monitoring/(c) BBC
705263528	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			UZBBUS	UZBEKISTAN	UZB					BUS			1	042	042	04	1	1.9	10	1	10	2.38095238095238	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171109080000	Ozbekiston/BBC Monitoring/(c) BBC
705263529	20171109	201711	2017	2017.8466	GOV	MAYOR						GOV			UZBGOV	UZBEK	UZB					GOV			1	046	046	04	1	7.0	6	1	6	2.38095238095238	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171109080000	Ozbekiston/BBC Monitoring/(c) BBC
705263530	20171109	201711	2017	2017.8466	IGOEURDEVEBRGOV	EUROPEAN BANK FOR RECONSTRUCTION AND DEVELOPMENT	EUR	EBR				IGO	DEV	GOV	COP	DEPUTY						COP			0	046	046	04	1	7.0	6	1	6	-2.01342281879195	1	Syria	SY	SY		35	38	SY	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263531	20171109	201711	2017	2017.8466	IGOEURDEVEBRGOV	EUROPEAN BANK FOR RECONSTRUCTION AND DEVELOPMENT	EUR	EBR				IGO	DEV	GOV	UZB	TASHKENT	UZB								0	040	040	04	1	1.0	6	1	6	-2.01342281879195	1	Syria	SY	SY		35	38	SY	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263532	20171109	201711	2017	2017.8466	IGOUNO	UNITED NATIONS		UNO				IGO			PRTELI	ANTONIO GUTERRES	PRT					ELI			1	040	040	04	1	1.0	3	1	3	-2.01342281879195	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263533	20171109	201711	2017	2017.8466	IGOUNO	UNITED NATIONS		UNO				IGO			PRTELI	ANTONIO GUTERRES	PRT					ELI			1	040	040	04	1	1.0	1	1	1	-2.01342281879195	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263534	20171109	201711	2017	2017.8466	IGOUNO	UNITED NATIONS		UNO				IGO			PRTELI	ANTONIO GUTERRES	PRT					ELI			1	040	040	04	1	1.0	1	1	1	-2.01342281879195	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263535	20171109	201711	2017	2017.8466	IGOUNO	UNITED NATIONS		UNO				IGO			PRTELI	ANTONIO GUTERRES	PRT					ELI			1	070	070	07	2	7.0	3	1	3	-2.01342281879195	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263536	20171109	201711	2017	2017.8466	IGOUNO	UNITED NATIONS		UNO				IGO			PRTELI	ANTONIO GUTERRES	PRT					ELI			1	070	070	07	2	7.0	1	1	1	-2.01342281879195	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263537	20171109	201711	2017	2017.8466	IGOUNO	UNITED NATIONS		UNO				IGO			PRTELI	ANTONIO GUTERRES	PRT					ELI			1	070	070	07	2	7.0	1	1	1	-2.01342281879195	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263538	20171109	201711	2017	2017.8466	IND	NEW DELHI	IND								INDCVL	HIMACHAL PRADESH	IND					CVL			1	020	020	02	1	3.0	6	1	6	-0.662251655629141	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171109080000	PTI news agency in English/BBC Monitoring/(c) BBC
705263539	20171109	201711	2017	2017.8466	IRN	IRAN	IRN								GOV	CABINET						GOV			1	042	042	04	1	1.9	2	1	2	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263540	20171109	201711	2017	2017.8466	IRN	IRAN	IRN								GOV	CABINET						GOV			1	042	042	04	1	1.9	3	1	3	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263541	20171109	201711	2017	2017.8466	IRN	IRAN	IRN								IRNGOV	IRAN	IRN					GOV			1	042	042	04	1	1.9	1	1	1	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263542	20171109	201711	2017	2017.8466	IRN	IRANIAN	IRN								SAU	SAUDI ARABIA	SAU								1	043	043	04	1	2.8	1	1	1	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263543	20171109	201711	2017	2017.8466	IRN	IRANIAN	IRN								SAU	SAUDI ARABIA	SAU								1	043	043	04	1	2.8	1	1	1	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263544	20171109	201711	2017	2017.8466	IRN	IRANIAN	IRN								SAU	SAUDI ARABIA	SAU								1	100	100	10	3	-5.0	1	1	1	-2.01342281879195	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263545	20171109	201711	2017	2017.8466	IRN	IRANIAN	IRN								SAU	SAUDI ARABIA	SAU								1	100	100	10	3	-5.0	1	1	1	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263546	20171109	201711	2017	2017.8466	IRN	IRANIAN	IRN								TJK	TAJIK	TJK								1	046	046	04	1	7.0	3	1	3	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263547	20171109	201711	2017	2017.8466	IRNGOV	IRAN	IRN					GOV			IRN	IRAN	IRN								1	043	043	04	1	2.8	1	1	1	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263548	20171109	201711	2017	2017.8466	IRNGOV	IRANIAN	IRN					GOV			SAU	SAUDI ARABIA	SAU								1	100	100	10	3	-5.0	3	1	3	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263549	20171109	201711	2017	2017.8466	IRNGOV	IRANIAN	IRN					GOV			TJK	TAJIK	TJK								1	046	046	04	1	7.0	4	1	4	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263550	20171109	201711	2017	2017.8466	IRNGOV	IRAN	IRN					GOV			TJK	TAJIKISTAN	TJK								1	046	046	04	1	7.0	2	1	2	-2.01342281879195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109080000	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
705263551	20171109	201711	2017	2017.8466	JUD	PROSECUTOR						JUD			RUS	RUSSIA	RUS								1	112	112	11	3	-2.0	4	1	4	-10.1449275362319	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109080000	Res news agency website in Russian/BBC Monitoring/(c) BBC
705263552	20171109	201711	2017	2017.8466	KEN	KENYAN	KEN								GOV	INTERIM GOVERNMENT						GOV			0	020	020	02	1	3.0	2	1	2	-2.94784580498866	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109080000	African media/BBC Monitoring/(c) BBC
