705000231	20071111	200711	2007	2007.8521	USA	MICHIGAN	USA																		1	071	071	07	2	7.4	6	1	6	6.73758865248227	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	0								3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20171108134500	https://www.xconomy.com/detroit-ann-arbor/2017/05/31/happy-trails-ken-nisbet-retires-from-running-u-m-tech-transfer/
705000232	20071111	200711	2007	2007.8521	USA	MICHIGAN	USA																		1	071	071	07	2	7.4	4	1	4	6.73758865248227	3	Ann Arbor, Michigan, United States	US	USMI	MI161	42.2709	-83.7263	620133	0								3	Ann Arbor, Michigan, United States	US	USMI		42.2709	-83.7263	620133	20171108134500	https://www.xconomy.com/detroit-ann-arbor/2017/05/31/happy-trails-ken-nisbet-retires-from-running-u-m-tech-transfer/
705000233	20161108	201611	2016	2016.8438											CVL	VOTER						CVL			1	043	043	04	1	2.8	6	1	6	2.22551928783383	0								3	Mount Washington, Ohio, United States	US	USOH		39.0876	-84.3863	1065079	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20171108134500	http://www.wcpo.com/news/insider/three-newly-elected-cincinnati-city-council-members-say-theyll-bring-more-peace-to-council
705000234	20161108	201611	2016	2016.8438											HLH	HOSPITAL						HLH			1	036	036	03	1	4.0	6	1	6	0	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171108134500	http://www.jhnewsandguide.com/news/health/first-quarter-income-sees-dip-at-st-john-s/article_150cf06b-7f2b-5814-95d4-a3532acf2f92.html
705000235	20161108	201611	2016	2016.8438	BUS	BANK						BUS			BUSEDU	BANK						BUS	EDU		1	070	070	07	2	7.0	2	1	2	1.27659574468085	3	Cut Bank, Montana, United States	US	USMT	MT035	48.633	-112.326	770395	3	Cut Bank, Montana, United States	US	USMT		48.633	-112.326	770395	3	Cut Bank, Montana, United States	US	USMT		48.633	-112.326	770395	20171108134500	http://www.cutbankpioneerpress.com/cut_bank_pioneer_press/news/article_12ff6962-c415-11e7-8c68-c7b627fb80c8.html
705000236	20161108	201611	2016	2016.8438	BUS	BANK						BUS			USAEDU	UNITED STATES	USA					EDU			1	070	070	07	2	7.0	2	1	2	1.27659574468085	3	Cut Bank, Montana, United States	US	USMT	MT035	48.633	-112.326	770395	3	Cut Bank, Montana, United States	US	USMT		48.633	-112.326	770395	3	Cut Bank, Montana, United States	US	USMT		48.633	-112.326	770395	20171108134500	http://www.cutbankpioneerpress.com/cut_bank_pioneer_press/news/article_12ff6962-c415-11e7-8c68-c7b627fb80c8.html
705000237	20161108	201611	2016	2016.8438	CVL	VOTER						CVL													1	042	042	04	1	1.9	6	1	6	2.22551928783383	3	Bond Hill, Ohio, United States	US	USOH	OH061	39.1748	-84.4672	1048531	0								3	Bond Hill, Ohio, United States	US	USOH		39.1748	-84.4672	1048531	20171108134500	http://www.wcpo.com/news/insider/three-newly-elected-cincinnati-city-council-members-say-theyll-bring-more-peace-to-council
705000238	20161108	201611	2016	2016.8438	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	2.22551928783383	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20171108134500	http://www.wcpo.com/news/insider/three-newly-elected-cincinnati-city-council-members-say-theyll-bring-more-peace-to-council
705000239	20161108	201611	2016	2016.8438	EDU	COLLEGE						EDU													1	031	031	03	1	5.2	10	1	10	-2.9126213592233	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171108134500	http://www.kspr.com/content/news/Korean-War-Memorial-to-break-ground-at-College-of-the-Ozarks-456066373.html
705000240	20161108	201611	2016	2016.8438	GBR	UNITED KINGDOM	GBR								IRN	TEHRAN	IRN								0	173	173	17	4	-5.0	2	1	2	-1.8450184501845	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108134500	http://www.livecharts.co.uk/share_prices/May-and-Patel-under-pressure-over-Israeli-mee-news26673471.html
