703924971	20161104	201611	2016	2016.8329											COL	COLOMBIA	COL								1	042	042	04	1	1.9	6	1	6	-6.87679083094556	0								1	Colombia	CO	CO		4	-72	CO	1	Ireland	EI	EI		53	-8	EI	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924972	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								IDN	INDONESIA	IDN								0	036	036	03	1	4.0	10	1	10	-1.57273918741809	4	Sanga-Sanga, Indonesia (general), Indonesia	ID	ID00	18585	-0.666667	117.233	-2695074	4	Sanga-Sanga, Indonesia (general), Indonesia	ID	ID00	18585	-0.666667	117.233	-2695074	4	Sanga-Sanga, Indonesia (general), Indonesia	ID	ID00	18585	-0.666667	117.233	-2695074	20171104174500	http://en.voi.co.id/voi-news/14186-indonesian-embassy-in-kuala-lumpur-to-host-indonesia-africa-forum
703924973	20161104	201611	2016	2016.8329	AUS	SYDNEY	AUS								CAN	CANADA	CAN								1	043	043	04	1	2.8	1	1	1	-6.87679083094556	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	Canada	CA	CA		60	-96	CA	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924974	20161104	201611	2016	2016.8329	AUS	SYDNEY	AUS								CAN	CANADA	CAN								1	043	043	04	1	2.8	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924975	20161104	201611	2016	2016.8329	CAN	CANADA	CAN								AUS	SYDNEY	AUS								1	042	042	04	1	1.9	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924976	20161104	201611	2016	2016.8329	CAN	CANADA	CAN								AUS	SYDNEY	AUS								1	042	042	04	1	1.9	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924977	20161104	201611	2016	2016.8329	CAN	CANADA	CAN								COL	COLOMBIA	COL								1	042	042	04	1	1.9	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	1	Colombia	CO	CO		4	-72	CO	1	Ireland	EI	EI		53	-8	EI	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924978	20161104	201611	2016	2016.8329	CAN	CANADA	CAN								COL	COLOMBIA	COL								1	042	042	04	1	1.9	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	1	Ireland	EI	EI		53	-8	EI	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924979	20161104	201611	2016	2016.8329	CAN	CANADA	CAN								IRL	IRELAND	IRL								1	042	042	04	1	1.9	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	1	Ireland	EI	EI		53	-8	EI	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924980	20161104	201611	2016	2016.8329	CAN	CANADA	CAN								IRL	IRELAND	IRL								1	042	042	04	1	1.9	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924981	20161104	201611	2016	2016.8329	CAN	CANADA	CAN								USA	THE US	USA								1	042	042	04	1	1.9	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	1	Ireland	EI	EI		53	-8	EI	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924982	20161104	201611	2016	2016.8329	CAN	CANADA	CAN								USA	THE US	USA								1	042	042	04	1	1.9	1	1	1	-6.87679083094556	1	Canada	CA	CA		60	-96	CA	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924983	20161104	201611	2016	2016.8329	COL	COLOMBIA	COL																		1	043	043	04	1	2.8	6	1	6	-6.87679083094556	1	Colombia	CO	CO		4	-72	CO	0								1	Ireland	EI	EI		53	-8	EI	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924984	20161104	201611	2016	2016.8329	COL	COLOMBIA	COL								CAN	CANADA	CAN								1	043	043	04	1	2.8	1	1	1	-6.87679083094556	1	Colombia	CO	CO		4	-72	CO	1	Canada	CA	CA		60	-96	CA	1	Ireland	EI	EI		53	-8	EI	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924985	20161104	201611	2016	2016.8329	COL	COLOMBIA	COL								CAN	CANADA	CAN								1	043	043	04	1	2.8	1	1	1	-6.87679083094556	1	Ireland	EI	EI		53	-8	EI	1	Canada	CA	CA		60	-96	CA	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104174500	http://www.ladbible.com/news/news-woman-jailed-for-smuggling-cocaine-into-australia-20171104
703924986	20161104	201611	2016	2016.8329	EDU	UNIVERSITY						EDU			USAMED	ASSOCIATED PRESS	USA					MED			1	036	036	03	1	4.0	10	1	10	2.72108843537415	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104174500	http://www.washingtontimes.com/news/2017/nov/4/auburn-to-host-sec-cyber-security-academic-confere/
