705331588	20161109	201611	2016	2016.8466	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	081	081	08	2	5.0	1	1	1	-3.69088811995386	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109124500	https://freepressonline.com/Content/Home/Homepage-Rotator/Article/Eye-on-Augusta-Maine-House-Upholds-Veto-of-Bill-to-Tax-Regulate-Pot-Sales/78/720/55728
705331589	20161109	201611	2016	2016.8466	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	1	1	1	-3.69088811995386	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171109124500	https://freepressonline.com/Content/Home/Homepage-Rotator/Article/Eye-on-Augusta-Maine-House-Upholds-Veto-of-Bill-to-Tax-Regulate-Pot-Sales/78/720/55728
705331590	20161109	201611	2016	2016.8466	GRC	ATHENS	GRC								AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	0.83565459610027	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	http://www.oann.com/dance-star-akram-khan-prepares-for-swansong-tour/
705331591	20161109	201611	2016	2016.8466	GRC	ATHENS	GRC								EUR	EUROPE	EUR								1	036	036	03	1	4.0	2	1	2	0.83565459610027	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	http://www.oann.com/dance-star-akram-khan-prepares-for-swansong-tour/
705331592	20161109	201611	2016	2016.8466	GRC	ATHENS	GRC								NMR	NORTH AMERICA	NMR								1	036	036	03	1	4.0	2	1	2	0.83565459610027	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	http://www.oann.com/dance-star-akram-khan-prepares-for-swansong-tour/
705331593	20161109	201611	2016	2016.8466	GRC	ATHENS	GRC								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	0.83565459610027	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	http://www.oann.com/dance-star-akram-khan-prepares-for-swansong-tour/
705331594	20161109	201611	2016	2016.8466	HLH	HOSPITAL						HLH													1	030	030	03	1	4.0	2	1	2	4.85629335976214	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								1	Taiwan	TW	TW		24	121	TW	20171109124500	http://businesswireindia.com/news/fulldetails/patient-safety-movement-foundation-co-convene-world-summit-with-european-society-anaesthesiology/55715
705331595	20161109	201611	2016	2016.8466	HLH	HOSPITAL						HLH													1	030	030	03	1	4.0	8	1	8	4.85629335976214	1	Taiwan	TW	TW		24	121	TW	0								1	Taiwan	TW	TW		24	121	TW	20171109124500	http://businesswireindia.com/news/fulldetails/patient-safety-movement-foundation-co-convene-world-summit-with-european-society-anaesthesiology/55715
705331596	20161109	201611	2016	2016.8466	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	6	1	6	-4.06593406593406	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109124500	https://www.theguardian.com/world/2017/nov/09/johnson-under-fresh-pressure-over-nazanin-zaghari-ratcliffe-error-iranian-tv
705331597	20161109	201611	2016	2016.8466	MED	SPOKESMAN						MED			VAT	VATICAN	VAT								1	172	172	17	4	-5.0	5	1	5	-0.33112582781457	1	Vatican City	VT	VT		41.9	12.45	VT	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171109124500	https://www.bangkokpost.com/opinion/postbag/1357583/no-more-holy-smokes-vatican-bans-sale-of-cigarettes
705331598	20161109	201611	2016	2016.8466	NMR	NORTH AMERICA	NMR								GRC	ATHENS	GRC								1	036	036	03	1	4.0	2	1	2	0.83565459610027	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	http://www.oann.com/dance-star-akram-khan-prepares-for-swansong-tour/
705331599	20161109	201611	2016	2016.8466	USA	MASSACHUSETTS	USA								GOV	GOVERNOR						GOV			0	081	081	08	2	5.0	1	1	1	-3.69088811995386	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109124500	https://freepressonline.com/Content/Home/Homepage-Rotator/Article/Eye-on-Augusta-Maine-House-Upholds-Veto-of-Bill-to-Tax-Regulate-Pot-Sales/78/720/55728
705331600	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								GRC	ATHENS	GRC								1	036	036	03	1	4.0	2	1	2	0.83565459610027	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	http://www.oann.com/dance-star-akram-khan-prepares-for-swansong-tour/
705331601	20161109	201611	2016	2016.8466	USA	MASSACHUSETTS	USA								USAGOV	UNITED STATES	USA					GOV			0	081	081	08	2	5.0	1	1	1	-3.69088811995386	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171109124500	https://freepressonline.com/Content/Home/Homepage-Rotator/Article/Eye-on-Augusta-Maine-House-Upholds-Veto-of-Bill-to-Tax-Regulate-Pot-Sales/78/720/55728
705331602	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								USAGOV	HILLARY CLINTON	USA					GOV			1	160	160	16	4	-4.0	2	1	2	-0.66793893129771	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171109124500	https://www.salon.com/2017/11/09/white-women-strike-back-the-demographic-that-gave-us-trump-seeks-redemption/
705331603	20161109	201611	2016	2016.8466	USAGOV	THE WHITE HOUSE	USA					GOV													0	010	010	01	1	0.0	1	1	1	-1.47275405007364	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171109124500	https://www.usatoday.com/story/news/2017/11/09/energy-undersecretary-wants-nuclear-safety-reports-hidden-public/843552001/
705331604	20161109	201611	2016	2016.8466	USAGOV	THE WHITE HOUSE	USA					GOV													0	010	010	01	1	0.0	2	1	2	-1.47275405007364	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109124500	https://www.usatoday.com/story/news/2017/11/09/energy-undersecretary-wants-nuclear-safety-reports-hidden-public/843552001/
705331605	20161109	201611	2016	2016.8466	USAGOV	HILLARY CLINTON	USA					GOV													1	160	160	16	4	-4.0	3	1	3	-0.66793893129771	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171109124500	https://www.salon.com/2017/11/09/white-women-strike-back-the-demographic-that-gave-us-trump-seeks-redemption/
705331606	20161109	201611	2016	2016.8466	USAGOV	BARACK OBAMA	USA					GOV			MIL	AIR FORCE						MIL			0	016	016	01	1	-2.0	6	3	6	0.164134711464964	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109124500	http://www.supertalk1570.com/news/trump-trades-barbs-for-flattery-in-gambit-to-win-over-china/
705331607	20161109	201611	2016	2016.8466	USAGOV	BARACK OBAMA	USA					GOV			MIL	AIR FORCE						MIL			0	016	016	01	1	-2.0	24	3	24	0.164134711464964	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20171109124500	http://www.supertalk1570.com/news/trump-trades-barbs-for-flattery-in-gambit-to-win-over-china/
705331608	20161109	201611	2016	2016.8466	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	081	081	08	2	5.0	1	1	1	-3.69088811995386	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171109124500	https://freepressonline.com/Content/Home/Homepage-Rotator/Article/Eye-on-Augusta-Maine-House-Upholds-Veto-of-Bill-to-Tax-Regulate-Pot-Sales/78/720/55728
705331609	20161109	201611	2016	2016.8466	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	1	1	1	-3.69088811995386	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171109124500	https://freepressonline.com/Content/Home/Homepage-Rotator/Article/Eye-on-Augusta-Maine-House-Upholds-Veto-of-Bill-to-Tax-Regulate-Pot-Sales/78/720/55728
705331610	20161109	201611	2016	2016.8466	VAT	VATICAN	VAT																		1	172	172	17	4	-5.0	3	1	3	-0.33112582781457	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171109124500	https://www.bangkokpost.com/opinion/postbag/1357583/no-more-holy-smokes-vatican-bans-sale-of-cigarettes
705331611	20161109	201611	2016	2016.8466	VAT	VATICAN	VAT								THA	THAILAND	THA								1	172	172	17	4	-5.0	2	1	2	-0.33112582781457	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171109124500	https://www.bangkokpost.com/opinion/postbag/1357583/no-more-holy-smokes-vatican-bans-sale-of-cigarettes
705331612	20171010	201710	2017	2017.7671											GOV	ADMINISTRATION						GOV			1	061	061	06	2	6.4	4	1	4	-2.95566502463055	0								4	Qinhuangdao, Hebei, China	CH	CH10	13077	39.9317	119.588	-1922611	5	Heilongjiang, Heilongjiang, China	CH	CH08	13097	48	128	-1908709	20171109124500	http://www.hellenicshippingnews.com/china-oct-coal-imports-fall-to-21-28-million-tonnes-on-air-pollution-campaign/
705331613	20171010	201710	2017	2017.7671											GOV	ADMINISTRATION						GOV			1	061	061	06	2	6.4	6	1	6	-2.95566502463055	0								4	Qinhuangdao, Hebei, China	CH	CH10	13077	39.9317	119.588	-1922611	4	Qinhuangdao, Hebei, China	CH	CH10	13077	39.9317	119.588	-1922611	20171109124500	http://www.hellenicshippingnews.com/china-oct-coal-imports-fall-to-21-28-million-tonnes-on-air-pollution-campaign/
705331614	20171010	201710	2017	2017.7671	BUS	COMPANY						BUS			GBR	LONDON	GBR								0	193	193	19	4	-10.0	3	1	3	3.57142857142857	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	http://www.bi-me.com/main.php?id=73758&t=1
705331615	20171010	201710	2017	2017.7671	BUS	COMPANY						BUS			GBR	LONDON	GBR								0	193	193	19	4	-10.0	2	1	2	3.57142857142857	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171109124500	http://www.bi-me.com/main.php?id=73758&t=1
705331616	20171010	201710	2017	2017.7671	CHN	CHINESE	CHN								LEG	CONGRESS						LEG			0	051	051	05	1	3.4	7	1	7	-1.19760479041916	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109124500	http://china.org.cn/opinion/2017-11/09/content_41869156.htm
705331617	20171010	201710	2017	2017.7671	IGOEUREEC	THE EU	EUR	EEC				IGO													0	084	084	08	2	7.0	4	1	4	-1.73010380622838	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171109124500	http://www.france24.com/en/20171109-fresh-eu-bid-fails-renew-controversial-weedkiller
705331618	20171010	201710	2017	2017.7671	IGOEUREEC	THE EU	EUR	EEC				IGO													0	084	084	08	2	7.0	6	1	6	-1.73010380622838	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20171109124500	http://www.france24.com/en/20171109-fresh-eu-bid-fails-renew-controversial-weedkiller
705331619	20171010	201710	2017	2017.7671	IGOEUREEC	THE EU	EUR	EEC				IGO													0	100	100	10	3	-5.0	2	1	2	-1.73010380622838	1	France	FR	FR		46	2	FR	0								1	Portugal	PO	PO		39.5	-8	PO	20171109124500	http://www.france24.com/en/20171109-fresh-eu-bid-fails-renew-controversial-weedkiller
705331620	20171010	201710	2017	2017.7671	IGOEUREEC	THE EU	EUR	EEC				IGO													0	100	100	10	3	-5.0	6	1	6	-1.73010380622838	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20171109124500	http://www.france24.com/en/20171109-fresh-eu-bid-fails-renew-controversial-weedkiller
705331621	20171010	201710	2017	2017.7671	JUD	SUPREME COURT						JUD													1	051	051	05	1	3.4	6	1	6	-3.80952380952381	3	Farmington, Texas, United States	US	USTX	TX181	33.469	-96.6453	1380851	0								3	Farmington, Texas, United States	US	USTX	TX181	33.469	-96.6453	1380851	20171109124500	http://www.arkansasonline.com/news/2017/nov/09/nation-brief/
705331622	20171010	201710	2017	2017.7671	JUD	SUPREME COURT						JUD													1	051	051	05	1	3.4	4	1	4	-3.80952380952381	3	Farmington, Texas, United States	US	USTX	TX181	33.469	-96.6453	1380851	0								3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171109124500	http://www.arkansasonline.com/news/2017/nov/09/nation-brief/
705331623	20171102	201711	2017	2017.8274	GBR	UNITED KINGDOM	GBR								IRN	TEHRAN	IRN								1	042	042	04	1	1.9	2	1	2	-4.60448642266824	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331624	20171102	201711	2017	2017.8274	GBR	UNITED KINGDOM	GBR								IRN	TEHRAN	IRN								1	046	046	04	1	7.0	2	1	2	-4.60448642266824	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331625	20171102	201711	2017	2017.8274	GBR	UNITED KINGDOM	GBR								IRN	TEHRAN	IRN								1	046	046	04	1	7.0	1	1	1	-4.60448642266824	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331626	20171102	201711	2017	2017.8274	GBR	UNITED KINGDOM	GBR								MNCCANMED	THOMSON REUTERS	CAN					MNC	MED		1	173	173	17	4	-5.0	2	1	2	-4.60448642266824	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331627	20171102	201711	2017	2017.8274	IRN	TEHRAN	IRN								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-4.60448642266824	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331628	20171102	201711	2017	2017.8274	IRN	TEHRAN	IRN								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	2	1	2	-4.60448642266824	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331629	20171102	201711	2017	2017.8274	IRN	TEHRAN	IRN								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	1	1	1	-4.60448642266824	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331630	20171102	201711	2017	2017.8274	IRN	TEHRAN	IRN								LAB	WORKER						LAB			1	043	043	04	1	2.8	6	1	6	-4.60448642266824	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331631	20171102	201711	2017	2017.8274	IRN	TEHRAN	IRN								LAB	WORKER						LAB			1	046	046	04	1	7.0	7	1	7	-4.60448642266824	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331632	20171102	201711	2017	2017.8274	LAB	WORKER						LAB			IRN	TEHRAN	IRN								1	042	042	04	1	1.9	6	1	6	-4.60448642266824	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331633	20171102	201711	2017	2017.8274	LAB	WORKER						LAB			IRN	TEHRAN	IRN								1	046	046	04	1	7.0	7	1	7	-4.60448642266824	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331634	20171102	201711	2017	2017.8274	LAB	WORKER						LAB			MNCCANMED	THOMSON REUTERS	CAN					MNC	MED		1	173	173	17	4	-5.0	6	1	6	-4.60448642266824	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109124500	https://www.theatlantic.com/international/archive/2017/11/theresa-may-cabinet-crisis/545168/
705331635	20171102	201711	2017	2017.8274	USA	ARIZONA	USA																		0	0241	024	02	1	-0.3	3	1	3	-3.49013657056146	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171109124500	http://www.newsweek.com/us-risks-coup-if-mueller-investigation-continues-say-republicans-706421
705331636	20171102	201711	2017	2017.8274	USA	OREGON	USA																		1	112	112	11	3	-2.0	10	1	10	-7.72946859903382	3	Morrow County, Oregon, United States	US	USOR	OR049	45.4996	-119.551	1135860	0								3	Morrow County, Oregon, United States	US	USOR		45.4996	-119.551	1135860	20171109124500	http://www.mycolumbiabasin.com/2017/11/09/grand-jury-issues-true-bill-for-alleged-car-thieves/
705331637	20171102	201711	2017	2017.8274	USA	ARIZONA	USA								RUS	RUSSIA	RUS								0	020	020	02	1	3.0	2	1	2	-3.49013657056146	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109124500	http://www.newsweek.com/us-risks-coup-if-mueller-investigation-continues-say-republicans-706421
705331638	20171102	201711	2017	2017.8274	USA	ARIZONA	USA								RUS	RUSSIA	RUS								0	0241	024	02	1	-0.3	2	1	2	-3.49013657056146	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109124500	http://www.newsweek.com/us-risks-coup-if-mueller-investigation-continues-say-republicans-706421
