703836428	20161104	201611	2016	2016.8329											COP	DEPUTY						COP			0	046	046	04	1	7.0	6	1	6	-7.82029950083195	0								4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	20171104071500	https://timesofindia.indiatimes.com/city/thane/private-eye-actor-wife-held-for-extorting-from-tainted-babu/articleshow/61501489.cms
703836429	20161104	201611	2016	2016.8329											COP	DEPUTY						COP			0	046	046	04	1	7.0	4	1	4	-7.82029950083195	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171104071500	https://timesofindia.indiatimes.com/city/thane/private-eye-actor-wife-held-for-extorting-from-tainted-babu/articleshow/61501489.cms
703836430	20171005	201710	2017	2017.7534											LEG	CONGRESS						LEG			0	046	046	04	1	7.0	4	1	4	-3.96039603960396	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104071500	http://www.scmp.com/news/asia/diplomacy/article/2118402/how-donald-trumps-example-has-emboldened-asias-strongmen-leaders
703836431	20171005	201710	2017	2017.7534											LEG	CONGRESS						LEG			0	046	046	04	1	7.0	1	1	1	-3.96039603960396	0								1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171104071500	http://www.scmp.com/news/asia/diplomacy/article/2118402/how-donald-trumps-example-has-emboldened-asias-strongmen-leaders
703836432	20171005	201710	2017	2017.7534	CHNMED	CHINA	CHN					MED													0	111	111	11	3	-2.0	2	1	2	-3.96039603960396	1	Cambodia	CB	CB		13	105	CB	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104071500	http://www.scmp.com/news/asia/diplomacy/article/2118402/how-donald-trumps-example-has-emboldened-asias-strongmen-leaders
703836433	20171005	201710	2017	2017.7534	LEG	CONGRESS						LEG													0	046	046	04	1	7.0	4	1	4	-3.96039603960396	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104071500	http://www.scmp.com/news/asia/diplomacy/article/2118402/how-donald-trumps-example-has-emboldened-asias-strongmen-leaders
703836434	20171005	201710	2017	2017.7534	LEG	CONGRESS						LEG													0	046	046	04	1	7.0	1	1	1	-3.96039603960396	1	Cambodia	CB	CB		13	105	CB	0								1	Cambodia	CB	CB		13	105	CB	20171104071500	http://www.scmp.com/news/asia/diplomacy/article/2118402/how-donald-trumps-example-has-emboldened-asias-strongmen-leaders
703836435	20171005	201710	2017	2017.7534	ZWE	ZIMBABWEAN	ZWE								GOV	MINISTRY						GOV			1	173	173	17	4	-5.0	10	1	10	-2.42720828120784	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104071500	http://www.freerepublic.com/focus/f-news/3601544/posts
703836436	20171005	201710	2017	2017.7534	ZWE	ZIMBABWEAN	ZWE								ZWECOP	ZIMBABWEAN	ZWE					COP			1	173	173	17	4	-5.0	10	1	10	-2.42720828120784	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104071500	http://www.freerepublic.com/focus/f-news/3601544/posts
703836437	20171005	201710	2017	2017.7534	ZWE	ZIMBABWEAN	ZWE								ZWEGOV	ROBERT MUGABE	ZWE					GOV			1	020	020	02	1	3.0	10	1	10	-2.42720828120784	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104071500	http://www.freerepublic.com/focus/f-news/3601544/posts
