704278878	20171007	201710	2017	2017.7589	SLE	SIERRA LEONE	SLE								GOV	STATE OFFICIAL						GOV			0	013	013	01	1	0.4	10	1	10	-8.48601735776281	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	20171106104500	http://www.thesierraleonetelegraph.com/charles-taylor-sentenced-to-50-years-for-brutalising-the-people-of-sierra-leone/
704278879	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								MNCUSABUS	ISHARES	USA					MNC	BUS		0	010	010	01	1	0.0	4	1	4	-0.19762845849802	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171106104500	https://www.bloomberg.com/news/articles/2017-11-06/sec-is-said-to-prepare-easier-path-for-new-exchange-traded-funds
704278880	20171030	201710	2017	2017.8219											EDU	UNIVERSITY						EDU			1	164	164	16	4	-7.0	1	1	1	-1.7766497461929	0								3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	20171106104500	https://www.huffingtonpost.com/entry/all-eyes-on-spartanburg-county_us_59ff9dd9e4b0d467d4c22657
704278881	20171030	201710	2017	2017.8219	AFR	AFRICA	AFR								BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	6	1	6	-0.41666666666666	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	20171106104500	https://www.iol.co.za/business-report/afrimat-looks-to-new-continental-frontiers-11873763
704278882	20171030	201710	2017	2017.8219	BELCOP	BRUSSELS	BEL					COP			EUR	EUROPEAN	EUR								1	100	100	10	3	-5.0	2	1	2	-2.27272727272727	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106104500	http://deredactie.be/cm/vrtnieuws.english/News/1.3094064
704278883	20171030	201710	2017	2017.8219	BELCOP	BRUSSELS	BEL					COP			EUR	EUROPEAN	EUR								1	100	100	10	3	-5.0	8	1	8	-2.27272727272727	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171106104500	http://deredactie.be/cm/vrtnieuws.english/News/1.3094064
704278884	20171030	201710	2017	2017.8219	BELCOP	BRUSSELS	BEL					COP			GOV	MINIST						GOV			1	173	173	17	4	-5.0	8	1	8	-2.27272727272727	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	20171106104500	http://deredactie.be/cm/vrtnieuws.english/News/1.3094064
704278885	20171030	201710	2017	2017.8219	BELCOP	BRUSSELS	BEL					COP			GOV	MINIST						GOV			1	173	173	17	4	-5.0	2	1	2	-2.27272727272727	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171106104500	http://deredactie.be/cm/vrtnieuws.english/News/1.3094064
704278886	20171030	201710	2017	2017.8219	CHN	CHINA	CHN																		1	051	051	05	1	3.4	10	1	10	1.45772594752186	4	Beihai, Guangxi, China	CH	CH16	13053	21.4833	109.1	-1898501	0								4	Beihai, Guangxi, China	CH	CH16	13053	21.4833	109.1	-1898501	20171106104500	http://www.4-traders.com/PONSSE-OYJ-1412517/news/Ponsse-Oyj-subsidiary-in-China-celebrates-its-10th-anniversary-25446525/
704278887	20171030	201710	2017	2017.8219	CVL	REPATRIATE						CVL			BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	1	1	1	-0.41666666666666	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	20171106104500	https://www.iol.co.za/business-report/afrimat-looks-to-new-continental-frontiers-11873763
704278888	20171030	201710	2017	2017.8219	EDU	UNIVERSITY						EDU													1	164	164	16	4	-7.0	1	1	1	-1.7766497461929	3	Spartanburg County, South Carolina, United States	US	USSC	SC083	34.9307	-81.9832	1248592	0								3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	20171106104500	https://www.huffingtonpost.com/entry/all-eyes-on-spartanburg-county_us_59ff9dd9e4b0d467d4c22657
704278889	20171030	201710	2017	2017.8219	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	164	164	16	4	-7.0	4	1	4	-1.7766497461929	3	Spartanburg County, South Carolina, United States	US	USSC	SC083	34.9307	-81.9832	1248592	3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	20171106104500	https://www.huffingtonpost.com/entry/all-eyes-on-spartanburg-county_us_59ff9dd9e4b0d467d4c22657
704278890	20171030	201710	2017	2017.8219	GOV	CHIEF EXECUTIVE						GOV			BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	1	1	1	-0.41666666666666	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	20171106104500	https://www.iol.co.za/business-report/afrimat-looks-to-new-continental-frontiers-11873763
704278891	20171030	201710	2017	2017.8219	MYS	MALAYSIAN	MYS								COP	POLICE						COP			0	0214	021	02	1	3.4	4	1	4	-5.84415584415585	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171106104500	https://www.todayonline.com/world/asia/jho-low-sought-refuge-cayman-islands-after-1mdb-scandal-broke-leaked-e-mails
704278892	20171030	201710	2017	2017.8219	MYS	MALAYSIAN	MYS								COP	POLICE						COP			0	090	090	09	2	-2.0	4	1	4	-5.84415584415585	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171106104500	https://www.todayonline.com/world/asia/jho-low-sought-refuge-cayman-islands-after-1mdb-scandal-broke-leaked-e-mails
704278893	20171030	201710	2017	2017.8219	MYSGOV	MALAYSIAN	MYS					GOV			COP	POLICE						COP			0	0214	021	02	1	3.4	6	1	6	-5.84415584415585	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171106104500	https://www.todayonline.com/world/asia/jho-low-sought-refuge-cayman-islands-after-1mdb-scandal-broke-leaked-e-mails
704278894	20171030	201710	2017	2017.8219	MYSGOV	MALAYSIAN	MYS					GOV			MYS	MALAYSIAN	MYS								0	090	090	09	2	-2.0	6	1	6	-5.84415584415585	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171106104500	https://www.todayonline.com/world/asia/jho-low-sought-refuge-cayman-islands-after-1mdb-scandal-broke-leaked-e-mails
704278895	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	164	164	16	4	-7.0	3	1	3	-1.7766497461929	3	Spartanburg County, South Carolina, United States	US	USSC	SC083	34.9307	-81.9832	1248592	3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	20171106104500	https://www.huffingtonpost.com/entry/all-eyes-on-spartanburg-county_us_59ff9dd9e4b0d467d4c22657
704278896	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	164	164	16	4	-7.0	1	1	1	-1.7766497461929	3	Spartanburg County, South Carolina, United States	US	USSC	SC083	34.9307	-81.9832	1248592	3	Spartanburg County, South Carolina, United States	US	USSC		34.9307	-81.9832	1248592	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106104500	https://www.huffingtonpost.com/entry/all-eyes-on-spartanburg-county_us_59ff9dd9e4b0d467d4c22657
704278897	20171105	201711	2017	2017.8356											BUS	PRODUCER						BUS			1	190	190	19	4	-10.0	2	1	2	-2.87769784172662	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171106104500	http://bangaloremirror.indiatimes.com/entertainment/bollywood/fanney-khan-accident-assistant-director-hit-by-motorcycle-on-the-sets-of-anil-kapoor-aishwarya-rai-bachchan-and-rajkummar-rao-starrer/articleshow/61530012.cms
704278898	20171105	201711	2017	2017.8356	CHRPRO332	CHRISTIAN CHURCH				CHR	PRO				MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	-2.05479452054794	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171106104500	http://news2.onlinenigeria.com/news/general/674219-adeboye-counsels-christian-faithful-over-tithe-controversy.html
704278899	20171105	201711	2017	2017.8356	CHRPRO332	CHRISTIAN CHURCH				CHR	PRO				MED	MEDIA						MED			1	010	010	01	1	0.0	6	1	6	-2.05479452054794	4	Daddy, Ogun, Nigeria	NI	NI16	191269	6.9338	3.45306	10281359	4	Daddy, Ogun, Nigeria	NI	NI16	191269	6.9338	3.45306	10281359	4	Daddy, Ogun, Nigeria	NI	NI16	191269	6.9338	3.45306	10281359	20171106104500	http://news2.onlinenigeria.com/news/general/674219-adeboye-counsels-christian-faithful-over-tithe-controversy.html
704278900	20171105	201711	2017	2017.8356	CYM	GEORGE TOWN	CYM								GOV	GOVERNMENT						GOV			1	080	080	08	2	5.0	10	1	10	-4.25531914893617	0								0								0								20171106104500	http://borneobulletin.com.bn/penang-govt-admits-poor-drainage-system-contributes-to-flood/
704278901	20171105	201711	2017	2017.8356	GOV	HEAD OF STATE						GOV			JPN	TOKYO	JPN								1	042	042	04	1	1.9	3	1	3	-2.83018867924528	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171106104500	http://borneobulletin.com.bn/thousands-urge-peace-in-anti-trump-protest-in-s-korea/
704278902	20171105	201711	2017	2017.8356	IGOSEAASN	ASEAN	SEA	ASN				IGO			LEG	CONGRESS						LEG			1	010	010	01	1	0.0	10	1	10	1.78571428571429	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20171106104500	http://borneobulletin.com.bn/rapid-strides-for-cardiology-in-brunei/
704278903	20171105	201711	2017	2017.8356	IND	MUMBAI	IND								BUS	PRODUCER						BUS			1	190	190	19	4	-10.0	3	1	3	-2.87769784172662	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171106104500	http://bangaloremirror.indiatimes.com/entertainment/bollywood/fanney-khan-accident-assistant-director-hit-by-motorcycle-on-the-sets-of-anil-kapoor-aishwarya-rai-bachchan-and-rajkummar-rao-starrer/articleshow/61530012.cms
704278904	20171105	201711	2017	2017.8356	IND	MUMBAI	IND								BUS	PRODUCER						BUS			1	193	193	19	4	-10.0	3	1	3	-2.87769784172662	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171106104500	http://bangaloremirror.indiatimes.com/entertainment/bollywood/fanney-khan-accident-assistant-director-hit-by-motorcycle-on-the-sets-of-anil-kapoor-aishwarya-rai-bachchan-and-rajkummar-rao-starrer/articleshow/61530012.cms
704278905	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								0	036	036	03	1	4.0	6	1	6	3.65111561866126	0								4	Franschoek, Limpopo, South Africa	SF	SF09	6322	-23.4798	27.9503	-1228888	4	Franschoek, Limpopo, South Africa	SF	SF09	6322	-23.4798	27.9503	-1228888	20171106104500	http://pressoffice.mg.co.za/teraco/PressRelease.php?StoryID=279562
704278906	20171106	201711	2017	2017.8384											AFR	AFRICA	AFR								0	042	042	04	1	1.9	2	1	2	0.35211267605633	0								4	University Of Botswana, South East, Botswana	BC	BC09	6330	-24.6611	25.9317	9039757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106104500	http://www.enca.com/south-africa/who-is-naledi-pandor
704278907	20171106	201711	2017	2017.8384											ARM	ARMENIA	ARM								1	046	046	04	1	7.0	10	1	10	3.63128491620112	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171106104500	https://armenpress.am/eng/news/911469/president-sargsyan-receives-renowned-scientists-yuri-oganessian-and-ani-aprahamian.html
704278908	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	111	111	11	3	-2.0	2	1	2	-0.66079295154185	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106104500	http://www.goulburnpost.com.au/story/5037432/man-skates-from-sydney-to-melbourne-to-raise-awareness-and-money-for-movember/
704278909	20171106	201711	2017	2017.8384											AUS	MELBOURNE	AUS								1	192	192	19	4	-9.5	6	1	6	0.7628294036061	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106104500	http://www.centralwesterndaily.com.au/story/5037985/melbourne-cup-2017-a-not-so-expert-analysis-of-the-race-that-stops-a-nation/?cs=104
704278910	20171106	201711	2017	2017.8384											BDI	BURUNDI	BDI								0	043	043	04	1	2.8	2	1	2	-7.34463276836158	0								4	Mugina, Muyinga, Burundi	BY	BY18	18585	-2.7794	30.3503	6040318	4	Mugina, Muyinga, Burundi	BY	BY18	18585	-2.7794	30.3503	6040318	20171106104500	http://allafrica.com/stories/201711060463.html
704278911	20171106	201711	2017	2017.8384											BRN	BRUNEI DARUSSALAM	BRN								1	040	040	04	1	1.0	2	1	2	4.55341506129598	0								4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20171106104500	http://borneobulletin.com.bn/a-crucial-bridge-to-channel-voices-of-people/
704278912	20171106	201711	2017	2017.8384											BRN	BRUNEI	BRN								1	043	043	04	1	2.8	4	1	4	5.75539568345324	0								4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20171106104500	http://borneobulletin.com.bn/sbylep-participants-afforded-memorable-encounter/
704278913	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			1	020	020	02	1	3.0	5	1	5	2.41042345276873	0								3	Cherry Hill, New Jersey, United States	US	USNJ		39.9348	-75.0307	875388	3	Cherry Hill, New Jersey, United States	US	USNJ		39.9348	-75.0307	875388	20171106104500	https://www.nytimes.com/2017/11/06/business/corporate-philanthropy.html
704278914	20171106	201711	2017	2017.8384											BUS	BANK						BUS			1	040	040	04	1	1.0	2	1	2	1.75131348511383	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171106104500	http://www.thehindubusinessline.com/money-and-banking/edelweiss-tokio-life-to-tap-growth-opportunities-in-banassurance-channel/article9944905.ece
704278915	20171106	201711	2017	2017.8384											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	5	1	5	0.3584229390681	0								4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	20171106104500	http://borneobulletin.com.bn/way-of-working-fundamentally-misguided/
704278916	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			1	061	061	06	2	6.4	10	1	10	1.8413597733711	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171106104500	http://www.moneycontrol.com/news/business/economy/we-will-use-analytics-to-ensure-that-customers-get-covered-better-shriram-life-chief-2430719.html
704278917	20171106	201711	2017	2017.8384											BUS	BUSINESS						BUS			0	070	070	07	2	7.0	2	1	2	2.85035629453681	0								3	Jefferson County, Idaho, United States	US	USID		44.0416	-112.626	399751	3	Jefferson County, Idaho, United States	US	USID		44.0416	-112.626	399751	20171106104500	http://www.peninsuladailynews.com/news/jefferson-county-group-to-donate-10000-to-planned-parenthood-after-fundraiser/
704278918	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			0	0871	087	08	2	9.0	5	1	5	-2.81124497991968	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106104500	https://www.thestar.com.my/tech/tech-news/2017/11/06/trumps-twitter-deactivation-begets-scrutiny-on-security-policy/
704278919	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			0	110	110	11	3	-2.0	5	1	5	-2.81124497991968	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106104500	https://www.thestar.com.my/tech/tech-news/2017/11/06/trumps-twitter-deactivation-begets-scrutiny-on-security-policy/
704278920	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			0	138	138	13	3	-7.0	5	1	5	-2.81124497991968	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106104500	https://www.thestar.com.my/tech/tech-news/2017/11/06/trumps-twitter-deactivation-begets-scrutiny-on-security-policy/
704278921	20171106	201711	2017	2017.8384											BWA	BOTSWANA	BWA								1	042	042	04	1	1.9	5	1	5	0.35211267605633	0								4	University Of Botswana, South East, Botswana	BC	BC09	6330	-24.6611	25.9317	9039757	4	University Of Botswana, South East, Botswana	BC	BC09	6330	-24.6611	25.9317	9039757	20171106104500	http://www.enca.com/south-africa/who-is-naledi-pandor
