705045823	20161108	201611	2016	2016.8438	ESP	SPAIN	ESP								NOR	NORWAY	NOR								1	043	043	04	1	2.8	1	1	1	-2.26244343891403	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Netherlands	NL	NL		52.5	5.75	NL	1	Norway	NO	NO		62	10	NO	20171108161500	https://africa.direct.news/news=1281870
705045824	20161108	201611	2016	2016.8438	ESP	SPANISH	ESP								NOR	NORWEGIAN	NOR								1	043	043	04	1	2.8	2	1	2	-2.26244343891403	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171108161500	https://africa.direct.news/news=1281870
705045825	20161108	201611	2016	2016.8438	NOR	NORWAY	NOR								ESP	SPAIN	ESP								1	042	042	04	1	1.9	1	1	1	-2.26244343891403	1	Netherlands	NL	NL		52.5	5.75	NL	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Norway	NO	NO		62	10	NO	20171108161500	https://africa.direct.news/news=1281870
705045826	20161108	201611	2016	2016.8438	NOR	NORWEGIAN	NOR								ESP	SPANISH	ESP								1	042	042	04	1	1.9	2	1	2	-2.26244343891403	1	Norway	NO	NO		62	10	NO	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Norway	NO	NO		62	10	NO	20171108161500	https://africa.direct.news/news=1281870
705045827	20161108	201611	2016	2016.8438	NOR	NORWAY	NOR								ZWEELI	ZIMBABWE	ZWE					ELI			1	040	040	04	1	1.0	1	1	1	-2.26244343891403	1	Netherlands	NL	NL		52.5	5.75	NL	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171108161500	https://africa.direct.news/news=1281870
705045828	20161108	201611	2016	2016.8438	NOR	NORWEGIAN	NOR								ZWEELI	ZIMBABWE	ZWE					ELI			1	040	040	04	1	1.0	2	1	2	-2.26244343891403	1	Norway	NO	NO		62	10	NO	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171108161500	https://africa.direct.news/news=1281870
705045829	20161108	201611	2016	2016.8438	ZWEELI	ZIMBABWE	ZWE					ELI			NOR	NORWAY	NOR								1	040	040	04	1	1.0	1	1	1	-2.26244343891403	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Netherlands	NL	NL		52.5	5.75	NL	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171108161500	https://africa.direct.news/news=1281870
705045830	20161108	201611	2016	2016.8438	ZWEELI	ZIMBABWE	ZWE					ELI			NOR	NORWEGIAN	NOR								1	040	040	04	1	1.0	2	1	2	-2.26244343891403	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Norway	NO	NO		62	10	NO	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171108161500	https://africa.direct.news/news=1281870
705045831	20161108	201611	2016	2016.8438	ZWEELI	ZIMBABWE	ZWE					ELI			ZWEGOVMIL	EMMERSON MNANGAGWA	ZWE					GOV	MIL		1	040	040	04	1	1.0	2	1	2	-2.26244343891403	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171108161500	https://africa.direct.news/news=1281870
705045832	20161108	201611	2016	2016.8438	ZWEGOVMIL	EMMERSON MNANGAGWA	ZWE					GOV	MIL		ZWEELI	ZIMBABWE	ZWE					ELI			1	040	040	04	1	1.0	2	1	2	-2.26244343891403	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171108161500	https://africa.direct.news/news=1281870
705045833	20171009	201710	2017	2017.7644	COP	POLICE						COP			MNCUSA	DELTA AIR LINES	USA					MNC			1	112	112	11	3	-2.0	10	1	10	-3.1201248049922	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20171108161500	https://www.washingtonpost.com/news/dr-gridlock/wp/2017/11/08/how-a-womans-suspicions-of-infidelity-ruined-a-plane-ride-for-everyone/
705045834	20171009	201710	2017	2017.7644	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	2.6888604353393	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171108161500	https://forimmediaterelease.net/united-airlines-adds-second-regional-president-to-leadership-bench-deepening-commitment-in-california-19275/
705045835	20171009	201710	2017	2017.7644	MNCUSAMED	VERIZON	USA					MNC	MED												1	128	128	12	3	-5.0	10	1	10	-4.78821362799264	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108161500	http://www.sharenet.co.za/news/Former_Yahoo_CEO_apologizes_for_data_breach_blames_Russians/7cbffdaec2b449bb2c2d1cbcdcbea497
705045836	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	2	1	2	2.6888604353393	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171108161500	https://forimmediaterelease.net/united-airlines-adds-second-regional-president-to-leadership-bench-deepening-commitment-in-california-19275/
705045837	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	036	036	03	1	4.0	10	1	10	-2.9126213592233	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171108161500	http://allafrica.com/stories/201711080603.html
705045838	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	046	046	04	1	7.0	2	1	2	-5.19480519480519	0								1	Australia	AS	AS		-25	135	AS	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171108161500	http://ewn.co.za/2017/11/08/listen-ct-water-crisis-7-myths-that-must-be-bust
705045839	20171108	201711	2017	2017.8438											AUT	AUSTRIAN	AUT								1	013	013	01	1	0.4	1	1	1	0.55658627087198	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108161500	http://www.palmbeachdailynews.com/lifestyles/one-year-later-these-trump-supporters-stand-their-president/ni9zhkEv7sasi66lhIvWsK/
705045840	20171108	201711	2017	2017.8438											BLR	MINSK	BLR								1	042	042	04	1	1.9	10	1	10	2.87162162162162	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171108161500	http://www.eagletribune.com/region/stephens-provides-boost-for-us-in-fed-cup-final-at/article_bd2692ed-2099-54b3-8d7e-3dd687ec5b59.html
705045841	20171108	201711	2017	2017.8438											BUS	BANK						BUS			1	010	010	01	1	0.0	10	1	10	1.63170163170163	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171108161500	http://newsbytes.ph/2017/11/08/bsp-launches-pesonet-system-to-accelerate-e-payment-in-ph/
705045842	20171108	201711	2017	2017.8438											BUS	BUSINESS LEADER						BUS			1	040	040	04	1	1.0	10	1	10	-1.25	0								1	South Korea	KS	KS		37	127.5	KS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108161500	http://sandhillsexpress.com/abc_world/north-korea-trade-top-trumps-agenda-for-meeting-with-chinese-president-abcid35993615/
705045843	20171108	201711	2017	2017.8438											BUS	BANK						BUS			0	043	043	04	1	2.8	3	1	3	2.07813798836243	0								3	Nottoway River, North Carolina, United States	US	USNC		36.5435	-76.9164	1026043	3	Nottoway River, North Carolina, United States	US	USNC		36.5435	-76.9164	1026043	20171108161500	https://outerbanksvoice.com/2017/11/08/carolina-bar-b-que-co-maintaining-a-venerated-tradition/
705045844	20171108	201711	2017	2017.8438											BUS	BANK						BUS			0	043	043	04	1	2.8	2	1	2	2.07813798836243	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171108161500	https://outerbanksvoice.com/2017/11/08/carolina-bar-b-que-co-maintaining-a-venerated-tradition/
705045845	20171108	201711	2017	2017.8438											COP	TROOPER						COP			0	046	046	04	1	7.0	5	1	5	-7.04225352112676	0								3	Middletown, Delaware, United States	US	USDE	DE003	39.4496	-75.7163	214304	3	Middletown, Delaware, United States	US	USDE	DE003	39.4496	-75.7163	214304	20171108161500	http://www.pikecountycourier.com/apps/pbcs.dll/article?AID=/20171108/NEWS02/171109963
705045846	20171108	201711	2017	2017.8438											COP	TROOPER						COP			0	046	046	04	1	7.0	18	1	6	-7.04225352112676	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171108161500	http://www.pikecountycourier.com/apps/pbcs.dll/article?AID=/20171108/NEWS02/171109963
705045847	20171108	201711	2017	2017.8438											COP	TROOPER						COP			0	046	046	04	1	7.0	5	1	5	-7.04225352112676	0								1	Reunion	RE	RE		-21.1	55.6	RE	1	Reunion	RE	RE		-21.1	55.6	RE	20171108161500	http://www.pikecountycourier.com/apps/pbcs.dll/article?AID=/20171108/NEWS02/171109963
705045848	20171108	201711	2017	2017.8438											CUB	CUBA	CUB								1	042	042	04	1	1.9	10	1	10	-1.45985401459854	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108161500	http://www.latimes.com/politics/washington/la-na-pol-essential-washington-updates-u-s-sets-new-restrictions-on-business-1510154085-htmlstory.html
705045849	20171108	201711	2017	2017.8438											CVL	RESIDENTS						CVL			1	140	140	14	3	-6.5	10	1	10	-6.95652173913043	0								0								0								20171108161500	http://jamaica-gleaner.com/article/news/20171108/st-thomas-protest-organisers-released
705045850	20171108	201711	2017	2017.8438											DEU	GERMANY	DEU								0	130	130	13	3	-4.4	2	1	2	-0.82278481012659	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171108161500	https://www.thenation.com/article/democracy-needs-a-reboot-for-the-age-of-artificial-intelligence/
705045851	20171108	201711	2017	2017.8438											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	2.0979020979021	0								3	Tunbridge, Vermont, United States	US	USVT	VT017	43.8909	-72.4912	1459963	3	Tunbridge, Vermont, United States	US	USVT	VT017	43.8909	-72.4912	1459963	20171108161500	http://www.sfgate.com/news/education/article/Towns-OK-school-district-merger-closure-of-high-12341196.php
705045852	20171108	201711	2017	2017.8438											GOV	REGULATOR						GOV			1	014	014	01	1	0.0	10	1	10	0.74074074074074	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171108161500	https://tribune.com.pk/story/1553256/2-market-watch-stock-market-records-relief-rally-amid-thin-volumes/
705045853	20171108	201711	2017	2017.8438											GOV	DISTRICT COMMISSIONER						GOV			1	040	040	04	1	1.0	2	1	2	-1.04166666666667	0								4	Luampa, North-Western, Zambia	ZA	ZA01	65240	-15.4311	24.7293	-2290985	4	Luampa, North-Western, Zambia	ZA	ZA01	65240	-15.4311	24.7293	-2290985	20171108161500	https://www.lusakatimes.com/2017/11/08/wina-tells-pf-cadres-stop-harassing-opposition-mps/
705045854	20171108	201711	2017	2017.8438											GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	2	1	2	7.20720720720721	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20171108161500	http://punchng.com/america-pledges-to-assist-anambra-ekiti-hold-credible-governorship-elections/
705045855	20171108	201711	2017	2017.8438											GOV	FIRE DEPARTMENT						GOV			1	042	042	04	1	1.9	4	1	4	2.39234449760765	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171108161500	http://www.wndu.com/content/news/Infant-left-in-Michigan-City-baby-box--456119133.html
