705405083	20171102	201711	2017	2017.8274	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	1.21951219512195	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109171500	https://www.usatoday.com/story/news/politics/2017/11/09/help-doug-jones-national-democrats-lay-low-alabama-senate-race/841726001/
705405084	20171102	201711	2017	2017.8274	UAF	MILITANT						UAF			GOV	PRESIDENT						GOV			0	133	133	13	3	-5.8	7	1	7	-4.79102956167176	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109171500	http://www.philstar.com/headlines/2017/11/10/1757472/us-lawmakers-urge-trump-prod-rody-drug-war-ejk
705405085	20171102	201711	2017	2017.8274	UAF	MILITANT						UAF			PHLGOV	PHILIPPINE	PHL					GOV			0	133	133	13	3	-5.8	1	1	1	-4.79102956167176	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109171500	http://www.philstar.com/headlines/2017/11/10/1757472/us-lawmakers-urge-trump-prod-rody-drug-war-ejk
705405086	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								LEG	SENATOR						LEG			0	040	040	04	1	1.0	2	1	2	1.21951219512195	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109171500	https://www.usatoday.com/story/news/politics/2017/11/09/help-doug-jones-national-democrats-lay-low-alabama-senate-race/841726001/
705405087	20171102	201711	2017	2017.8274	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	2	1	2	-3.38208409506399	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109171500	https://freepressonline.com/Content/Features/Politics-Government/Article/Maine-s-Congressional-Delegation-Reacts-to-GOP-Tax-Cut-Bill/52/541/55742
705405088	20171108	201711	2017	2017.8438	CUB	CUBA	CUB								CUBBUS	CUBA	CUB					BUS			1	010	010	01	1	0.0	6	1	4	3.90920554854981	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171109171500	http://www.plenglish.com/index.php?o=rn&id=20804&SEO=cuban-business-portfolio-and-products-are-very-attractive-in-china-photos
705405089	20171108	201711	2017	2017.8438	CUB	CUBA	CUB								CUBBUS	CUBA	CUB					BUS			1	010	010	01	1	0.0	1	1	1	3.90920554854981	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171109171500	http://www.plenglish.com/index.php?o=rn&id=20804&SEO=cuban-business-portfolio-and-products-are-very-attractive-in-china-photos
705405090	20171108	201711	2017	2017.8438	CUB	CUBA	CUB								CUBBUS	CUBA	CUB					BUS			1	010	010	01	1	0.0	1	1	1	3.90920554854981	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109171500	http://www.plenglish.com/index.php?o=rn&id=20804&SEO=cuban-business-portfolio-and-products-are-very-attractive-in-china-photos
705405091	20171108	201711	2017	2017.8438	CUBBUS	CUBAN	CUB					BUS													0	010	010	01	1	0.0	3	1	3	3.90920554854981	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171109171500	http://www.plenglish.com/index.php?o=rn&id=20804&SEO=cuban-business-portfolio-and-products-are-very-attractive-in-china-photos
705405092	20171108	201711	2017	2017.8438	CUBBUS	CUBAN	CUB					BUS													1	010	010	01	1	0.0	3	1	3	3.90920554854981	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171109171500	http://www.plenglish.com/index.php?o=rn&id=20804&SEO=cuban-business-portfolio-and-products-are-very-attractive-in-china-photos
705405093	20171108	201711	2017	2017.8438	ITA	ITALIAN	ITA								ITACOP	ITALY	ITA					COP			1	090	090	09	2	-2.0	2	1	2	1.4014014014014	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171109171500	http://freerepublic.com/focus/f-religion/3603183/posts
705405094	20171108	201711	2017	2017.8438	ITA	ITALIAN	ITA								VAT	VATICAN	VAT								1	051	051	05	1	3.4	2	1	2	1.4014014014014	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171109171500	http://freerepublic.com/focus/f-religion/3603183/posts
705405095	20171108	201711	2017	2017.8438	ITA	ITALIAN	ITA								VAT	VATICAN	VAT								1	090	090	09	2	-2.0	2	1	2	1.4014014014014	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171109171500	http://freerepublic.com/focus/f-religion/3603183/posts
705405096	20171108	201711	2017	2017.8438	ITACOP	ITALIAN	ITA					COP			VAT	VATICAN	VAT								1	051	051	05	1	3.4	6	1	6	1.4014014014014	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171109171500	http://freerepublic.com/focus/f-religion/3603183/posts
705405097	20171108	201711	2017	2017.8438	NGAELI	OLUSEGUN OBASANJO	NGA					ELI			AFR	AFRICA	AFR								1	010	010	01	1	0.0	10	1	10	-3.20855614973262	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171109171500	http://www.nigerianeye.com/2017/11/african-leaders-launder-50bn-annually.html
705405098	20171108	201711	2017	2017.8438	USA	ILLINOIS	USA																		1	051	051	05	1	3.4	1	1	1	4.93273542600897	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109171500	http://q985online.com/illinois-spreads-holiday-cheer-to-our-military/
705405099	20171108	201711	2017	2017.8438	USA	ILLINOIS	USA								USAELI	UNITED STATES	USA					ELI			1	051	051	05	1	3.4	1	1	1	4.93273542600897	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109171500	http://q985online.com/illinois-spreads-holiday-cheer-to-our-military/
705405100	20171108	201711	2017	2017.8438	USA	ILLINOIS	USA								USAELI	UNITED STATES	USA					ELI			1	051	051	05	1	3.4	7	1	7	4.26161908430029	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171109171500	http://q985online.com/tags/diana-rauner/
705405101	20171108	201711	2017	2017.8438	USAELI	ILLINOIS	USA					ELI													1	051	051	05	1	3.4	4	1	4	4.93273542600897	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109171500	http://q985online.com/illinois-spreads-holiday-cheer-to-our-military/
705405102	20171108	201711	2017	2017.8438	USAELI	ILLINOIS	USA					ELI													1	051	051	05	1	3.4	20	1	20	4.22806326721486	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171109171500	http://q985online.com/tags/diana-rauner/
705405103	20171108	201711	2017	2017.8438	YEM	YEMEN	YEM																		1	021	021	02	1	3.4	4	1	4	-2.13523131672598	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171109171500	https://www.unicefusa.org/press/releases/statement-unicef-executive-director-anthony-lake-situation-yemen/33555
705405104	20171108	201711	2017	2017.8438	smi	SAMI			smi						EUR	EUROPEAN	EUR								1	084	084	08	2	7.0	10	1	10	-2.21518987341772	0								0								0								20171109171500	https://411mania.com/wrestling/details-owens-zayn-sent-home-tuesdays-smackdown/
705405105	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	010	010	01	1	0.0	4	1	4	-2.93501048218029	0								4	Upington, Northern Cape, South Africa	SF	SF08	77360	-28.4478	21.2561	-1294479	4	Upington, Northern Cape, South Africa	SF	SF08	77360	-28.4478	21.2561	-1294479	20171109171500	http://theconversation.com/zumas-allies-are-once-again-gung-ho-about-nuclear-will-they-get-their-way-87022
705405106	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								0	020	020	02	1	3.0	2	1	2	-6.83962264150943	0								4	Msunduzi, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.6833	32.3667	-1263701	4	Msunduzi, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.6833	32.3667	-1263701	20171109171500	https://www.news24.com/SouthAfrica/News/please-help-us-find-bodyguards-killers-msunduzi-municipality-20171109
705405107	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	020	020	02	1	3.0	4	1	4	-2.93501048218029	0								4	Upington, Northern Cape, South Africa	SF	SF08	77360	-28.4478	21.2561	-1294479	4	Upington, Northern Cape, South Africa	SF	SF08	77360	-28.4478	21.2561	-1294479	20171109171500	http://theconversation.com/zumas-allies-are-once-again-gung-ho-about-nuclear-will-they-get-their-way-87022
705405108	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								0	080	080	08	2	5.0	4	1	4	-5.59440559440559	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171109171500	https://www.news24.com/SouthAfrica/News/dangerous-serial-rapist-to-stay-behind-bars-20171109
705405109	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	084	084	08	2	7.0	4	1	4	-5.59440559440559	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171109171500	https://www.news24.com/SouthAfrica/News/dangerous-serial-rapist-to-stay-behind-bars-20171109
705405110	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	2	1	2	-9.42408376963355	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171109171500	https://www.news24.com/SouthAfrica/News/former-top-cops-corruption-trial-postponed-to-december-20171109
705405111	20171109	201711	2017	2017.8466											ARE	UNITED ARAB EMIRATES	ARE								0	043	043	04	1	2.8	1	1	1	-2.54237288135594	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Saudi Arabia	SA	SA		25	45	SA	20171109171500	http://www.arabianbusiness.com/politics-economics/383233-saudi-arabia-calls-on-its-citizens-to-leave-lebanon
705405112	20171109	201711	2017	2017.8466											ARM	YEREVAN	ARM								0	042	042	04	1	1.9	1	1	1	4.21455938697318	0								1	Moldova	MD	MD		47	29	MD	1	Moldova	MD	MD		47	29	MD	20171109171500	Facebook in Russian/BBC Monitoring/(c) BBC
705405113	20171109	201711	2017	2017.8466											ATG	ANTIGUA	ATG								0	042	042	04	1	1.9	2	1	2	-1.92893401015228	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109171500	https://www.scientificamerican.com/article/island-nations-urge-aggressive-action-at-u-n-climate-meeting/
705405114	20171109	201711	2017	2017.8466											BGD	BANGLADESH	BGD								1	057	057	05	1	8.0	2	1	2	0.985221674876846	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171109171500	https://www.bloombergquint.com/business/2017/11/09/petronet-lng-shares-rise-on-record-second-quarter-profit
705405115	20171109	201711	2017	2017.8466											BGD	BANGLADESH	BGD								1	057	057	05	1	8.0	8	1	8	0.985221674876846	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171109171500	https://www.bloombergquint.com/business/2017/11/09/petronet-lng-shares-rise-on-record-second-quarter-profit
705405116	20171109	201711	2017	2017.8466											BUS	COMPANIES						BUS			1	014	014	01	1	0.0	6	1	6	8.12826249067857	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171109171500	https://www.cnbcafrica.com/insights/accenture-ignite-2017/2017/11/09/south-africa-needs-innovate-faster-ensure-stable-economic-growth-accentures-innovation-index-2017-shows/
705405117	20171109	201711	2017	2017.8466											BUS	CREDIT UNION						BUS			1	020	020	02	1	3.0	10	1	10	2.88461538461539	0								4	Kasina Wielka, Malopolskie, Poland	PL	PL77	24405	49.724	20.1394	-507162	4	Kasina Wielka, Malopolskie, Poland	PL	PL77	24405	49.724	20.1394	-507162	20171109171500	http://www.roanoke.com/news/wire_headlines/polish-priest-to-sell-his-porsche-after-car-sparks-scandal/article_9ea8e79f-ef4e-5d52-86fa-21220eb75315.html
705405118	20171109	201711	2017	2017.8466											BUS	INVESTOR						BUS			0	040	040	04	1	1.0	10	1	10	-1.40421263791374	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171109171500	http://www.4-traders.com/TLG-IMMOBILIEN-AG-18426379/news/TLG-IMMOBILIEN-resolves-on-cash-capital-increase-25476274/
705405119	20171109	201711	2017	2017.8466											BUS	BANK						BUS			1	043	043	04	1	2.8	6	1	6	1.14942528735632	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109171500	http://wgnradio.com/2017/11/09/associated-bank-thought-leader-rod-murray-4/
705405120	20171109	201711	2017	2017.8466											BUS	AUTOMAKER						BUS			0	046	046	04	1	7.0	10	1	10	-4.72103004291846	0								3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20171109171500	http://peakoil.com/forums/viewtopic.php?p=1380253
705405121	20171109	201711	2017	2017.8466											BUS	COMPANY						BUS			0	060	060	06	2	6.0	10	1	10	4.14285714285715	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171109171500	https://www.prnewswire.com/news-releases/agilis-systems-ranked-number-283-fastest-growing-company-in-north-america-on-deloittes-2017-technology-fast-500-300553063.html
705405122	20171109	201711	2017	2017.8466											BUS	CORPORATION						BUS			0	061	061	06	2	6.4	10	1	10	0.563063063063064	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171109171500	https://www.dailypolitical.com/2017/11/09/target-corporation-tgt-position-boosted-by-state-of-wisconsin-investment-board.html
705405123	20171109	201711	2017	2017.8466											BUS	COMPANY						BUS			0	070	070	07	2	7.0	10	1	10	4.14285714285715	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171109171500	https://www.prnewswire.com/news-releases/agilis-systems-ranked-number-283-fastest-growing-company-in-north-america-on-deloittes-2017-technology-fast-500-300553063.html
705405124	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	-2.20994475138122	0								4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	20171109171500	http://www.cbc.ca/news/canada/newfoundland-labrador/plastic-bag-ban-municipalities-nl-1.4394697
705405125	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	046	046	04	1	7.0	6	1	6	1.36674259681094	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109171500	http://vothemes.com/2017/11/vodafone-plans-united-kingdom-fibre-broadband-roll-out/
705405126	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	172	172	17	4	-5.0	2	1	2	-2.20994475138122	0								4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	4	Corner Brook, Newfoundland, Canada	CA	CA05	12613	48.95	-57.9333	-563016	20171109171500	http://www.cbc.ca/news/canada/newfoundland-labrador/plastic-bag-ban-municipalities-nl-1.4394697
705405127	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								1	020	020	02	1	3.0	2	1	2	-0.10893246187364	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109171500	http://www.manilatimes.net/trump-asks-china-work-hard-fast-nkorea/361770/
705405128	20171109	201711	2017	2017.8466											COP	POLICE						COP			1	046	046	04	1	7.0	4	1	4	-1.61290322580645	0								3	Piggott Police Department, Arkansas, United States	US	USAR		36.3813	-90.192	2118541	3	Piggott Police Department, Arkansas, United States	US	USAR		36.3813	-90.192	2118541	20171109171500	http://www.cctimesdemocrat.com/story/2459453.html
705405129	20171109	201711	2017	2017.8466											COP	POLICE						COP			1	0842	084	08	2	7.0	20	1	10	-1.81518151815182	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171109171500	http://sunnewsonline.com/%E2%80%8Eillegal-detention-court-orders-police-to-pay-n12-5m-compensation-to-peace-corps-officials/
705405130	20171109	201711	2017	2017.8466											COP	POLICE						COP			1	114	114	11	3	-2.0	20	1	10	-1.81518151815182	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171109171500	http://sunnewsonline.com/%E2%80%8Eillegal-detention-court-orders-police-to-pay-n12-5m-compensation-to-peace-corps-officials/
