704853735	20161108	201611	2016	2016.8438	AGR	FARMER						AGR			CHN	CHINA	CHN								1	061	061	06	2	6.4	5	1	5	-0.54054054054054	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108024500	http://news.xinhuanet.com/english/2017-11/08/c_136736329.htm
704853736	20171009	201710	2017	2017.7644	BRN	BRUNEI	BRN								CHN	CHINA	CHN								0	042	042	04	1	1.9	4	1	4	-2.68079800498753	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171108024500	http://www.dailymail.co.uk/news/article-5060593/Trump-tours-Forbidden-City-takes-opera-China.html
704853737	20171009	201710	2017	2017.7644	CHN	CHINA	CHN								BRN	BRUNEI	BRN								0	010	010	01	1	0.0	4	1	4	-2.68079800498753	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108024500	http://www.dailymail.co.uk/news/article-5060593/Trump-tours-Forbidden-City-takes-opera-China.html
704853738	20171009	201710	2017	2017.7644	CHN	CHINA	CHN								BRN	BRUNEI	BRN								0	043	043	04	1	2.8	4	1	4	-2.68079800498753	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171108024500	http://www.dailymail.co.uk/news/article-5060593/Trump-tours-Forbidden-City-takes-opera-China.html
704853739	20171009	201710	2017	2017.7644	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			1	051	051	05	1	3.4	3	1	3	4.32098765432099	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108024500	http://www.scmp.com/news/china/diplomacy-defence/article/2118856/trump-praises-xi-his-political-victory-ahead-china-trip
704853740	20171009	201710	2017	2017.7644	COP	POLICE						COP			HRV	CROATIA	HRV								0	190	190	19	4	-10.0	10	1	10	-7.32142857142857	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20171108024500	http://www.mydaytondailynews.com/news/world/croatian-businessman-arrested-london-over-huge-bankruptcy/Yc2QMEvVU9R61vw7YGZGLK/
704853741	20171009	201710	2017	2017.7644	EDUEDU	UNIVERSITY						EDU	EDU		EDU	UNIVERSITY						EDU			1	180	180	18	4	-9.0	10	1	10	-3.53634577603143	0								0								0								20171108024500	http://guardian.co.tt/news/2017-11-08/student-accuses-magistrate-of-bias-
704853742	20171009	201710	2017	2017.7644	EDUEDU	UNIVERSITY						EDU	EDU		JUD	MAGISTRATE						JUD			1	030	030	03	1	4.0	10	1	10	-3.53634577603143	0								0								0								20171108024500	http://guardian.co.tt/news/2017-11-08/student-accuses-magistrate-of-bias-
704853743	20171009	201710	2017	2017.7644	EDUEDU	UNIVERSITY						EDU	EDU		JUD	MAGISTRATE						JUD			1	173	173	17	4	-5.0	10	1	10	-3.53634577603143	0								0								0								20171108024500	http://guardian.co.tt/news/2017-11-08/student-accuses-magistrate-of-bias-
704853744	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV			PHL	MINDANAO	PHL								1	190	190	19	4	-10.0	10	1	10	-9.27835051546392	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171108024500	https://reliefweb.int/report/philippines/philippine-police-seize-dozens-firearms-anti-terror-raid
704853745	20171009	201710	2017	2017.7644	GOV	PRESIDENT						GOV			SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	4	1	4	-9.27835051546392	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171108024500	https://reliefweb.int/report/philippines/philippine-police-seize-dozens-firearms-anti-terror-raid
704853746	20171009	201710	2017	2017.7644	IGOUNO	THE SECURITY COUNCIL		UNO				IGO			USA	UNITED STATES	USA								1	013	013	01	1	0.4	5	1	5	-2.7972027972028	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171108024500	http://www.pulse.com.gh/news/world/un-union-considers-sending-900-extra-peacekeepers-to-c-africa-id7567860.html
