703489698	20161103	201611	2016	2016.8301	AUS	NEW SOUTH WALES	AUS																		0	110	110	11	3	-2.0	4	1	4	-0.23255813953489	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	0								4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	20171103033000	http://www.moreechampion.com.au/story/5032575/whos-in-out-and-on-the-fence-for-the-new-england-by-election/
703489699	20161103	201611	2016	2016.8301	AUS	NEW SOUTH WALES	AUS																		0	110	110	11	3	-2.0	6	1	6	-0.23255813953489	4	Liverpool Plains, New South Wales, Australia	AS	AS02	5096	-31.5	150.5	-1584135	0								4	Liverpool Plains, New South Wales, Australia	AS	AS02	5096	-31.5	150.5	-1584135	20171103033000	http://www.moreechampion.com.au/story/5032575/whos-in-out-and-on-the-fence-for-the-new-england-by-election/
703489700	20161103	201611	2016	2016.8301	BUS	COMPANY						BUS			MED	MEDIA						MED			1	043	043	04	1	2.8	6	1	6	-0.88495575221239	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171103033000	https://www.independent.ie/business/technology/news/fallons-net-share-of-1m-daftie-dividend-36285362.html
703489701	20161103	201611	2016	2016.8301	BUS	COMPANY						BUS			NOR	NORWAY	NOR								1	043	043	04	1	2.8	4	1	4	-0.88495575221239	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171103033000	https://www.independent.ie/business/technology/news/fallons-net-share-of-1m-daftie-dividend-36285362.html
703489702	20161103	201611	2016	2016.8301	BUSMED	COMPANY						BUS	MED												1	010	010	01	1	0.0	6	1	6	2.72108843537415	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171103033000	http://www.news965.com/business/quiktrip-experiments-with-new-store-beer-cave/qpPNA2EcBr1EdQJZ7bybxO/
703489703	20161103	201611	2016	2016.8301	BUSMED	COMPANY						BUS	MED		USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	2.72108843537415	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171103033000	http://www.news965.com/business/quiktrip-experiments-with-new-store-beer-cave/qpPNA2EcBr1EdQJZ7bybxO/
703489704	20161103	201611	2016	2016.8301	BUSMED	COMPANY						BUS	MED		USAMED	UNITED STATES	USA					MED			1	010	010	01	1	0.0	2	1	2	2.72108843537415	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171103033000	http://www.news965.com/business/quiktrip-experiments-with-new-store-beer-cave/qpPNA2EcBr1EdQJZ7bybxO/
703489705	20161103	201611	2016	2016.8301	CHN	CHINA	CHN								IGOSEAASN	ASEAN	SEA	ASN				IGO			0	017	017	01	1	0.0	10	1	10	8.17438692098093	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103033000	http://news.xinhuanet.com/english/2017-11/03/c_136725306.htm
703489706	20161103	201611	2016	2016.8301	FRA	FRANCE	FRA								UAF	TERRORIST						UAF			0	182	182	18	4	-9.5	4	1	4	-2.45710962489096	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171103033000	https://www.thetrumpet.com/16450-pundits-demand-a-nuclear-armed-japan
703489707	20161103	201611	2016	2016.8301	FRA	FRANCE	FRA								UAF	TERRORIST						UAF			0	182	182	18	4	-9.5	1	1	1	-2.45710962489096	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103033000	https://www.thetrumpet.com/16450-pundits-demand-a-nuclear-armed-japan
703489708	20161103	201611	2016	2016.8301	GBRCOP	LONDON	GBR					COP													1	084	084	08	2	7.0	3	1	3	-6.73211781206171	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103033000	http://www.lfpress.com/2017/11/02/london-police-had-two-chances-last-year-to-release-the-identity-of-a-man-now-accused-of-killing-josie-glenn
703489709	20161103	201611	2016	2016.8301	GBRCOP	LONDON	GBR					COP													1	173	173	17	4	-5.0	3	1	3	-6.73211781206171	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103033000	http://www.lfpress.com/2017/11/02/london-police-had-two-chances-last-year-to-release-the-identity-of-a-man-now-accused-of-killing-josie-glenn
703489710	20161103	201611	2016	2016.8301	MED	MEDIA						MED			BUS	COMPANY						BUS			1	042	042	04	1	1.9	6	1	6	-0.88495575221239	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171103033000	https://www.independent.ie/business/technology/news/fallons-net-share-of-1m-daftie-dividend-36285362.html
703489711	20161103	201611	2016	2016.8301	NOR	NORWAY	NOR								BUS	COMPANY						BUS			1	042	042	04	1	1.9	4	1	4	-0.88495575221239	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171103033000	https://www.independent.ie/business/technology/news/fallons-net-share-of-1m-daftie-dividend-36285362.html
703489712	20161103	201611	2016	2016.8301	SPY	INTELLIGENCE SERVICE						SPY			KOR	SOUTH KOREA	KOR								1	173	173	17	4	-5.0	4	1	4	-1.81268882175227	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171103033000	http://www.koreaherald.com/view.php?ud=20171103000420
