704580690	20161107	201611	2016	2016.8411											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	5	1	5	-1.36986301369863	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171107090000	http://www.arkansasonline.com/news/2017/nov/07/on-japanese-vehicles-made-in-u-s-trump-/
704580691	20161107	201611	2016	2016.8411	AFGINSTAL	TALIBAN	AFG	TAL				INS			MED	TELEVISION						MED			0	190	190	19	4	-10.0	10	1	10	-10.2040816326531	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107090000	https://www.ghanaweb.com/GhanaHomePage/world/Kabul-TV-station-Shamshad-stormed-by-gunmen-597963
704580692	20161107	201611	2016	2016.8411	AFGINSTAL	TALIBAN	AFG	TAL				INS			REB	INSURGENT						REB			0	190	190	19	4	-10.0	8	1	8	-8.3044982698962	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107090000	http://www.france24.com/en/20171107-gunmen-storm-kabul-tv-station-ongoing-attack-officials
704580693	20161107	201611	2016	2016.8411	AFGINSTALREB	TALIBAN	AFG	TAL				INS	REB		AFG	AFGHANISTAN	AFG								0	1831	183	18	4	-10.0	10	1	10	-8.36653386454184	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107090000	https://www.rferl.org/a/afghanistan-gunmen-storm-tv-station-shamshad/28839482.html
704580694	20161107	201611	2016	2016.8411	AUT	AUSTRIAN	AUT								BUS	ENTREPRENEUR						BUS			1	040	040	04	1	1.0	5	1	5	2.08643815201192	1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20171107090000	http://www.afr.com/real-estate/incubator-meets-pension-plan-pitzy-folk-leases-space-to-tenants-he-invests-in-20171030-gzbhtg
704580695	20161107	201611	2016	2016.8411	BUS	COMPANIES						BUS													1	043	043	04	1	2.8	3	1	3	-1.36986301369863	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	0								3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	20171107090000	http://www.arkansasonline.com/news/2017/nov/07/on-japanese-vehicles-made-in-u-s-trump-/
704580696	20161107	201611	2016	2016.8411	BUS	COMPANIES						BUS													1	043	043	04	1	2.8	1	1	1	-1.36986301369863	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	0								1	Japan	JA	JA		36	138	JA	20171107090000	http://www.arkansasonline.com/news/2017/nov/07/on-japanese-vehicles-made-in-u-s-trump-/
704580697	20161107	201611	2016	2016.8411	BUS	ENTREPRENEUR						BUS			AUT	AUSTRIAN	AUT								1	031	031	03	1	5.2	5	1	5	2.08643815201192	1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20171107090000	http://www.afr.com/real-estate/incubator-meets-pension-plan-pitzy-folk-leases-space-to-tenants-he-invests-in-20171030-gzbhtg
704580698	20161107	201611	2016	2016.8411	BUS	ENTREPRENEUR						BUS			AUT	AUSTRIAN	AUT								1	040	040	04	1	1.0	5	1	5	2.08643815201192	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107090000	http://www.afr.com/real-estate/incubator-meets-pension-plan-pitzy-folk-leases-space-to-tenants-he-invests-in-20171030-gzbhtg
704580699	20161107	201611	2016	2016.8411	BUS	COMPANIES						BUS			MNCKOR	HYUNDAI	KOR					MNC			1	043	043	04	1	2.8	3	1	3	-1.36986301369863	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	20171107090000	http://www.arkansasonline.com/news/2017/nov/07/on-japanese-vehicles-made-in-u-s-trump-/
