703657460	20161103	201611	2016	2016.8301											ESP	SPAIN	ESP								0	042	042	04	1	1.9	10	1	10	-5.52016985138004	0								4	Cadiz, AndalucíSP, Spain	SP	SP51	25777	36.5158	-6.27969	-374884	4	Cadiz, AndalucíSP, Spain	SP	SP51	25777	36.5158	-6.27969	-374884	20171103161500	http://www.euractiv.com/section/justice-home-affairs/news/puigdemonts-defence-plan-faces-uphill-battle-as-situation-worsens/
703657461	20161103	201611	2016	2016.8301	ESP	SPAIN	ESP																		0	043	043	04	1	2.8	10	1	10	-5.52016985138004	4	Cadiz, AndalucíSP, Spain	SP	SP51	25777	36.5158	-6.27969	-374884	0								4	Cadiz, AndalucíSP, Spain	SP	SP51	25777	36.5158	-6.27969	-374884	20171103161500	http://www.euractiv.com/section/justice-home-affairs/news/puigdemonts-defence-plan-faces-uphill-battle-as-situation-worsens/
703657462	20161103	201611	2016	2016.8301	FRANCL	NEW CALEDONIA	FRA								FRA	FRANCE	FRA								1	1044	104	10	3	-5.0	7	1	7	0.867052023121383	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171103161500	http://www.dailymail.co.uk/news/article-5047221/New-Caledonia-vote-independent-France.html
703657463	20161103	201611	2016	2016.8301	REL	SAINT																			0	051	051	05	1	3.4	10	1	10	3.00187617260788	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20171103161500	http://www.normantranscript.com/community/faith-community/article_e4b23952-c273-53f4-b8a0-69ddf2adddec.html
703657464	20161103	201611	2016	2016.8301	USA	AMERICAN	USA																		1	050	050	05	1	3.5	8	1	8	-4.2728635682159	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171103161500	http://galacticconnection.com/8-million-children-go-missing-each-year-across-the-world-theres-something-more-to-child-trafficking-than-most-think/
703657465	20161103	201611	2016	2016.8301	sco	SCOTTISH			sco						GOV	AUTHORITIES						GOV			0	071	071	07	2	7.4	5	1	5	-0.26881720430108	0								0								0								20171103161500	http://www.shetnews.co.uk/newsbites/15425-support-for-ferry-funding
703657466	20161103	201611	2016	2016.8301	sco	SCOTTISH			sco						GOV	AUTHORITIES						GOV			0	084	084	08	2	7.0	5	1	5	-0.26881720430108	0								0								0								20171103161500	http://www.shetnews.co.uk/newsbites/15425-support-for-ferry-funding
703657467	20171004	201710	2017	2017.7507	AFG	AFGHANISTAN	AFG								OPP	DETAINEE						OPP			1	015	015	01	1	0.0	12	2	8	-13.4015704573392	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103161500	http://www.wapt.com/article/sgt-bowe-bergdahl-wont-face-jail-time-dishonorably-discharged-judge-rules/13148759
703657468	20171004	201710	2017	2017.7507	AFGINSTAL	TALIBAN	AFG	TAL				INS			MIL	ARMY						MIL			1	181	181	18	4	-9.0	4	1	4	-11.1290322580646	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103161500	http://kdvr.com/2017/11/03/bowe-bergdahl-avoids-prison-receives-dishonorable-discharge-for-walking-off-afghanistan-post/
703657469	20171004	201710	2017	2017.7507	AFGINSTAL	TALIBAN	AFG	TAL				INS			MIL	ARMY						MIL			1	181	181	18	4	-9.0	2	1	2	-10.3674540682415	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171103161500	http://www.elpasoproud.com/news/politics/decision-reached-in-bowe-bergdahl-sentencing-hearing/850619894
703657470	20171004	201710	2017	2017.7507	AFGINSTAL	TALIBAN	AFG	TAL				INS			MIL	ARMY						MIL			1	181	181	18	4	-9.0	6	5	6	-10.2355203598798	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171103161500	http://www.kvoo.com/news/national/decision-reached-in-bowe-bergdahl-sentencing-hearing
703657471	20171004	201710	2017	2017.7507	BUS	COMPANIES						BUS													0	030	030	03	1	4.0	4	2	4	-0.30706243602866	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	0								3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20171103161500	http://www.zanesvilletimesrecorder.com/story/money/business/2017/11/03/another-60-plus-sears-kmart-stores-set-close-january-2018/828585001/
703657472	20171004	201710	2017	2017.7507	BUS	COMPANIES						BUS													0	030	030	03	1	4.0	4	2	4	-0.30706243602866	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20171103161500	http://www.zanesvilletimesrecorder.com/story/money/business/2017/11/03/another-60-plus-sears-kmart-stores-set-close-january-2018/828585001/
703657473	20171004	201710	2017	2017.7507	BUS	COMPANIES						BUS													0	030	030	03	1	4.0	12	2	12	-0.30706243602866	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171103161500	http://www.zanesvilletimesrecorder.com/story/money/business/2017/11/03/another-60-plus-sears-kmart-stores-set-close-january-2018/828585001/
703657474	20171004	201710	2017	2017.7507	BUS	COMPANIES						BUS													0	127	127	12	3	-5.0	4	2	4	-0.30706243602866	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	0								3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20171103161500	http://www.zanesvilletimesrecorder.com/story/money/business/2017/11/03/another-60-plus-sears-kmart-stores-set-close-january-2018/828585001/
703657475	20171004	201710	2017	2017.7507	BUS	COMPANIES						BUS													0	127	127	12	3	-5.0	16	2	16	-0.30706243602866	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171103161500	http://www.zanesvilletimesrecorder.com/story/money/business/2017/11/03/another-60-plus-sears-kmart-stores-set-close-january-2018/828585001/
703657476	20171004	201710	2017	2017.7507	CRM	KIDNAPPER						CRM													1	080	080	08	2	5.0	3	1	3	-4.42600276625173	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	0								5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171103161500	http://thenationonlineng.net/edo-residents-count-gains-of-anti-crime-strategy-laud-govt-new-cp/
703657477	20171004	201710	2017	2017.7507	CRM	KIDNAPPER						CRM													1	080	080	08	2	5.0	3	1	3	-4.42600276625173	1	Benin	BN	BN		9.5	2.25	BN	0								1	Benin	BN	BN		9.5	2.25	BN	20171103161500	http://thenationonlineng.net/edo-residents-count-gains-of-anti-crime-strategy-laud-govt-new-cp/
