703548009	20161103	201611	2016	2016.8301											MIL	MILITARY						MIL			0	190	190	19	4	-10.0	3	1	3	-2.11355159552424	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103090000	http://www.weeklystandard.com/a-new-grant/article/2010320
703548010	20161103	201611	2016	2016.8301											MIL	MILITARY						MIL			0	190	190	19	4	-10.0	1	1	1	-2.11355159552424	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171103090000	http://www.weeklystandard.com/a-new-grant/article/2010320
703548011	20161103	201611	2016	2016.8301	CHN	CHINA	CHN																		1	110	110	11	3	-2.0	4	1	4	-4.4776119402985	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103090000	http://www.firstpost.com/world/china-again-blocks-bid-to-have-masood-azhar-designated-global-terrorist-why-is-jem-chief-so-important-to-beijing-4190937.html
703548012	20161103	201611	2016	2016.8301	CHN	CHINA	CHN								UAF	TERRORIST						UAF			1	110	110	11	3	-2.0	1	1	1	-4.4776119402985	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Pakistan	PK	PK		30	70	PK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103090000	http://www.firstpost.com/world/china-again-blocks-bid-to-have-masood-azhar-designated-global-terrorist-why-is-jem-chief-so-important-to-beijing-4190937.html
703548013	20161103	201611	2016	2016.8301	CHN	CHINA	CHN								UAF	TERRORIST						UAF			1	110	110	11	3	-2.0	2	1	2	-4.4776119402985	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103090000	http://www.firstpost.com/world/china-again-blocks-bid-to-have-masood-azhar-designated-global-terrorist-why-is-jem-chief-so-important-to-beijing-4190937.html
703548014	20161103	201611	2016	2016.8301	CHN	CHINA	CHN								UAF	TERRORIST						UAF			1	110	110	11	3	-2.0	2	1	2	-4.4776119402985	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103090000	http://www.firstpost.com/world/china-again-blocks-bid-to-have-masood-azhar-designated-global-terrorist-why-is-jem-chief-so-important-to-beijing-4190937.html
703548015	20161103	201611	2016	2016.8301	EDU	UNIVERSITY						EDU													0	010	010	01	1	0.0	5	1	5	0.77691453940066	3	Dodge Hall, Massachusetts, United States	US	USMA	MA025	42.3387	-71.0909	1971902	0								3	Dodge Hall, Massachusetts, United States	US	USMA		42.3387	-71.0909	1971902	20171103090000	http://www.huntnewsnu.com/2017/11/global-miscommunication-the-state-of-the-university/
703548016	20161103	201611	2016	2016.8301	EDU	STUDENT						EDU			GOV	PRESIDENT						GOV			1	193	193	19	4	-10.0	8	1	8	1.44927536231884	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171103090000	http://www.sunstar.com.ph/manila/local-news/2017/11/03/2-pinoys-among-times-most-influential-teens-2017-572822
703548017	20161103	201611	2016	2016.8301	EDU	STUDENT						EDU			PHLGOV	PHILIPPINE	PHL					GOV			1	193	193	19	4	-10.0	2	1	2	1.44927536231884	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171103090000	http://www.sunstar.com.ph/manila/local-news/2017/11/03/2-pinoys-among-times-most-influential-teens-2017-572822
703548018	20161103	201611	2016	2016.8301	GBREDU	UNITED KINGDOM	GBR					EDU			BUS	BANK						BUS			1	071	071	07	2	7.4	10	1	10	-1.61290322580645	4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	20171103090000	http://www.dailymail.co.uk/money/mortgageshome/article-5042225/Mortgage-rates-rise-house-prices-fall.html
