704009313	20161105	201611	2016	2016.8356											CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	1	1	1	-4.54096742349457	0								3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20171105044500	https://www.adn.com/politics/2017/11/04/critics-defenders-of-sb-91-square-off-as-alaska-house-starts-grueling-floor-debate-on-revisions/
704009314	20161105	201611	2016	2016.8356											CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	2	1	2	-4.54096742349457	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20171105044500	https://www.adn.com/politics/2017/11/04/critics-defenders-of-sb-91-square-off-as-alaska-house-starts-grueling-floor-debate-on-revisions/
704009315	20161105	201611	2016	2016.8356											EURLEG	EUROPEAN	EUR					LEG			1	043	043	04	1	2.8	10	1	10	-8.44686648501366	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171105044500	http://dbsjeyaraj.com/dbsj/archives/56249
704009316	20161105	201611	2016	2016.8356	EURLEG	EUROPEAN	EUR					LEG													1	042	042	04	1	1.9	10	1	10	-8.44686648501366	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171105044500	http://dbsjeyaraj.com/dbsj/archives/56249
704009317	20161105	201611	2016	2016.8356	EURLEG	EUROPEAN	EUR					LEG			LKA	SRI LANKA	LKA								1	042	042	04	1	1.9	10	1	10	-8.44686648501366	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171105044500	http://dbsjeyaraj.com/dbsj/archives/56249
704009318	20161105	201611	2016	2016.8356	GOV	PRESIDENT						GOV			NGALEG	ABUJA	NGA					LEG			0	040	040	04	1	1.0	1	1	1	1.50068212824011	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171105044500	https://www.dailytrust.com.ng/2019-presidency-strong-signals-buhari-ll-run-again.html
704009319	20161105	201611	2016	2016.8356	GOV	PRESIDENT						GOV			NGALEG	ABUJA	NGA					LEG			0	040	040	04	1	1.0	3	1	3	1.50068212824011	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171105044500	https://www.dailytrust.com.ng/2019-presidency-strong-signals-buhari-ll-run-again.html
704009320	20161105	201611	2016	2016.8356	LEG	SENATE						LEG			CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	1	1	1	-4.54096742349457	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20171105044500	https://www.adn.com/politics/2017/11/04/critics-defenders-of-sb-91-square-off-as-alaska-house-starts-grueling-floor-debate-on-revisions/
704009321	20161105	201611	2016	2016.8356	LKA	SRI LANKA	LKA								EURLEG	EUROPEAN	EUR					LEG			1	043	043	04	1	2.8	10	1	10	-8.44686648501366	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171105044500	http://dbsjeyaraj.com/dbsj/archives/56249
704009322	20161105	201611	2016	2016.8356	NGA	NIGERIA	NGA								NGALEG	ABUJA	NGA					LEG			0	040	040	04	1	1.0	2	1	2	1.50068212824011	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171105044500	https://www.dailytrust.com.ng/2019-presidency-strong-signals-buhari-ll-run-again.html
704009323	20161105	201611	2016	2016.8356	NGAGOV	NIGERIA	NGA					GOV			NGALEG	NIGERIA	NGA					LEG			0	040	040	04	1	1.0	4	1	4	1.50068212824011	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171105044500	https://www.dailytrust.com.ng/2019-presidency-strong-signals-buhari-ll-run-again.html
704009324	20161105	201611	2016	2016.8356	NGALEG	ABUJA	NGA					LEG			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	1	1	1	1.50068212824011	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171105044500	https://www.dailytrust.com.ng/2019-presidency-strong-signals-buhari-ll-run-again.html
704009325	20161105	201611	2016	2016.8356	NGALEG	ABUJA	NGA					LEG			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	3	1	3	1.50068212824011	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171105044500	https://www.dailytrust.com.ng/2019-presidency-strong-signals-buhari-ll-run-again.html
704009326	20161105	201611	2016	2016.8356	NGALEG	ABUJA	NGA					LEG			NGA	NIGERIA	NGA								0	040	040	04	1	1.0	2	1	2	1.50068212824011	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171105044500	https://www.dailytrust.com.ng/2019-presidency-strong-signals-buhari-ll-run-again.html
704009327	20161105	201611	2016	2016.8356	NGALEG	NIGERIA	NGA					LEG			NGAGOV	NIGERIA	NGA					GOV			0	040	040	04	1	1.0	4	1	4	1.50068212824011	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171105044500	https://www.dailytrust.com.ng/2019-presidency-strong-signals-buhari-ll-run-again.html
704009328	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	020	020	02	1	3.0	2	1	2	-0.50658561296859	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20171105044500	http://www.texarkanagazette.com/news/national/story/2017/nov/05/past-due-freelancers-small-businesses-struggle-get-paid-services/698626/
704009329	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	1	1	1	-4.54096742349457	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20171105044500	https://www.adn.com/politics/2017/11/04/critics-defenders-of-sb-91-square-off-as-alaska-house-starts-grueling-floor-debate-on-revisions/
704009330	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	1	1	1	-4.54096742349457	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20171105044500	https://www.adn.com/politics/2017/11/04/critics-defenders-of-sb-91-square-off-as-alaska-house-starts-grueling-floor-debate-on-revisions/
704009331	20161105	201611	2016	2016.8356	USA	ALASKA	USA								CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	1	1	1	-4.54096742349457	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171105044500	https://www.adn.com/politics/2017/11/04/critics-defenders-of-sb-91-square-off-as-alaska-house-starts-grueling-floor-debate-on-revisions/
704009332	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	2	1	2	-4.54096742349457	2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20171105044500	https://www.adn.com/politics/2017/11/04/critics-defenders-of-sb-91-square-off-as-alaska-house-starts-grueling-floor-debate-on-revisions/
704009333	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	2	1	2	-4.54096742349457	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20171105044500	https://www.adn.com/politics/2017/11/04/critics-defenders-of-sb-91-square-off-as-alaska-house-starts-grueling-floor-debate-on-revisions/
