703371824	20161102	201611	2016	2016.8274	JUD	SUPREME COURT						JUD			USAELI	VIRGINIA	USA					ELI			0	081	081	08	2	5.0	6	1	6	-4.29407937540663	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171102184500	http://www.weeklystandard.com/menendez-in-the-dock/article/2010312
703371825	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			CVL	IMMIGRANT						CVL			1	036	036	03	1	4.0	6	1	6	3.35570469798658	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371826	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			CVL	IMMIGRANT						CVL			1	036	036	03	1	4.0	4	1	4	3.35570469798658	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371827	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			USA	UNITED STATES	USA								1	036	036	03	1	4.0	5	1	5	3.35570469798658	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371828	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	3.35570469798658	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371829	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			USA	ARKANSAS	USA								1	036	036	03	1	4.0	2	1	2	3.35570469798658	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371830	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			USA	UNITED STATES	USA								1	040	040	04	1	1.0	3	1	3	3.35570469798658	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371831	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			USA	UNITED STATES	USA								1	040	040	04	1	1.0	3	1	3	3.35570469798658	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371832	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			USA	ARKANSAS	USA								1	040	040	04	1	1.0	3	1	3	3.35570469798658	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371833	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			USA	ARKANSAS	USA								1	040	040	04	1	1.0	1	1	1	3.35570469798658	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371834	20161102	201611	2016	2016.8274	RUS	RUSSIAN	RUS								USA	WASHINGTON	USA								1	046	046	04	1	7.0	2	1	2	-1.18279569892473	1	Russia	RS	RS		60	100	RS	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	1	Russia	RS	RS		60	100	RS	20171102184500	http://www.997wtn.com/news/sessions-under-renewed-scrutiny-on-capitol-hill/
703371835	20161102	201611	2016	2016.8274	RUSGOV	RUSSIA	RUS					GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-1.18279569892473	1	Russia	RS	RS		60	100	RS	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	1	Russia	RS	RS		60	100	RS	20171102184500	http://www.997wtn.com/news/sessions-under-renewed-scrutiny-on-capitol-hill/
703371836	20161102	201611	2016	2016.8274	RUSGOV	RUSSIAN	RUS					GOV			USA	WASHINGTON	USA								1	046	046	04	1	7.0	4	1	4	-1.18279569892473	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20171102184500	http://www.997wtn.com/news/sessions-under-renewed-scrutiny-on-capitol-hill/
703371837	20161102	201611	2016	2016.8274	USA	ALABAMA	USA								COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	6.12244897959184	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171102184500	http://www.dothaneagle.com/news/local/dothan-police-department-kicks-off-its-annual-fundraiser-for-children/article_cb7c735e-bfec-11e7-910e-6b95d84344e2.html
703371838	20161102	201611	2016	2016.8274	USA	THE US	USA								GOV	PRESIDENT						GOV			1	061	061	06	2	6.4	2	1	2	2.24913494809689	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171102184500	http://www.taipeitimes.com/News/biz/archives/2017/11/03/2003681533
703371839	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	174	174	17	4	-5.0	2	1	2	-3.25	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	20171102184500	http://www.cnn.com/2017/11/02/americas/mexico-lawmaker-rape-solution-trnd/
703371840	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	174	174	17	4	-5.0	4	1	4	-3.25	1	United States	US	US		39.828175	-98.5795	US	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	20171102184500	http://www.cnn.com/2017/11/02/americas/mexico-lawmaker-rape-solution-trnd/
703371841	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	036	036	03	1	4.0	1	1	1	3.35570469798658	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102184500	https://www.mprnews.org/story/2017/11/02/gop-senator-says-fate-of-dreamers-must-wait
703371842	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	051	051	05	1	3.4	2	1	2	3.31125827814569	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	4	Pitahayas, Nayarit, Mexico	MX	MX18	20887	22.3	-105.333	-1688899	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20171102184500	http://www.hollywoodreporter.com/news/stay-los-cabos-international-film-festival-1053913
703371843	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	174	174	17	4	-5.0	1	1	1	-3.25	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	20171102184500	http://www.cnn.com/2017/11/02/americas/mexico-lawmaker-rape-solution-trnd/
703371844	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	174	174	17	4	-5.0	1	1	1	-3.25	1	United States	US	US		39.828175	-98.5795	US	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	20171102184500	http://www.cnn.com/2017/11/02/americas/mexico-lawmaker-rape-solution-trnd/
703371845	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			1	174	174	17	4	-5.0	1	1	1	-3.25	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	4	Zacatecas, Zacatecas, Mexico	MX	MX32	21437	22.7833	-102.583	-1708981	20171102184500	http://www.cnn.com/2017/11/02/americas/mexico-lawmaker-rape-solution-trnd/
703371846	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			1	174	174	17	4	-5.0	1	1	1	-3.25	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102184500	http://www.cnn.com/2017/11/02/americas/mexico-lawmaker-rape-solution-trnd/
703371847	20161102	201611	2016	2016.8274	USA	WASHINGTON	USA								RUS	RUSSIAN	RUS								1	046	046	04	1	7.0	2	1	2	-1.18279569892473	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102184500	http://www.997wtn.com/news/sessions-under-renewed-scrutiny-on-capitol-hill/
703371848	20161102	201611	2016	2016.8274	USA	WASHINGTON	USA								RUS	RUSSIAN	RUS								1	120	120	12	3	-4.0	2	1	2	-1.18279569892473	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	1	Russia	RS	RS		60	100	RS	20171102184500	http://www.997wtn.com/news/sessions-under-renewed-scrutiny-on-capitol-hill/
703371849	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								RUSGOV	RUSSIA	RUS					GOV			1	046	046	04	1	7.0	2	1	2	-1.18279569892473	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102184500	http://www.997wtn.com/news/sessions-under-renewed-scrutiny-on-capitol-hill/
703371850	20161102	201611	2016	2016.8274	USA	WASHINGTON	USA								RUSGOV	RUSSIAN	RUS					GOV			1	046	046	04	1	7.0	4	1	4	-1.18279569892473	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102184500	http://www.997wtn.com/news/sessions-under-renewed-scrutiny-on-capitol-hill/
703371851	20161102	201611	2016	2016.8274	USA	WASHINGTON	USA								RUSGOV	RUSSIAN	RUS					GOV			1	120	120	12	3	-4.0	6	1	6	-1.18279569892473	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102184500	http://www.997wtn.com/news/sessions-under-renewed-scrutiny-on-capitol-hill/
703371852	20161102	201611	2016	2016.8274	USACVL	ALABAMA	USA					CVL			COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	6.12244897959184	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171102184500	http://www.dothaneagle.com/news/local/dothan-police-department-kicks-off-its-annual-fundraiser-for-children/article_cb7c735e-bfec-11e7-910e-6b95d84344e2.html
703371853	20171003	201710	2017	2017.7479											MNCHKG	LENOVO	HKG					MNC			1	040	040	04	1	1.0	5	1	5	-1.44508670520232	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102184500	http://www.taipeitimes.com/News/biz/archives/2017/11/03/2003681542
703371854	20171003	201710	2017	2017.7479	AFR	AFRICA	AFR								EDU	STUDENT						EDU			0	010	010	01	1	0.0	3	1	3	-5.99369085173501	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171102184500	https://www.iol.co.za/news/south-africa/western-cape/watch-arrests-made-after-students-try-to-shut-down-uct-11831621
703371855	20171003	201710	2017	2017.7479	COP	POLICE						COP													0	090	090	09	2	-2.0	10	1	10	-2.83975659229209	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20171102184500	http://www.cbc.ca/news/canada/calgary/cody-pfeiffer-afowerk-fox-ear-liao-kebede-court-appearance-1.4383985
703371856	20171003	201710	2017	2017.7479	COP	POLICE						COP													0	173	173	17	4	-5.0	2	1	2	-2.83975659229209	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20171102184500	http://www.cbc.ca/news/canada/calgary/cody-pfeiffer-afowerk-fox-ear-liao-kebede-court-appearance-1.4383985
703371857	20171003	201710	2017	2017.7479	COP	POLICE						COP													0	173	173	17	4	-5.0	8	1	8	-2.83975659229209	4	Moose Jaw, Saskatchewan, Canada	CA	CA11	12799	50.4	-105.55	-569584	0								4	Moose Jaw, Saskatchewan, Canada	CA	CA11	12799	50.4	-105.55	-569584	20171102184500	http://www.cbc.ca/news/canada/calgary/cody-pfeiffer-afowerk-fox-ear-liao-kebede-court-appearance-1.4383985
703371858	20171003	201710	2017	2017.7479	EDU	STUDENT						EDU													0	010	010	01	1	0.0	7	1	7	-5.99369085173501	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171102184500	https://www.iol.co.za/news/south-africa/western-cape/watch-arrests-made-after-students-try-to-shut-down-uct-11831621
703371859	20171003	201710	2017	2017.7479	GOV	GOVERNMENT						GOV													1	010	010	01	1	0.0	5	1	5	1.51057401812689	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	0								4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	20171102184500	https://au.news.yahoo.com/world/a/37720486/katrin-jakobsdottir-icelands-trustworthy-politician/
703371860	20171003	201710	2017	2017.7479	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		IGOUNO	UNITED NATIONS		UNO				IGO			0	010	010	01	1	0.0	10	1	10	-3.05010893246187	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171102184500	http://abc7ny.com/news/defense-secretary-james-mattis-visits-korean-dmz-amid-nuclear-tension/2572499/
703371861	20171003	201710	2017	2017.7479	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		IGOUNO	UNITED NATIONS		UNO				IGO			0	163	163	16	4	-8.0	10	1	10	-3.05010893246187	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171102184500	http://abc7ny.com/news/defense-secretary-james-mattis-visits-korean-dmz-amid-nuclear-tension/2572499/
703371862	20171003	201710	2017	2017.7479	MEX	TIJUANA	MEX								CVL	CITIZEN						CVL			1	017	017	01	1	0.0	2	1	2	-3.9568345323741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20171102184500	https://timesofsandiego.com/crime/2017/11/02/friends-family-lgbtq-mourn-u-s-citizen-among-3-killed-in-tijuana-shooting/
703371863	20171003	201710	2017	2017.7479	MEX	TIJUANA	MEX								CVL	CITIZEN						CVL			1	190	190	19	4	-10.0	2	1	2	-3.9568345323741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20171102184500	https://timesofsandiego.com/crime/2017/11/02/friends-family-lgbtq-mourn-u-s-citizen-among-3-killed-in-tijuana-shooting/
703371864	20171003	201710	2017	2017.7479	MEX	TIJUANA	MEX								CVL	CITIZEN						CVL			1	193	193	19	4	-10.0	2	1	2	-3.9568345323741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20171102184500	https://timesofsandiego.com/crime/2017/11/02/friends-family-lgbtq-mourn-u-s-citizen-among-3-killed-in-tijuana-shooting/
703371865	20171003	201710	2017	2017.7479	USA	SAN DIEGO	USA								CVL	CITIZEN						CVL			1	017	017	01	1	0.0	2	1	2	-3.9568345323741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20171102184500	https://timesofsandiego.com/crime/2017/11/02/friends-family-lgbtq-mourn-u-s-citizen-among-3-killed-in-tijuana-shooting/
703371866	20171026	201710	2017	2017.8110											MEX	MEXICO	MEX								0	193	193	19	4	-10.0	4	1	4	-3.9568345323741	0								4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20171102184500	https://timesofsandiego.com/crime/2017/11/02/friends-family-lgbtq-mourn-u-s-citizen-among-3-killed-in-tijuana-shooting/
703371867	20171026	201710	2017	2017.8110	COP	POLICE						COP			USA	ALABAMA	USA								1	071	071	07	2	7.4	10	1	10	6.12244897959184	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171102184500	http://www.dothaneagle.com/news/local/dothan-police-department-kicks-off-its-annual-fundraiser-for-children/article_cb7c735e-bfec-11e7-910e-6b95d84344e2.html
703371868	20171026	201710	2017	2017.8110	DEU	BONN	DEU								IGOUNO	THE UN		UNO				IGO			1	040	040	04	1	1.0	5	1	5	0.70422535211268	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	1	Poland	PL	PL		52	20	PL	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171102184500	http://www.prokerala.com/news/articles/a784553.html
703371869	20171026	201710	2017	2017.8110	DEU	BONN	DEU								IGOUNO	THE UN		UNO				IGO			1	040	040	04	1	1.0	3	1	3	0.70422535211268	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20171102184500	http://www.prokerala.com/news/articles/a784553.html
703371870	20171026	201710	2017	2017.8110	GOV	ADMINISTRATION						GOV			FRA	PARIS	FRA								1	040	040	04	1	1.0	2	1	2	4.48548812664908	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171102184500	http://www.thehansindia.com/posts/index/Education-&-Careers/2017-11-02/Bonn-Climate-Summit/337103
703371871	20171026	201710	2017	2017.8110	GOV	MINIST OF ECONOMIC AFFAIRS						GOV			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	4	1	4	0.65359477124183	1	Indonesia	ID	ID		-5	120	ID	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Taiwan	TW	TW		24	121	TW	20171102184500	http://www.taipeitimes.com/News/biz/archives/2017/11/03/2003681536
