704211839	20161106	201611	2016	2016.8384											MED	MEDIA						MED			1	111	111	11	3	-2.0	7	1	7	2.13836477987421	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171106043000	https://www.cqnews.com.au/news/the-wheel-turns-for-race-day-ambassador-rebecca-ha/3258277/
704211840	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			1	111	111	11	3	-2.0	1	1	1	2.13836477987421	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171106043000	https://www.cqnews.com.au/news/the-wheel-turns-for-race-day-ambassador-rebecca-ha/3258277/
704211841	20161106	201611	2016	2016.8384	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			1	111	111	11	3	-2.0	1	1	1	2.13836477987421	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106043000	https://www.cqnews.com.au/news/the-wheel-turns-for-race-day-ambassador-rebecca-ha/3258277/
704211842	20161106	201611	2016	2016.8384	FJIEDU	FIJI	FJI					EDU													1	013	013	01	1	0.4	6	1	6	2.11864406779661	4	Sigatoka, Western, Fiji	FJ	FJ05	40204	-18.1833	177.517	-1194906	0								4	Sigatoka, Western, Fiji	FJ	FJ05	40204	-18.1833	177.517	-1194906	20171106043000	http://www.fijitimes.com/story.aspx?id=422913
704211843	20161106	201611	2016	2016.8384	FJIEDU	FIJI	FJI					EDU													1	013	013	01	1	0.4	4	1	4	2.11864406779661	4	Western Division, Western, Fiji	FJ	FJ05	40204	-18	177.5	-1199044	0								4	Western Division, Western, Fiji	FJ	FJ05	40204	-18	177.5	-1199044	20171106043000	http://www.fijitimes.com/story.aspx?id=422913
704211844	20161106	201611	2016	2016.8384	IDN	INDONESIA	IDN								GOV	AUTHORITIES						GOV			1	010	010	01	1	0.0	1	1	1	-4.46247464503042	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171106043000	http://www.interaksyon.com/malaysian-amin-baco-is-likely-new-is-emir-in-southeast-asia-bato/
704211845	20161106	201611	2016	2016.8384	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-0.46475600309837	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106043000	http://www.hindustantimes.com/world-news/paradise-papers-russia-funded-facebook-and-twitter-investments-through-kushner-associate/story-t2kFNRoxjEtAV8TGuqFmiO.html
704211846	20161106	201611	2016	2016.8384	RUS	RUSSIAN	RUS								USA	UNITED STATES	USA								0	070	070	07	2	7.0	1	1	1	-0.7423117709438	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106043000	https://observer-reporter.com/news/us_world/report-commerce-head-has-stake-in-firm-tied-to-putin/article_85e7b1f6-08c2-5a66-9464-8ba6cd864e5a.html
704211847	20161106	201611	2016	2016.8384	RUS	RUSSIA	RUS								USAGOV	HILLARY CLINTON	USA					GOV			0	010	010	01	1	0.0	2	1	2	-0.46475600309837	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171106043000	http://www.hindustantimes.com/world-news/paradise-papers-russia-funded-facebook-and-twitter-investments-through-kushner-associate/story-t2kFNRoxjEtAV8TGuqFmiO.html
704211848	20161106	201611	2016	2016.8384	RUS	RUSSIAN	RUS								USAMED	ASSOCIATED PRESS	USA					MED			0	070	070	07	2	7.0	1	1	1	-0.7423117709438	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106043000	https://observer-reporter.com/news/us_world/report-commerce-head-has-stake-in-firm-tied-to-putin/article_85e7b1f6-08c2-5a66-9464-8ba6cd864e5a.html
