705652503	20171011	201710	2017	2017.7699											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-1.70394036208732	0								3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	20171110111500	http://www.philly.com/philly/news/politics/puerto-ricans-leaving-island-hurricane-maria-philly-20171110.html
705652504	20171011	201710	2017	2017.7699											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	6	1	6	-0.65084226646248	0								4	Bubu, Gombe, Nigeria	NI	NI55	191104	10.0453	10.7016	-2003105	4	Bubu, Gombe, Nigeria	NI	NI55	191104	10.0453	10.7016	-2003105	20171110111500	http://www.nairaland.com/4167777/governors-apc-nominate-buharis-new
705652505	20171011	201710	2017	2017.7699	CHN	CHINA	CHN																		1	046	046	04	1	7.0	10	2	10	-1.36139447967405	1	Philippines	RP	RP		13	122	RP	0								1	Philippines	RP	RP		13	122	RP	20171110111500	http://www.moneycontrol.com/news/india/india-china-likely-to-hold-border-talks-next-month-2435345.html
705652506	20171011	201710	2017	2017.7699	EDU	SCHOOL						EDU													0	042	042	04	1	1.9	2	1	2	-1.70394036208732	3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	0								3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	20171110111500	http://www.philly.com/philly/news/politics/puerto-ricans-leaving-island-hurricane-maria-philly-20171110.html
705652507	20171011	201710	2017	2017.7699	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	043	043	04	1	2.8	6	1	6	-1.70394036208732	3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	20171110111500	http://www.philly.com/philly/news/politics/puerto-ricans-leaving-island-hurricane-maria-philly-20171110.html
705652508	20171011	201710	2017	2017.7699	GBR	BRITISH	GBR								NGA	NIGERIA	NGA								1	173	173	17	4	-5.0	3	1	3	-4.49101796407186	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110111500	https://www.premierchristianradio.com/News/World/Pair-held-over-abduction-of-British-missionaries
705652509	20171011	201710	2017	2017.7699	GOV	PRESIDENT						GOV													0	036	036	03	1	4.0	6	1	6	-0.65084226646248	4	Bubu, Gombe, Nigeria	NI	NI55	191104	10.0453	10.7016	-2003105	0								4	Bubu, Gombe, Nigeria	NI	NI55	191104	10.0453	10.7016	-2003105	20171110111500	http://www.nairaland.com/4167777/governors-apc-nominate-buharis-new
705652510	20171011	201710	2017	2017.7699	LEG	HOUSE SPEAKER						LEG			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	0.62780269058296	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110111500	https://www.politico.com/story/2017/11/10/mitt-romney-senate-utah-244760
705652511	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	-1.70394036208732	3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	3	Southwark, Pennsylvania, United States	US	USPA	PA101	39.9307	-75.1635	1200058	20171110111500	http://www.philly.com/philly/news/politics/puerto-ricans-leaving-island-hurricane-maria-philly-20171110.html
705652512	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			0	043	043	04	1	2.8	1	1	1	0.62780269058296	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110111500	https://www.politico.com/story/2017/11/10/mitt-romney-senate-utah-244760
705652513	20171011	201710	2017	2017.7699	USALEG	UNITED STATES	USA					LEG			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	0.62780269058296	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110111500	https://www.politico.com/story/2017/11/10/mitt-romney-senate-utah-244760
705652514	20171103	201711	2017	2017.8301											IGOUNO	THE UN		UNO				IGO			0	043	043	04	1	2.8	3	1	3	0.78369905956113	0								1	Syria	SY	SY		35	38	SY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110111500	http://www.terradaily.com/reports/Developing_world_says_rich_nations_shirking_on_climate_999.html
705652515	20171103	201711	2017	2017.8301											TONLEG	TONGA	TON					LEG			1	042	042	04	1	1.9	10	1	10	-1.65289256198347	0								4	Tongatapu, Tongatapu, Tonga	TN	TN02	27407	-21.1667	-175.167	-2778435	4	Tongatapu, Tongatapu, Tonga	TN	TN02	27407	-21.1667	-175.167	-2778435	20171110111500	http://parliament.gov.to/~parliam1/?start=200
705652516	20171103	201711	2017	2017.8301	AUS	AUSTRALIAN	AUS								EDU	STUDENT						EDU			1	020	020	02	1	3.0	10	1	10	-1.03448275862069	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110111500	http://www.perthnow.com.au/news/western-australia/border-force-to-target-travelling-schoolies/news-story/b05f454d504fde63e314c58b958f6de4
705652517	20171103	201711	2017	2017.8301	AUS	AUSTRALIAN	AUS								EDU	STUDENT						EDU			1	042	042	04	1	1.9	10	1	10	-1.03448275862069	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110111500	http://www.perthnow.com.au/news/western-australia/border-force-to-target-travelling-schoolies/news-story/b05f454d504fde63e314c58b958f6de4
705652518	20171103	201711	2017	2017.8301	EDU	STUDENT						EDU			AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	10	1	10	-1.03448275862069	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110111500	http://www.perthnow.com.au/news/western-australia/border-force-to-target-travelling-schoolies/news-story/b05f454d504fde63e314c58b958f6de4
705652519	20171103	201711	2017	2017.8301	EDU	STUDENT						EDU			AUS	AUSTRALIAN	AUS								1	130	130	13	3	-4.4	10	1	10	-1.03448275862069	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110111500	http://www.perthnow.com.au/news/western-australia/border-force-to-target-travelling-schoolies/news-story/b05f454d504fde63e314c58b958f6de4
705652520	20171103	201711	2017	2017.8301	GBR	LONDON	GBR								ELI	RETIRED						ELI			0	010	010	01	1	0.0	1	1	1	-4.00543109300747	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171110111500	http://www.repubblica.it/esteri/2017/11/10/news/seven_years_confined_how_a_foia_litigation_is_shedding_light_on_the_case_of_julian_assange-180733751/
705652521	20171103	201711	2017	2017.8301	GBRGOV	LONDON	GBR					GOV			GBR	LONDON	GBR								0	010	010	01	1	0.0	3	1	3	-4.00543109300747	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171110111500	http://www.repubblica.it/esteri/2017/11/10/news/seven_years_confined_how_a_foia_litigation_is_shedding_light_on_the_case_of_julian_assange-180733751/
705652522	20171103	201711	2017	2017.8301	IGOUNO	THE UN		UNO				IGO													0	042	042	04	1	1.9	3	1	3	0.78369905956113	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20171110111500	http://www.terradaily.com/reports/Developing_world_says_rich_nations_shirking_on_climate_999.html
705652523	20171103	201711	2017	2017.8301	KAZ	ASTANA	KAZ								GOV	REGIME						GOV			1	120	120	12	3	-4.0	8	1	8	-5.67986230636833	4	Astana, Gorod Astana, Kazakhstan	KZ	KZ05	37174	51.1811	71.4278	-2334218	4	Astana, Gorod Astana, Kazakhstan	KZ	KZ05	37174	51.1811	71.4278	-2334218	4	Astana, Gorod Astana, Kazakhstan	KZ	KZ05	37174	51.1811	71.4278	-2334218	20171110111500	http://eaworldview.com/2017/11/syria-daily-un-people-in-besieged-east-ghouta-face-catastrophe/
705652524	20171103	201711	2017	2017.8301	LBN	LEBANON	LBN								SAU	RIYADH	SAU								0	0831	083	08	2	5.0	2	1	2	-2.96803652968036	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Yemen	YM	YM		15.5	47.5	YM	20171110111500	http://eaworldview.com/2017/11/iran-daily-france-points-to-renegotiation-of-nuclear-deal-over-tehrans-missiles/
705652525	20171103	201711	2017	2017.8301	LBN	LEBANON	LBN								SAU	RIYADH	SAU								0	0831	083	08	2	5.0	8	1	8	-2.96803652968036	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110111500	http://eaworldview.com/2017/11/iran-daily-france-points-to-renegotiation-of-nuclear-deal-over-tehrans-missiles/
705652526	20171103	201711	2017	2017.8301	TONLEG	TONGA	TON					LEG													1	043	043	04	1	2.8	10	1	10	-1.65289256198347	4	Tongatapu, Tongatapu, Tonga	TN	TN02	27407	-21.1667	-175.167	-2778435	0								4	Tongatapu, Tongatapu, Tonga	TN	TN02	27407	-21.1667	-175.167	-2778435	20171110111500	http://parliament.gov.to/~parliam1/?start=200
705652527	20171109	201711	2017	2017.8466											NGA	ABUJA	NGA								1	057	057	05	1	8.0	5	1	5	-1.01237345331834	0								4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	20171110111500	http://www.nairaland.com/4167648/mambilla-hydro-project-fashola-sign
705652528	20171109	201711	2017	2017.8466	AFR	AFRICA	AFR																		0	193	193	19	4	-10.0	10	1	10	-5.98503740648379	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20171110111500	http://www.nairaland.com/4168189/gunmen-shoot-people-twon-brass
705652529	20171109	201711	2017	2017.8466	CHN	CHINA	CHN																		0	112	112	11	3	-2.0	1	1	1	-3.38461538461538	1	China	CH	CH		35	105	CH	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110111500	http://www.cnn.com/2017/11/10/us/five-things-november-10-trnd/
705652530	20171109	201711	2017	2017.8466	CHN	CHINA	CHN																		0	112	112	11	3	-2.0	1	1	1	-3.38461538461538	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110111500	http://www.cnn.com/2017/11/10/us/five-things-november-10-trnd/
705652531	20171109	201711	2017	2017.8466	CHN	CHINA	CHN								BUS	BUSINESS LEADER						BUS			0	112	112	11	3	-2.0	3	1	3	-3.38461538461538	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110111500	http://www.cnn.com/2017/11/10/us/five-things-november-10-trnd/
705652532	20171109	201711	2017	2017.8466	CHN	CHINA	CHN								BUS	BUSINESS LEADER						BUS			0	112	112	11	3	-2.0	1	1	1	-3.38461538461538	1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110111500	http://www.cnn.com/2017/11/10/us/five-things-november-10-trnd/
705652533	20171109	201711	2017	2017.8466	CHN	CHINA	CHN								BUS	BUSINESS LEADER						BUS			0	112	112	11	3	-2.0	1	1	1	-3.38461538461538	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110111500	http://www.cnn.com/2017/11/10/us/five-things-november-10-trnd/
705652534	20171109	201711	2017	2017.8466	EUR	EUROPEAN	EUR								BEL	BRUSSELS	BEL								1	071	071	07	2	7.4	2	1	2	-1.04712041884817	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20171110111500	http://focus-fen.net/./news/2017/11/10/424891/minister-nikolay-nankov-in-november-2018-we-will-open-the-kresna-to-sandanski-section-of-struma-motorway-ahead-of-schedule.html
705652535	20171109	201711	2017	2017.8466	GOV	GOVERNOR						GOV			LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	2	1	2	-0.65084226646248	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171110111500	http://www.nairaland.com/4167777/governors-apc-nominate-buharis-new
705652536	20171109	201711	2017	2017.8466	GOV	GOVERNOR						GOV			LEG	CONGRESS						LEG			1	0841	084	08	2	7.0	3	1	3	-0.65084226646248	4	Magu, Nigeria (general), Nigeria	NI	NI00	191241	6.95	11.0167	-2018282	4	Magu, Nigeria (general), Nigeria	NI	NI00	191241	6.95	11.0167	-2018282	4	Magu, Nigeria (general), Nigeria	NI	NI00	191241	6.95	11.0167	-2018282	20171110111500	http://www.nairaland.com/4167777/governors-apc-nominate-buharis-new
705652537	20171109	201711	2017	2017.8466	GOV	MINISTRY						GOV			NGA	ABUJA	NGA								1	057	057	05	1	8.0	5	1	5	-1.01237345331834	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	20171110111500	http://www.nairaland.com/4167648/mambilla-hydro-project-fashola-sign
705652538	20171109	201711	2017	2017.8466	UAF	GUNMEN						UAF													1	193	193	19	4	-10.0	5	1	5	-5.98503740648379	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20171110111500	http://www.nairaland.com/4168189/gunmen-shoot-people-twon-brass
705652539	20171110	201711	2017	2017.8493											AFG	AFGHANISTAN	AFG								0	020	020	02	1	3.0	4	1	2	1.22850122850123	0								4	Sangin, Kandahar, Afghanistan	AF	AF23	3606	31.1327	66.6362	9086878	4	Sangin, Kandahar, Afghanistan	AF	AF23	3606	31.1327	66.6362	9086878	20171110111500	http://www.tolonews.com/afghanistan/paktia-elders-ready-bring-haqqani-leader-peace-table
705652540	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	040	040	04	1	1.0	10	1	10	0.25759917568264	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110111500	http://www.lemonde.fr/afrique/article/2017/11/10/reparations-as-philanthropy-radically-rethinking-giving-in-africa_5213130_3212.html
705652541	20171110	201711	2017	2017.8493											AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	4.04040404040404	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171110111500	https://www.iol.co.za/dailynews/rocket-man-thrills-local-pupils-with-space-stories-11947896
705652542	20171110	201711	2017	2017.8493											AGO	ANGOLA	AGO								1	036	036	03	1	4.0	4	1	4	0.833333333333333	0								4	Lubango, Huí, Angola	AO	AO09	4337	-14.9167	13.5	-2866380	4	Lubango, Huí, Angola	AO	AO09	4337	-14.9167	13.5	-2866380	20171110111500	http://www.angop.ao/angola/en_us/noticias/politica/2017/10/45/President-Joao-Lourenco-Huila,27c9cebe-8909-4e86-8198-b5aeeafa7c2c.html
705652543	20171110	201711	2017	2017.8493											AUSREL	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	-5.71428571428571	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171110111500	http://www.abc.net.au/news/2017-11-10/christine-forster-gets-clothes-ripped-by-angry-manus-protesters/9139960
705652544	20171110	201711	2017	2017.8493											AUT	AUSTRIA	AUT								1	173	173	17	4	-5.0	2	1	2	5	0								4	Becs, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Becs, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171110111500	http://www.heraldmalaysia.com/news/ara-group-bec-celebrates-41st-anniversary/39304/5
705652545	20171110	201711	2017	2017.8493											BLZ	BELIZE	BLZ								1	043	043	04	1	2.8	4	1	4	0	0								4	Orange Walk, Orange Walk, Belize	BH	BH04	20818	18.0667	-88.55	-1149957	4	Orange Walk, Orange Walk, Belize	BH	BH04	20818	18.0667	-88.55	-1149957	20171110111500	http://amandala.com.bz/news/bill-lindo/
705652546	20171110	201711	2017	2017.8493											BRN	BRUNEI	BRN								1	040	040	04	1	1.0	2	1	2	0.13157894736842	0								4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171110111500	https://www.businessinsider.com.au/trump-slams-trade-south-china-sea-investment-vietnam-2017-11
705652547	20171110	201711	2017	2017.8493											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	10	1	10	4.5346062052506	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171110111500	http://www.zawya.com/story/RTAs_Customers_Council__private_companies_discuss_upgrading_services_of_business_sector-ZAWYA20171110072300/
705652548	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	-2.10084033613446	0								4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20171110111500	https://www.newera.com.na/2017/11/10/strides-with-uncle-bob/
705652549	20171110	201711	2017	2017.8493											BUS	COMPANY						BUS			1	043	043	04	1	2.8	3	1	3	-3.05343511450382	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20171110111500	https://timesofindia.indiatimes.com/business/international-business/avianca-pilots-in-colombia-agree-to-lift-strike-and-return-to-work/articleshow/61593353.cms
705652550	20171110	201711	2017	2017.8493											BUS	CARMAKER						BUS			0	043	043	04	1	2.8	3	1	3	0.5020920502092	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171110111500	https://www.bloomberg.com/news/articles/2017-11-10/utilities-push-for-electric-car-tax-credit-as-ford-stays-neutral
705652551	20171110	201711	2017	2017.8493											BUS	COMPANIES						BUS			0	045	045	04	1	5.0	10	1	10	3.46666666666666	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171110111500	http://www.koreaherald.com/view.php?ud=20171110000762
705652552	20171110	201711	2017	2017.8493											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	2	1	2	2.15517241379311	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20171110111500	http://www.thetidenewsonline.com/2017/11/10/rsgll-continue-to-back-security-agencies-wike/
705652553	20171110	201711	2017	2017.8493											BUS	COMPANIES						BUS			0	060	060	06	2	6.0	6	1	6	-4.04411764705882	0								4	Kobe, Hyogo, Japan	JA	JA13	34432	34.6833	135.167	-233817	4	Kobe, Hyogo, Japan	JA	JA13	34432	34.6833	135.167	-233817	20171110111500	http://news.xinhuanet.com/english/2017-11/10/c_136742989.htm
705652554	20171110	201711	2017	2017.8493											BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	10	1	10	0	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110111500	https://www.openpr.com/news/811037/Reserach-on-Industrial-Robotics-Services-Global-Market-2017-2021.html
