705821394	20161110	201611	2016	2016.8493	FRA	FRANCE	FRA								MED	WEBSITE						MED			1	043	043	04	1	2.8	2	1	2	0	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171110224500	http://www.hotelmanagement.net/own/accorhotels-drops-marketplace-program-for-independent-hotels
705821395	20161110	201611	2016	2016.8493	HLH	HOSPITAL						HLH													0	030	030	03	1	4.0	10	1	10	1.10981308411215	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171110224500	https://www.iaea.org/newscenter/statements/confronting-the-global-cancer-crisis-how-nuclear-technologies-can-help
705821396	20161110	201611	2016	2016.8493	MED	WEBSITE						MED			FRA	FRANCE	FRA								1	042	042	04	1	1.9	2	1	2	0	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171110224500	http://www.hotelmanagement.net/own/accorhotels-drops-marketplace-program-for-independent-hotels
705821397	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	4	1	4	-8.86319845857414	3	Williams Lake, Washington, United States	US	USWA	WA063	47.3267	-117.687	1509535	3	Williams Lake, Washington, United States	US	USWA		47.3267	-117.687	1509535	3	Williams Lake, Washington, United States	US	USWA		47.3267	-117.687	1509535	20171110224500	http://www.wltribune.com/news/psychiatrist-says-schoenborns-angry-outbursts-have-dropped-in-past-six-months/
705821398	20171011	201710	2017	2017.7699											BUS	COMPANY						BUS			1	130	130	13	3	-4.4	10	1	10	-2.7027027027027	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20171110224500	http://www.4-traders.com/HASBRO-12874/news/Hasbro-makes-takeover-offer-for-Mattel-WSJ-25485366/
705821399	20171011	201710	2017	2017.7699	BEL	BELGIAN	BEL								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	5	1	5	-2.47632920611799	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171110224500	http://www.lmtonline.com/news/article/The-mosque-is-Belgium-s-biggest-Officials-say-12348557.php
705821400	20171011	201710	2017	2017.7699	BEL	BELGIAN	BEL								SAUGOV	SAUDI	SAU					GOV			1	013	013	01	1	0.4	5	1	5	-2.47632920611799	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20171110224500	http://www.lmtonline.com/news/article/The-mosque-is-Belgium-s-biggest-Officials-say-12348557.php
705821401	20171011	201710	2017	2017.7699	CAN	CANADA	CAN																		1	051	051	05	1	3.4	4	1	4	1.23456790123457	4	Prince Edward County, Ontario, Canada	CA	CA08	12678	44	-77.25	-571726	0								4	Prince Edward County, Ontario, Canada	CA	CA08	12678	44	-77.25	-571726	20171110224500	https://www.insidebelleville.com/news-story/7914784-vimy-oak-planted-at-memorial-park/
705821402	20171011	201710	2017	2017.7699	CAN	CANADA	CAN																		1	051	051	05	1	3.4	4	1	4	1.23456790123457	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	0								4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	20171110224500	https://www.insidebelleville.com/news-story/7914784-vimy-oak-planted-at-memorial-park/
705821403	20171011	201710	2017	2017.7699	CANGOV	CANADA	CAN					GOV			LEG	REPRESENTATIVES						LEG			1	040	040	04	1	1.0	2	1	2	-7.66355140186913	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110224500	http://www.nasdaq.com/article/us-justice-pledges-to-prosecute-activists-who-damage-pipelines-20171110-00891
705821404	20171011	201710	2017	2017.7699	CANJUD	CANADA	CAN					JUD			CAN	CANADA	CAN								1	015	015	01	1	0.0	2	1	2	-7.54716981132075	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110224500	http://www.cbc.ca/news/canada/calgary/inside-job-bank-robbery-saleem-nasery-sentencing-1.4397540
705821405	20171011	201710	2017	2017.7699	CANJUD	CANADA	CAN					JUD			CAN	CANADA	CAN								1	173	173	17	4	-5.0	1	1	1	-7.54716981132075	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110224500	http://www.cbc.ca/news/canada/calgary/inside-job-bank-robbery-saleem-nasery-sentencing-1.4397540
705821406	20171011	201710	2017	2017.7699	CANJUD	CANADA	CAN					JUD			COP	PRISON						COP			1	020	020	02	1	3.0	2	1	2	-7.54716981132075	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110224500	http://www.cbc.ca/news/canada/calgary/inside-job-bank-robbery-saleem-nasery-sentencing-1.4397540
