704005871	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								IRQ	IRAQI	IRQ								1	072	072	07	2	8.3	1	1	1	-2.71186440677966	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	20171105041500	https://www.9news.com.au/national/2017/11/05/14/38/nz-could-pull-out-of-iraq-deployment
704005872	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								IRQ	IRAQI	IRQ								1	072	072	07	2	8.3	1	1	1	-2.71186440677966	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	20171105041500	https://www.9news.com.au/national/2017/11/05/14/38/nz-could-pull-out-of-iraq-deployment
704005873	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								IRQCOP	IRAQI	IRQ					COP			1	072	072	07	2	8.3	6	1	6	-2.71186440677966	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	20171105041500	https://www.9news.com.au/national/2017/11/05/14/38/nz-could-pull-out-of-iraq-deployment
704005874	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	6	1	6	-2.71186440677966	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105041500	https://www.9news.com.au/national/2017/11/05/14/38/nz-could-pull-out-of-iraq-deployment
704005875	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	2	1	2	-2.71186440677966	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	New Zealand	NZ	NZ		-42	174	NZ	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105041500	https://www.9news.com.au/national/2017/11/05/14/38/nz-could-pull-out-of-iraq-deployment
704005876	20161105	201611	2016	2016.8356	MOS	ISLAMIC				MOS					AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	6	1	6	-2.71186440677966	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105041500	https://www.9news.com.au/national/2017/11/05/14/38/nz-could-pull-out-of-iraq-deployment
704005877	20161105	201611	2016	2016.8356	MOS	ISLAMIC				MOS					AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	2	1	2	-2.71186440677966	1	New Zealand	NZ	NZ		-42	174	NZ	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105041500	https://www.9news.com.au/national/2017/11/05/14/38/nz-could-pull-out-of-iraq-deployment
704005878	20171006	201710	2017	2017.7562	GOV	GOVERNOR						GOV			IND	NEW DELHI	IND								1	013	013	01	1	0.4	6	1	6	-0.409836065573771	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171105041500	http://www.hindustantimes.com/india-news/niti-aayog-s-vision-for-2022-portrays-an-india-free-of-poverty-casteism-and-communalism/story-WWFRDtX68w5kjQOAkD4m4H.html
704005879	20171006	201710	2017	2017.7562	IGOUNO	THE UN		UNO				IGO			PRK	NORTH KOREAN	PRK								0	163	163	16	4	-8.0	10	1	10	-10.7991360691145	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105041500	https://www.globalsecurity.org/wmd/library/news/dprk/2017/dprk-171104-presstv02.htm
704005880	20171006	201710	2017	2017.7562	IGOUNO	UNITED NATIONS		UNO				IGO			YEM	YEMEN	YEM								0	160	160	16	4	-4.0	2	1	2	-4.60358056265984	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Taizz, Taizz, Yemen	YM	YM25	144997	13.5795	44.0209	-3192362	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105041500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171104-presstv01.htm
