703298131	20171101	201711	2017	2017.8247	BGD	BANGLADESH	BGD								MED	CORRESPONDENT						MED			1	173	173	17	4	-5.0	2	1	2	-4.19906687402799	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102134500	The Daily Star website in English/BBC Monitoring/(c) BBC
703298132	20171101	201711	2017	2017.8247	MED	CORRESPONDENT						MED			BGD	BANGLADESH	BGD								1	173	173	17	4	-5.0	2	1	2	-4.19906687402799	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102134500	The Daily Star website in English/BBC Monitoring/(c) BBC
703298133	20171101	201711	2017	2017.8247	MED	CORRESPONDENT						MED			OPP	ACTIVIST						OPP			1	173	173	17	4	-5.0	1	1	1	-4.19906687402799	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102134500	The Daily Star website in English/BBC Monitoring/(c) BBC
703298134	20171102	201711	2017	2017.8274											CVL	VILLAGE						CVL			0	036	036	03	1	4.0	2	1	2	-3.23679727427597	0								4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298135	20171102	201711	2017	2017.8274											CVL	VILLAGE						CVL			0	036	036	03	1	4.0	2	1	2	-3.23679727427597	0								4	Rathedaung, Rakhine State, Myanmar	BM	BM01	41813	20.4833	92.75	-440646	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298136	20171102	201711	2017	2017.8274											CVL	VILLAGE						CVL			0	036	036	03	1	4.0	6	1	6	-3.23679727427597	0								4	Rathedaung, Rakhine State, Myanmar	BM	BM01	41813	20.4833	92.75	-440646	4	Rathedaung, Rakhine State, Myanmar	BM	BM01	41813	20.4833	92.75	-440646	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298137	20171102	201711	2017	2017.8274											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	8	1	8	-3.23679727427597	0								4	Maungdaw, Rakhine State, Myanmar	BM	BM01	41812	20.8167	92.3667	-429034	4	Maungdaw, Rakhine State, Myanmar	BM	BM01	41812	20.8167	92.3667	-429034	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298138	20171102	201711	2017	2017.8274											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	2	1	2	-3.23679727427597	0								4	Taungpyo, Rakhine State, Myanmar	BM	BM01	41811	18.9333	93.8333	-445713	4	Taungpyo, Rakhine State, Myanmar	BM	BM01	41811	18.9333	93.8333	-445713	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298139	20171102	201711	2017	2017.8274											GOV	MINISTRY						GOV			1	042	042	04	1	1.9	10	1	10	-1.96078431372549	0								4	Abu Kamal, Dayr az Zawr, Syria	SY	SY07	26340	34.45	40.9186	-2537443	4	Abu Kamal, Dayr az Zawr, Syria	SY	SY07	26340	34.45	40.9186	-2537443	20171102134500	Interfax news agency, Moscow/BBC Monitoring/(c) BBC
703298140	20171102	201711	2017	2017.8274											LEG	CONGRESS						LEG			1	042	042	04	1	1.9	10	1	10	0.91743119266055	0								4	Xiao Jie, Anhui, China	CH	CH01	12998	31.6245	118.274	10529536	4	Xiao Jie, Anhui, China	CH	CH01	12998	31.6245	118.274	10529536	20171102134500	Ming Pao website in Chinese/BBC Monitoring/(c) BBC
703298141	20171102	201711	2017	2017.8274											MDV	MALE	MDV								1	190	190	19	4	-10.0	4	1	4	-5.16129032258065	0								4	Balad, Shabeellaha Dhexe, Somalia	SO	SO13	25702	2.36002	45.3855	-3215955	4	Balad, Shabeellaha Dhexe, Somalia	SO	SO13	25702	2.36002	45.3855	-3215955	20171102134500	Alldhacdo in Somali/BBC Monitoring/(c) BBC
703298142	20171102	201711	2017	2017.8274											MDV	MALE	MDV								1	190	190	19	4	-10.0	1	1	1	-5.16129032258065	0								4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	20171102134500	Alldhacdo in Somali/BBC Monitoring/(c) BBC
703298143	20171102	201711	2017	2017.8274											MMR	MYANMAR	MMR								0	040	040	04	1	1.0	2	1	2	-3.23679727427597	0								4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298144	20171102	201711	2017	2017.8274											MMR	MYANMAR	MMR								0	042	042	04	1	1.9	1	1	1	-3.23679727427597	0								4	Maungdaw, Rakhine State, Myanmar	BM	BM01	41812	20.8167	92.3667	-429034	4	Taungpyo, Rakhine State, Myanmar	BM	BM01	41811	18.9333	93.8333	-445713	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298145	20171102	201711	2017	2017.8274											MMR	MYANMAR	MMR								0	042	042	04	1	1.9	5	1	5	-3.23679727427597	0								4	Taungpyo, Rakhine State, Myanmar	BM	BM01	41811	18.9333	93.8333	-445713	4	Taungpyo, Rakhine State, Myanmar	BM	BM01	41811	18.9333	93.8333	-445713	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298146	20171102	201711	2017	2017.8274											MMRGOV	RAKHINE STATE	MMR					GOV			1	042	042	04	1	1.9	3	1	3	-3.23679727427597	0								5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	4	Maungdaw, Rakhine State, Myanmar	BM	BM01	41812	20.8167	92.3667	-429034	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298147	20171102	201711	2017	2017.8274											TUR	TURKEY	TUR								1	084	084	08	2	7.0	4	1	4	-9.63302752293575	0								4	Bakirkoy, Izmir, Turkey	TU	TU35	27936	38.1167	28.2667	-737630	4	Bakirkoy, Izmir, Turkey	TU	TU35	27936	38.1167	28.2667	-737630	20171102134500	Hurriyet website in English/BBC Monitoring/(c) BBC
703298148	20171102	201711	2017	2017.8274											TUR	TURKISH	TUR								1	173	173	17	4	-5.0	13	1	10	-9.63302752293575	0								4	Bakirkoy, Izmir, Turkey	TU	TU35	27936	38.1167	28.2667	-737630	4	Bakirkoy, Izmir, Turkey	TU	TU35	27936	38.1167	28.2667	-737630	20171102134500	Hurriyet website in English/BBC Monitoring/(c) BBC
703298149	20171102	201711	2017	2017.8274											TUR	TURKISH	TUR								1	173	173	17	4	-5.0	8	1	8	-9.63302752293575	0								4	Mustafa Kemal, Ankara, Turkey	TU	TU68	27533	39.9137	32.7686	11239172	4	Mustafa Kemal, Ankara, Turkey	TU	TU68	27533	39.9137	32.7686	11239172	20171102134500	Hurriyet website in English/BBC Monitoring/(c) BBC
703298150	20171102	201711	2017	2017.8274	AZE	AZERBAIJAN	AZE								IRN	IRAN	IRN								1	040	040	04	1	1.0	2	1	2	-0.72463768115942	1	Russia	RS	RS		60	100	RS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171102134500	Voice of the Islamic Republic of Iran in Turkmen/BBC Monitoring/(c) BBC
703298151	20171102	201711	2017	2017.8274	BGD	BANGLADESH	BGD																		0	120	120	12	3	-4.0	4	1	4	-4.19906687402799	4	Jadurchar, Rangpur, Bangladesh	BG	BG87	17796	25.499	89.8429	11235942	0								4	Jadurchar, Rangpur, Bangladesh	BG	BG87	17796	25.499	89.8429	11235942	20171102134500	The Daily Star website in English/BBC Monitoring/(c) BBC
703298152	20171102	201711	2017	2017.8274	BGD	BANGLADESH	BGD								JUD	LAWYER						JUD			0	020	020	02	1	3.0	2	1	2	-4.19906687402799	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171102134500	The Daily Star website in English/BBC Monitoring/(c) BBC
703298153	20171102	201711	2017	2017.8274	BGD	BANGLADESH	BGD								MMR	MYANMAR	MMR								1	016	016	01	1	-2.0	10	1	10	-2.9723991507431	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171102134500	Irrawaddy website, Chiang Mai/BBC Monitoring/(c) BBC
703298154	20171102	201711	2017	2017.8274	CHN	BEIJING	CHN								GOV	MINIST OF FINANCE						GOV			1	060	060	06	2	6.0	2	1	2	0.91743119266055	4	Xiao Jie, Anhui, China	CH	CH01	12998	31.6245	118.274	10529536	4	Xiao Jie, Anhui, China	CH	CH01	12998	31.6245	118.274	10529536	4	Xiao Jie, Anhui, China	CH	CH01	12998	31.6245	118.274	10529536	20171102134500	Ming Pao website in Chinese/BBC Monitoring/(c) BBC
703298155	20171102	201711	2017	2017.8274	COP	POLICE						COP													0	090	090	09	2	-2.0	3	1	3	-4.19906687402799	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20171102134500	The Daily Star website in English/BBC Monitoring/(c) BBC
