704379631	20161106	201611	2016	2016.8384											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	5.15021459227468	0								1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	20171106171500	http://www.channelnewsasia.com/news/asiapacific/trump-meets-ppap-star-piko-taro-9381136
704379632	20161106	201611	2016	2016.8384											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	5.15021459227468	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	China	CH	CH		35	105	CH	20171106171500	http://www.channelnewsasia.com/news/asiapacific/trump-meets-ppap-star-piko-taro-9381136
704379633	20161106	201611	2016	2016.8384											GOV	FIREFIGHTER						GOV			1	110	110	11	3	-2.0	10	1	10	-3.11614730878187	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106171500	http://www.firehouse.com/article/12369543/ems-truth-in-advertising
704379634	20161106	201611	2016	2016.8384	BGD	GAIBANDHA	BGD								fri	SANTALS			fri						1	141	141	14	3	-6.5	10	1	10	-5.62248995983936	0								0								0								20171106171500	http://dev.thedailystar.net/country/gaibandha-santals-stage-demo-justice-bangladesh-bd-1487320
704379635	20161106	201611	2016	2016.8384	EDUMED	STUDENT						EDU	MED												1	111	111	11	3	-2.0	10	1	10	1.0948905109489	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106171500	http://www.centraljersey.com/news/princeton-university-microsoft-sue-trump-administration-over-dcca-program/article_8bfe44a0-c30c-11e7-ae6e-bfc90891ec65.html
704379636	20161106	201611	2016	2016.8384	EDUMED	STUDENT						EDU	MED												1	190	190	19	4	-10.0	10	1	10	1.0948905109489	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106171500	http://www.centraljersey.com/news/princeton-university-microsoft-sue-trump-administration-over-dcca-program/article_8bfe44a0-c30c-11e7-ae6e-bfc90891ec65.html
704379637	20161106	201611	2016	2016.8384	ESP	MADRID	ESP								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	1.33333333333333	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	20171106171500	http://www.theprp.com/2017/11/06/news/ozzy-osbourne-headline-download-festival-uk-spain-france-first-artists-revealed/
704379638	20161106	201611	2016	2016.8384	ESP	MADRID	ESP								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	1.33333333333333	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	20171106171500	http://www.theprp.com/2017/11/06/news/ozzy-osbourne-headline-download-festival-uk-spain-france-first-artists-revealed/
704379639	20161106	201611	2016	2016.8384	ESP	MADRID	ESP								REL	PRIEST									1	042	042	04	1	1.9	6	1	6	1.33333333333333	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106171500	http://www.theprp.com/2017/11/06/news/ozzy-osbourne-headline-download-festival-uk-spain-france-first-artists-revealed/
704379640	20161106	201611	2016	2016.8384	GBR	UNITED KINGDOM	GBR								ESP	MADRID	ESP								1	042	042	04	1	1.9	2	1	2	1.33333333333333	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	20171106171500	http://www.theprp.com/2017/11/06/news/ozzy-osbourne-headline-download-festival-uk-spain-france-first-artists-revealed/
704379641	20161106	201611	2016	2016.8384	GBR	UNITED KINGDOM	GBR								ESP	MADRID	ESP								1	042	042	04	1	1.9	2	1	2	1.33333333333333	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	20171106171500	http://www.theprp.com/2017/11/06/news/ozzy-osbourne-headline-download-festival-uk-spain-france-first-artists-revealed/
704379642	20161106	201611	2016	2016.8384	GBR	UNITED KINGDOM	GBR								ESP	MADRID	ESP								1	173	173	17	4	-5.0	4	1	4	1.33333333333333	4	Donington, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9	-0.2	-2594490	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106171500	http://www.theprp.com/2017/11/06/news/ozzy-osbourne-headline-download-festival-uk-spain-france-first-artists-revealed/
704379643	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV			LEG	CONGRESS						LEG			0	046	046	04	1	7.0	2	1	2	0.88028169014085	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171106171500	http://www.firstpost.com/politics/narendra-modis-courtesy-visit-to-m-karunanidhi-was-fifteen-minutes-of-politically-loaded-messaging-4196265.html
704379644	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV			LEG	CONGRESS						LEG			0	046	046	04	1	7.0	1	1	1	0.88028169014085	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171106171500	http://www.firstpost.com/politics/narendra-modis-courtesy-visit-to-m-karunanidhi-was-fifteen-minutes-of-politically-loaded-messaging-4196265.html
704379645	20161106	201611	2016	2016.8384	GOV	GOVERNMENT						GOV			LEG	CONGRESS						LEG			0	046	046	04	1	7.0	2	1	2	0.88028169014085	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171106171500	http://www.firstpost.com/politics/narendra-modis-courtesy-visit-to-m-karunanidhi-was-fifteen-minutes-of-politically-loaded-messaging-4196265.html
704379646	20161106	201611	2016	2016.8384	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	5.15021459227468	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	South Korea	KS	KS		37	127.5	KS	20171106171500	http://www.channelnewsasia.com/news/asiapacific/trump-meets-ppap-star-piko-taro-9381136
704379647	20161106	201611	2016	2016.8384	GOV	PRESIDENT						GOV			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	5.15021459227468	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106171500	http://www.channelnewsasia.com/news/asiapacific/trump-meets-ppap-star-piko-taro-9381136
704379648	20161106	201611	2016	2016.8384	JUD	JUDGE						JUD			USAGOV	HILLARY CLINTON	USA					GOV			1	090	090	09	2	-2.0	4	1	4	-3.34928229665072	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171106171500	http://insider.foxnews.com/2017/11/06/justice-department-pick-ball-investigating-hillary-clinton-judge-napolitano
704379649	20161106	201611	2016	2016.8384	LEG	CONGRESS						LEG			GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	2	1	2	0.88028169014085	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171106171500	http://www.firstpost.com/politics/narendra-modis-courtesy-visit-to-m-karunanidhi-was-fifteen-minutes-of-politically-loaded-messaging-4196265.html
704379650	20161106	201611	2016	2016.8384	LEG	CONGRESS						LEG			GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	1	1	1	0.88028169014085	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171106171500	http://www.firstpost.com/politics/narendra-modis-courtesy-visit-to-m-karunanidhi-was-fifteen-minutes-of-politically-loaded-messaging-4196265.html
704379651	20161106	201611	2016	2016.8384	LEG	CONGRESS						LEG			GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	2	1	2	0.88028169014085	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20171106171500	http://www.firstpost.com/politics/narendra-modis-courtesy-visit-to-m-karunanidhi-was-fifteen-minutes-of-politically-loaded-messaging-4196265.html
704379652	20161106	201611	2016	2016.8384	REL	PRIEST									ESP	MADRID	ESP								1	043	043	04	1	2.8	6	1	6	1.33333333333333	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106171500	http://www.theprp.com/2017/11/06/news/ozzy-osbourne-headline-download-festival-uk-spain-france-first-artists-revealed/
704379653	20161106	201611	2016	2016.8384	RUSJUD	RUSSIA	RUS					JUD			USAGOV	HILLARY CLINTON	USA					GOV			1	090	090	09	2	-2.0	1	1	1	-3.34928229665072	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171106171500	http://insider.foxnews.com/2017/11/06/justice-department-pick-ball-investigating-hillary-clinton-judge-napolitano
704379654	20161106	201611	2016	2016.8384	USA	CALIFORNIA	USA																		1	031	031	03	1	5.2	6	1	6	1.45077720207254	3	Aliso Viejo, California, United States	US	USCA	CA059	33.565	-117.727	252532	0								3	Aliso Viejo, California, United States	US	USCA		33.565	-117.727	252532	20171106171500	http://www.ocregister.com/2017/11/06/open-shut-for-sunday-nov-5/
704379655	20161106	201611	2016	2016.8384	USA	CALIFORNIA	USA																		1	031	031	03	1	5.2	4	1	4	1.45077720207254	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171106171500	http://www.ocregister.com/2017/11/06/open-shut-for-sunday-nov-5/
704379656	20161106	201611	2016	2016.8384	USA	CHICAGO	USA																		0	190	190	19	4	-10.0	2	1	2	-12.474173553719	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171106171500	http://247wallst.com/special-report/2017/11/06/25-most-dangerous-cities-in-america-2/
704379657	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	2	1	2	-12.474173553719	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171106171500	http://247wallst.com/special-report/2017/11/06/25-most-dangerous-cities-in-america-2/
704379658	20161106	201611	2016	2016.8384	USA	CHICAGO	USA																		0	190	190	19	4	-10.0	3	1	3	-12.474173553719	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171106171500	http://247wallst.com/special-report/2017/11/06/25-most-dangerous-cities-in-america-2/
704379659	20161106	201611	2016	2016.8384	USA	DETROIT	USA																		0	190	190	19	4	-10.0	2	1	2	-12.474173553719	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106171500	http://247wallst.com/special-report/2017/11/06/25-most-dangerous-cities-in-america-2/
704379660	20161106	201611	2016	2016.8384	USACVL	MINNEAPOLIS	USA					CVL													0	1821	182	18	4	-9.0	5	1	5	-12.474173553719	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171106171500	http://247wallst.com/special-report/2017/11/06/25-most-dangerous-cities-in-america-2/
704379661	20161106	201611	2016	2016.8384	USAGOV	BARACK OBAMA	USA					GOV													0	020	020	02	1	3.0	10	1	10	-4.50281425891182	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171106171500	https://www.thesun.co.uk/news/4853137/terrifying-assault-rifles-on-sale-across-america-used-to-kill-hundreds-of-innocents-from-texas-to-las-vegas/
704379662	20161106	201611	2016	2016.8384	USAGOV	BARACK OBAMA	USA					GOV													0	172	172	17	4	-5.0	10	1	10	-4.50281425891182	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171106171500	https://www.thesun.co.uk/news/4853137/terrifying-assault-rifles-on-sale-across-america-used-to-kill-hundreds-of-innocents-from-texas-to-las-vegas/
704379663	20171007	201710	2017	2017.7589											JEW	RABBI				JEW					1	112	112	11	3	-2.0	10	1	10	-3.36842105263158	0								0								0								20171106171500	http://www.centraljersey.com/news/east-windsor-sentencing-postponed-in-rabbi-s-sex-assault-case/article_3f1d0d10-c307-11e7-8233-a704758db95d.html
704379664	20171007	201710	2017	2017.7589											JEW	RABBI				JEW					1	180	180	18	4	-9.0	10	1	10	-3.36842105263158	0								0								0								20171106171500	http://www.centraljersey.com/news/east-windsor-sentencing-postponed-in-rabbi-s-sex-assault-case/article_3f1d0d10-c307-11e7-8233-a704758db95d.html
704379665	20171007	201710	2017	2017.7589											LEG	CONGRESS						LEG			0	0841	084	08	2	7.0	1	1	1	-2.64550264550264	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171106171500	https://www.thenational.ae/world/the-americas/john-kerry-says-trump-s-twitter-tirades-fuel-north-korea-s-nuclear-ambitions-1.673547
