705082738	20161108	201611	2016	2016.8438											CHRCTH	CATHOLIC				CHR	CTH				1	036	036	03	1	4.0	10	2	10	2.84223863389912	0								3	Metropolitan Museum Of Art, New York, United States	US	USNY		40.7795	-73.9629	957042	3	Metropolitan Museum Of Art, New York, United States	US	USNY		40.7795	-73.9629	957042	20171108183000	http://www.radio1039ny.com/news/rihanna-to-co-host-2018-met-gala-with-catholic-theme/
705082739	20161108	201611	2016	2016.8438											GHA	GHANA	GHA								1	061	061	06	2	6.4	10	1	10	-2.30769230769231	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20171108183000	http://www.china.org.cn/world/Off_the_Wire/2017-11/09/content_41865120.htm
705082740	20161108	201611	2016	2016.8438	BUS	INDUSTRY						BUS			EUR	EUROPE	EUR								1	043	043	04	1	2.8	8	1	8	2.6639344262295	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171108183000	http://www.4-traders.com/news/WindEurope-Bulletin-November-2017-Foreword--25467344/
705082741	20161108	201611	2016	2016.8438	CHRCTH	CATHOLIC				CHR	CTH														1	036	036	03	1	4.0	10	2	10	2.84223863389912	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108183000	http://www.radio1039ny.com/news/rihanna-to-co-host-2018-met-gala-with-catholic-theme/
705082742	20161108	201611	2016	2016.8438	CHRLDS	MORMON				CHR	LDS				USA	IDAHO	USA								0	020	020	02	1	3.0	5	1	5	-0.53619302949061	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171108183000	http://www.idahostatesman.com/news/business/article183445206.html
705082743	20161108	201611	2016	2016.8438	COLMIL	COLOMBIA	COL					MIL			COLREB	FARC	COL					REB			1	057	057	05	1	8.0	5	1	5	2.38805970149253	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171108183000	http://www.prokerala.com/news/articles/a786088.html
705082744	20161108	201611	2016	2016.8438	COLMIL	COLOMBIA	COL					MIL			COLREB	FARC	COL					REB			1	057	057	05	1	8.0	5	1	5	2.38805970149253	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20171108183000	http://www.prokerala.com/news/articles/a786088.html
705082745	20161108	201611	2016	2016.8438	COLREB	FARC	COL					REB			COLMIL	COLOMBIA	COL					MIL			1	057	057	05	1	8.0	10	1	10	2.38805970149253	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20171108183000	http://www.prokerala.com/news/articles/a786088.html
705082746	20161108	201611	2016	2016.8438	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-5.51724137931034	3	Macon County, Tennessee, United States	US	USTN	TN111	36.5334	-86.0333	1639768	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Macon County, Tennessee, United States	US	USTN		36.5334	-86.0333	1639768	20171108183000	https://wdef.com/2017/11/08/macon-county-escapee-added-ten-wanted-list/
705082747	20161108	201611	2016	2016.8438	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-5.51724137931034	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171108183000	https://wdef.com/2017/11/08/macon-county-escapee-added-ten-wanted-list/
705082748	20161108	201611	2016	2016.8438	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	-2.3883696780893	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171108183000	https://www.yahoo.com/news/2016-election-still-straining-relationships-171024893.html
705082749	20161108	201611	2016	2016.8438	EUR	EUROPE	EUR								BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	8	1	8	2.6639344262295	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20171108183000	http://www.4-traders.com/news/WindEurope-Bulletin-November-2017-Foreword--25467344/
705082750	20161108	201611	2016	2016.8438	EUR	EUROPE	EUR								NLD	NETHERLANDS	NLD								1	042	042	04	1	1.9	2	1	2	2.6639344262295	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20171108183000	http://www.4-traders.com/news/WindEurope-Bulletin-November-2017-Foreword--25467344/
