704263798	20171106	201711	2017	2017.8384	GOV	PRIME MINISTER						GOV			SAU	RIYADH	SAU								1	060	060	06	2	6.0	3	1	3	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263799	20171106	201711	2017	2017.8384	GOV	PRIME MINISTER						GOV			SAU	RIYADH	SAU								1	0831	083	08	2	5.0	1	1	1	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263800	20171106	201711	2017	2017.8384	GOV	MINISTRY						GOV			TUR	TURKEY	TUR								1	013	013	01	1	0.4	6	1	6	-6.92640692640693	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263801	20171106	201711	2017	2017.8384	GOV	MINIST						GOV			cat	CATALAN			cat						0	0831	083	08	2	5.0	10	1	10	-3.79746835443038	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106093000	La Vanguardia website in Spanish/BBC Monitoring/(c) BBC
704263802	20171106	201711	2017	2017.8384	GOVPTY	RULING PARTY						GOV			PAKELIGOV	NAWAZ SHARIF	PAK					ELI	GOV		1	083	083	08	2	5.0	10	1	10	0.75187969924812	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171106093000	Geo News TV website, Karachi/BBC Monitoring/(c) BBC
704263803	20171106	201711	2017	2017.8384	JUD	LAWYER						JUD													0	010	010	01	1	0.0	4	1	4	-1.61779575328615	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	0								5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263804	20171106	201711	2017	2017.8384	JUD	PROSECUTOR						JUD													0	173	173	17	4	-5.0	6	1	6	-1.61779575328615	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	0								4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263805	20171106	201711	2017	2017.8384	JUD	PROSECUTOR						JUD													0	173	173	17	4	-5.0	2	1	2	-1.61779575328615	1	Kuwait	KU	KU		29.5	47.75	KU	0								1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263806	20171106	201711	2017	2017.8384	JUD	DISTRICT COURT						JUD			COP	DEPUTY						COP			0	173	173	17	4	-5.0	6	1	6	-1.61779575328615	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263807	20171106	201711	2017	2017.8384	JUD	HIGH COURT						JUD			GOV	CABINET						GOV			1	173	173	17	4	-5.0	7	1	7	-3.79746835443038	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106093000	La Vanguardia website in Spanish/BBC Monitoring/(c) BBC
704263808	20171106	201711	2017	2017.8384	KWT	KUWAIT	KWT								CVL	TOURIST						CVL			0	013	013	01	1	0.4	2	1	2	-1.61779575328615	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263809	20171106	201711	2017	2017.8384	KWT	KUWAIT	KWT								CVL	TOURIST						CVL			0	013	013	01	1	0.4	8	1	8	-1.61779575328615	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263810	20171106	201711	2017	2017.8384	KWT	KUWAIT	KWT								RUS	KRASNODAR	RUS								0	046	046	04	1	7.0	2	1	2	-1.61779575328615	1	China	CH	CH		35	105	CH	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263811	20171106	201711	2017	2017.8384	KWT	KUWAIT	KWT								RUS	KRASNODAR	RUS								0	046	046	04	1	7.0	6	1	6	-1.61779575328615	1	Kuwait	KU	KU		29.5	47.75	KU	1	China	CH	CH		35	105	CH	1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263812	20171106	201711	2017	2017.8384	KWT	KUWAIT	KWT								RUS	KRASNODAR	RUS								0	046	046	04	1	7.0	2	1	2	-1.61779575328615	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263813	20171106	201711	2017	2017.8384	LBN	LEBANESE	LBN								SAU	SAUDI	SAU								1	040	040	04	1	1.0	1	1	1	-4.0650406504065	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263814	20171106	201711	2017	2017.8384	LBN	LEBANESE	LBN								SAU	SAUDI	SAU								1	040	040	04	1	1.0	1	1	1	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263815	20171106	201711	2017	2017.8384	LBNGOV	LEBANON	LBN					GOV			GOV	KING						GOV			1	040	040	04	1	1.0	1	1	1	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263816	20171106	201711	2017	2017.8384	LBNGOV	LEBANESE	LBN					GOV			GOV	KING						GOV			1	040	040	04	1	1.0	2	1	2	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263817	20171106	201711	2017	2017.8384	LBNGOV	LEBANESE	LBN					GOV			SAU	SAUDI	SAU								1	040	040	04	1	1.0	3	1	3	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263818	20171106	201711	2017	2017.8384	LBY	LIBYAN	LBY								TUR	TURKISH	TUR								1	040	040	04	1	1.0	2	1	2	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263819	20171106	201711	2017	2017.8384	LBY	LIBYAN	LBY								TUR	TURKISH	TUR								1	040	040	04	1	1.0	3	1	3	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263820	20171106	201711	2017	2017.8384	LBY	LIBYA	LBY								TUR	TURKISH	TUR								1	040	040	04	1	1.0	3	1	2	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263821	20171106	201711	2017	2017.8384	LBY	LIBYA	LBY								TUR	TURKEY	TUR								1	040	040	04	1	1.0	1	1	1	-6.92640692640693	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263822	20171106	201711	2017	2017.8384	LBY	LIBYA	LBY								TUR	TURKISH	TUR								1	073	073	07	2	7.4	2	1	2	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263823	20171106	201711	2017	2017.8384	LBY	LIBYA	LBY								TUR	TURKISH	TUR								1	073	073	07	2	7.4	2	1	2	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263824	20171106	201711	2017	2017.8384	LBY	LIBYAN	LBY								TURCVL	TURKISH	TUR					CVL			1	040	040	04	1	1.0	3	1	3	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263825	20171106	201711	2017	2017.8384	LBY	LIBYAN	LBY								TURCVL	TURKISH	TUR					CVL			1	040	040	04	1	1.0	3	1	3	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263826	20171106	201711	2017	2017.8384	LBY	LIBYAN	LBY								TURCVL	TURKEY	TUR					CVL			1	181	181	18	4	-9.0	2	1	2	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263827	20171106	201711	2017	2017.8384	LBY	LIBYAN	LBY								TURCVL	TURKISH	TUR					CVL			1	181	181	18	4	-9.0	8	1	8	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263828	20171106	201711	2017	2017.8384	LBY	LIBYA	LBY								TURLAB	TURKISH	TUR					LAB			1	073	073	07	2	7.4	6	1	6	-6.92640692640693	4	Ubari, Libya (general), Libya	LY	LY00	19095	26.5921	12.7805	-3162634	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106093000	Yeni Safak website in English/BBC Monitoring/(c) BBC
704263829	20171106	201711	2017	2017.8384	MED	NEWSPAPER						MED			CHN	CHINA	CHN								0	061	061	06	2	6.4	6	1	6	-1.61779575328615	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263830	20171106	201711	2017	2017.8384	PTY	PARTY LEADER									PAKELI	NAWAZ SHARIF	PAK					ELI			1	100	100	10	3	-5.0	2	1	2	0.75187969924812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171106093000	Geo News TV website, Karachi/BBC Monitoring/(c) BBC
704263831	20171106	201711	2017	2017.8384	PTY	PARTY LEADER									PAKELI	NAWAZ SHARIF	PAK					ELI			1	100	100	10	3	-5.0	8	1	8	0.75187969924812	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171106093000	Geo News TV website, Karachi/BBC Monitoring/(c) BBC
704263832	20171106	201711	2017	2017.8384	RUS	RUSSIA	RUS																		0	051	051	05	1	3.4	4	1	4	-1.61779575328615	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	0								5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263833	20171106	201711	2017	2017.8384	RUS	RUSSIA	RUS																		0	070	070	07	2	7.0	4	1	4	-1.61779575328615	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	0								5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263834	20171106	201711	2017	2017.8384	RUS	RUSSIA	RUS								GOV	GOVERNOR						GOV			0	046	046	04	1	7.0	2	1	2	-1.61779575328615	4	Kudrin, Belgorodskaya Oblast', Russia	RS	RS09	25068	51.0257	36.8986	129789	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263835	20171106	201711	2017	2017.8384	RUS	RUSSIA	RUS								GOV	GOVERNOR						GOV			0	046	046	04	1	7.0	4	1	4	-1.61779575328615	4	Kudrin, Belgorodskaya Oblast', Russia	RS	RS09	25068	51.0257	36.8986	129789	4	Kudrin, Belgorodskaya Oblast', Russia	RS	RS09	25068	51.0257	36.8986	129789	4	Kudrin, Belgorodskaya Oblast', Russia	RS	RS09	25068	51.0257	36.8986	129789	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263836	20171106	201711	2017	2017.8384	RUS	KRASNODAR	RUS								KWT	KUWAIT	KWT								0	046	046	04	1	7.0	6	1	6	-1.61779575328615	1	China	CH	CH		35	105	CH	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263837	20171106	201711	2017	2017.8384	RUS	KRASNODAR	RUS								KWT	KUWAIT	KWT								0	046	046	04	1	7.0	2	1	2	-1.61779575328615	1	Kuwait	KU	KU		29.5	47.75	KU	1	China	CH	CH		35	105	CH	1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263838	20171106	201711	2017	2017.8384	RUS	KRASNODAR	RUS								KWT	KUWAIT	KWT								0	046	046	04	1	7.0	2	1	2	-1.61779575328615	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263839	20171106	201711	2017	2017.8384	RUS	RUSSIA	RUS								RUSGOV	RUSSIA	RUS					GOV			0	046	046	04	1	7.0	2	1	2	-1.61779575328615	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263840	20171106	201711	2017	2017.8384	RUSGOV	RUSSIA	RUS					GOV			RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-1.61779575328615	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263841	20171106	201711	2017	2017.8384	RUSMED	RUSSIA	RUS					MED			CHN	CHINA	CHN								0	061	061	06	2	6.4	2	1	2	-1.61779575328615	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	1	China	CH	CH		35	105	CH	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263842	20171106	201711	2017	2017.8384	RUSMED	RUSSIA	RUS					MED			CHN	CHINA	CHN								0	061	061	06	2	6.4	2	1	2	-1.61779575328615	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263843	20171106	201711	2017	2017.8384	SAU	SAUDI	SAU								GOV	KING						GOV			1	071	071	07	2	7.4	4	1	4	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263844	20171106	201711	2017	2017.8384	SAU	SAUDI	SAU								LBN	LEBANESE	LBN								1	040	040	04	1	1.0	1	1	1	-4.0650406504065	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263845	20171106	201711	2017	2017.8384	SAU	SAUDI	SAU								LBN	LEBANESE	LBN								1	040	040	04	1	1.0	1	1	1	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263846	20171106	201711	2017	2017.8384	SAU	SAUDI	SAU								LBN	LEBANESE	LBN								1	071	071	07	2	7.4	1	1	1	-4.0650406504065	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263847	20171106	201711	2017	2017.8384	SAU	SAUDI	SAU								LBNGOV	LEBANESE	LBN					GOV			1	040	040	04	1	1.0	3	1	3	-4.0650406504065	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263848	20171106	201711	2017	2017.8384	SAU	SAUDI	SAU								LBNGOV	LEBANON	LBN					GOV			1	071	071	07	2	7.4	1	1	1	-4.0650406504065	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263849	20171106	201711	2017	2017.8384	SAU	SAUDI	SAU								LBNGOV	LEBANON	LBN					GOV			1	071	071	07	2	7.4	1	1	1	-4.0650406504065	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171106093000	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
704263850	20171106	201711	2017	2017.8384	SYR	SYRIA	SYR								RUS	KRASNODAR	RUS								0	172	172	17	4	-5.0	1	1	1	-1.61779575328615	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263851	20171106	201711	2017	2017.8384	SYR	SYRIA	SYR								RUS	KRASNODAR	RUS								0	172	172	17	4	-5.0	1	1	1	-1.61779575328615	1	Syria	SY	SY		35	38	SY	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	1	Syria	SY	SY		35	38	SY	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263852	20171106	201711	2017	2017.8384	SYR	SYRIA	SYR								RUS	KRASNODAR	RUS								0	172	172	17	4	-5.0	6	1	6	-1.61779575328615	1	Syria	SY	SY		35	38	SY	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	1	Syria	SY	SY		35	38	SY	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263853	20171106	201711	2017	2017.8384	SYR	SYRIA	SYR								RUSCVL	RUSSIA	RUS					CVL			0	172	172	17	4	-5.0	1	1	1	-1.61779575328615	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	4	Novorossiysk, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7244	37.7675	-2970141	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
704263854	20171106	201711	2017	2017.8384	SYR	SYRIA	SYR								RUSCVL	RUSSIA	RUS					CVL			0	172	172	17	4	-5.0	1	1	1	-1.61779575328615	1	Syria	SY	SY		35	38	SY	5	Adygeya, Adygeya, Russia	RS	RS01	25065	45	40	-2874328	1	Syria	SY	SY		35	38	SY	20171106093000	BBC Monitoring/BBC Monitoring/(c) BBC
