704654816	20161107	201611	2016	2016.8411											CVL	TOURIST						CVL			1	042	042	04	1	1.9	10	1	10	-13.7931034482759	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107134500	http://www.manilatimes.net/bi-deport-chinese-fugitive-economic-crimes/361298/
704654817	20161107	201611	2016	2016.8411	CVL	TOURIST						CVL													1	043	043	04	1	2.8	10	1	10	-13.7931034482759	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107134500	http://www.manilatimes.net/bi-deport-chinese-fugitive-economic-crimes/361298/
704654818	20161107	201611	2016	2016.8411	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								1	0831	083	08	2	5.0	2	1	2	-0.28129395218003	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171107134500	http://www.ghananewsagency.org/world/president-koroma-urged-to-leave-democratic-legacy-in-sierra-leone-124587
704654819	20161107	201611	2016	2016.8411	GOV	PRESIDENT						GOV			GBR	LONDON	GBR								1	0831	083	08	2	5.0	6	1	6	-0.28129395218003	1	Sierra Leone	SL	SL		8.5	-11.5	SL	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171107134500	http://www.ghananewsagency.org/world/president-koroma-urged-to-leave-democratic-legacy-in-sierra-leone-124587
704654820	20161107	201611	2016	2016.8411	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								1	1041	104	10	3	-5.0	2	1	2	-0.28129395218003	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171107134500	http://www.ghananewsagency.org/world/president-koroma-urged-to-leave-democratic-legacy-in-sierra-leone-124587
704654821	20161107	201611	2016	2016.8411	GOV	PRESIDENT						GOV			GBR	LONDON	GBR								1	1041	104	10	3	-5.0	6	1	6	-0.28129395218003	1	Sierra Leone	SL	SL		8.5	-11.5	SL	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171107134500	http://www.ghananewsagency.org/world/president-koroma-urged-to-leave-democratic-legacy-in-sierra-leone-124587
704654822	20161107	201611	2016	2016.8411	IRL	IRISH	IRL								BUS	COMPANY						BUS			1	120	120	12	3	-4.0	2	1	2	-3.80952380952381	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107134500	https://www.digitallook.com/news/international-companies/paradise-papers-show-apple-moved-252bn-to-offshore-jersey-fund--2957158.html
704654823	20161107	201611	2016	2016.8411	IRLGOV	IRISH	IRL					GOV			IRL	IRISH	IRL								1	120	120	12	3	-4.0	3	1	3	-3.80952380952381	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	20171107134500	https://www.digitallook.com/news/international-companies/paradise-papers-show-apple-moved-252bn-to-offshore-jersey-fund--2957158.html
704654824	20161107	201611	2016	2016.8411	JUD	ADVOCATE						JUD													1	114	114	11	3	-2.0	5	1	5	5.03597122302158	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171107134500	https://www.wabe.org/survey-georgia-employers-health-costs-average/
704654825	20161107	201611	2016	2016.8411	MED	BLOG						MED			BWA	BOTSWANA	BWA								1	042	042	04	1	1.9	2	1	2	0.37174721189591	1	Botswana	BC	BC		-22	24	BC	1	Kenya	KE	KE		1	38	KE	1	Botswana	BC	BC		-22	24	BC	20171107134500	http://thegardenisland.com/news/world/kenya-male-lions-seen-in-intimate-act-bonding-experts-say/article_6f4b1e54-145e-5b0f-9d56-54fb48b66d58.html
704654826	20161107	201611	2016	2016.8411	MED	BLOG						MED			BWA	BOTSWANA	BWA								1	042	042	04	1	1.9	8	1	8	0.37174721189591	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171107134500	http://thegardenisland.com/news/world/kenya-male-lions-seen-in-intimate-act-bonding-experts-say/article_6f4b1e54-145e-5b0f-9d56-54fb48b66d58.html
704654827	20161107	201611	2016	2016.8411	SLEGOV	SIERRA LEONE	SLE					GOV			GBR	LONDON	GBR								1	0831	083	08	2	5.0	2	1	2	-0.28129395218003	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171107134500	http://www.ghananewsagency.org/world/president-koroma-urged-to-leave-democratic-legacy-in-sierra-leone-124587
